x,y,species_4 cloglog values
1.0,1.0,0.08154612
2.0,2.0,0.3796598
3.0,3.0,0.48985904
4.0,4.0,0.02097897
5.0,5.0,0.036546003
6.0,6.0,0.008957538
7.0,7.0,0.016375707
8.0,8.0,0.08602288
9.0,9.0,0.05754952
10.0,10.0,0.06560309
11.0,11.0,0.77469873
12.0,12.0,0.10734729
13.0,13.0,0.013307623
14.0,14.0,0.50757205
15.0,15.0,0.43922153
16.0,16.0,0.17011102
17.0,17.0,0.16809726
18.0,18.0,0.70485634
19.0,19.0,0.40809494
20.0,20.0,0.2530665
21.0,21.0,1.894519E-5
22.0,22.0,0.22777751
23.0,23.0,0.024800295
24.0,24.0,0.06394441
25.0,25.0,0.037926048
26.0,26.0,2.784275E-4
27.0,27.0,0.028752169
28.0,28.0,0.07724674
29.0,29.0,0.003088857
30.0,30.0,0.005379488
31.0,31.0,0.09839376
32.0,32.0,0.06589248
33.0,33.0,0.02204284
34.0,34.0,0.29782325
35.0,35.0,0.04695169
36.0,36.0,0.359641
37.0,37.0,0.009211904
38.0,38.0,0.15868641
39.0,39.0,0.004303394
40.0,40.0,0.014672639
41.0,41.0,0.0024441215
42.0,42.0,0.19035973
43.0,43.0,0.16504323
44.0,44.0,0.09655701
45.0,45.0,0.16451341
46.0,46.0,0.17640473
47.0,47.0,0.6390549
48.0,48.0,0.77038425
49.0,49.0,0.017522087
50.0,50.0,0.037983935
51.0,51.0,0.03454557
52.0,52.0,0.13663954
53.0,53.0,0.09448448
54.0,54.0,0.6905847
55.0,55.0,0.75926316
56.0,56.0,0.3026306
57.0,57.0,0.43771157
58.0,58.0,7.8874757E-4
59.0,59.0,0.1350673
60.0,60.0,0.0133914575
61.0,61.0,6.599903E-5
62.0,62.0,0.066530116
63.0,63.0,0.17047907
64.0,64.0,0.17954831
65.0,65.0,0.7662713
66.0,66.0,0.05749837
67.0,67.0,0.08088821
68.0,68.0,2.7100878E-5
69.0,69.0,2.1909722E-4
70.0,70.0,0.003896576
71.0,71.0,0.81799346
72.0,72.0,0.020444855
73.0,73.0,0.17113121
74.0,74.0,0.4538677
75.0,75.0,0.016887467
76.0,76.0,0.4064315
77.0,77.0,0.14547244
78.0,78.0,0.6182502
79.0,79.0,0.013057357
80.0,80.0,0.16584165
81.0,81.0,0.17887707
82.0,82.0,0.10387539
83.0,83.0,0.12791313
84.0,84.0,2.7912729E-5
85.0,85.0,0.582681
86.0,86.0,0.0035014946
87.0,87.0,0.0441478
88.0,88.0,0.03188723
89.0,89.0,0.021009877
90.0,90.0,0.050144043
91.0,91.0,0.001408722
92.0,92.0,0.016735168
93.0,93.0,0.052652363
94.0,94.0,0.003170437
95.0,95.0,0.09622443
96.0,96.0,0.2468316
97.0,97.0,3.713872E-5
98.0,98.0,0.002168237
99.0,99.0,0.22630583
100.0,100.0,0.20117888
101.0,101.0,0.579339
102.0,102.0,0.41272447
103.0,103.0,0.064876
104.0,104.0,0.24645658
105.0,105.0,0.015854921
106.0,106.0,0.043270934
107.0,107.0,0.15161446
108.0,108.0,6.917582E-5
109.0,109.0,0.5382546
110.0,110.0,0.106280714
111.0,111.0,0.12318292
112.0,112.0,0.28915888
113.0,113.0,0.030435849
114.0,114.0,0.07617939
115.0,115.0,0.067243665
116.0,116.0,0.049299486
117.0,117.0,0.12119143
118.0,118.0,0.5384891
119.0,119.0,0.10584312
120.0,120.0,0.19436167
121.0,121.0,0.030132873
122.0,122.0,0.24837409
123.0,123.0,0.6254784
124.0,124.0,0.08985218
125.0,125.0,0.070843905
126.0,126.0,0.067061506
127.0,127.0,0.83204824
128.0,128.0,0.08981069
129.0,129.0,0.6653012
130.0,130.0,0.03298855
131.0,131.0,0.025536323
132.0,132.0,0.011754713
133.0,133.0,0.025778702
134.0,134.0,0.07710123
135.0,135.0,0.041642264
136.0,136.0,0.13165614
137.0,137.0,0.048825007
138.0,138.0,0.111099616
139.0,139.0,0.6909255
140.0,140.0,0.013194643
141.0,141.0,2.0154016E-4
142.0,142.0,0.1500547
143.0,143.0,0.08132412
144.0,144.0,0.20317738
145.0,145.0,0.80334103
146.0,146.0,0.24257706
147.0,147.0,0.11101792
148.0,148.0,0.15625738
149.0,149.0,0.18942901
150.0,150.0,0.06330791
151.0,151.0,0.028231936
152.0,152.0,0.00922878
153.0,153.0,0.07791448
154.0,154.0,0.80601984
155.0,155.0,0.09479259
156.0,156.0,0.01765323
157.0,157.0,0.1453563
158.0,158.0,0.033407994
159.0,159.0,0.7551179
160.0,160.0,0.066427775
161.0,161.0,0.13596267
162.0,162.0,0.103245266
163.0,163.0,0.04806106
164.0,164.0,0.116436705
165.0,165.0,0.07438469
166.0,166.0,8.70874E-5
167.0,167.0,0.11527079
168.0,168.0,0.013211541
169.0,169.0,0.09642872
170.0,170.0,0.10569661
171.0,171.0,0.042702723
172.0,172.0,0.030063584
173.0,173.0,0.06179113
174.0,174.0,0.024664767
175.0,175.0,0.013108543
176.0,176.0,0.5042937
177.0,177.0,0.002213602
178.0,178.0,0.07961303
179.0,179.0,0.1713625
180.0,180.0,0.0010158211
181.0,181.0,0.033764876
182.0,182.0,0.36535886
183.0,183.0,0.10635175
184.0,184.0,0.15878561
185.0,185.0,9.595783E-4
186.0,186.0,7.345484E-5
187.0,187.0,3.0192343E-4
188.0,188.0,7.3376804E-4
189.0,189.0,0.18822901
190.0,190.0,0.06418571
191.0,191.0,0.4386283
192.0,192.0,0.095364854
193.0,193.0,0.16411579
194.0,194.0,0.047349714
195.0,195.0,1.9401663E-4
196.0,196.0,0.0063771736
197.0,197.0,0.0027771057
198.0,198.0,0.72159797
199.0,199.0,0.19452114
200.0,200.0,0.071190566
201.0,201.0,0.70797527
202.0,202.0,0.1987509
203.0,203.0,0.5864352
204.0,204.0,1.5157009E-4
205.0,205.0,0.3316156
206.0,206.0,0.12915543
207.0,207.0,0.009939662
208.0,208.0,0.046872657
