x,y,species median
1.0,1.0,0.024800576
2.0,2.0,0.022116808
3.0,3.0,0.003313072
4.0,4.0,0.0044914144
5.0,5.0,1.2519959E-4
6.0,6.0,0.93769693
7.0,7.0,0.14058472
8.0,8.0,0.001627371
9.0,9.0,0.5801536
10.0,10.0,9.950458E-4
11.0,11.0,6.429279E-4
12.0,12.0,0.014630001
13.0,13.0,0.17284983
14.0,14.0,2.3949427E-4
15.0,15.0,0.010075102
16.0,16.0,0.022036014
17.0,17.0,0.020213252
18.0,18.0,0.13120233
19.0,19.0,1.3619254E-4
20.0,20.0,6.393993E-6
21.0,21.0,0.019310255
22.0,22.0,2.327067E-4
23.0,23.0,9.6892606E-4
24.0,24.0,0.025062667
25.0,25.0,1.6086915E-8
26.0,26.0,0.00965459
27.0,27.0,4.7418143E-4
28.0,28.0,0.00336346
29.0,29.0,0.30562457
30.0,30.0,0.06749552
31.0,31.0,0.010042095
32.0,32.0,0.005484935
33.0,33.0,0.028536428
34.0,34.0,0.0016368665
35.0,35.0,0.0028217547
36.0,36.0,0.012925264
37.0,37.0,0.008492046
38.0,38.0,0.026531368
39.0,39.0,3.3367673E-5
40.0,40.0,0.012190158
41.0,41.0,0.018137941
42.0,42.0,0.02818481
43.0,43.0,0.763188
44.0,44.0,0.008754235
45.0,45.0,0.011979144
46.0,46.0,0.029919215
47.0,47.0,0.040390193
48.0,48.0,0.8486536
49.0,49.0,2.4893041E-5
50.0,50.0,0.0398934
51.0,51.0,0.017468158
52.0,52.0,6.7874533E-4
53.0,53.0,3.1340463E-5
54.0,54.0,0.012595727
55.0,55.0,0.32858697
56.0,56.0,0.018760655
57.0,57.0,2.5884597E-7
58.0,58.0,0.008699037
59.0,59.0,0.0024480964
60.0,60.0,0.022775859
61.0,61.0,0.019344836
62.0,62.0,2.778571E-4
63.0,63.0,0.0057510757
64.0,64.0,0.92019904
65.0,65.0,0.14797054
66.0,66.0,0.012665341
67.0,67.0,0.01617403
68.0,68.0,0.14146972
69.0,69.0,0.003932937
70.0,70.0,3.1573007E-5
71.0,71.0,0.017583571
72.0,72.0,0.09160575
73.0,73.0,0.00189119
74.0,74.0,0.012863769
75.0,75.0,4.6394303E-4
76.0,76.0,0.066321686
77.0,77.0,0.11320289
78.0,78.0,0.013173934
79.0,79.0,0.07580002
80.0,80.0,0.0059214234
81.0,81.0,0.009671431
82.0,82.0,0.013470894
83.0,83.0,0.015247188
84.0,84.0,0.68319815
85.0,85.0,0.071821794
86.0,86.0,0.44746682
87.0,87.0,0.07561315
88.0,88.0,6.4800965E-4
89.0,89.0,0.01774256
90.0,90.0,0.0015157686
91.0,91.0,0.0077051646
92.0,92.0,0.0037178115
93.0,93.0,4.8355173E-6
94.0,94.0,0.15339568
95.0,95.0,0.014146102
96.0,96.0,3.2408923E-4
97.0,97.0,0.024931982
98.0,98.0,0.08782246
99.0,99.0,2.1350286E-4
100.0,100.0,0.011855796
101.0,101.0,0.040608503
102.0,102.0,0.34501415
103.0,103.0,0.016289975
104.0,104.0,7.374791E-5
105.0,105.0,0.015030154
106.0,106.0,0.010047178
107.0,107.0,0.8766421
108.0,108.0,0.8544081
109.0,109.0,0.4591816
110.0,110.0,0.0053718896
111.0,111.0,0.06814234
112.0,112.0,0.004374441
113.0,113.0,0.06353797
114.0,114.0,0.0763907
115.0,115.0,0.045773514
116.0,116.0,0.23026338
117.0,117.0,1.318616E-4
118.0,118.0,0.5275724
119.0,119.0,6.270458E-4
120.0,120.0,0.560099
121.0,121.0,3.0172436E-4
122.0,122.0,0.0043757046
123.0,123.0,0.01296444
124.0,124.0,0.776885
125.0,125.0,0.20284212
126.0,126.0,0.018772574
127.0,127.0,0.58560467
128.0,128.0,0.13457152
129.0,129.0,0.061690863
130.0,130.0,0.7869662
131.0,131.0,0.00961036
132.0,132.0,0.004699931
133.0,133.0,0.03834072
134.0,134.0,0.031467993
135.0,135.0,0.014094653
136.0,136.0,0.4209534
137.0,137.0,0.048238702
138.0,138.0,0.0034075524
139.0,139.0,1.6086686E-5
140.0,140.0,0.6197198
141.0,141.0,0.117799364
142.0,142.0,0.13111624
143.0,143.0,0.046605602
144.0,144.0,0.015812054
145.0,145.0,9.921916E-6
146.0,146.0,0.009535537
147.0,147.0,0.0071137478
148.0,148.0,0.045613892
149.0,149.0,0.027172541
150.0,150.0,0.17799343
151.0,151.0,3.6679348E-4
152.0,152.0,0.5802258
153.0,153.0,0.32434967
154.0,154.0,0.14544652
155.0,155.0,0.008372763
156.0,156.0,0.051547054
157.0,157.0,0.020585828
158.0,158.0,0.21869464
159.0,159.0,0.09875791
160.0,160.0,0.03241375
161.0,161.0,0.10075402
162.0,162.0,0.025600167
163.0,163.0,0.010326689
164.0,164.0,7.1569404E-4
165.0,165.0,0.04305726
166.0,166.0,4.4125912E-4
167.0,167.0,0.01044922
168.0,168.0,0.34953254
169.0,169.0,0.7814222
170.0,170.0,0.074201874
171.0,171.0,1.8920083E-4
172.0,172.0,0.03470802
173.0,173.0,0.020777594
174.0,174.0,0.1619691
175.0,175.0,0.14516976
176.0,176.0,2.1235038E-4
177.0,177.0,0.00257736
178.0,178.0,0.0036960754
179.0,179.0,0.021956453
180.0,180.0,0.0048856842
181.0,181.0,0.024894658
182.0,182.0,0.0016839034
183.0,183.0,0.030642843
184.0,184.0,2.2377176E-6
185.0,185.0,9.0873847E-4
186.0,186.0,0.9101933
187.0,187.0,9.16319E-4
188.0,188.0,0.03866877
189.0,189.0,5.306432E-6
190.0,190.0,0.0014582231
191.0,191.0,0.013498501
192.0,192.0,0.26235783
193.0,193.0,0.055511337
194.0,194.0,0.0349499
195.0,195.0,0.005478686
196.0,196.0,0.0014841703
197.0,197.0,0.1451936
198.0,198.0,0.008184539
199.0,199.0,0.0015812741
200.0,200.0,0.06757543
201.0,201.0,0.24474515
202.0,202.0,0.009570175
203.0,203.0,0.008883053
204.0,204.0,0.014061386
205.0,205.0,0.008405517
206.0,206.0,6.555266E-6
207.0,207.0,2.498735E-6
208.0,208.0,0.31791052
209.0,209.0,5.6269625E-4
210.0,210.0,1.1516374E-6
211.0,211.0,0.0064256336
212.0,212.0,0.011889501
213.0,213.0,0.042014472
214.0,214.0,0.3115695
215.0,215.0,0.0039423285
216.0,216.0,0.065443695
217.0,217.0,0.0030331179
218.0,218.0,0.016009843
219.0,219.0,0.06927572
220.0,220.0,0.0031297463
221.0,221.0,0.012986303
222.0,222.0,0.037213832
223.0,223.0,0.0024435425
224.0,224.0,0.01547935
225.0,225.0,2.5971784E-4
226.0,226.0,0.03931381
227.0,227.0,6.1842223E-4
228.0,228.0,0.0051792115
229.0,229.0,0.0021291159
230.0,230.0,0.04506389
231.0,231.0,0.0015005328
232.0,232.0,0.8760977
233.0,233.0,0.0148496665
234.0,234.0,3.5305505E-4
235.0,235.0,0.002095416
236.0,236.0,0.018699754
237.0,237.0,0.00802274
238.0,238.0,0.01631455
239.0,239.0,0.0012506563
240.0,240.0,0.7175943
241.0,241.0,0.12213505
242.0,242.0,0.01873277
243.0,243.0,0.0019016898
244.0,244.0,0.008604235
245.0,245.0,3.120003E-5
246.0,246.0,0.08915238
247.0,247.0,0.2629883
248.0,248.0,1.2656911E-5
249.0,249.0,0.0072042593
250.0,250.0,0.10715506
251.0,251.0,0.001159849
252.0,252.0,0.0021693674
253.0,253.0,0.1410433
254.0,254.0,0.01503385
255.0,255.0,2.511457E-4
256.0,256.0,0.8904668
257.0,257.0,0.031782262
258.0,258.0,5.8604823E-4
259.0,259.0,2.3798919E-5
260.0,260.0,8.483539E-6
261.0,261.0,0.004775324
262.0,262.0,0.019976715
263.0,263.0,0.0027949226
264.0,264.0,0.007285947
265.0,265.0,9.8575794E-5
266.0,266.0,0.30238628
267.0,267.0,0.088767655
268.0,268.0,0.711213
269.0,269.0,0.034516957
270.0,270.0,0.251066
271.0,271.0,0.0073432047
272.0,272.0,2.4581197E-4
273.0,273.0,0.0059268856
274.0,274.0,0.57500327
275.0,275.0,0.928039
276.0,276.0,0.019099725
277.0,277.0,0.009715154
278.0,278.0,0.007952941
279.0,279.0,0.008250153
280.0,280.0,0.16976516
281.0,281.0,0.13655126
282.0,282.0,0.011191085
283.0,283.0,0.020950818
284.0,284.0,3.020896E-6
285.0,285.0,0.24728476
286.0,286.0,0.010460147
287.0,287.0,3.9372887E-4
288.0,288.0,0.15726079
289.0,289.0,0.8173533
290.0,290.0,0.014895589
291.0,291.0,0.009623118
292.0,292.0,0.011556122
293.0,293.0,0.017008182
294.0,294.0,8.9766345E-6
295.0,295.0,0.021028977
296.0,296.0,0.1411219
297.0,297.0,0.7753395
298.0,298.0,9.288701E-6
299.0,299.0,0.058269277
300.0,300.0,0.08180557
301.0,301.0,0.05314092
302.0,302.0,0.03604485
303.0,303.0,0.59820586
304.0,304.0,2.4250638E-5
305.0,305.0,0.009849681
306.0,306.0,0.00497727
307.0,307.0,7.007882E-4
308.0,308.0,0.06754062
309.0,309.0,0.09326913
310.0,310.0,0.0065868576
311.0,311.0,0.67925113
312.0,312.0,0.0025141384
313.0,313.0,0.4362957
314.0,314.0,0.010768309
315.0,315.0,0.8915662
316.0,316.0,2.1845692E-4
317.0,317.0,0.027145777
318.0,318.0,2.6388645E-6
319.0,319.0,0.5469096
320.0,320.0,0.8272436
321.0,321.0,0.0013690349
322.0,322.0,7.46464E-6
323.0,323.0,0.0232454
324.0,324.0,0.20823133
325.0,325.0,0.5507888
326.0,326.0,0.0034886566
327.0,327.0,0.06288977
328.0,328.0,0.009423485
329.0,329.0,0.0020221272
330.0,330.0,0.0072497553
331.0,331.0,1.5087509E-4
332.0,332.0,0.024934456
333.0,333.0,0.043754578
334.0,334.0,0.013091445
335.0,335.0,0.0021040023
336.0,336.0,0.014710862
337.0,337.0,0.14038691
338.0,338.0,0.0053405906
339.0,339.0,0.031573854
340.0,340.0,0.0029800055
341.0,341.0,0.026875377
342.0,342.0,0.023373581
343.0,343.0,0.17303605
344.0,344.0,0.08480607
345.0,345.0,0.045880754
346.0,346.0,0.2481414
347.0,347.0,0.034496758
348.0,348.0,9.27284E-5
349.0,349.0,0.0050501227
350.0,350.0,0.08054702
351.0,351.0,0.16279477
352.0,352.0,0.016310144
353.0,353.0,0.18634915
354.0,354.0,0.0014408529
355.0,355.0,5.6406866E-6
356.0,356.0,6.9100386E-4
357.0,357.0,8.988997E-4
358.0,358.0,0.038627658
359.0,359.0,0.007619175
360.0,360.0,0.048277758
361.0,361.0,0.006828881
362.0,362.0,0.055171717
363.0,363.0,0.18240435
364.0,364.0,0.010935489
365.0,365.0,6.312556E-6
366.0,366.0,0.26959968
367.0,367.0,0.05318399
368.0,368.0,0.00787764
369.0,369.0,2.7772918E-4
370.0,370.0,0.0073947697
371.0,371.0,0.0088955425
372.0,372.0,0.13179944
373.0,373.0,0.21682498
374.0,374.0,0.035045564
375.0,375.0,0.1372429
376.0,376.0,0.004975892
377.0,377.0,0.009128653
378.0,378.0,0.0012340763
379.0,379.0,0.06637409
380.0,380.0,0.27576956
381.0,381.0,0.019536683
382.0,382.0,0.14508428
383.0,383.0,0.019156063
384.0,384.0,5.207091E-7
385.0,385.0,0.25520194
386.0,386.0,0.04716341
387.0,387.0,0.011855487
388.0,388.0,0.05304704
389.0,389.0,0.0010585284
390.0,390.0,3.8571117E-4
391.0,391.0,0.0010452762
