Predictor variable,Categorical,Sample average
IPCCconcert,false,0.603254486691384
alt,false,541.2063492063492
current_2.5arcmin_PETDriestQuarter,false,126.68220626286097
current_2.5arcmin_PETWettestQuarter,false,102.34926980487884
current_2.5arcmin_climaticMoistureIndex,false,0.13431746037529102
wc2.0_bio_2.5m_1,false,17.800363380189925
wc2.0_bio_2.5m_12,false,1851.2095238095237
wc2.0_bio_2.5m_16,false,729.3761904761905
wc2.0_bio_2.5m_17,false,220.04444444444445
wc2.0_bio_2.5m_5,false,28.24973471808055
wc2.0_bio_2.5m_6,false,6.848703862989824
