x,y,species min
1.0,1.0,0.258625
2.0,2.0,0.17839204
3.0,3.0,0.44724888
4.0,4.0,1.1265314E-5
5.0,5.0,2.1482447E-5
6.0,6.0,0.016231967
7.0,7.0,0.24371357
8.0,8.0,0.38169193
9.0,9.0,0.0011359593
10.0,10.0,0.0016818879
11.0,11.0,4.1861725E-8
12.0,12.0,0.010722357
13.0,13.0,0.061981626
14.0,14.0,0.007818362
15.0,15.0,0.08989041
16.0,16.0,0.3692742
17.0,17.0,8.097705E-6
18.0,18.0,0.3578823
19.0,19.0,5.0653913E-4
20.0,20.0,0.016237056
21.0,21.0,0.009573347
22.0,22.0,0.04034069
23.0,23.0,5.805224E-4
24.0,24.0,0.57226515
25.0,25.0,0.10997402
26.0,26.0,0.16669536
27.0,27.0,0.069681145
28.0,28.0,5.288371E-6
29.0,29.0,5.053853E-7
30.0,30.0,2.3476383E-5
31.0,31.0,6.0200936E-4
32.0,32.0,0.001067004
33.0,33.0,1.4887472E-5
34.0,34.0,7.223852E-4
35.0,35.0,2.9909339E-5
36.0,36.0,0.02781813
37.0,37.0,0.026429655
38.0,38.0,0.2669924
39.0,39.0,0.0023161513
40.0,40.0,0.19122452
41.0,41.0,0.0043808166
42.0,42.0,0.27046448
43.0,43.0,0.19374539
44.0,44.0,5.6186473E-6
45.0,45.0,5.07895E-9
46.0,46.0,0.0019828628
47.0,47.0,0.032693192
48.0,48.0,0.0018369172
49.0,49.0,0.07162925
50.0,50.0,0.011268888
51.0,51.0,0.07223197
52.0,52.0,0.08503076
53.0,53.0,5.3138803E-5
54.0,54.0,3.8861536E-4
55.0,55.0,3.9837483E-4
56.0,56.0,0.12929419
57.0,57.0,0.40590185
58.0,58.0,0.32497263
59.0,59.0,9.40282E-5
60.0,60.0,0.45987758
61.0,61.0,0.31326646
62.0,62.0,0.12612256
63.0,63.0,1.2373607E-6
64.0,64.0,0.47512442
65.0,65.0,0.17667677
66.0,66.0,0.2984377
67.0,67.0,0.15155393
68.0,68.0,0.20776334
69.0,69.0,0.1706793
70.0,70.0,0.5042925
71.0,71.0,7.897944E-9
72.0,72.0,4.175902E-4
73.0,73.0,3.4631978E-6
74.0,74.0,0.060660597
75.0,75.0,0.3214778
76.0,76.0,0.24110606
77.0,77.0,0.23965834
78.0,78.0,3.067302E-6
79.0,79.0,0.008258466
80.0,80.0,0.16946702
81.0,81.0,0.42820963
82.0,82.0,0.1046882
83.0,83.0,0.0032338009
84.0,84.0,6.5384036E-9
85.0,85.0,0.25601268
86.0,86.0,0.0016079249
87.0,87.0,0.007712256
88.0,88.0,0.0013879432
89.0,89.0,0.104385324
90.0,90.0,0.20789224
91.0,91.0,0.0024495441
92.0,92.0,0.16714062
93.0,93.0,0.09565586
94.0,94.0,0.12726554
95.0,95.0,0.2524548
96.0,96.0,0.0030332087
97.0,97.0,0.31195083
98.0,98.0,0.0937665
99.0,99.0,0.09899272
100.0,100.0,0.4957207
101.0,101.0,0.026058514
102.0,102.0,0.19267482
103.0,103.0,0.08372788
104.0,104.0,0.0063843084
105.0,105.0,0.045263518
106.0,106.0,0.023129681
107.0,107.0,3.4799693E-6
108.0,108.0,0.0012212901
109.0,109.0,0.62426996
110.0,110.0,2.443502E-4
111.0,111.0,0.01932637
112.0,112.0,0.0010065625
113.0,113.0,0.10909417
114.0,114.0,0.75220335
115.0,115.0,5.397594E-5
116.0,116.0,1.245333E-6
117.0,117.0,0.4133038
118.0,118.0,1.3564909E-7
119.0,119.0,0.29886925
120.0,120.0,0.2863908
121.0,121.0,1.2042042E-7
122.0,122.0,6.0555607E-4
123.0,123.0,0.124747545
124.0,124.0,0.036869127
125.0,125.0,0.1501291
126.0,126.0,0.21178955
127.0,127.0,0.13565494
128.0,128.0,3.256738E-8
129.0,129.0,4.1632747E-4
130.0,130.0,0.1629864
131.0,131.0,0.21904719
132.0,132.0,5.624547E-7
133.0,133.0,0.18255077
134.0,134.0,0.039011665
135.0,135.0,1.3734888E-7
136.0,136.0,0.017961577
137.0,137.0,0.1671539
138.0,138.0,0.00508265
139.0,139.0,1.1742312E-6
140.0,140.0,0.15460485
141.0,141.0,0.15198787
142.0,142.0,6.90468E-6
143.0,143.0,7.806354E-8
144.0,144.0,0.31405595
145.0,145.0,9.125701E-6
146.0,146.0,0.0017559327
147.0,147.0,9.074855E-4
148.0,148.0,2.1309478E-4
149.0,149.0,0.09503276
150.0,150.0,0.22185645
151.0,151.0,0.22089449
152.0,152.0,1.977389E-4
153.0,153.0,2.6852658E-7
154.0,154.0,4.5983566E-6
155.0,155.0,0.043116998
156.0,156.0,4.1790224E-7
157.0,157.0,1.6956791E-4
158.0,158.0,0.0020737308
159.0,159.0,5.940135E-6
160.0,160.0,2.2638893E-5
161.0,161.0,0.30220258
162.0,162.0,0.15819237
163.0,163.0,7.231411E-8
164.0,164.0,0.094420314
165.0,165.0,0.15258108
166.0,166.0,4.7870778E-8
167.0,167.0,0.3933469
168.0,168.0,3.0665367E-5
169.0,169.0,0.38684046
170.0,170.0,0.32448384
171.0,171.0,0.15530653
172.0,172.0,0.21857597
173.0,173.0,0.068532884
174.0,174.0,0.3564241
175.0,175.0,0.19689251
176.0,176.0,0.23905249
177.0,177.0,0.10969883
178.0,178.0,0.25301334
179.0,179.0,0.007728927
180.0,180.0,1.4686395E-4
181.0,181.0,0.0017101278
182.0,182.0,0.9784424
183.0,183.0,0.007475935
184.0,184.0,0.30276108
185.0,185.0,0.0012983558
186.0,186.0,1.4065381E-7
187.0,187.0,0.068363756
188.0,188.0,0.31380644
189.0,189.0,5.8370995E-7
190.0,190.0,0.63292944
191.0,191.0,4.284291E-6
192.0,192.0,0.03124418
193.0,193.0,0.32055742
194.0,194.0,1.6927972E-6
195.0,195.0,0.6704404
196.0,196.0,0.6149284
197.0,197.0,0.14690027
198.0,198.0,0.7140615
199.0,199.0,0.055739164
200.0,200.0,0.0012513681
201.0,201.0,0.061020296
202.0,202.0,2.2109063E-8
203.0,203.0,0.001177367
204.0,204.0,3.234399E-5
205.0,205.0,2.0481532E-6
206.0,206.0,0.40263897
207.0,207.0,0.2494568
208.0,208.0,6.172835E-4
209.0,209.0,7.018008E-4
210.0,210.0,0.3097083
211.0,211.0,7.2590035E-4
212.0,212.0,2.7456315E-6
213.0,213.0,0.0013436625
214.0,214.0,1.2787802E-7
215.0,215.0,0.0025893615
216.0,216.0,0.2958682
217.0,217.0,6.6894113E-6
218.0,218.0,0.037703406
219.0,219.0,0.11539507
220.0,220.0,9.187778E-6
221.0,221.0,6.991189E-7
222.0,222.0,0.08537
223.0,223.0,0.77872
224.0,224.0,0.013200375
225.0,225.0,1.0021574E-4
226.0,226.0,1.3975498E-8
227.0,227.0,5.9733175E-5
228.0,228.0,0.27312034
229.0,229.0,8.09266E-6
230.0,230.0,0.3480791
231.0,231.0,0.3287762
232.0,232.0,0.001654352
233.0,233.0,9.518515E-6
234.0,234.0,0.109402254
235.0,235.0,0.29460588
236.0,236.0,0.0011790476
237.0,237.0,0.39161393
238.0,238.0,2.3406101E-4
239.0,239.0,0.8671255
240.0,240.0,3.399642E-4
241.0,241.0,1.5462373E-8
242.0,242.0,6.607769E-6
243.0,243.0,5.550769E-5
244.0,244.0,0.17044541
245.0,245.0,0.0036980188
246.0,246.0,5.8501293E-9
247.0,247.0,0.31270853
248.0,248.0,0.04223087
249.0,249.0,0.38959548
250.0,250.0,0.10965409
251.0,251.0,0.13117708
252.0,252.0,0.010594227
253.0,253.0,0.102554865
254.0,254.0,0.20994385
255.0,255.0,0.30876505
256.0,256.0,0.14351878
257.0,257.0,0.6793359
258.0,258.0,0.13690628
259.0,259.0,0.17798641
260.0,260.0,0.32780704
261.0,261.0,0.30190334
262.0,262.0,1.7504467E-4
263.0,263.0,0.439469
264.0,264.0,4.9598793E-6
265.0,265.0,3.2937447E-8
266.0,266.0,0.26507616
267.0,267.0,5.3612794E-9
268.0,268.0,1.4997924E-7
269.0,269.0,0.2291871
270.0,270.0,1.7711976E-4
271.0,271.0,0.043522332
272.0,272.0,0.25413784
273.0,273.0,0.4839428
274.0,274.0,0.03170246
275.0,275.0,2.1895871E-4
276.0,276.0,0.033003848
277.0,277.0,0.102870874
278.0,278.0,9.9754776E-5
279.0,279.0,0.032098554
280.0,280.0,0.53864735
281.0,281.0,0.20600614
282.0,282.0,0.017201822
283.0,283.0,0.056456406
284.0,284.0,0.17221858
285.0,285.0,1.441105E-5
286.0,286.0,0.21732762
287.0,287.0,0.0014555998
288.0,288.0,2.1136261E-6
289.0,289.0,0.023070445
290.0,290.0,0.22123435
291.0,291.0,4.7746255E-7
292.0,292.0,0.16676943
293.0,293.0,0.05722194
294.0,294.0,0.121010594
295.0,295.0,0.2871091
296.0,296.0,1.5539267E-4
297.0,297.0,0.006296267
298.0,298.0,4.0817505E-7
299.0,299.0,4.3218998E-7
300.0,300.0,8.952897E-9
301.0,301.0,0.007982202
302.0,302.0,0.016299773
303.0,303.0,1.1404337E-5
304.0,304.0,0.030084755
305.0,305.0,3.9295742E-7
306.0,306.0,1.9754225E-7
307.0,307.0,3.5632707E-4
308.0,308.0,0.10203211
309.0,309.0,0.024520636
310.0,310.0,9.497738E-6
311.0,311.0,2.593752E-4
312.0,312.0,7.475159E-4
313.0,313.0,6.797914E-6
314.0,314.0,0.0011780321
315.0,315.0,3.3175666E-4
316.0,316.0,0.07785494
317.0,317.0,0.001368212
318.0,318.0,0.32759076
319.0,319.0,0.0048761875
320.0,320.0,5.494053E-7
321.0,321.0,0.42323217
322.0,322.0,0.008155664
323.0,323.0,0.37069407
324.0,324.0,0.023204831
325.0,325.0,0.0024694384
326.0,326.0,0.08184369
327.0,327.0,2.7515284E-6
328.0,328.0,0.0030328392
329.0,329.0,0.0028127127
330.0,330.0,5.073782E-6
331.0,331.0,0.3320564
332.0,332.0,0.060277883
333.0,333.0,0.19382271
334.0,334.0,1.4277197E-4
335.0,335.0,0.79540706
336.0,336.0,9.31882E-6
337.0,337.0,0.09218337
