x,y,species_3 cloglog values
1.0,1.0,0.0067536123
2.0,2.0,0.048564896
3.0,3.0,0.3653849
4.0,4.0,0.3143499
5.0,5.0,0.50147355
6.0,6.0,4.9155697E-5
7.0,7.0,0.015381438
8.0,8.0,1.3418453E-6
9.0,9.0,6.8178056E-6
10.0,10.0,1.6823663E-4
11.0,11.0,1.0691913E-5
12.0,12.0,0.108025044
13.0,13.0,0.0015540543
14.0,14.0,0.0025866514
15.0,15.0,1.20071E-6
16.0,16.0,0.38418353
17.0,17.0,7.313321E-6
18.0,18.0,0.20745777
19.0,19.0,4.928884E-6
20.0,20.0,6.436507E-4
21.0,21.0,0.24587555
22.0,22.0,0.17935535
23.0,23.0,3.7073548E-7
24.0,24.0,1.1961666E-5
25.0,25.0,0.9771833
26.0,26.0,0.20118588
27.0,27.0,0.46995464
28.0,28.0,9.751983E-7
29.0,29.0,8.191039E-8
30.0,30.0,0.35454643
31.0,31.0,1.2535603E-5
32.0,32.0,0.32384202
33.0,33.0,0.05792834
34.0,34.0,1.0987791E-5
35.0,35.0,0.18406452
36.0,36.0,1.0814708E-6
37.0,37.0,0.27926016
38.0,38.0,0.0057191127
39.0,39.0,0.73421216
40.0,40.0,0.2242282
41.0,41.0,0.27672872
42.0,42.0,0.002062799
43.0,43.0,1.0182901E-5
44.0,44.0,0.018146971
45.0,45.0,0.5154725
46.0,46.0,0.4299667
47.0,47.0,0.43418798
48.0,48.0,0.0069851195
49.0,49.0,0.09682468
50.0,50.0,0.035335284
51.0,51.0,0.2787513
52.0,52.0,1.167989E-4
53.0,53.0,0.008670476
54.0,54.0,0.049461305
55.0,55.0,0.017117154
56.0,56.0,2.4913337E-5
57.0,57.0,0.009486018
58.0,58.0,0.8672392
59.0,59.0,0.0024307175
60.0,60.0,0.9821072
61.0,61.0,0.044553697
62.0,62.0,1.376354E-5
63.0,63.0,0.008019835
64.0,64.0,1.4503947E-6
65.0,65.0,0.21913503
66.0,66.0,0.0047850506
67.0,67.0,0.19981696
68.0,68.0,0.38317084
69.0,69.0,0.031266898
70.0,70.0,1.6218717E-6
71.0,71.0,7.845907E-5
72.0,72.0,0.19875982
73.0,73.0,0.74279666
74.0,74.0,3.7660183E-7
75.0,75.0,0.0054523903
76.0,76.0,0.32079092
77.0,77.0,0.19611773
78.0,78.0,0.024856634
79.0,79.0,0.38994536
80.0,80.0,0.39508703
81.0,81.0,0.08944544
82.0,82.0,0.002172693
83.0,83.0,0.02186532
84.0,84.0,1.0484493E-5
85.0,85.0,0.02851658
86.0,86.0,0.12594791
87.0,87.0,0.28372303
88.0,88.0,0.0026742732
89.0,89.0,0.33540547
90.0,90.0,0.19031088
91.0,91.0,0.21340129
92.0,92.0,0.4028443
93.0,93.0,1.1739075E-4
94.0,94.0,0.112916835
95.0,95.0,0.30462813
96.0,96.0,6.1131386E-6
97.0,97.0,0.16212536
98.0,98.0,0.2091783
99.0,99.0,0.5530498
100.0,100.0,0.66060627
101.0,101.0,0.08401111
102.0,102.0,0.10359224
103.0,103.0,0.05607744
104.0,104.0,0.28479517
105.0,105.0,3.2273986E-6
106.0,106.0,9.388775E-4
107.0,107.0,0.6076897
108.0,108.0,0.13264433
109.0,109.0,0.71977854
110.0,110.0,0.32369986
111.0,111.0,2.5860945E-6
112.0,112.0,0.30161056
113.0,113.0,0.17418341
114.0,114.0,0.30609092
115.0,115.0,0.024773069
116.0,116.0,1.3666183E-6
117.0,117.0,0.25608787
118.0,118.0,7.005091E-5
119.0,119.0,9.3569566E-4
120.0,120.0,0.046375304
121.0,121.0,1.0770209E-4
122.0,122.0,6.99074E-4
123.0,123.0,7.033589E-7
124.0,124.0,0.5176739
125.0,125.0,0.29997912
126.0,126.0,2.013757E-5
127.0,127.0,2.42275E-6
128.0,128.0,1.0972779E-4
129.0,129.0,7.876555E-6
130.0,130.0,0.22828466
131.0,131.0,0.11583068
132.0,132.0,0.05386239
133.0,133.0,0.06399402
134.0,134.0,0.05353034
135.0,135.0,0.36557555
136.0,136.0,0.0013623986
137.0,137.0,0.26507294
138.0,138.0,0.0015224647
139.0,139.0,4.3307798E-4
140.0,140.0,3.855894E-5
141.0,141.0,0.53246284
142.0,142.0,0.1572227
143.0,143.0,0.19840412
144.0,144.0,0.2755054
145.0,145.0,0.0059381006
146.0,146.0,0.0047700307
147.0,147.0,0.12229471
148.0,148.0,0.043504808
149.0,149.0,0.0036427418
150.0,150.0,0.020378547
151.0,151.0,0.0058808727
152.0,152.0,0.19947435
153.0,153.0,0.2808246
154.0,154.0,0.22903125
155.0,155.0,0.08162587
156.0,156.0,0.029597374
157.0,157.0,0.48065716
158.0,158.0,0.18681102
159.0,159.0,0.2409185
160.0,160.0,0.217874
161.0,161.0,0.03613833
162.0,162.0,0.1075722
163.0,163.0,0.27947605
164.0,164.0,0.8947074
165.0,165.0,0.19826338
166.0,166.0,0.023137765
167.0,167.0,0.19489145
168.0,168.0,0.035633534
169.0,169.0,0.011617803
170.0,170.0,0.33737934
171.0,171.0,6.921336E-7
172.0,172.0,3.759813E-6
173.0,173.0,0.28628904
174.0,174.0,6.046702E-5
175.0,175.0,1.1193922E-7
176.0,176.0,1.416302E-6
177.0,177.0,0.25643128
178.0,178.0,0.09258658
179.0,179.0,0.42177087
180.0,180.0,0.17946564
181.0,181.0,0.42611566
182.0,182.0,0.0016571354
183.0,183.0,0.99963987
184.0,184.0,1.5686633E-6
185.0,185.0,0.20605433
186.0,186.0,4.4917982E-5
187.0,187.0,0.7414575
188.0,188.0,0.37246
189.0,189.0,0.4206929
190.0,190.0,0.28669226
191.0,191.0,0.011906938
192.0,192.0,0.279587
193.0,193.0,0.19541764
194.0,194.0,0.08875221
195.0,195.0,3.439986E-5
196.0,196.0,8.708217E-8
197.0,197.0,0.2770247
198.0,198.0,0.5788944
199.0,199.0,0.3588424
200.0,200.0,0.0012834572
201.0,201.0,0.005374701
202.0,202.0,0.22337076
203.0,203.0,0.53585666
204.0,204.0,0.31984136
205.0,205.0,0.14869444
206.0,206.0,0.026531326
207.0,207.0,0.3687147
208.0,208.0,0.038454756
209.0,209.0,0.0018566346
210.0,210.0,0.38299456
211.0,211.0,0.010011632
212.0,212.0,8.3088926E-5
213.0,213.0,1.6849588E-5
214.0,214.0,0.026356999
215.0,215.0,0.100605726
216.0,216.0,1.3826031E-4
217.0,217.0,0.001184206
218.0,218.0,0.28985018
219.0,219.0,1.9440772E-4
220.0,220.0,0.2665618
221.0,221.0,1.1805335E-5
222.0,222.0,1.16344745E-4
223.0,223.0,0.3988043
224.0,224.0,0.0062220762
225.0,225.0,0.5625103
226.0,226.0,0.11852285
227.0,227.0,0.116928056
228.0,228.0,0.03209942
229.0,229.0,0.07036916
230.0,230.0,0.0026284603
231.0,231.0,0.5549996
232.0,232.0,4.9812144E-8
233.0,233.0,0.046227623
234.0,234.0,0.5529599
235.0,235.0,0.04590076
236.0,236.0,0.13781518
237.0,237.0,0.22878262
238.0,238.0,0.42348
239.0,239.0,3.027071E-4
240.0,240.0,0.015343629
241.0,241.0,3.0910996E-5
242.0,242.0,0.3617913
243.0,243.0,0.27481982
244.0,244.0,0.0040698727
245.0,245.0,2.232349E-6
246.0,246.0,0.021235742
247.0,247.0,0.26874772
248.0,248.0,0.35138303
249.0,249.0,0.33390483
250.0,250.0,0.4195693
251.0,251.0,0.35563126
252.0,252.0,2.4849668E-4
253.0,253.0,0.095953204
254.0,254.0,0.048600234
255.0,255.0,0.41159764
256.0,256.0,0.0032791863
257.0,257.0,0.17973712
258.0,258.0,0.15335166
259.0,259.0,0.47262335
260.0,260.0,0.39549628
261.0,261.0,0.4391542
262.0,262.0,0.17836362
263.0,263.0,0.40906337
264.0,264.0,0.014047069
265.0,265.0,0.30078784
