x,y,species min
1.0,1.0,0.9531266
2.0,2.0,7.110233E-7
3.0,3.0,1.9052379E-5
4.0,4.0,2.683531E-7
5.0,5.0,0.0018093301
6.0,6.0,0.012672226
7.0,7.0,5.7976744E-5
8.0,8.0,0.2602159
9.0,9.0,0.016007164
10.0,10.0,0.08023704
11.0,11.0,8.3883106E-7
12.0,12.0,0.016550358
13.0,13.0,1.963112E-4
14.0,14.0,0.088473655
15.0,15.0,0.046816763
16.0,16.0,0.43748224
17.0,17.0,3.0947224E-6
18.0,18.0,6.432659E-6
19.0,19.0,6.0780754E-4
20.0,20.0,1.4466369E-9
21.0,21.0,1.9427338E-5
22.0,22.0,0.033597246
23.0,23.0,3.3355327E-6
24.0,24.0,0.20399041
25.0,25.0,8.7892715E-9
26.0,26.0,0.22625658
27.0,27.0,0.14092971
28.0,28.0,0.11418443
29.0,29.0,3.0701049E-6
30.0,30.0,0.02298737
31.0,31.0,3.0498913E-7
32.0,32.0,6.855769E-4
33.0,33.0,7.782761E-9
34.0,34.0,0.08290723
35.0,35.0,0.06282506
36.0,36.0,9.825089E-4
37.0,37.0,0.16942374
38.0,38.0,9.1530757E-7
39.0,39.0,1.2767488E-8
40.0,40.0,0.12019791
41.0,41.0,0.07780629
42.0,42.0,0.32098648
43.0,43.0,0.28307915
44.0,44.0,0.03716652
45.0,45.0,0.81715053
46.0,46.0,5.3052077E-7
47.0,47.0,0.0357727
48.0,48.0,0.005831413
49.0,49.0,0.5739971
50.0,50.0,6.346578E-9
51.0,51.0,0.28064615
52.0,52.0,0.10260952
53.0,53.0,0.04579727
54.0,54.0,1.383655E-4
55.0,55.0,0.29340985
56.0,56.0,0.06541113
57.0,57.0,9.246467E-8
58.0,58.0,0.19390585
59.0,59.0,0.0905306
60.0,60.0,8.19617E-6
61.0,61.0,9.8978235E-6
62.0,62.0,1.2141368E-5
63.0,63.0,1.2811013E-5
64.0,64.0,0.10536646
65.0,65.0,2.0894845E-6
66.0,66.0,4.1442212E-7
67.0,67.0,1.5716614E-6
68.0,68.0,2.0309439E-7
69.0,69.0,6.534796E-9
70.0,70.0,0.25293013
71.0,71.0,2.4096158E-5
72.0,72.0,0.21327515
73.0,73.0,1.5493303E-8
74.0,74.0,5.0360745E-7
75.0,75.0,0.97860837
76.0,76.0,5.0171377E-7
77.0,77.0,7.088875E-6
78.0,78.0,0.059296478
79.0,79.0,1.6240714E-5
80.0,80.0,0.043838527
81.0,81.0,4.6396042E-7
82.0,82.0,0.9135649
83.0,83.0,6.9935624E-7
84.0,84.0,3.0624193E-5
85.0,85.0,0.10481608
86.0,86.0,0.00966858
87.0,87.0,0.05492161
88.0,88.0,9.554108E-7
89.0,89.0,0.029542936
90.0,90.0,2.633693E-7
91.0,91.0,6.329139E-4
92.0,92.0,0.13355482
93.0,93.0,3.326157E-4
94.0,94.0,4.2327923E-7
95.0,95.0,0.31690988
96.0,96.0,0.15160313
97.0,97.0,2.9994982E-8
98.0,98.0,0.066669516
99.0,99.0,0.7260332
100.0,100.0,0.29036266
101.0,101.0,0.03290935
102.0,102.0,2.8862814E-6
103.0,103.0,0.066666245
104.0,104.0,4.93336E-7
105.0,105.0,0.8562892
106.0,106.0,0.040501833
107.0,107.0,0.089885764
108.0,108.0,2.4789028E-4
109.0,109.0,0.009888896
110.0,110.0,2.3669153E-7
111.0,111.0,4.9051687E-7
112.0,112.0,7.840324E-6
113.0,113.0,0.04050282
