x,y,species stddev
1.0,1.0,0.005945737
2.0,2.0,4.294402E-7
3.0,3.0,1.5121862E-5
4.0,4.0,1.7962275E-7
5.0,5.0,3.3062536E-4
6.0,6.0,0.004619313
7.0,7.0,1.4820618E-5
8.0,8.0,0.013499791
9.0,9.0,0.0020467837
10.0,10.0,0.004768225
11.0,11.0,2.5283032E-7
12.0,12.0,0.0031206459
13.0,13.0,3.0276851E-5
14.0,14.0,0.01820551
15.0,15.0,0.0053963945
16.0,16.0,0.018069489
17.0,17.0,1.506179E-6
18.0,18.0,1.5864382E-6
19.0,19.0,1.7328924E-4
20.0,20.0,1.78551E-9
21.0,21.0,4.5641505E-6
22.0,22.0,0.008442505
23.0,23.0,1.5471211E-6
24.0,24.0,0.019576069
25.0,25.0,8.3011455E-9
26.0,26.0,0.019063413
27.0,27.0,0.0075573814
28.0,28.0,0.0058498224
29.0,29.0,1.2950451E-6
30.0,30.0,0.0052647344
31.0,31.0,1.8015629E-7
32.0,32.0,4.2840358E-4
33.0,33.0,7.3186555E-9
34.0,34.0,0.014278085
35.0,35.0,0.008584286
36.0,36.0,4.274331E-4
37.0,37.0,0.013459448
38.0,38.0,3.9778976E-7
39.0,39.0,1.133514E-8
40.0,40.0,0.011602451
41.0,41.0,0.0044035497
42.0,42.0,0.015947854
43.0,43.0,0.012633023
44.0,44.0,0.008784111
45.0,45.0,0.01744114
46.0,46.0,3.400586E-7
47.0,47.0,0.0064787357
48.0,48.0,0.0012132167
49.0,49.0,0.033329234
50.0,50.0,5.2881743E-9
51.0,51.0,0.022268083
52.0,52.0,0.008915567
53.0,53.0,0.007043423
54.0,54.0,2.1818421E-5
55.0,55.0,0.027708275
56.0,56.0,0.011090714
57.0,57.0,8.48128E-8
58.0,58.0,0.01788199
59.0,59.0,0.007828044
60.0,60.0,2.9273137E-6
61.0,61.0,1.0846868E-5
62.0,62.0,3.9449355E-6
63.0,63.0,4.697974E-6
64.0,64.0,0.008524703
65.0,65.0,1.957841E-6
66.0,66.0,2.4940763E-7
67.0,67.0,4.6031923E-7
68.0,68.0,1.2607329E-7
69.0,69.0,6.4456223E-9
70.0,70.0,0.01089806
71.0,71.0,3.910126E-6
72.0,72.0,0.010488098
73.0,73.0,1.2025028E-8
74.0,74.0,2.783349E-7
75.0,75.0,0.003159191
76.0,76.0,3.5512963E-7
77.0,77.0,7.54226E-6
78.0,78.0,0.0056282277
79.0,79.0,3.9006713E-6
80.0,80.0,0.0110587515
81.0,81.0,3.06026E-7
82.0,82.0,0.011878073
83.0,83.0,2.635164E-7
84.0,84.0,9.45764E-6
85.0,85.0,0.008896893
86.0,86.0,0.0021659003
87.0,87.0,0.005358847
88.0,88.0,4.981771E-7
89.0,89.0,0.004277766
90.0,90.0,1.7692284E-7
91.0,91.0,6.269028E-5
92.0,92.0,0.0104720555
93.0,93.0,4.0740302E-5
94.0,94.0,2.6645995E-7
95.0,95.0,0.026089177
96.0,96.0,0.071560115
97.0,97.0,2.3152436E-8
98.0,98.0,0.0038155878
99.0,99.0,0.026763953
100.0,100.0,0.05945821
101.0,101.0,0.006333687
102.0,102.0,6.4551404E-7
103.0,103.0,0.009847993
104.0,104.0,3.0317997E-7
105.0,105.0,0.022579597
106.0,106.0,0.0129529275
107.0,107.0,0.010889955
108.0,108.0,1.3312383E-4
109.0,109.0,0.003729359
110.0,110.0,1.4490635E-7
111.0,111.0,1.3927401E-7
112.0,112.0,3.1535342E-6
113.0,113.0,0.0077849664
114.0,114.0,0.045408595
115.0,115.0,2.4791656E-5
116.0,116.0,0.011080209
117.0,117.0,0.019485978
118.0,118.0,0.009259162
119.0,119.0,0.018144041
120.0,120.0,1.8229934E-4
121.0,121.0,6.7886217E-6
122.0,122.0,0.026253123
123.0,123.0,0.0077482145
124.0,124.0,0.004954379
125.0,125.0,0.001839417
126.0,126.0,2.542847E-7
127.0,127.0,0.010103394
128.0,128.0,1.7629438E-5
129.0,129.0,0.012936177
130.0,130.0,0.0033028463
131.0,131.0,0.012297965
132.0,132.0,0.002916842
133.0,133.0,9.3221206E-7
134.0,134.0,0.0049190917
135.0,135.0,6.125504E-8
136.0,136.0,4.515127E-5
137.0,137.0,0.006931193
138.0,138.0,3.14059E-5
139.0,139.0,5.9542626E-6
140.0,140.0,3.7869468E-5
141.0,141.0,0.019389493
142.0,142.0,0.022916647
143.0,143.0,9.598917E-4
144.0,144.0,1.1022254E-6
145.0,145.0,0.018818423
146.0,146.0,0.010066569
147.0,147.0,0.01371773
148.0,148.0,0.0033481698
149.0,149.0,1.5312553E-6
150.0,150.0,0.032436255
151.0,151.0,8.584127E-7
152.0,152.0,2.6099752E-7
153.0,153.0,2.8257646E-6
154.0,154.0,1.8161794E-5
155.0,155.0,0.016806398
156.0,156.0,6.2238564E-7
157.0,157.0,0.010142077
158.0,158.0,1.8468152E-5
159.0,159.0,0.007848916
160.0,160.0,0.024198128
161.0,161.0,0.0056283115
162.0,162.0,0.007817352
163.0,163.0,0.012980968
164.0,164.0,0.006392249
165.0,165.0,2.2719349E-5
166.0,166.0,4.1014983E-4
167.0,167.0,0.0024410444
168.0,168.0,4.3013077E-7
169.0,169.0,0.009349291
170.0,170.0,0.0028592132
171.0,171.0,2.2332006E-4
172.0,172.0,4.0511796E-4
173.0,173.0,0.006249845
174.0,174.0,8.158918E-7
175.0,175.0,4.7988533E-6
176.0,176.0,5.1510494E-7
177.0,177.0,3.204691E-7
178.0,178.0,2.4255162E-6
179.0,179.0,0.0039148717
180.0,180.0,0.016270204
181.0,181.0,9.409381E-4
182.0,182.0,0.015354086
183.0,183.0,1.598931E-7
184.0,184.0,0.007736517
185.0,185.0,2.6485912E-7
186.0,186.0,1.7494478E-4
187.0,187.0,0.012112788
188.0,188.0,8.292882E-7
189.0,189.0,3.7678495E-7
190.0,190.0,1.468397E-4
191.0,191.0,0.024415905
192.0,192.0,0.0012830585
193.0,193.0,0.0018909406
194.0,194.0,1.1782491E-4
195.0,195.0,0.0139312
196.0,196.0,0.005229042
197.0,197.0,0.0058214236
198.0,198.0,0.024215022
199.0,199.0,1.3379403E-8
200.0,200.0,1.7517466E-7
201.0,201.0,3.6593442E-6
202.0,202.0,0.012412185
203.0,203.0,5.1001934E-5
204.0,204.0,0.01858714
205.0,205.0,0.028817497
