Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.59702E-10,0.000000016,0.00000107,1,0,0
1.98325E-10,0.000000036,0.000001329,0.999921863,0,0
2.34963E-10,0.000000102,0.000001574,0.999687451,0,0
3.47927E-10,0.000000257,0.000002331,0.999296765,0,0
7.35957E-10,0.000001038,0.000004931,0.998359119,0,0
9.77655E-10,0.000002581,0.000006551,0.996952649,0,0
1.94118E-9,0.000010071,0.000013007,0.992967651,0,0
3.49054E-9,0.000025053,0.000023389,0.988591967,0,0
5.2818E-9,0.00005002,0.000035391,0.984138147,0,0
7.84921E-9,0.000100599,0.000052593,0.978121581,0,0
1.74087E-8,0.000251065,0.000116642,0.968041882,0,0
3.09487E-8,0.000501758,0.000207355,0.959915612,0,0
6.09988E-8,0.001000183,0.000408647,0.950851696,0,0
1.52752E-7,0.002504893,0.001023011,0.939209251,0,0
2.85502E-7,0.005008425,0.001911217,0.929989061,0,0
5.27649E-7,0.010033342,0.003529343,0.919909361,0,0
1.09688E-6,0.025012361,0.007322863,0.905297703,0,0
1.79871E-6,0.050055068,0.01198017,0.891858103,0,0
3.01882E-6,0.100031776,0.020024828,0.875449289,0,0
4.31267E-6,0.200231283,0.028484108,0.854508517,0.000308452,0
4.90715E-6,0.300423401,0.032346296,0.837474605,0.000308452,0
5.39106E-6,0.400501508,0.035478859,0.822315987,0.000925355,0
5.81511E-6,0.500063632,0.038215571,0.808485701,0.000925355,0
6.29717E-6,0.600019885,0.04131722,0.795593061,0.000925355,0
6.74798E-6,0.700267288,0.044208738,0.783559931,0.000925355,0
7.01679E-6,0.750472799,0.045928758,0.777855915,0.000925355,0
7.2477E-6,0.80044155,0.047403815,0.77238631,0.000925355,0
7.65462E-6,0.900441932,0.049997621,0.761915924,0.001542258,0
8.07088E-6,1.000454051,0.052643742,0.751992499,0.001542258,0.002777778
8.47494E-6,1.10045831,0.055205166,0.742537897,0.002776064,0.002777778
8.77236E-6,1.200503969,0.057086183,0.73347398,0.003701419,0.002777778
9.08059E-6,1.300449772,0.05903162,0.724722613,0.003701419,0.002777778
9.39528E-6,1.400316021,0.061013633,0.716283794,0.004935225,0.002777778
9.72033E-6,1.500670116,0.063056609,0.708079387,0.005552128,0.002777778
1.06446E-5,1.750337141,0.068841239,0.688857634,0.008019741,0.002777778
1.14769E-5,2.000301079,0.074019873,0.671198625,0.00987045,0.002777778
1.22794E-5,2.250386856,0.078985814,0.654711674,0.012646514,0.005555556
1.31624E-5,2.500972195,0.084419306,0.639318644,0.014188772,0.008333333
1.4023E-5,2.750580342,0.089683843,0.624941397,0.017273288,0.008333333
1.4856E-5,3.001353194,0.094750517,0.611345523,0.020974707,0.011111111
1.57433E-5,3.250841133,0.100116456,0.598609158,0.02344232,0.011111111
1.65817E-5,3.501150097,0.105157909,0.58649789,0.024367674,0.013888889
1.74529E-5,3.751590271,0.110366239,0.575011721,0.025909932,0.013888889
1.83177E-5,4.001632412,0.115506462,0.564072511,0.028685996,0.013888889
1.90754E-5,4.251866431,0.119986121,0.553602125,0.030845157,0.016666667
1.99201E-5,4.501174353,0.124952478,0.543600563,0.03331277,0.022222222
2.0627E-5,4.750246164,0.12908788,0.533989686,0.035163479,0.025
2.15523E-5,5.001591971,0.134470638,0.524691358,0.03732264,0.027777778
2.24236E-5,5.250420532,0.139509176,0.515861853,0.039481801,0.030555556
2.33758E-5,5.502120521,0.144982212,0.50726676,0.041024059,0.036111111
2.44414E-5,5.750801805,0.151065399,0.499140491,0.041949414,0.038888889
2.55377E-5,6.000599427,0.157278762,0.49132677,0.043491672,0.038888889
2.6455E-5,6.250467086,0.162442319,0.483825598,0.044108575,0.038888889
2.76036E-5,6.501754156,0.16886385,0.476558837,0.046267736,0.038888889
2.88946E-5,6.750563244,0.176022523,0.469682763,0.047809994,0.038888889
3.02477E-5,7.002168798,0.183459581,0.4630411,0.0490438,0.038888889
3.16466E-5,7.250289134,0.191077812,0.456790123,0.051202961,0.041666667
3.31912E-5,7.502807501,0.199406813,0.450695421,0.052128316,0.041666667
3.46172E-5,7.753185528,0.20702024,0.444913268,0.052745219,0.044444444
3.60918E-5,8.001445684,0.214816416,0.439443663,0.054287477,0.044444444
3.77708E-5,8.251563193,0.223600533,0.434130333,0.056755089,0.05
3.95109E-5,8.5029573,0.232600917,0.429051414,0.059222702,0.05
4.12574E-5,8.753631485,0.241529252,0.424206907,0.061073411,0.052777778
4.34085E-5,9.003796169,0.252382902,0.419596812,0.064157927,0.052777778
4.4855E-5,9.250538945,0.259594245,0.415221128,0.066933991,0.055555556
4.63161E-5,9.501500163,0.266807565,0.410923582,0.067550895,0.055555556
4.83196E-5,9.75155672,0.276584773,0.40678231,0.069401604,0.058333333
5.00906E-5,10.002496769,0.28511881,0.402797312,0.071869217,0.061111111
5.18052E-5,10.251830141,0.293284881,0.398968589,0.074028378,0.061111111
5.34451E-5,10.504596352,0.301008242,0.395218003,0.076187539,0.061111111
5.54074E-5,10.754972584,0.310138711,0.391623691,0.077421345,0.061111111
5.77574E-5,11.004079388,0.320916381,0.388185654,0.079888957,0.061111111
6.00175E-5,11.251421184,0.33112336,0.384903891,0.080505861,0.061111111
6.1967E-5,11.500983607,0.339803934,0.381700266,0.082048118,0.063888889
6.39531E-5,11.75250591,0.348531588,0.378574777,0.083898828,0.063888889
6.58737E-5,12.00643615,0.356861706,0.375527426,0.086674892,0.063888889
6.83255E-5,12.255363642,0.367341453,0.372636349,0.08821715,0.069444444
7.01974E-5,12.505180894,0.375227398,0.36982341,0.089759408,0.072222222
7.18649E-5,12.754366859,0.382169222,0.367088608,0.092535472,0.075
7.43763E-5,13.002895705,0.392479062,0.364431942,0.093769278,0.080555556
