X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,2.9868522836932766E-4,29.306475383546292,0.5847107397712122
2.0,2.0,train,2.887926216381928E-4,28.76272746967451,0.5724458571167048
4.0,4.0,train,4.357668362109386E-4,39.78390881014072,0.7225448916067427
5.0,5.0,train,3.97940578230442E-4,35.983813211886314,0.6898828639518253
6.0,6.0,train,4.332098364971774E-4,39.51372734224326,0.7204496965333727
7.0,7.0,train,4.800952671465583E-4,44.63808444126205,0.756470575764051
8.0,8.0,train,3.6527830783837786E-4,33.304699893353884,0.6586024145161744
9.0,9.0,train,5.900501672197113E-4,60.296442286036616,0.8237800782487923
10.0,10.0,train,6.134192599658927E-4,64.06921589223481,0.8354890488482077
11.0,11.0,train,3.2474584566748047E-4,30.811043470566194,0.6153627194452231
12.0,12.0,train,2.7883433561588783E-4,28.277679839636555,0.5597336829815537
13.0,13.0,train,3.223659476826158E-4,30.671008946575938,0.6126600216199118
15.0,15.0,train,3.3305446373155825E-4,31.370231977896385,0.6246512961291222
16.0,16.0,train,4.191670993561649E-4,38.274579153997514,0.7086578806055782
17.0,17.0,train,3.8256521029562506E-4,34.429081466901415,0.6755320090610059
18.0,18.0,train,6.927981456965866E-4,75.5027882902018,0.8697531248104597
19.0,19.0,train,5.582739009012838E-4,54.67858750371924,0.8065104206561999
20.0,20.0,train,4.529891681867069E-4,41.779482218779044,0.7362535361613634
21.0,21.0,train,4.0305652710645066E-4,36.62205175801757,0.6945157752576168
22.0,22.0,train,5.909631187391185E-4,60.41460388797877,0.8242527786772598
23.0,23.0,train,5.567529650069987E-4,54.468101104492675,0.8056426459945045
24.0,24.0,train,4.671954827683176E-4,43.39565432343723,0.7470502089464943
25.0,25.0,train,2.3647291140809526E-4,26.007615786817464,0.5012954011805699
26.0,26.0,train,3.1997823117166087E-4,30.529114436807376,0.6099293601466256
27.0,27.0,train,4.512157590902181E-4,41.508003161037074,0.7348738017901474
28.0,28.0,train,5.60909186552639E-4,55.360721936975445,0.8080048285150281
29.0,29.0,train,4.4711802448582877E-4,40.85660670038287,0.7316580428543116
30.0,30.0,train,6.415394803786577E-4,68.26955311122857,0.8485519096301481
31.0,31.0,train,7.723418191458999E-4,82.79857048819888,0.896930717612996
32.0,32.0,train,5.871497046428455E-4,59.492149164105,0.8222698483782155
33.0,33.0,train,3.287978866739753E-4,31.077405930497466,0.6199210458123645
34.0,34.0,train,3.7875479607897366E-4,34.07962225044041,0.6718739800760476
35.0,35.0,train,3.2916004959434317E-4,31.120166414835424,0.6203258200477328
36.0,36.0,train,3.6914142341481257E-4,33.53842543791834,0.6624607396586017
37.0,37.0,train,2.691307401420715E-4,27.673135358049283,0.5469831376200371
38.0,38.0,train,4.069053494474186E-4,37.03906093622859,0.6979555218062398
39.0,39.0,train,5.108719924858569E-4,48.29844737933448,0.7775532610999746
40.0,40.0,train,5.242989621330512E-4,50.00172109473919,0.7861695539867307
41.0,41.0,train,6.159488639023205E-4,64.3166627878065,0.8367088769644796
42.0,42.0,train,3.7824966838053586E-4,33.99928090045441,0.6713859674872961
43.0,43.0,train,4.750685569818932E-4,44.21171004689725,0.7528421592565391
44.0,44.0,train,5.588330838932315E-4,54.81645246513243,0.8068284892178021
45.0,45.0,train,4.478977386858189E-4,41.030057734880835,0.7322729257187683
46.0,46.0,train,4.216967550113438E-4,38.427494733829334,0.7108181899663313
47.0,47.0,train,3.8678788493301135E-4,34.86898472168539,0.6795381930895186
48.0,48.0,train,4.878505815817494E-4,45.40777563818382,0.7619643645201425
49.0,49.0,train,4.50491467033204E-4,41.39600262318373,0.7343082197629567
50.0,50.0,train,4.5037930956937376E-4,41.378659210189475,0.7342205309138061
51.0,51.0,train,6.683181431123995E-4,71.554677983494,0.8600261254298557
52.0,52.0,train,6.99798070222425E-4,76.2701454660287,0.8724081132402202
53.0,53.0,train,3.7244070600535436E-4,33.68080614749196,0.6657213888499702
55.0,55.0,train,5.909244650102237E-4,60.409601008384236,0.8242327906021382
56.0,56.0,train,3.9739125231549774E-4,35.912159871889735,0.6893812457718713
57.0,57.0,train,5.475805646512719E-4,53.19016019036651,0.8003261724693221
58.0,58.0,train,6.858830058041361E-4,74.26271263275174,0.8670760522255428
59.0,59.0,train,5.849484017061892E-4,59.15508109712647,0.8211150279161958
60.0,60.0,train,5.022115091334442E-4,47.24417141073067,0.7718123692552891
61.0,61.0,train,7.196570256877084E-4,78.58945947709697,0.8796494728967126
62.0,62.0,train,5.673098388663186E-4,56.30822817598274,0.8115866019615501
63.0,63.0,train,5.611533243121708E-4,55.39773806437524,0.8081426877009162
64.0,64.0,train,3.857409006871215E-4,34.725180686609654,0.6785495218307445
65.0,65.0,train,5.13630637566098E-4,48.492860018945194,0.7793514157038497
66.0,66.0,train,5.794793332864059E-4,58.29534347719979,0.8182133286271482
67.0,67.0,train,4.2701717533059224E-4,38.79396151727165,0.7153096613988164
68.0,68.0,train,6.283936079403582E-4,66.51078649531355,0.8425795581084006
69.0,69.0,train,5.511848732091953E-4,53.805252873899306,0.8024324171753454
70.0,70.0,train,4.7801509922947667E-4,44.3995126640281,0.7549755595261385
71.0,71.0,train,4.130053951026519E-4,37.66821565561026,0.7033280539022835
72.0,72.0,train,6.429147875483266E-4,68.60799835101683,0.8491634872153212
73.0,73.0,train,7.053548475086193E-4,77.25324298532779,0.8744771450870495
74.0,74.0,train,6.052950960127274E-4,62.50052863183164,0.8315094377968406
75.0,75.0,train,4.5402702294225635E-4,41.954603376239994,0.7370576670432221
76.0,76.0,train,4.908391326914457E-4,45.797689683038904,0.7640481890558275
77.0,77.0,train,5.587670534478057E-4,54.767634200546205,0.8067909577193811
78.0,78.0,train,8.167677457340642E-4,86.64378616917885,0.9095594088129372
79.0,79.0,train,5.62236994244063E-4,55.567595293338805,0.8087534182443454
80.0,80.0,train,8.126257724717773E-4,86.15414043789512,0.908450525067135
81.0,81.0,train,6.621775479074966E-4,71.17977615512768,0.8574742886637137
82.0,82.0,train,6.831618585481755E-4,73.78336400270533,0.8660075846636992
83.0,83.0,train,4.797196445097431E-4,44.52021147849872,0.7562012923444649
84.0,84.0,train,5.005419025831972E-4,46.96287431259904,0.7706886967059592
85.0,85.0,train,5.894377800763471E-4,60.1314991125878,0.8234622893043958
86.0,86.0,train,5.115870644838244E-4,48.348841333827686,0.7780207652411242
87.0,87.0,train,7.808359807534475E-4,83.42153638560237,0.8994746216212248
88.0,88.0,train,7.319663744849675E-4,79.56820659247245,0.8839301158001235
89.0,89.0,train,6.327018845095164E-4,67.06712586518829,0.8445623701273671
92.0,92.0,train,6.457126306367538E-4,69.09182187174454,0.8504000323865852
93.0,93.0,train,4.268984295287938E-4,38.7774737309697,0.7152101819720594
94.0,94.0,train,3.6174508384699165E-4,33.11282481297112,0.6550349694108792
95.0,95.0,train,3.592016753900949E-4,32.931542120356454,0.6524438731420069
96.0,96.0,train,8.648778461352644E-4,89.8755072810622,0.921496317877237
97.0,97.0,train,6.263543759326381E-4,66.06177648801022,0.8416322360268638
98.0,98.0,train,6.742328149931368E-4,72.59893644599923,0.86244086754701
99.0,99.0,train,7.174930287985717E-4,78.38679363616872,0.8788807774381913
100.0,100.0,train,5.544408080871582E-4,54.24150991316885,0.8043159765394257
101.0,101.0,train,4.0855270495581493E-4,37.282524719607686,0.6994159244354363
102.0,102.0,train,7.590226854418165E-4,81.78696661527903,0.8928115564051233
103.0,103.0,train,4.0036430958723877E-4,36.38667498162246,0.6920864453708488
104.0,104.0,train,2.7294576530765055E-4,27.858512410989132,0.5520395573512253
105.0,105.0,train,2.496625475032746E-4,26.504226005886252,0.5202774562019548
108.0,108.0,train,4.375148753683242E-4,39.91603067886868,0.7239681835267628
109.0,109.0,train,4.6073911142710956E-4,42.80828857276201,0.7421993278464263
110.0,110.0,train,7.839996040926113E-4,83.79750200615076,0.90040595954289
112.0,112.0,train,7.473409093310483E-4,80.60777743831204,0.8890634845281684
113.0,113.0,train,6.187781650953214E-4,64.6795293194736,0.838062512779485
114.0,114.0,train,4.3564462499335476E-4,39.774659886814426,0.7224451105058707
115.0,115.0,train,3.7901798480212607E-4,34.13543395976603,0.6721279639985318
116.0,116.0,train,3.9829247956237886E-4,36.02974999219115,0.6902037776720309
117.0,117.0,train,5.01536313676343E-4,47.14041700920014,0.7713586163002096
119.0,119.0,train,8.355735739621818E-4,88.0118710100137,0.9144275477035206
120.0,120.0,train,0.0010064038902679378,96.04894063848847,0.9482329864836125
122.0,122.0,train,6.051743867560487E-4,62.45647654329472,0.8314495884120908
123.0,123.0,train,3.9143459653662215E-4,35.27883824533895,0.6838895338141325
124.0,124.0,train,4.1552561800873547E-4,37.854417773167775,0.7055197115666276
125.0,125.0,train,4.4014534616528813E-4,40.196899600750314,0.726096222439967
126.0,126.0,train,6.030452459740754E-4,62.069720802481015,0.8303904283655827
127.0,127.0,train,5.321997602501458E-4,51.1698232556966,0.7910828057633742
128.0,128.0,train,2.486026723788333E-4,26.46515096434715,0.5187791914847293
129.0,129.0,train,9.242560226842211E-4,93.5283432070078,0.934079769476504
130.0,130.0,train,8.44481912789341E-4,88.3565911507963,0.9166412446772851
131.0,131.0,train,6.41018251797805E-4,68.13807719164406,0.8483194800041328
132.0,132.0,train,5.146243350585605E-4,48.606725080467164,0.7799955657649569
133.0,133.0,train,5.741449006680932E-4,57.25817555726719,0.8153377237189383
135.0,135.0,train,4.799243689183378E-4,44.580140460181596,0.7563480959256783
136.0,136.0,train,6.416186458331919E-4,68.28952199113377,0.848587180433279
137.0,137.0,train,5.861440193940704E-4,59.31517585178361,0.8217431860215696
138.0,138.0,train,3.306124688637646E-4,31.27789173383126,0.6219448015452125
139.0,139.0,train,1.930691641814338E-4,23.95916817297329,0.4333653496050054
140.0,140.0,train,7.680167223130723E-4,82.32195395419126,0.8956107670710591
141.0,141.0,train,0.001006319390475663,96.0422303674407,0.9482201149838586
142.0,142.0,train,0.0010230365204706416,96.59093317398465,0.9507052655970235
143.0,143.0,train,5.868743609166648E-4,59.443696140349836,0.8221258098633722
144.0,144.0,train,3.784539911423585E-4,34.01583365993779,0.6715834545895686
145.0,145.0,train,6.347858090200611E-4,67.36780787703337,0.8455124800644944
146.0,146.0,train,6.572731629241541E-4,70.57781690101133,0.8554028061254203
147.0,147.0,train,5.26548863557528E-4,50.40935039874228,0.7875803454322914
148.0,148.0,train,3.0127246720315144E-4,29.510088061969306,0.5878599506509843
149.0,149.0,train,9.00365092344721E-4,92.38691749293963,0.9292794395781758
150.0,150.0,train,9.6420028610183E-4,94.7618265199251,0.941388968241643
151.0,151.0,train,9.882425009959778E-4,95.54377191555567,0.9453916462336714
152.0,152.0,train,7.260856499775484E-4,79.23490706205887,0.8819043963102464
153.0,153.0,train,4.696249286123175E-4,43.741242397125134,0.7488518022398123
154.0,154.0,train,3.628790360358752E-4,33.1724905845989,0.656183948089907
