x,y,species_1 cloglog values
1.0,1.0,0.19593851
2.0,2.0,0.16350384
3.0,3.0,1.8706405E-5
4.0,4.0,0.39761204
5.0,5.0,5.956497E-7
6.0,6.0,0.21044822
7.0,7.0,0.47678113
8.0,8.0,0.3985428
9.0,9.0,0.14778443
10.0,10.0,0.010131529
11.0,11.0,6.767953E-7
12.0,12.0,4.0662516E-4
13.0,13.0,0.13917969
14.0,14.0,1.6304498E-6
15.0,15.0,0.5160431
16.0,16.0,0.20384684
17.0,17.0,0.3530921
18.0,18.0,2.227857E-7
19.0,19.0,0.10009265
20.0,20.0,0.0012730263
21.0,21.0,0.13893716
22.0,22.0,0.11929234
23.0,23.0,0.25901687
24.0,24.0,0.025629772
25.0,25.0,0.68288547
26.0,26.0,4.7288884E-9
27.0,27.0,0.07436106
28.0,28.0,0.049479403
29.0,29.0,0.1323962
30.0,30.0,0.0056445664
31.0,31.0,1.494701E-8
32.0,32.0,0.24522929
33.0,33.0,0.37469682
34.0,34.0,0.21900208
35.0,35.0,0.08149388
36.0,36.0,0.06485209
37.0,37.0,1.100617E-9
38.0,38.0,0.9217001
39.0,39.0,0.9177778
40.0,40.0,0.29097918
41.0,41.0,0.16733603
42.0,42.0,0.07454467
43.0,43.0,0.0232362
44.0,44.0,0.14039609
45.0,45.0,0.027600134
46.0,46.0,0.2371172
47.0,47.0,1.0296434E-6
48.0,48.0,3.0024976E-6
49.0,49.0,0.05845757
50.0,50.0,0.08732627
51.0,51.0,0.81866187
52.0,52.0,0.04548553
53.0,53.0,0.21200517
54.0,54.0,0.46732986
55.0,55.0,0.019725604
56.0,56.0,0.1516348
57.0,57.0,0.478281
58.0,58.0,0.06804807
59.0,59.0,7.49323E-5
60.0,60.0,1.2527965E-4
61.0,61.0,4.608821E-6
62.0,62.0,9.1595905E-7
63.0,63.0,0.8672767
64.0,64.0,6.23784E-10
65.0,65.0,0.13080108
66.0,66.0,0.05659762
67.0,67.0,2.8131726E-5
68.0,68.0,0.35980386
69.0,69.0,0.09483043
70.0,70.0,0.31776285
71.0,71.0,0.059339315
72.0,72.0,0.011949972
73.0,73.0,0.2182482
74.0,74.0,0.04287292
75.0,75.0,0.0027143892
76.0,76.0,0.26692343
77.0,77.0,5.419402E-4
78.0,78.0,0.10809273
79.0,79.0,0.19815964
80.0,80.0,0.16532966
81.0,81.0,0.027112264
82.0,82.0,2.1611153E-9
83.0,83.0,1.961878E-7
84.0,84.0,0.59729457
85.0,85.0,0.69935334
86.0,86.0,0.93893796
87.0,87.0,1.2024342E-6
88.0,88.0,6.5152584E-5
89.0,89.0,6.198153E-11
90.0,90.0,0.1272066
91.0,91.0,1.4112153E-9
92.0,92.0,2.2064305E-7
93.0,93.0,0.71626174
94.0,94.0,0.01279607
95.0,95.0,0.480746
96.0,96.0,6.6023426E-7
97.0,97.0,0.0101690395
98.0,98.0,0.10997352
99.0,99.0,0.77753246
100.0,100.0,0.18380493
101.0,101.0,0.0026381076
102.0,102.0,0.0013126413
103.0,103.0,0.23942843
104.0,104.0,0.066304184
105.0,105.0,0.25338078
106.0,106.0,0.15923612
107.0,107.0,0.20034549
108.0,108.0,3.7865155E-10
109.0,109.0,0.0013292555
110.0,110.0,0.092209175
111.0,111.0,0.005776144
112.0,112.0,0.077820905
113.0,113.0,0.010118573
114.0,114.0,0.022940755
115.0,115.0,2.3121136E-5
116.0,116.0,8.204326E-12
117.0,117.0,0.7359286
118.0,118.0,0.046692204
119.0,119.0,0.044311915
120.0,120.0,0.35124192
121.0,121.0,1.4403613E-5
122.0,122.0,1.7292057E-10
123.0,123.0,7.874457E-5
124.0,124.0,0.37025398
125.0,125.0,0.1660931
126.0,126.0,0.003101768
127.0,127.0,3.3689574E-7
128.0,128.0,5.0707396E-5
129.0,129.0,0.043520194
130.0,130.0,3.063627E-10
131.0,131.0,0.118008986
132.0,132.0,0.553676
133.0,133.0,7.5760527E-6
134.0,134.0,1.7320567E-10
135.0,135.0,1.0959194E-5
136.0,136.0,2.464423E-10
137.0,137.0,0.07234744
138.0,138.0,2.4373015E-10
139.0,139.0,5.315008E-7
140.0,140.0,0.018693013
141.0,141.0,0.091958664
142.0,142.0,0.0016904103
143.0,143.0,0.02955774
144.0,144.0,0.021225285
145.0,145.0,0.443416
146.0,146.0,2.0154796E-6
147.0,147.0,0.41485387
148.0,148.0,9.626036E-7
149.0,149.0,4.580933E-6
150.0,150.0,0.03239766
151.0,151.0,0.0013485391
152.0,152.0,0.0017725923
153.0,153.0,4.1856705E-7
154.0,154.0,0.31294954
155.0,155.0,0.43888047
156.0,156.0,0.13579938
157.0,157.0,9.31567E-6
158.0,158.0,2.6746538E-10
159.0,159.0,0.45261586
160.0,160.0,0.48133934
161.0,161.0,0.10395386
162.0,162.0,0.02860458
163.0,163.0,0.39561635
164.0,164.0,4.685038E-4
165.0,165.0,0.268046
166.0,166.0,3.1053338E-7
167.0,167.0,0.17534538
168.0,168.0,0.20056617
169.0,169.0,0.22159469
170.0,170.0,0.060385026
171.0,171.0,3.8102047E-7
172.0,172.0,0.033629175
173.0,173.0,0.19014856
174.0,174.0,1.0860067E-6
175.0,175.0,0.08531899
176.0,176.0,2.92269E-7
177.0,177.0,0.37221086
178.0,178.0,0.11613855
179.0,179.0,0.0028612732
180.0,180.0,0.003651216
181.0,181.0,0.23181991
182.0,182.0,0.21194929
183.0,183.0,0.026060227
184.0,184.0,0.0090485
185.0,185.0,0.7230347
186.0,186.0,4.914907E-5
187.0,187.0,9.5917684E-8
188.0,188.0,0.062354
189.0,189.0,0.030712152
190.0,190.0,0.044991974
191.0,191.0,2.962538E-7
192.0,192.0,1.0688909E-4
193.0,193.0,0.13126263
194.0,194.0,0.13663615
195.0,195.0,0.46599835
196.0,196.0,0.15157318
197.0,197.0,3.8161616E-7
198.0,198.0,0.011751104
199.0,199.0,0.20389257
200.0,200.0,0.09436048
201.0,201.0,0.34975386
202.0,202.0,4.6661097E-10
203.0,203.0,3.9284062E-4
204.0,204.0,0.5754274
205.0,205.0,0.50003034
206.0,206.0,2.5458407E-6
207.0,207.0,0.18893223
208.0,208.0,0.042766713
209.0,209.0,0.0990866
210.0,210.0,0.075384274
211.0,211.0,0.013630889
212.0,212.0,0.21623486
213.0,213.0,0.4316906
214.0,214.0,0.098661326
215.0,215.0,0.72693676
216.0,216.0,2.801629E-10
217.0,217.0,6.2733285E-10
218.0,218.0,0.05543959
219.0,219.0,4.8895665E-11
220.0,220.0,4.046354E-6
221.0,221.0,5.9374026E-4
222.0,222.0,0.6707918
223.0,223.0,1.1926774E-9
224.0,224.0,0.3496312
225.0,225.0,1.2187462E-4
226.0,226.0,0.36982718
227.0,227.0,0.35066468
228.0,228.0,0.0032004314
229.0,229.0,8.2302535E-8
230.0,230.0,1.1552651E-6
231.0,231.0,0.21581669
232.0,232.0,1.1928046E-4
233.0,233.0,0.57164186
234.0,234.0,4.2455728E-10
235.0,235.0,0.3888255
236.0,236.0,0.20447491
237.0,237.0,7.010595E-7
238.0,238.0,1.577453E-7
239.0,239.0,0.3388597
240.0,240.0,0.6626428
241.0,241.0,0.0014357204
242.0,242.0,0.123991564
243.0,243.0,0.054477256
244.0,244.0,0.552372
245.0,245.0,0.3324169
246.0,246.0,4.55629E-6
247.0,247.0,4.1868375E-7
248.0,248.0,3.36119E-6
249.0,249.0,0.016049862
250.0,250.0,0.6691246
251.0,251.0,1.4810174E-6
252.0,252.0,0.25003764
253.0,253.0,0.004304418
254.0,254.0,8.039956E-8
255.0,255.0,0.13026075
256.0,256.0,1.584202E-6
257.0,257.0,0.42102778
258.0,258.0,0.21158911
259.0,259.0,0.0020204356
260.0,260.0,0.009775647
261.0,261.0,9.0650044E-4
262.0,262.0,0.06441569
263.0,263.0,0.075728096
264.0,264.0,0.27355945
265.0,265.0,0.18937291
266.0,266.0,0.10161585
267.0,267.0,0.053859156
268.0,268.0,0.26285955
269.0,269.0,2.6772975E-4
270.0,270.0,0.053596597
271.0,271.0,1.4360069E-11
272.0,272.0,1.293888E-4
273.0,273.0,4.8399824E-7
274.0,274.0,0.002255471
275.0,275.0,0.08220968
276.0,276.0,1.0820023E-10
277.0,277.0,0.044449646
278.0,278.0,4.3755543E-5
279.0,279.0,4.230547E-10
280.0,280.0,0.5112131
281.0,281.0,1.0161134E-9
282.0,282.0,0.64901656
