Predictor variable,Categorical,Sample average
Cropped_Cloud,false,160.44493664256143
alt,false,539.4948849325899
current_2.5arcmin_PETDriestQuarter,false,125.80717405089942
current_2.5arcmin_PETWettestQuarter,false,103.47902816274892
current_2.5arcmin_climaticMoistureIndex,false,0.12245524277591416
wc2.0_bio_2.5m_1,false,17.781140266172113
wc2.0_bio_2.5m_16,false,714.7199488491049
wc2.0_bio_2.5m_17,false,222.48081841432224
wc2.0_bio_2.5m_5,false,28.372303455382053
wc2.0_bio_2.5m_6,false,6.652784001855918
