Predictor variable,Categorical,Sample average
Cropped_Cloud,false,161.5890910595952
alt,false,438.7289492863044
current_2.5arcmin_PETDriestQuarter,false,71.8541737397126
current_2.5arcmin_PETWettestQuarter,false,106.54850764206329
current_2.5arcmin_climaticMoistureIndex,false,0.04951710756881684
wc2.0_bio_2.5m_1,false,10.558761149851636
wc2.0_bio_2.5m_16,false,415.08493084202865
wc2.0_bio_2.5m_17,false,190.5734045134676
wc2.0_bio_2.5m_5,false,26.62805921850318
wc2.0_bio_2.5m_6,false,-7.5476449495488795
