x,y,species max
1.0,1.0,0.01185212
2.0,2.0,0.28796923
3.0,3.0,0.24618974
4.0,4.0,0.026087878
5.0,5.0,0.12529084
6.0,6.0,0.011722624
7.0,7.0,0.25836155
8.0,8.0,0.09211837
9.0,9.0,0.037490875
10.0,10.0,0.1203725
11.0,11.0,0.038389605
12.0,12.0,0.10761512
13.0,13.0,0.028261596
14.0,14.0,0.4166727
15.0,15.0,0.1611603
16.0,16.0,0.76070195
17.0,17.0,0.7692677
18.0,18.0,0.04813631
19.0,19.0,0.1323931
20.0,20.0,1.9136534E-4
21.0,21.0,0.15413256
22.0,22.0,0.11990463
23.0,23.0,0.066465996
24.0,24.0,0.13986446
25.0,25.0,0.036937535
26.0,26.0,0.49291876
27.0,27.0,0.010882481
28.0,28.0,0.4153568
29.0,29.0,0.58046865
30.0,30.0,0.027640184
31.0,31.0,1.9517743E-4
32.0,32.0,0.0606488
33.0,33.0,0.009043874
34.0,34.0,0.06328077
35.0,35.0,0.49537534
36.0,36.0,0.76982856
37.0,37.0,0.14079528
38.0,38.0,0.784313
39.0,39.0,0.15126431
40.0,40.0,0.2064902
41.0,41.0,0.40862516
42.0,42.0,0.11028416
43.0,43.0,0.10702296
44.0,44.0,0.06395699
45.0,45.0,0.01934771
46.0,46.0,0.16934082
47.0,47.0,0.072965935
48.0,48.0,0.063530944
49.0,49.0,4.8339972E-4
50.0,50.0,0.014129542
51.0,51.0,0.14101006
52.0,52.0,0.08141485
53.0,53.0,0.08051836
54.0,54.0,0.0080505675
55.0,55.0,0.7521876
56.0,56.0,0.036056515
57.0,57.0,0.21983267
58.0,58.0,2.1622695E-4
59.0,59.0,0.0685421
60.0,60.0,0.06555878
61.0,61.0,0.10959882
62.0,62.0,0.04404499
63.0,63.0,0.65898705
64.0,64.0,0.112503745
65.0,65.0,0.0947292
66.0,66.0,0.4292097
67.0,67.0,0.1725379
68.0,68.0,0.051679518
69.0,69.0,0.049480345
70.0,70.0,0.16454035
71.0,71.0,0.012059537
72.0,72.0,8.1614783E-4
73.0,73.0,0.0697724
74.0,74.0,0.31745324
75.0,75.0,0.113483965
76.0,76.0,0.1421392
77.0,77.0,0.11484984
78.0,78.0,0.5639861
79.0,79.0,0.04549471
80.0,80.0,0.023901565
81.0,81.0,0.6564028
82.0,82.0,0.05335657
83.0,83.0,0.7637788
84.0,84.0,1.7742388E-5
85.0,85.0,0.098699406
86.0,86.0,0.11377145
87.0,87.0,0.31138766
88.0,88.0,0.81645226
89.0,89.0,0.6434099
90.0,90.0,0.05433831
91.0,91.0,0.030657984
92.0,92.0,0.11896958
93.0,93.0,0.046533763
94.0,94.0,0.20321502
95.0,95.0,0.13636763
96.0,96.0,0.09596175
97.0,97.0,0.037191387
98.0,98.0,0.075943075
99.0,99.0,0.082787
100.0,100.0,0.013803426
101.0,101.0,0.030941242
102.0,102.0,0.056462087
103.0,103.0,0.14097492
104.0,104.0,4.435887E-4
105.0,105.0,0.0908004
106.0,106.0,0.013656087
107.0,107.0,0.008087455
108.0,108.0,0.12616324
109.0,109.0,0.020582642
110.0,110.0,0.04427974
111.0,111.0,0.7057199
112.0,112.0,0.06998386
113.0,113.0,0.5748642
114.0,114.0,3.7029633E-4
115.0,115.0,0.11100674
116.0,116.0,0.06733799
117.0,117.0,0.07688119
118.0,118.0,0.39081696
119.0,119.0,0.15598021
120.0,120.0,0.52392733
121.0,121.0,0.25238344
122.0,122.0,0.03288758
123.0,123.0,0.09639915
124.0,124.0,0.005885177
125.0,125.0,0.004759278
126.0,126.0,0.010719933
127.0,127.0,0.029995553
128.0,128.0,0.90995747
129.0,129.0,0.04847263
130.0,130.0,0.009479311
131.0,131.0,0.15219547
132.0,132.0,0.27251938
133.0,133.0,0.09888095
134.0,134.0,0.10135177
135.0,135.0,0.4452447
136.0,136.0,0.10224336
137.0,137.0,0.0075879483
138.0,138.0,0.7660724
139.0,139.0,0.12658633
140.0,140.0,0.06576939
141.0,141.0,0.64348024
