variable,x,y
wc2.0_bio_2.5m_16,-221.8,0.0034056883305311203
wc2.0_bio_2.5m_16,-216.45280000000002,0.0034056883305311203
wc2.0_bio_2.5m_16,-211.1056,0.0034056883305311203
wc2.0_bio_2.5m_16,-205.7584,0.0034056883305311203
wc2.0_bio_2.5m_16,-200.4112,0.0034056883305311203
wc2.0_bio_2.5m_16,-195.06400000000002,0.0034056883305311203
wc2.0_bio_2.5m_16,-189.7168,0.0034056883305311203
wc2.0_bio_2.5m_16,-184.3696,0.0034056883305311203
wc2.0_bio_2.5m_16,-179.0224,0.0034056883305311203
wc2.0_bio_2.5m_16,-173.67520000000002,0.0034056883305311203
wc2.0_bio_2.5m_16,-168.328,0.0034056883305311203
wc2.0_bio_2.5m_16,-162.9808,0.0034056883305311203
wc2.0_bio_2.5m_16,-157.6336,0.0034056883305311203
wc2.0_bio_2.5m_16,-152.28640000000001,0.0034056883305311203
wc2.0_bio_2.5m_16,-146.9392,0.0034056883305311203
wc2.0_bio_2.5m_16,-141.59199999999998,0.0034056883305311203
wc2.0_bio_2.5m_16,-136.2448,0.0034056883305311203
wc2.0_bio_2.5m_16,-130.8976,0.0034056883305311203
wc2.0_bio_2.5m_16,-125.55040000000001,0.0034056883305311203
wc2.0_bio_2.5m_16,-120.2032,0.0034056883305311203
wc2.0_bio_2.5m_16,-114.856,0.0034056883305311203
wc2.0_bio_2.5m_16,-109.5088,0.0034056883305311203
wc2.0_bio_2.5m_16,-104.16159999999999,0.0034056883305311203
wc2.0_bio_2.5m_16,-98.81439999999999,0.0034056883305311203
wc2.0_bio_2.5m_16,-93.46719999999999,0.0034056883305311203
wc2.0_bio_2.5m_16,-88.11999999999998,0.0034056883305311203
wc2.0_bio_2.5m_16,-82.77279999999999,0.0034056883305311203
wc2.0_bio_2.5m_16,-77.42559999999997,0.0034056883305311203
wc2.0_bio_2.5m_16,-72.07839999999999,0.0034056883305311203
wc2.0_bio_2.5m_16,-66.7312,0.0034056883305311203
wc2.0_bio_2.5m_16,-61.383999999999986,0.0034056883305311203
wc2.0_bio_2.5m_16,-56.0368,0.0034056883305311203
wc2.0_bio_2.5m_16,-50.689599999999984,0.0034056883305311203
wc2.0_bio_2.5m_16,-45.34239999999997,0.0034056883305311203
wc2.0_bio_2.5m_16,-39.99519999999998,0.0034056883305311203
wc2.0_bio_2.5m_16,-34.647999999999996,0.0034056883305311203
wc2.0_bio_2.5m_16,-29.30080000000001,0.0034056883305311203
wc2.0_bio_2.5m_16,-23.953599999999994,0.0034056883305311203
wc2.0_bio_2.5m_16,-18.60639999999998,0.0034056883305311203
wc2.0_bio_2.5m_16,-13.259199999999993,0.0034056883305311203
wc2.0_bio_2.5m_16,-7.911999999999978,0.0034056883305311203
wc2.0_bio_2.5m_16,-2.5647999999999627,0.0034056883305311203
wc2.0_bio_2.5m_16,2.782400000000024,0.0035366504453122616
wc2.0_bio_2.5m_16,8.12960000000001,0.003960473462939262
wc2.0_bio_2.5m_16,13.476800000000026,0.004434973932802677
wc2.0_bio_2.5m_16,18.824000000000012,0.0049661812372505665
wc2.0_bio_2.5m_16,24.171200000000027,0.005560837220400572
wc2.0_bio_2.5m_16,29.518400000000014,0.006226475350558758
wc2.0_bio_2.5m_16,34.86560000000003,0.0069715105928480625
wc2.0_bio_2.5m_16,40.212800000000016,0.007805343251675367
wc2.0_bio_2.5m_16,45.56000000000006,0.008738468401134014
wc2.0_bio_2.5m_16,50.90719999999999,0.009782596491277218
wc2.0_bio_2.5m_16,56.25440000000003,0.010950792580842972
wc2.0_bio_2.5m_16,61.60160000000002,0.012257625348865986
wc2.0_bio_2.5m_16,66.94880000000006,0.013719325885176659
wc2.0_bio_2.5m_16,72.29600000000005,0.015353973023593426
wc2.0_bio_2.5m_16,77.64320000000004,0.01718168705701828
wc2.0_bio_2.5m_16,82.99040000000002,0.019224833697080612
wc2.0_bio_2.5m_16,88.33760000000001,0.021508270874619484
wc2.0_bio_2.5m_16,93.68480000000005,0.024059578776359558
wc2.0_bio_2.5m_16,99.03200000000004,0.026909342035651207
wc2.0_bio_2.5m_16,104.37920000000008,0.030091416090726852
wc2.0_bio_2.5m_16,109.72640000000001,0.033643219619989395
wc2.0_bio_2.5m_16,115.0736,0.037606071680784225
wc2.0_bio_2.5m_16,120.42080000000004,0.04202546924352646
wc2.0_bio_2.5m_16,125.76800000000003,0.04695143923163414
wc2.0_bio_2.5m_16,131.11520000000007,0.05243883654475212
wc2.0_bio_2.5m_16,136.4624,0.058547623455524445
wc2.0_bio_2.5m_16,141.80960000000005,0.06534317880868912
wc2.0_bio_2.5m_16,147.15680000000003,0.07289648801088333
wc2.0_bio_2.5m_16,152.50400000000002,0.08128431439399719
wc2.0_bio_2.5m_16,157.85120000000006,0.0905892476439476
wc2.0_bio_2.5m_16,163.1984,0.10089962184429169
wc2.0_bio_2.5m_16,168.54560000000004,0.1123092919588089
wc2.0_bio_2.5m_16,173.89280000000002,0.1247120276093483
wc2.0_bio_2.5m_16,179.24000000000007,0.1338820904493332
wc2.0_bio_2.5m_16,184.58720000000005,0.13832104206085205
wc2.0_bio_2.5m_16,189.9344000000001,0.1410830318927765
wc2.0_bio_2.5m_16,195.28160000000003,0.1438954472541809
wc2.0_bio_2.5m_16,200.6288,0.1467590034008026
wc2.0_bio_2.5m_16,205.97600000000006,0.1496744304895401
wc2.0_bio_2.5m_16,211.32320000000004,0.15264244377613068
wc2.0_bio_2.5m_16,216.6704000000001,0.15566375851631165
wc2.0_bio_2.5m_16,222.01760000000002,0.1587391048669815
wc2.0_bio_2.5m_16,227.36480000000006,0.16186922788619995
wc2.0_bio_2.5m_16,232.71200000000005,0.1650547981262207
wc2.0_bio_2.5m_16,238.05920000000003,0.16829657554626465
wc2.0_bio_2.5m_16,243.40640000000008,0.1715952754020691
wc2.0_bio_2.5m_16,248.75360000000006,0.17495159804821014
wc2.0_bio_2.5m_16,254.10080000000005,0.1783662587404251
wc2.0_bio_2.5m_16,259.44800000000004,0.1818399727344513
wc2.0_bio_2.5m_16,264.7952000000001,0.1853734254837036
wc2.0_bio_2.5m_16,270.14240000000007,0.18896731734275818
wc2.0_bio_2.5m_16,275.4896000000001,0.1926223635673523
wc2.0_bio_2.5m_16,280.83680000000004,0.1963392049074173
wc2.0_bio_2.5m_16,286.184,0.2001185417175293
wc2.0_bio_2.5m_16,291.53120000000007,0.20396102964878082
wc2.0_bio_2.5m_16,296.8784000000001,0.2078673243522644
wc2.0_bio_2.5m_16,302.22560000000004,0.21183806657791138
wc2.0_bio_2.5m_16,307.5728000000001,0.21648427844047546
wc2.0_bio_2.5m_16,312.92000000000013,0.22230517864227295
wc2.0_bio_2.5m_16,318.26720000000006,0.22977682948112488
wc2.0_bio_2.5m_16,323.6144,0.23770791292190552
wc2.0_bio_2.5m_16,328.96160000000003,0.24586686491966248
