x,y,species min
1.0,1.0,8.235302E-8
2.0,2.0,6.057185E-6
3.0,3.0,0.0033259387
4.0,4.0,0.04211223
5.0,5.0,0.0425337
6.0,6.0,1.0291554E-6
7.0,7.0,0.080983646
8.0,8.0,0.17537852
9.0,9.0,1.345052E-6
10.0,10.0,0.0131377
11.0,11.0,3.118823E-8
12.0,12.0,0.033427496
13.0,13.0,0.02150781
14.0,14.0,0.28179023
15.0,15.0,3.9907586E-6
16.0,16.0,0.0015570552
17.0,17.0,0.044812214
18.0,18.0,0.20481814
19.0,19.0,1.12435955E-5
20.0,20.0,1.4112184E-7
21.0,21.0,0.72565216
22.0,22.0,4.5538592E-4
23.0,23.0,3.3504498E-4
24.0,24.0,2.043604E-7
25.0,25.0,0.0025512413
26.0,26.0,3.6403065E-4
27.0,27.0,0.041256066
28.0,28.0,0.023717992
29.0,29.0,0.04182871
30.0,30.0,2.8816752E-5
31.0,31.0,7.3527985E-8
32.0,32.0,0.06379573
33.0,33.0,0.17700423
34.0,34.0,0.16968444
35.0,35.0,0.06625483
36.0,36.0,2.0717626E-4
37.0,37.0,0.0064648883
38.0,38.0,1.974124E-4
39.0,39.0,0.032771207
40.0,40.0,9.112476E-7
41.0,41.0,0.01691852
42.0,42.0,0.026205579
43.0,43.0,0.0013389841
44.0,44.0,0.6767105
45.0,45.0,3.2949384E-8
46.0,46.0,0.015637564
47.0,47.0,0.07327164
48.0,48.0,1.33999E-5
49.0,49.0,0.031141924
50.0,50.0,0.019790487
51.0,51.0,4.92695E-5
52.0,52.0,3.161442E-6
53.0,53.0,0.92488885
54.0,54.0,0.27321905
55.0,55.0,0.4419771
56.0,56.0,7.456999E-8
57.0,57.0,0.02970947
58.0,58.0,1.3566581E-8
59.0,59.0,0.0016275042
60.0,60.0,0.023317223
61.0,61.0,0.07680634
62.0,62.0,0.06940447
63.0,63.0,0.05639078
64.0,64.0,0.0109424805
65.0,65.0,0.045773238
66.0,66.0,0.03024466
67.0,67.0,0.06687806
68.0,68.0,3.8188842E-5
69.0,69.0,1.2171355E-6
70.0,70.0,0.07640794
71.0,71.0,0.04315172
72.0,72.0,0.015279854
73.0,73.0,0.04108683
74.0,74.0,4.035421E-7
75.0,75.0,3.053353E-8
76.0,76.0,0.8574986
