Predictor variable,Categorical,Sample average
IPCCconcert,false,0.5747148731888878
alt,false,486.7822349570201
current_2.5arcmin_PETDriestQuarter,false,140.8914038759248
current_2.5arcmin_PETWettestQuarter,false,92.32894023305025
current_2.5arcmin_climaticMoistureIndex,false,0.1494555871901676
wc2.0_bio_2.5m_1,false,18.8666840337409
wc2.0_bio_2.5m_12,false,2011.461318051576
wc2.0_bio_2.5m_16,false,864.6561604584527
wc2.0_bio_2.5m_17,false,175.27220630372491
wc2.0_bio_2.5m_5,false,27.87555238510613
wc2.0_bio_2.5m_6,false,9.519082765038897
