x,y,species max
1.0,1.0,0.02478576
2.0,2.0,0.002706145
3.0,3.0,0.09226512
4.0,4.0,0.018283598
5.0,5.0,0.016703734
6.0,6.0,0.109274454
7.0,7.0,0.00983846
8.0,8.0,0.01466427
9.0,9.0,0.8230495
10.0,10.0,3.062237E-5
11.0,11.0,0.0647256
12.0,12.0,0.22061284
13.0,13.0,0.5437196
14.0,14.0,0.55535305
15.0,15.0,0.41601437
16.0,16.0,0.10294786
17.0,17.0,0.3278464
18.0,18.0,0.22291774
19.0,19.0,0.032524344
20.0,20.0,0.034466457
21.0,21.0,0.23346293
22.0,22.0,6.1415206E-4
23.0,23.0,0.010490972
24.0,24.0,0.07348008
25.0,25.0,0.09448126
26.0,26.0,0.01801053
27.0,27.0,0.60204446
28.0,28.0,0.6067566
29.0,29.0,0.04275061
30.0,30.0,0.0112769455
31.0,31.0,0.008459104
32.0,32.0,0.017443484
33.0,33.0,0.37169045
34.0,34.0,0.3928862
35.0,35.0,0.0066566253
36.0,36.0,3.1347736E-4
37.0,37.0,0.027759729
38.0,38.0,0.091733664
39.0,39.0,0.28645393
40.0,40.0,0.0054053715
41.0,41.0,0.5645515
42.0,42.0,0.042704985
43.0,43.0,0.109385
44.0,44.0,2.1602568E-6
45.0,45.0,0.22841336
46.0,46.0,0.09264042
47.0,47.0,0.13236178
48.0,48.0,0.047511283
49.0,49.0,0.009566131
50.0,50.0,0.0052931504
51.0,51.0,0.7752872
52.0,52.0,0.06908029
53.0,53.0,0.7517892
54.0,54.0,0.0034618967
55.0,55.0,0.016224913
56.0,56.0,0.08237984
57.0,57.0,7.281288E-5
58.0,58.0,0.79161036
59.0,59.0,0.11104625
60.0,60.0,0.09600258
61.0,61.0,0.47251517
62.0,62.0,0.39454997
63.0,63.0,0.058583654
64.0,64.0,0.0666035
65.0,65.0,0.022404585
66.0,66.0,0.039885156
67.0,67.0,0.09199798
68.0,68.0,0.02184035
69.0,69.0,0.018299205
70.0,70.0,0.11641956
71.0,71.0,0.0072040427
72.0,72.0,0.3947185
73.0,73.0,5.777878E-5
74.0,74.0,0.15794717
75.0,75.0,0.015200192
76.0,76.0,0.0086183
77.0,77.0,0.05254633
78.0,78.0,0.06344855
79.0,79.0,0.18894891
80.0,80.0,4.6404984E-6
81.0,81.0,0.5756552
82.0,82.0,0.0013326819
83.0,83.0,0.08477639
84.0,84.0,0.032923054
85.0,85.0,0.7035276
86.0,86.0,0.06284672
87.0,87.0,0.23228481
88.0,88.0,0.010804619
89.0,89.0,0.17718035
90.0,90.0,0.38432348
91.0,91.0,0.18274558
92.0,92.0,0.5669687
93.0,93.0,0.092632
94.0,94.0,0.052720327
95.0,95.0,0.12019784
96.0,96.0,0.14270456
97.0,97.0,0.0021018288
98.0,98.0,0.060672328
99.0,99.0,0.007887373
100.0,100.0,0.60754764
101.0,101.0,0.02821023
102.0,102.0,0.14787365
103.0,103.0,0.009649286
104.0,104.0,3.2604672E-5
105.0,105.0,0.011811542
106.0,106.0,0.014138738
107.0,107.0,0.14873962
108.0,108.0,2.4008879E-4
109.0,109.0,0.13801938
110.0,110.0,0.1660145
111.0,111.0,0.020670049
112.0,112.0,0.030402584
113.0,113.0,0.81982565
114.0,114.0,0.28306878
115.0,115.0,1.07830565E-4
116.0,116.0,0.10242394
117.0,117.0,0.5225458
118.0,118.0,0.20108849
119.0,119.0,0.056318335
120.0,120.0,0.6442829
121.0,121.0,0.011077789
122.0,122.0,0.5607572
123.0,123.0,0.051785924
124.0,124.0,0.06781409
125.0,125.0,0.01259472
126.0,126.0,0.20970021
127.0,127.0,0.103519075
128.0,128.0,0.113989376
129.0,129.0,0.24665047
130.0,130.0,0.050500046
131.0,131.0,0.06911732
132.0,132.0,0.065486625
