x,y,species_8 cloglog values
1.0,1.0,0.020609414
2.0,2.0,0.0022746173
3.0,3.0,0.089112505
4.0,4.0,0.014759155
5.0,5.0,0.015938368
6.0,6.0,0.10517525
7.0,7.0,0.009167729
8.0,8.0,0.01466427
9.0,9.0,0.8230495
10.0,10.0,2.555798E-5
11.0,11.0,0.06319127
12.0,12.0,0.17533346
13.0,13.0,0.53309906
14.0,14.0,0.54667443
15.0,15.0,0.41082263
16.0,16.0,0.10294786
17.0,17.0,0.28174636
18.0,18.0,0.16757575
19.0,19.0,0.027344514
20.0,20.0,0.028050896
21.0,21.0,0.23346293
22.0,22.0,5.2541855E-4
23.0,23.0,0.009322681
24.0,24.0,0.07348008
25.0,25.0,0.08107659
26.0,26.0,0.016791763
27.0,27.0,0.60044837
28.0,28.0,0.57320714
29.0,29.0,0.04239374
30.0,30.0,0.010113444
31.0,31.0,0.007961664
32.0,32.0,0.015354402
33.0,33.0,0.3502537
34.0,34.0,0.38272348
35.0,35.0,0.0061014765
36.0,36.0,2.6968538E-4
37.0,37.0,0.026594598
38.0,38.0,0.08476448
39.0,39.0,0.28645393
40.0,40.0,0.0053537176
41.0,41.0,0.5472515
42.0,42.0,0.04125005
43.0,43.0,0.09952215
44.0,44.0,1.3480582E-6
45.0,45.0,0.22841336
46.0,46.0,0.08016803
47.0,47.0,0.12791333
48.0,48.0,0.039506707
49.0,49.0,0.008495838
50.0,50.0,0.0043726913
51.0,51.0,0.77085274
52.0,52.0,0.06270147
53.0,53.0,0.7517892
54.0,54.0,0.0031413888
55.0,55.0,0.013492664
56.0,56.0,0.08079569
57.0,57.0,6.080326E-5
58.0,58.0,0.78128654
59.0,59.0,0.10972294
60.0,60.0,0.09450516
61.0,61.0,0.47251517
62.0,62.0,0.3714915
63.0,63.0,0.05220124
64.0,64.0,0.0666035
65.0,65.0,0.021048298
66.0,66.0,0.039885156
67.0,67.0,0.083183445
68.0,68.0,0.018872106
69.0,69.0,0.016373444
70.0,70.0,0.10397624
71.0,71.0,0.006608572
72.0,72.0,0.36292326
73.0,73.0,4.7872174E-5
74.0,74.0,0.15611297
75.0,75.0,0.013202695
76.0,76.0,0.0073861647
77.0,77.0,0.05254633
78.0,78.0,0.062244438
79.0,79.0,0.18332398
80.0,80.0,3.5175722E-6
81.0,81.0,0.5747559
82.0,82.0,0.001157907
83.0,83.0,0.07454512
84.0,84.0,0.032923054
85.0,85.0,0.6897786
86.0,86.0,0.06006692
87.0,87.0,0.2181324
88.0,88.0,0.008456557
89.0,89.0,0.15218441
90.0,90.0,0.38432348
91.0,91.0,0.1385715
92.0,92.0,0.5358561
93.0,93.0,0.08763713
94.0,94.0,0.047430653
95.0,95.0,0.11681874
96.0,96.0,0.12517159
97.0,97.0,0.0019297444
98.0,98.0,0.059193145
99.0,99.0,0.006709047
100.0,100.0,0.60754764
101.0,101.0,0.02821023
102.0,102.0,0.13776575
103.0,103.0,0.009205309
104.0,104.0,2.5272868E-5
105.0,105.0,0.0110783
106.0,106.0,0.012536988
107.0,107.0,0.14218873
108.0,108.0,1.9365214E-4
109.0,109.0,0.125942
110.0,110.0,0.16168143
111.0,111.0,0.01857269
112.0,112.0,0.028974462
113.0,113.0,0.8112209
114.0,114.0,0.2719379
115.0,115.0,9.289954E-5
116.0,116.0,0.09418548
117.0,117.0,0.49065992
118.0,118.0,0.20108849
119.0,119.0,0.049880233
120.0,120.0,0.61756647
121.0,121.0,0.008559381
122.0,122.0,0.5599533
123.0,123.0,0.051579133
124.0,124.0,0.06781409
125.0,125.0,0.010812613
126.0,126.0,0.20688204
127.0,127.0,0.091199435
128.0,128.0,0.10295537
129.0,129.0,0.24434106
130.0,130.0,0.050500046
131.0,131.0,0.06640144
132.0,132.0,0.062175844
133.0,133.0,0.55766016
134.0,134.0,0.0012970181
135.0,135.0,0.070530966
136.0,136.0,3.067519E-5
137.0,137.0,0.037482075
138.0,138.0,0.36244404
139.0,139.0,0.07838169
140.0,140.0,0.007240096
141.0,141.0,0.6017533
142.0,142.0,0.16773205
143.0,143.0,3.72551E-4
144.0,144.0,0.04922914
145.0,145.0,0.31751293
146.0,146.0,0.1274943
147.0,147.0,0.08316519
148.0,148.0,3.8251208E-5
149.0,149.0,0.13222748
150.0,150.0,0.0581059
151.0,151.0,0.32328746
152.0,152.0,0.007064267
153.0,153.0,0.010601417
154.0,154.0,0.07703605
155.0,155.0,0.09371556
156.0,156.0,0.012440289
157.0,157.0,0.1585848
158.0,158.0,1.5975575E-5
159.0,159.0,0.2482622
160.0,160.0,0.0013180628
161.0,161.0,0.0066792597
162.0,162.0,0.01742499
163.0,163.0,0.014701175
164.0,164.0,0.070743434
165.0,165.0,0.6136494
166.0,166.0,0.081409454
167.0,167.0,0.050270796
168.0,168.0,0.0028666544
169.0,169.0,0.020528767
170.0,170.0,0.028993974
171.0,171.0,0.11131156
172.0,172.0,0.043661997
173.0,173.0,0.01133414
174.0,174.0,0.8054078
175.0,175.0,0.0068279654
176.0,176.0,0.73825717
177.0,177.0,0.18168248
178.0,178.0,0.008202656
179.0,179.0,0.0054848925
180.0,180.0,0.022559041
181.0,181.0,0.07116404
182.0,182.0,0.0016731983
183.0,183.0,0.004806878
184.0,184.0,0.00973585
185.0,185.0,0.008894804
186.0,186.0,0.74528927
187.0,187.0,0.112520866
188.0,188.0,0.009000823
189.0,189.0,4.8782815E-5
190.0,190.0,6.670111E-5
191.0,191.0,0.0063413633
192.0,192.0,0.7938286
193.0,193.0,0.0743181
194.0,194.0,0.018930623
195.0,195.0,5.904417E-4
196.0,196.0,0.008080022
197.0,197.0,0.33440912
198.0,198.0,0.6806233
199.0,199.0,0.07733879
200.0,200.0,2.4130319E-4
201.0,201.0,0.07377526
202.0,202.0,0.014095505
203.0,203.0,0.004797838
204.0,204.0,0.11161806
205.0,205.0,0.6405941
206.0,206.0,0.03532079
207.0,207.0,2.7676126E-6
208.0,208.0,0.099861145
209.0,209.0,0.0064028352
210.0,210.0,0.44033122
211.0,211.0,0.1881348
212.0,212.0,0.07367522
213.0,213.0,0.18124542
214.0,214.0,0.19516821
215.0,215.0,0.756202
216.0,216.0,0.116820574
217.0,217.0,0.15979302
218.0,218.0,0.06411161
219.0,219.0,1.6916062E-4
220.0,220.0,0.13675281
221.0,221.0,0.087873496
222.0,222.0,0.81176126
223.0,223.0,0.45258003
224.0,224.0,0.0045665214
225.0,225.0,0.01227628
226.0,226.0,0.07238363
227.0,227.0,0.72859603
228.0,228.0,0.012591178
229.0,229.0,0.3566676
230.0,230.0,0.001367394
231.0,231.0,0.009291623
232.0,232.0,0.07513903
233.0,233.0,0.017559383
234.0,234.0,0.0010283082
235.0,235.0,0.008162533
236.0,236.0,0.0066869613
237.0,237.0,0.007593211
238.0,238.0,8.612988E-6
239.0,239.0,0.03286731
240.0,240.0,0.13067254
241.0,241.0,0.052989263
242.0,242.0,0.02677125
243.0,243.0,0.022784185
244.0,244.0,0.0033102953
245.0,245.0,0.06918222
246.0,246.0,0.11476477
247.0,247.0,0.035486482
248.0,248.0,0.08068781
249.0,249.0,0.75816256
250.0,250.0,5.3643563E-4
251.0,251.0,0.008176708
252.0,252.0,0.386681
253.0,253.0,0.00924298
254.0,254.0,0.03893323
255.0,255.0,0.06422822
256.0,256.0,0.09669502
257.0,257.0,0.034974784
258.0,258.0,0.16068287
259.0,259.0,0.09345699
260.0,260.0,0.054733496
261.0,261.0,0.028174026
262.0,262.0,0.7997613
263.0,263.0,0.19866951
264.0,264.0,0.017056612
265.0,265.0,0.056485493
266.0,266.0,0.037022118
267.0,267.0,0.017148748
268.0,268.0,0.23588492
269.0,269.0,0.0013385724
270.0,270.0,0.14334449
271.0,271.0,0.005121677
272.0,272.0,0.13478372
273.0,273.0,0.67411417
274.0,274.0,0.0017746305
275.0,275.0,0.7191484
276.0,276.0,0.090542175
277.0,277.0,0.027320534
278.0,278.0,0.3612885
279.0,279.0,0.039059244
280.0,280.0,0.08153882
281.0,281.0,0.0042054476
