Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Cropped_Cloud contribution,alt contribution,current_2.5arcmin_PETDriestQuarter contribution,current_2.5arcmin_PETWettestQuarter contribution,current_2.5arcmin_climaticMoistureIndex contribution,wc2.0_bio_2.5m_1 contribution,wc2.0_bio_2.5m_16 contribution,wc2.0_bio_2.5m_17 contribution,wc2.0_bio_2.5m_5 contribution,wc2.0_bio_2.5m_6 contribution,Cropped_Cloud permutation importance,alt permutation importance,current_2.5arcmin_PETDriestQuarter permutation importance,current_2.5arcmin_PETWettestQuarter permutation importance,current_2.5arcmin_climaticMoistureIndex permutation importance,wc2.0_bio_2.5m_1 permutation importance,wc2.0_bio_2.5m_16 permutation importance,wc2.0_bio_2.5m_17 permutation importance,wc2.0_bio_2.5m_5 permutation importance,wc2.0_bio_2.5m_6 permutation importance,Training gain without Cropped_Cloud,Training gain without alt,Training gain without current_2.5arcmin_PETDriestQuarter,Training gain without current_2.5arcmin_PETWettestQuarter,Training gain without current_2.5arcmin_climaticMoistureIndex,Training gain without wc2.0_bio_2.5m_1,Training gain without wc2.0_bio_2.5m_16,Training gain without wc2.0_bio_2.5m_17,Training gain without wc2.0_bio_2.5m_5,Training gain without wc2.0_bio_2.5m_6,Training gain with only Cropped_Cloud,Training gain with only alt,Training gain with only current_2.5arcmin_PETDriestQuarter,Training gain with only current_2.5arcmin_PETWettestQuarter,Training gain with only current_2.5arcmin_climaticMoistureIndex,Training gain with only wc2.0_bio_2.5m_1,Training gain with only wc2.0_bio_2.5m_16,Training gain with only wc2.0_bio_2.5m_17,Training gain with only wc2.0_bio_2.5m_5,Training gain with only wc2.0_bio_2.5m_6,Test gain without Cropped_Cloud,Test gain without alt,Test gain without current_2.5arcmin_PETDriestQuarter,Test gain without current_2.5arcmin_PETWettestQuarter,Test gain without current_2.5arcmin_climaticMoistureIndex,Test gain without wc2.0_bio_2.5m_1,Test gain without wc2.0_bio_2.5m_16,Test gain without wc2.0_bio_2.5m_17,Test gain without wc2.0_bio_2.5m_5,Test gain without wc2.0_bio_2.5m_6,Test gain with only Cropped_Cloud,Test gain with only alt,Test gain with only current_2.5arcmin_PETDriestQuarter,Test gain with only current_2.5arcmin_PETWettestQuarter,Test gain with only current_2.5arcmin_climaticMoistureIndex,Test gain with only wc2.0_bio_2.5m_1,Test gain with only wc2.0_bio_2.5m_16,Test gain with only wc2.0_bio_2.5m_17,Test gain with only wc2.0_bio_2.5m_5,Test gain with only wc2.0_bio_2.5m_6,AUC without Cropped_Cloud,AUC without alt,AUC without current_2.5arcmin_PETDriestQuarter,AUC without current_2.5arcmin_PETWettestQuarter,AUC without current_2.5arcmin_climaticMoistureIndex,AUC without wc2.0_bio_2.5m_1,AUC without wc2.0_bio_2.5m_16,AUC without wc2.0_bio_2.5m_17,AUC without wc2.0_bio_2.5m_5,AUC without wc2.0_bio_2.5m_6,AUC with only Cropped_Cloud,AUC with only alt,AUC with only current_2.5arcmin_PETDriestQuarter,AUC with only current_2.5arcmin_PETWettestQuarter,AUC with only current_2.5arcmin_climaticMoistureIndex,AUC with only wc2.0_bio_2.5m_1,AUC with only wc2.0_bio_2.5m_16,AUC with only wc2.0_bio_2.5m_17,AUC with only wc2.0_bio_2.5m_5,AUC with only wc2.0_bio_2.5m_6,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,3500,0.6420,0.7011,500,0.8037,389,0.7075,0.8090,0.0076,13144,3.3807,0.6650,2.9378,0.6590,2.2162,19.6169,11.5184,25.3225,6.3409,27.3427,2.6526,1.0756,1.2867,1.7591,10.3178,22.7337,8.1585,7.6086,17.2887,27.1188,0.6386,0.6403,0.6394,0.6366,0.6371,0.6388,0.6357,0.6336,0.6295,0.6320,0.0443,0.0301,0.1626,0.0465,0.1300,0.3854,0.2963,0.2483,0.1690,0.3527,0.7054,0.7035,0.6983,0.7124,0.6999,0.7049,0.7131,0.6972,0.6978,0.6878,0.0550,0.0305,0.1703,0.0696,0.1577,0.4228,0.2966,0.2542,0.2027,0.4022,0.8094,0.8090,0.8076,0.8112,0.8075,0.8093,0.8105,0.8057,0.8050,0.8062,0.5706,0.5707,0.6496,0.5852,0.6444,0.7263,0.7129,0.6916,0.6756,0.7195,8.8450,0.3177,1.0000,0.0571,0.7416,0.0043,0.0000,1.237E-31,5.0000,0.1375,0.5265,0.0214,0.0334,0E0,10.0000,0.2956,0.4082,0.0646,0.0668,0E0,0.0451,0.0090,0.9019,0.0000,0.0000,3.922E-11,13.2740,0.4012,0.3678,0.1000,0.0900,0E0,27.4302,0.6450,0.2715,0.2714,0.2674,0E0,12.7395,0.3868,0.3734,0.0929,0.0848,0E0,27.7297,0.6471,0.2699,0.2737,0.2699,0E0,13.5592,0.4101,0.3648,0.1043,0.0900,0E0,4.7075,0.1307,0.5371,0.0197,0.0257,0E0,4.9599,0.1366,0.5279,0.0211,0.0334,0E0
species_1,3500,0.6436,0.7026,500,0.8039,389,0.6816,0.8016,0.0079,13144,3.6702,0.6962,2.6202,0.9222,2.3652,22.1612,10.7461,24.2588,4.7153,27.8446,2.6078,1.0420,1.3782,1.4284,8.8924,29.9407,7.8192,6.9815,15.7068,24.2030,0.6400,0.6419,0.6410,0.6390,0.6387,0.6396,0.6371,0.6352,0.6312,0.6323,0.0439,0.0286,0.1615,0.0472,0.1277,0.3909,0.2908,0.2432,0.1662,0.3593,0.6748,0.6860,0.6797,0.6863,0.6746,0.6845,0.6811,0.6642,0.6608,0.6734,0.0611,0.0486,0.1869,0.0606,0.1801,0.3597,0.3505,0.3098,0.2355,0.3317,0.7988,0.8032,0.8009,0.8044,0.8014,0.8014,0.8011,0.7969,0.7936,0.7982,0.5982,0.5820,0.6639,0.5757,0.6570,0.6986,0.7253,0.7155,0.6936,0.6889,8.8433,0.3174,1.0000,0.0569,0.7351,0.0031,0.0129,9.698E-30,5.0000,0.1413,0.5226,0.0229,0.0334,0E0,10.0000,0.2969,0.4075,0.0651,0.0746,0E0,0.1713,0.0190,0.8507,0.0000,0.0051,7.341E-16,13.2014,0.4055,0.3684,0.1000,0.1028,0E0,27.4733,0.6409,0.2715,0.2714,0.2519,0E0,12.7975,0.3918,0.3726,0.0946,0.0951,0E0,28.4759,0.6495,0.2664,0.2834,0.2674,0E0,16.0997,0.4778,0.3424,0.1357,0.1183,0E0,3.0456,0.1007,0.6042,0.0117,0.0180,9.73E-53,4.8760,0.1378,0.5270,0.0220,0.0308,0E0
species_2,3500,0.6452,0.7033,500,0.8040,389,0.6526,0.7941,0.0078,13144,3.3650,0.5554,3.8084,0.7058,2.5649,20.1797,10.2479,25.5490,5.6008,27.4231,2.2786,0.9411,1.3255,1.6544,11.7305,20.1380,7.3295,6.9749,17.4969,30.1307,0.6412,0.6433,0.6419,0.6401,0.6400,0.6419,0.6389,0.6363,0.6319,0.6348,0.0446,0.0295,0.1641,0.0471,0.1299,0.3878,0.2963,0.2504,0.1688,0.3575,0.6499,0.6495,0.6462,0.6490,0.6447,0.6425,0.6464,0.6506,0.6457,0.6324,0.0521,0.0378,0.1538,0.0601,0.1672,0.3957,0.2893,0.2235,0.2084,0.3515,0.7956,0.7932,0.7922,0.7926,0.7933,0.7933,0.7945,0.7952,0.7944,0.7909,0.5775,0.5846,0.6440,0.5859,0.6611,0.7193,0.7102,0.6867,0.6827,0.6940,8.8392,0.3159,1.0000,0.0564,0.7378,0.0040,0.0051,4.862E-31,5.0000,0.1366,0.5218,0.0237,0.0334,0E0,10.0000,0.2975,0.4051,0.0663,0.0848,0E0,0.0421,0.0087,0.9036,0.0000,0.0000,5.902E-11,13.0989,0.4045,0.3672,0.1000,0.1183,0E0,27.3579,0.6436,0.2707,0.2706,0.2956,0E0,12.9579,0.3965,0.3688,0.0980,0.1183,0E0,25.8384,0.6305,0.2785,0.2514,0.2776,0E0,12.0876,0.3690,0.3782,0.0897,0.1054,0E0,3.8973,0.1139,0.5655,0.0169,0.0257,8.7E-60,4.9162,0.1347,0.5249,0.0231,0.0308,0E0
species_3,3500,0.6394,0.6976,500,0.8031,389,0.7305,0.8137,0.0073,13144,3.1475,0.6874,2.8533,0.8545,1.8850,20.5832,10.9965,25.4332,5.6079,27.9516,2.4929,1.0223,1.3814,1.3330,9.0725,28.8623,8.3111,7.3114,15.1219,25.0913,0.6364,0.6379,0.6370,0.6359,0.6355,0.6362,0.6333,0.6319,0.6269,0.6288,0.0438,0.0289,0.1615,0.0463,0.1298,0.3875,0.2899,0.2458,0.1671,0.3561,0.7230,0.7308,0.7243,0.7258,0.7283,0.7318,0.7223,0.7206,0.7153,0.7209,0.0627,0.0430,0.1915,0.0748,0.1607,0.4014,0.3679,0.2857,0.2292,0.3660,0.8108,0.8138,0.8114,0.8147,0.8142,0.8141,0.8123,0.8116,0.8092,0.8115,0.5866,0.5740,0.6687,0.5794,0.6506,0.7214,0.7342,0.7119,0.6905,0.7047,8.8470,0.3184,1.0000,0.0579,0.7394,0.0043,0.0026,2.241E-31,5.0000,0.1386,0.5284,0.0243,0.0257,0E0,10.0000,0.2896,0.4100,0.0649,0.0591,0E0,0.0354,0.0078,0.9060,0.0000,0.0000,1.047E-10,13.2990,0.3994,0.3685,0.1000,0.0900,0E0,27.5205,0.6438,0.2713,0.2711,0.2288,0E0,12.6243,0.3783,0.3758,0.0917,0.0848,0E0,29.5850,0.6595,0.2610,0.2954,0.2622,0E0,14.1734,0.4271,0.3599,0.1109,0.0925,0E0,3.7358,0.1150,0.5781,0.0157,0.0129,2.798E-60,4.9831,0.1382,0.5290,0.0243,0.0257,0E0
species_4,3500,0.6420,0.7003,500,0.8038,389,0.6902,0.7980,0.0074,13144,3.9252,0.5217,2.5532,0.7039,2.3306,20.4643,10.9102,25.7876,5.6891,27.1143,3.0126,1.0265,1.2950,1.4055,10.6168,25.7626,6.9784,7.6805,16.4868,25.7352,0.6375,0.6403,0.6388,0.6375,0.6369,0.6383,0.6353,0.6325,0.6291,0.6310,0.0421,0.0303,0.1630,0.0462,0.1309,0.3845,0.2937,0.2480,0.1709,0.3537,0.6886,0.6856,0.6823,0.6772,0.6779,0.6835,0.6775,0.6840,0.6803,0.6805,0.0813,0.0272,0.1666,0.0768,0.1501,0.4290,0.3158,0.2593,0.1751,0.3919,0.7974,0.7969,0.7974,0.7966,0.7972,0.7970,0.7956,0.7974,0.7970,0.7985,0.6079,0.5640,0.6492,0.5871,0.6469,0.7235,0.7134,0.6961,0.6617,0.7227,8.8442,0.3175,1.0000,0.0581,0.7387,0.0037,0.0077,2.477E-30,5.0000,0.1377,0.5265,0.0234,0.0231,0E0,10.0000,0.2926,0.4082,0.0654,0.0566,0E0,0.0336,0.0074,0.9079,0.0000,0.0000,1.66E-10,13.2194,0.3995,0.3682,0.1000,0.1054,0E0,27.5469,0.6438,0.2708,0.2709,0.2956,0E0,12.9290,0.3912,0.3713,0.0954,0.1028,0E0,25.7444,0.6299,0.2802,0.2520,0.2802,0E0,10.3871,0.3071,0.4025,0.0700,0.0591,0E0,3.4984,0.1096,0.5871,0.0140,0.0180,1.151E-56,4.9716,0.1369,0.5275,0.0229,0.0231,0E0
species_5,3500,0.6410,0.6975,500,0.8035,389,0.7094,0.8026,0.0073,13144,3.4187,0.4957,4.1826,0.5943,1.9475,14.2644,10.9907,25.0345,8.6375,30.4341,2.8369,0.9504,1.3215,1.8184,10.3990,21.7236,7.8037,7.6766,17.3870,28.0830,0.6368,0.6391,0.6378,0.6359,0.6354,0.6377,0.6341,0.6324,0.6282,0.6306,0.0440,0.0290,0.1625,0.0469,0.1294,0.3868,0.2958,0.2428,0.1726,0.3549,0.7059,0.7075,0.7074,0.7025,0.7014,0.6972,0.7060,0.6989,0.7101,0.6902,0.0597,0.0423,0.1747,0.0646,0.1681,0.4043,0.2870,0.3206,0.1555,0.3832,0.8012,0.8034,0.8039,0.8007,0.8017,0.8013,0.8020,0.8022,0.8045,0.7986,0.5937,0.5690,0.6555,0.5990,0.6559,0.7102,0.7004,0.7229,0.6507,0.7188,8.8446,0.3175,1.0000,0.0569,0.7436,0.0040,0.0051,3.752E-30,5.0000,0.1355,0.5271,0.0229,0.0180,0E0,10.0000,0.2926,0.4082,0.0663,0.0643,0E0,0.0438,0.0092,0.9049,0.0000,0.0000,8.085E-11,13.0891,0.3988,0.3697,0.1000,0.0977,0E0,27.3517,0.6390,0.2714,0.2714,0.2468,0E0,12.5049,0.3785,0.3759,0.0923,0.0900,0E0,28.3143,0.6474,0.2664,0.2843,0.2674,0E0,15.2231,0.4548,0.3494,0.1260,0.1105,0E0,4.7565,0.1294,0.5361,0.0194,0.0180,0E0,4.9838,0.1352,0.5277,0.0229,0.0180,0E0
species_6,3500,0.6470,0.7036,500,0.8041,389,0.6241,0.7881,0.0079,13144,3.3067,0.4426,2.9673,0.5995,2.0193,16.8010,11.2511,26.0553,5.8973,30.6599,2.7193,1.0626,1.4064,1.3542,10.5632,21.3345,7.0656,8.0168,16.4385,30.0390,0.6433,0.6458,0.6448,0.6427,0.6426,0.6444,0.6418,0.6385,0.6349,0.6361,0.0443,0.0306,0.1638,0.0477,0.1350,0.3884,0.2983,0.2507,0.1700,0.3595,0.6231,0.6196,0.6203,0.6169,0.6170,0.6152,0.6192,0.6179,0.6113,0.6202,0.0545,0.0228,0.1610,0.0530,0.1056,0.3884,0.2684,0.2233,0.1879,0.3316,0.7878,0.7870,0.7883,0.7871,0.7877,0.7879,0.7869,0.7874,0.7836,0.7898,0.5771,0.5600,0.6488,0.5747,0.6222,0.7114,0.7039,0.6842,0.6688,0.6948,8.8398,0.3161,1.0000,0.0562,0.7390,0.0051,0.0000,4.906E-32,5.0000,0.1364,0.5221,0.0234,0.0360,0E0,10.0000,0.2957,0.4048,0.0663,0.0900,0E0,0.0377,0.0081,0.9066,0.0000,0.0000,1.236E-10,13.1111,0.4033,0.3671,0.1000,0.1337,0E0,27.5262,0.6459,0.2702,0.2703,0.3419,0E0,12.1918,0.3759,0.3768,0.0886,0.1260,0E0,23.5372,0.6111,0.2913,0.2243,0.2905,0E0,10.1953,0.3058,0.4019,0.0680,0.0900,0E0,4.1179,0.1190,0.5562,0.0166,0.0283,2.011E-61,4.9168,0.1341,0.5252,0.0226,0.0334,0E0
species_7,3500,0.6424,0.7002,500,0.8038,389,0.6854,0.7972,0.0073,13144,3.8118,0.5043,3.7875,0.8291,2.4255,19.7378,10.4387,26.0717,5.4478,26.9457,3.2745,0.9828,1.7171,1.4456,9.8309,24.8674,8.0791,7.8099,16.3557,25.6369,0.6383,0.6410,0.6392,0.6386,0.6375,0.6390,0.6364,0.6335,0.6293,0.6315,0.0450,0.0293,0.1609,0.0466,0.1322,0.3856,0.2969,0.2462,0.1702,0.3543,0.6925,0.6836,0.6807,0.6812,0.6783,0.6780,0.6824,0.6768,0.6773,0.6661,0.0465,0.0389,0.1984,0.0672,0.1426,0.4165,0.2852,0.2784,0.1796,0.3889,0.7996,0.7965,0.7981,0.7973,0.7974,0.7965,0.7972,0.7978,0.7972,0.7952,0.5579,0.5745,0.6724,0.5928,0.6484,0.7207,0.7039,0.7075,0.6621,0.7162,8.8439,0.3174,1.0000,0.0571,0.7413,0.0043,0.0026,4.29E-31,5.0000,0.1372,0.5263,0.0226,0.0231,0E0,10.0000,0.2926,0.4076,0.0660,0.0591,0E0,0.0458,0.0094,0.9007,0.0000,0.0000,2.912E-11,13.1092,0.3969,0.3688,0.1000,0.1028,0E0,27.4780,0.6441,0.2709,0.2709,0.2853,0E0,12.6809,0.3838,0.3733,0.0937,0.1028,0E0,26.5020,0.6376,0.2759,0.2583,0.2751,0E0,9.5467,0.2793,0.4146,0.0626,0.0488,0E0,4.5058,0.1263,0.5447,0.0189,0.0206,0E0,4.9736,0.1366,0.5273,0.0226,0.0231,0E0
species_8,3500,0.6391,0.6977,500,0.8036,389,0.7331,0.8087,0.0071,13144,3.3571,0.5037,2.8093,0.7449,1.8764,20.3525,11.2955,25.4969,6.2172,27.3464,2.7427,1.3083,1.7835,1.5381,10.6590,27.7636,8.2524,7.5254,15.0143,23.4127,0.6348,0.6366,0.6357,0.6340,0.6333,0.6354,0.6320,0.6306,0.6269,0.6293,0.0444,0.0281,0.1599,0.0478,0.1290,0.3857,0.2925,0.2446,0.1671,0.3527,0.7298,0.7315,0.7327,0.7263,0.7304,0.7322,0.7325,0.7187,0.7128,0.7019,0.0561,0.0543,0.2076,0.0511,0.1733,0.4139,0.3327,0.2928,0.2278,0.4002,0.8085,0.8087,0.8088,0.8078,0.8085,0.8094,0.8086,0.8070,0.8046,0.8036,0.5777,0.5895,0.6770,0.5780,0.6600,0.7207,0.7237,0.7098,0.6929,0.7045,8.8465,0.3183,1.0000,0.0576,0.7409,0.0043,0.0026,3.748E-31,5.0000,0.1384,0.5281,0.0220,0.0180,0E0,10.0000,0.2921,0.4097,0.0660,0.0514,0E0,0.0414,0.0085,0.9030,0.0000,0.0000,5.088E-11,13.2092,0.3973,0.3694,0.1000,0.0797,0E0,27.4593,0.6413,0.2715,0.2714,0.2442,0E0,12.3896,0.3699,0.3783,0.0903,0.0643,0E0,29.2591,0.6541,0.2623,0.2909,0.2622,0E0,12.6347,0.3779,0.3756,0.0937,0.0643,0E0,4.4240,0.1262,0.5496,0.0183,0.0180,0E0,4.9811,0.1380,0.5288,0.0217,0.0180,0E0
species_9,3501,0.6403,0.6980,500,0.8033,388,0.7097,0.8072,0.0073,13145,3.4706,0.6451,3.8885,0.8079,2.4907,20.2162,10.3656,26.0649,5.6439,26.4065,2.7477,1.0162,2.0008,1.0551,11.8720,23.5813,7.1732,6.8424,16.5022,27.2091,0.6368,0.6384,0.6379,0.6365,0.6353,0.6379,0.6347,0.6318,0.6281,0.6306,0.0433,0.0299,0.1639,0.0487,0.1318,0.3848,0.2933,0.2498,0.1704,0.3544,0.6985,0.7080,0.7039,0.7016,0.7015,0.7030,0.7026,0.7019,0.6971,0.6894,0.0671,0.0318,0.1609,0.0373,0.1415,0.4228,0.3249,0.2335,0.1824,0.3854,0.8036,0.8070,0.8068,0.8039,0.8049,0.8061,0.8053,0.8062,0.8046,0.8042,0.5853,0.5661,0.6546,0.5582,0.6459,0.7279,0.7174,0.6856,0.6628,0.7188,8.8466,0.3182,1.0000,0.0569,0.7426,0.0034,0.0052,3.179E-30,5.0000,0.1360,0.5293,0.0240,0.0129,0E0,10.0000,0.2908,0.4091,0.0648,0.0593,0E0,0.0480,0.0097,0.8997,0.0000,0.0000,2.423E-11,13.1702,0.3959,0.3691,0.1000,0.1031,0E0,27.5648,0.6470,0.2709,0.2708,0.2809,0E0,12.9125,0.3866,0.3719,0.0965,0.0928,0E0,26.9804,0.6434,0.2739,0.2648,0.2732,0E0,11.2977,0.3369,0.3909,0.0814,0.0644,0E0,3.4590,0.1082,0.5921,0.0131,0.0077,3.377E-58,5.0156,0.1365,0.5287,0.0243,0.0129,0E0
