Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.13859E-11,0.000000004,0.000000286,1,0,0
6.02639E-11,0.00000001,0.000000416,0.99992392,0,0
1.04232E-10,0.00000003,0.000000719,0.999771759,0,0
2.75812E-10,0.000000121,0.000001903,0.999467438,0,0
3.70706E-10,0.000000258,0.000002558,0.999163116,0,0
1.1805E-9,0.000001038,0.000008144,0.998478393,0,0
1.57758E-9,0.000002587,0.000010884,0.997641509,0,0
3.04848E-9,0.000010201,0.000021032,0.995283019,0,0
4.35896E-9,0.000025383,0.000030073,0.992163725,0,0
6.56815E-9,0.000050379,0.000045314,0.988664029,0,0
1.09974E-8,0.000100125,0.00007587,0.984251369,0,0
2.12117E-8,0.000252022,0.000146332,0.977023737,0,0
3.5882E-8,0.000502566,0.000247525,0.970176506,0,0
6.38118E-8,0.001000892,0.000440151,0.962492392,0,0
1.4596E-7,0.002507724,0.001006497,0.9508521,0,0
2.92607E-7,0.0050046,0.002016709,0.94187462,0,0
4.97011E-7,0.010040463,0.003423086,0.931832015,0,0
9.00158E-7,0.025003861,0.006191095,0.915626902,0,0
1.38288E-6,0.050045219,0.009495318,0.899041388,0.000285714,0
2.04838E-6,0.10015911,0.014032696,0.876749848,0.000285714,0
3.03394E-6,0.200231225,0.020714112,0.846698113,0.000571429,0
4.0072E-6,0.300060442,0.027267679,0.824939136,0.000857143,0.002570694
4.81291E-6,0.400006096,0.032659844,0.807744979,0.000857143,0.002570694
5.51183E-6,0.500106985,0.037313091,0.792985393,0.001142857,0.002570694
6.12777E-6,0.600501417,0.041395325,0.779823494,0.001714286,0.002570694
6.76288E-6,0.700464046,0.045586457,0.76795496,0.002571429,0.002570694
7.048E-6,0.750190616,0.047461989,0.762477176,0.002857143,0.002570694
7.33602E-6,0.800482198,0.049352932,0.757151552,0.003142857,0.002570694
7.90011E-6,0.900720009,0.053045405,0.747108947,0.003428571,0.005141388
8.4166E-6,1.000286161,0.05641377,0.737827145,0.004,0.005141388
8.9451E-6,1.10025639,0.059847973,0.729077906,0.004857143,0.005141388
9.37535E-6,1.200151599,0.062634587,0.720785149,0.006,0.005141388
9.7336E-6,1.300378796,0.064948504,0.712796713,0.006571429,0.007712082
1.01408E-5,1.400639368,0.067571956,0.705112599,0.006857143,0.007712082
1.05006E-5,1.500742646,0.06988352,0.697732806,0.006857143,0.007712082
1.12909E-5,1.750769001,0.074941094,0.680310408,0.007428571,0.007712082
1.20238E-5,2.000281712,0.079606938,0.664029215,0.008857143,0.010282776
1.28373E-5,2.250194001,0.08475798,0.648737066,0.009428571,0.01285347
1.34297E-5,2.500856504,0.088490829,0.634205721,0.010571429,0.017994859
1.42097E-5,2.750991366,0.093383018,0.62043518,0.011142857,0.017994859
1.50636E-5,3.001164041,0.098708518,0.607425441,0.012285714,0.017994859
1.57703E-5,3.250971317,0.103092044,0.595100426,0.014285714,0.020565553
1.64915E-5,3.501457488,0.107543735,0.583307973,0.015714286,0.020565553
1.71166E-5,3.750072876,0.111384387,0.572048083,0.016571429,0.020565553
1.7795E-5,4.001555894,0.115533757,0.561092514,0.017428571,0.028277635
1.85214E-5,4.251580767,0.119954659,0.550593427,0.018857143,0.030848329
1.94057E-5,4.501237263,0.12530771,0.540550822,0.020857143,0.030848329
2.02538E-5,4.751134892,0.130410574,0.530964699,0.021428571,0.030848329
2.12847E-5,5.000702446,0.13657347,0.521835058,0.023714286,0.033419023
2.23541E-5,5.251416668,0.142920515,0.513085819,0.024571429,0.038560411
2.32893E-5,5.502107607,0.148432729,0.504716981,0.026,0.043701799
2.42854E-5,5.751845446,0.154264763,0.496728545,0.028857143,0.046272494
2.57796E-5,6.001974078,0.162938704,0.489120511,0.030285714,0.048843188
2.69255E-5,6.252058484,0.169530005,0.481892879,0.032,0.048843188
2.82829E-5,6.500811559,0.177270853,0.475045648,0.034,0.048843188
2.93585E-5,6.7512226,0.1833534,0.468426659,0.036571429,0.048843188
3.10975E-5,7.002300581,0.193092703,0.46211199,0.038,0.048843188
3.27051E-5,7.251198419,0.201992719,0.456177724,0.040857143,0.051413882
3.42564E-5,7.502320621,0.210487963,0.450471698,0.043428571,0.051413882
3.56582E-5,7.750683325,0.218086865,0.445069994,0.046857143,0.05655527
3.73045E-5,8.002205801,0.226917779,0.43982045,0.048857143,0.059125964
3.87462E-5,8.252825592,0.234568873,0.434799148,0.051142857,0.061696658
4.05525E-5,8.502420617,0.244048927,0.430006086,0.052857143,0.064267352
4.21817E-5,8.750743415,0.252497943,0.425441266,0.054285714,0.066838046
4.40945E-5,9.001123365,0.262297874,0.421028606,0.057142857,0.066838046
4.59074E-5,9.253553259,0.271467132,0.416768107,0.059714286,0.074550129
4.73865E-5,9.501510591,0.278863688,0.412735849,0.062,0.079691517
4.95982E-5,9.753722737,0.289784091,0.408779671,0.064857143,0.082262211
5.11728E-5,10.000926205,0.297457542,0.405051735,0.066285714,0.084832905
5.36177E-5,10.252772752,0.309208382,0.401399878,0.070285714,0.089974293
5.56024E-5,10.50335228,0.318602932,0.397900183,0.073142857,0.089974293
5.72521E-5,10.751417432,0.326314248,0.394552648,0.076,0.092544987
5.93628E-5,11.002041942,0.33605362,0.391281193,0.078,0.097686375
6.13104E-5,11.255382865,0.344915238,0.388085819,0.081142857,0.102827763
6.28114E-5,11.50409054,0.351663935,0.385042605,0.084,0.102827763
6.50162E-5,11.753912306,0.361451334,0.382075472,0.087428571,0.102827763
6.63451E-5,12.003857468,0.367279125,0.379184419,0.089142857,0.105398458
6.77841E-5,12.251891377,0.373529369,0.376369446,0.091428571,0.107969152
6.99594E-5,12.506402773,0.382861016,0.373554474,0.094,0.115681234
7.1843E-5,12.754808917,0.390829151,0.370891662,0.096571429,0.118251928
7.3982E-5,13.002050089,0.399752869,0.36830493,0.098857143,0.118251928
7.59468E-5,13.25740881,0.407834597,0.365718198,0.102,0.123393316
7.7616E-5,13.503169954,0.414614801,0.363283628,0.105428571,0.12596401
7.92717E-5,13.754277306,0.421263854,0.360849057,0.108857143,0.12596401
8.06492E-5,14.00202617,0.426737558,0.358490566,0.111428571,0.131105398
8.22086E-5,14.254357513,0.432872114,0.356132075,0.113142857,0.131105398
8.3646E-5,14.503452574,0.43846863,0.353849665,0.115714286,0.133676093
8.54522E-5,14.757423124,0.445422274,0.351567255,0.118857143,0.138817481
8.73157E-5,15.007868928,0.452506944,0.349360925,0.120857143,0.141388175
8.88188E-5,15.254319429,0.458155061,0.347230676,0.124857143,0.146529563
9.04902E-5,15.505027992,0.464367184,0.345100426,0.127714286,0.151670951
9.21484E-5,15.751844235,0.470460233,0.343046257,0.13,0.156812339
9.37274E-5,16.002906391,0.476197367,0.340992088,0.133714286,0.156812339
9.53124E-5,16.258464967,0.481894136,0.338937918,0.136,0.161953728
9.65043E-5,16.507853822,0.486137134,0.33695983,0.14,0.161953728
9.78467E-5,16.751120526,0.490874257,0.335057821,0.143714286,0.164524422
9.94122E-5,17.000387385,0.496343502,0.333079732,0.147428571,0.164524422
1.01241E-4,17.258922323,0.502659265,0.331177724,0.151142857,0.16966581
1.02849E-4,17.503790526,0.508146741,0.329351795,0.154285714,0.16966581
1.04504E-4,17.752529639,0.513731016,0.327525867,0.158285714,0.174807198
1.05807E-4,18.005406953,0.518082771,0.325699939,0.160571429,0.177377892
1.07118E-4,18.250407041,0.522421963,0.323950091,0.164571429,0.179948586
1.08704E-4,18.50943158,0.527617907,0.322124163,0.168285714,0.18251928
1.10602E-4,18.750772063,0.533761761,0.320450396,0.169428571,0.18251928
1.12437E-4,19.007701914,0.539627609,0.318700548,0.172571429,0.192802057
1.13675E-4,19.251147791,0.543543712,0.31702678,0.175142857,0.200514139
1.15535E-4,19.508768813,0.54936263,0.315353013,0.177142857,0.203084833
1.1707E-4,19.752797331,0.554111853,0.313755326,0.180285714,0.208226221
1.1828E-4,20.011739533,0.557818497,0.312081558,0.183142857,0.210796915
1.19259E-4,20.261211021,0.560794245,0.310483871,0.186285714,0.213367609
1.2027E-4,20.50088472,0.563845992,0.308962264,0.19,0.215938303
1.22045E-4,20.755363872,0.569154523,0.307364577,0.192571429,0.218508997
1.23435E-4,21.000865535,0.573268425,0.30584297,0.196857143,0.221079692
1.25157E-4,21.262271251,0.578307432,0.304245283,0.199142857,0.221079692
1.26386E-4,21.501182374,0.581868447,0.302799757,0.200857143,0.221079692
1.27652E-4,21.755176025,0.585503966,0.30127815,0.203714286,0.223650386
1.29392E-4,22.01216887,0.590449392,0.299756543,0.207714286,0.228791774
1.30454E-4,22.259146296,0.593440437,0.298311016,0.211428571,0.236503856
1.31658E-4,22.508112547,0.596802654,0.29686549,0.213142857,0.236503856
1.32899E-4,22.759745397,0.600239858,0.295419963,0.215714286,0.241645244
1.33816E-4,23.013101522,0.602761051,0.293974437,0.218857143,0.244215938
1.34841E-4,23.254593308,0.605559425,0.292604991,0.222,0.246786632
1.36112E-4,23.507251779,0.609003819,0.291159464,0.225142857,0.249357326
