x,y,species_9 cloglog values
1.0,1.0,0.07258842
2.0,2.0,0.2084066
3.0,3.0,0.09618476
4.0,4.0,0.20943858
5.0,5.0,0.47681522
6.0,6.0,0.060616672
7.0,7.0,1.8901676E-4
8.0,8.0,0.36620423
9.0,9.0,0.6736037
10.0,10.0,0.04271284
11.0,11.0,0.008439947
12.0,12.0,4.1026866E-5
13.0,13.0,0.088160045
14.0,14.0,0.7571864
15.0,15.0,0.10718885
16.0,16.0,0.042637642
17.0,17.0,0.3442848
18.0,18.0,8.584811E-4
19.0,19.0,0.7890867
20.0,20.0,0.08393707
21.0,21.0,0.6180862
22.0,22.0,0.19252501
23.0,23.0,0.15578403
24.0,24.0,0.16564694
25.0,25.0,0.14619936
26.0,26.0,0.121199206
27.0,27.0,0.09519615
28.0,28.0,0.2962374
29.0,29.0,0.7593936
30.0,30.0,0.0586825
31.0,31.0,0.017427221
32.0,32.0,0.04553354
33.0,33.0,0.100868344
34.0,34.0,0.21985087
35.0,35.0,0.1659638
36.0,36.0,0.22360045
37.0,37.0,0.115501754
38.0,38.0,0.02125359
39.0,39.0,0.35774466
40.0,40.0,0.04962268
41.0,41.0,0.025951706
42.0,42.0,0.13501188
43.0,43.0,0.33978185
44.0,44.0,0.097701244
45.0,45.0,0.72670287
46.0,46.0,0.039946835
47.0,47.0,0.14841588
48.0,48.0,0.09417083
49.0,49.0,0.017768132
50.0,50.0,0.033635955
51.0,51.0,0.22565144
52.0,52.0,4.1225554E-5
53.0,53.0,2.0440499E-5
54.0,54.0,0.066619225
55.0,55.0,1.19109776E-4
56.0,56.0,0.063098066
57.0,57.0,0.11409266
58.0,58.0,0.12988773
59.0,59.0,0.09157573
60.0,60.0,0.087475605
61.0,61.0,0.038464833
62.0,62.0,0.22186857
63.0,63.0,3.3568027E-5
64.0,64.0,0.124821246
65.0,65.0,0.04119802
66.0,66.0,3.2727644E-4
67.0,67.0,0.008722695
68.0,68.0,8.44895E-4
69.0,69.0,0.019179907
70.0,70.0,0.13589187
71.0,71.0,0.0076048677
72.0,72.0,1.5201485E-4
73.0,73.0,0.16081421
74.0,74.0,0.04547126
75.0,75.0,3.318896E-4
76.0,76.0,0.040392987
77.0,77.0,0.112694755
78.0,78.0,0.19442631
79.0,79.0,0.16022208
80.0,80.0,1.3501175E-4
81.0,81.0,0.6734912
82.0,82.0,0.09277458
83.0,83.0,0.15503916
