Predictor variable,Categorical,Sample average
IPCCconcert,false,0.6116609861302682
alt,false,286.1761960326721
current_2.5arcmin_PETDriestQuarter,false,67.23113198430563
current_2.5arcmin_PETWettestQuarter,false,131.49011661792164
current_2.5arcmin_climaticMoistureIndex,false,0.00570595083821265
wc2.0_bio_2.5m_1,false,13.056982988515562
wc2.0_bio_2.5m_12,false,1199.492415402567
wc2.0_bio_2.5m_16,false,357.3570595099183
wc2.0_bio_2.5m_17,false,237.7117852975496
wc2.0_bio_2.5m_5,false,30.361933831712328
wc2.0_bio_2.5m_6,false,-5.6918056991691355
