x,y,species max
1.0,1.0,0.022290124
2.0,2.0,0.028343584
3.0,3.0,0.033934727
4.0,4.0,0.7268755
5.0,5.0,0.043813817
6.0,6.0,0.616664
7.0,7.0,0.06108866
8.0,8.0,0.7457462
9.0,9.0,0.114596546
10.0,10.0,0.089897715
11.0,11.0,0.7417189
12.0,12.0,0.08950595
13.0,13.0,0.23791122
14.0,14.0,0.40212405
15.0,15.0,0.09565827
16.0,16.0,0.35254428
17.0,17.0,0.18955754
18.0,18.0,0.11846704
19.0,19.0,0.008686344
20.0,20.0,0.059958804
21.0,21.0,0.27207252
22.0,22.0,0.80310524
23.0,23.0,1.0256475E-4
24.0,24.0,0.0668281
25.0,25.0,0.07287015
26.0,26.0,0.1344169
27.0,27.0,0.031937532
28.0,28.0,0.13799404
29.0,29.0,0.048999604
30.0,30.0,0.6618774
31.0,31.0,0.4267277
32.0,32.0,0.014740074
33.0,33.0,0.002219578
34.0,34.0,0.004851495
35.0,35.0,0.025531577
36.0,36.0,0.04534042
37.0,37.0,0.104008764
38.0,38.0,0.06349304
39.0,39.0,4.9687276E-4
40.0,40.0,2.6655945E-4
41.0,41.0,0.02202998
42.0,42.0,0.04427629
43.0,43.0,0.11052118
44.0,44.0,0.24863087
45.0,45.0,0.8276084
46.0,46.0,0.10690666
47.0,47.0,0.042915605
48.0,48.0,0.025175478
49.0,49.0,0.006609618
50.0,50.0,0.15230133
51.0,51.0,0.0036801735
52.0,52.0,0.02901814
53.0,53.0,0.0163104
54.0,54.0,0.29700133
55.0,55.0,0.5180754
56.0,56.0,0.032127187
57.0,57.0,0.087958686
58.0,58.0,0.3158462
59.0,59.0,0.7473618
60.0,60.0,1.0156029E-4
61.0,61.0,0.019863298
62.0,62.0,0.043575138
63.0,63.0,0.033261772
64.0,64.0,0.093558
65.0,65.0,0.01053892
66.0,66.0,0.08921499
67.0,67.0,0.008928723
68.0,68.0,0.39639422
69.0,69.0,0.6123188
70.0,70.0,0.029207027
71.0,71.0,0.68855953
72.0,72.0,0.7125198
73.0,73.0,0.0011602365
74.0,74.0,0.007142142
75.0,75.0,0.02681644
76.0,76.0,0.018534686
77.0,77.0,0.77181715
78.0,78.0,0.03690512
79.0,79.0,0.1260856
80.0,80.0,0.015385782
81.0,81.0,0.09696023
82.0,82.0,0.558892
83.0,83.0,0.0032675813
84.0,84.0,0.8170929
85.0,85.0,0.020369139
86.0,86.0,0.0041700597
87.0,87.0,0.056888804
88.0,88.0,0.1418275
89.0,89.0,0.0026672618
90.0,90.0,1.888639E-4
91.0,91.0,0.7432135
92.0,92.0,0.0018037764
93.0,93.0,0.013743965
94.0,94.0,0.07526026
95.0,95.0,0.0091172485
96.0,96.0,0.014901585
97.0,97.0,0.002609883
98.0,98.0,0.036552772
99.0,99.0,0.21513025
100.0,100.0,0.60283554
101.0,101.0,0.018293263
102.0,102.0,0.25540835
103.0,103.0,0.033069782
104.0,104.0,0.017219286
105.0,105.0,0.062413637
106.0,106.0,0.0074322238
107.0,107.0,0.029866442
108.0,108.0,6.282537E-5
109.0,109.0,0.024354728
110.0,110.0,0.074849635
111.0,111.0,0.013504052
112.0,112.0,0.09634048
113.0,113.0,0.019449037
114.0,114.0,0.013881258
115.0,115.0,0.07792916
116.0,116.0,0.080797315
117.0,117.0,0.17395078
118.0,118.0,0.013365373
119.0,119.0,0.06372569
120.0,120.0,0.33765072
121.0,121.0,4.793743E-4
122.0,122.0,0.13348602
123.0,123.0,0.012891988
124.0,124.0,0.40689865
125.0,125.0,0.62394905
126.0,126.0,0.026481843
127.0,127.0,0.7310341
128.0,128.0,0.36279443
129.0,129.0,9.0266176E-4
130.0,130.0,0.0742947
131.0,131.0,0.100820415
132.0,132.0,5.492171E-4
133.0,133.0,0.031552155
134.0,134.0,0.04813804
135.0,135.0,0.1749094
136.0,136.0,0.1415193
137.0,137.0,0.050736904
138.0,138.0,0.11678008
139.0,139.0,0.072902724
140.0,140.0,3.12301E-4
141.0,141.0,0.012627903
142.0,142.0,0.06573403
143.0,143.0,0.59469485
144.0,144.0,0.026869416
145.0,145.0,2.7454616E-5
146.0,146.0,0.62874955
147.0,147.0,0.7032001
148.0,148.0,0.09086688
149.0,149.0,0.0010430039
150.0,150.0,0.52549285
151.0,151.0,0.0702184
152.0,152.0,0.11159947
153.0,153.0,0.16147421
154.0,154.0,0.705093
155.0,155.0,0.37460864
156.0,156.0,1.2011115E-5
157.0,157.0,0.024284316
158.0,158.0,0.2315445
159.0,159.0,0.6545291
160.0,160.0,0.07047655
161.0,161.0,0.057729308
162.0,162.0,0.09227317
163.0,163.0,0.64450693
164.0,164.0,0.06603123
165.0,165.0,0.006178668
166.0,166.0,0.022344746
167.0,167.0,0.59082186
168.0,168.0,0.037573688
169.0,169.0,0.11911306
170.0,170.0,0.16456749
171.0,171.0,0.06404381
172.0,172.0,0.07547453
173.0,173.0,0.12232945
174.0,174.0,0.59224683
175.0,175.0,0.0054050665
176.0,176.0,0.020919038
177.0,177.0,0.09529675
178.0,178.0,0.01832584
179.0,179.0,0.0031691499
180.0,180.0,0.00686989
181.0,181.0,0.11545094
182.0,182.0,0.19608481
183.0,183.0,0.02264936
184.0,184.0,0.39907745
185.0,185.0,0.57023966
186.0,186.0,0.021010013
187.0,187.0,1.6594568E-4
188.0,188.0,4.3917884E-5
189.0,189.0,0.08217791
190.0,190.0,0.016563063
191.0,191.0,0.16627777
192.0,192.0,0.11627683
193.0,193.0,0.21669805
194.0,194.0,0.2552392
195.0,195.0,0.05295446
196.0,196.0,0.77368724
197.0,197.0,0.08955811
198.0,198.0,0.08153209
199.0,199.0,0.061790258
200.0,200.0,0.0023700995
201.0,201.0,0.80890757
202.0,202.0,0.011266657
