x,y,species max
1.0,1.0,2.488929E-9
2.0,2.0,0.007650827
3.0,3.0,2.4151329E-4
4.0,4.0,0.08277775
5.0,5.0,0.14569531
6.0,6.0,0.030812846
7.0,7.0,0.21106075
8.0,8.0,0.16620891
9.0,9.0,6.4228935E-8
10.0,10.0,0.19624212
11.0,11.0,0.8324424
12.0,12.0,0.49578717
13.0,13.0,0.91148096
14.0,14.0,0.065274015
15.0,15.0,0.09702445
16.0,16.0,3.2888764E-8
17.0,17.0,0.35686073
18.0,18.0,1.4763044E-7
19.0,19.0,0.0023242086
20.0,20.0,2.8536871E-5
21.0,21.0,0.0047368417
22.0,22.0,0.010983876
23.0,23.0,0.06982675
24.0,24.0,0.119995326
25.0,25.0,3.647979E-5
26.0,26.0,0.0010375078
27.0,27.0,0.0073450073
28.0,28.0,1.9083565E-5
29.0,29.0,3.5332563E-5
30.0,30.0,3.288551E-5
31.0,31.0,0.35250393
32.0,32.0,1.4533459E-4
33.0,33.0,4.390628E-4
34.0,34.0,1.654783E-5
35.0,35.0,0.18343374
36.0,36.0,3.6234042E-7
37.0,37.0,0.02583108
38.0,38.0,0.61836
39.0,39.0,0.13194074
40.0,40.0,0.40683115
41.0,41.0,0.1039837
42.0,42.0,1.0828872E-4
43.0,43.0,0.005041873
44.0,44.0,2.0676739E-8
45.0,45.0,1.585202E-6
46.0,46.0,0.10198901
47.0,47.0,0.1922434
48.0,48.0,3.6838548E-5
49.0,49.0,0.014540292
50.0,50.0,4.899258E-6
51.0,51.0,0.030822325
52.0,52.0,3.752063E-7
53.0,53.0,1.1332679E-8
54.0,54.0,0.112154774
55.0,55.0,1.4870427E-9
56.0,56.0,0.059862483
57.0,57.0,0.06685299
58.0,58.0,0.07346994
59.0,59.0,0.06368036
60.0,60.0,1.3292645E-8
61.0,61.0,0.1084588
62.0,62.0,0.067040026
63.0,63.0,1.0071446E-9
64.0,64.0,0.10154446
65.0,65.0,0.006718404
66.0,66.0,2.894549E-7
67.0,67.0,0.6048056
68.0,68.0,0.12948605
69.0,69.0,0.047379352
70.0,70.0,0.089853205
71.0,71.0,2.0018185E-6
72.0,72.0,0.004315429
73.0,73.0,5.974005E-7
74.0,74.0,1.2635457E-8
75.0,75.0,0.4966819
76.0,76.0,1.0903611E-8
77.0,77.0,0.066196226
78.0,78.0,0.23367196
79.0,79.0,0.2746852
80.0,80.0,0.054525908
81.0,81.0,2.5339662E-7
82.0,82.0,0.051374625
83.0,83.0,2.46756E-7
84.0,84.0,0.038529832
85.0,85.0,0.77771455
86.0,86.0,0.13152651
87.0,87.0,0.0031749478
88.0,88.0,0.025046285
89.0,89.0,4.1872736E-5
90.0,90.0,0.001965513
91.0,91.0,1.5803743E-6
92.0,92.0,0.09367875
93.0,93.0,0.08265983
94.0,94.0,0.0496621
95.0,95.0,3.8132987E-7
96.0,96.0,0.12470785
97.0,97.0,0.13215113
98.0,98.0,0.06857528
99.0,99.0,0.7442177
100.0,100.0,0.067288645
101.0,101.0,2.0003909E-6
102.0,102.0,2.1192675E-7
103.0,103.0,1.2883004E-8
104.0,104.0,7.2303146E-7
105.0,105.0,0.5231013
106.0,106.0,0.108529344
107.0,107.0,0.056894112
108.0,108.0,3.5199508E-7
109.0,109.0,1.4452606E-9
110.0,110.0,2.2543632E-7
111.0,111.0,1.1561066E-8
112.0,112.0,0.12454975
113.0,113.0,0.15232128
114.0,114.0,0.21956585
115.0,115.0,0.046317767
116.0,116.0,3.795788E-7
117.0,117.0,0.045143627
118.0,118.0,7.674958E-8
119.0,119.0,2.0172345E-7
120.0,120.0,0.0630701
121.0,121.0,3.095237E-7
