x,y,species_1 cloglog values
1.0,1.0,0.0052014827
2.0,2.0,0.66967076
3.0,3.0,3.5832277E-6
4.0,4.0,0.22214328
5.0,5.0,4.689073E-6
6.0,6.0,6.0706993E-6
7.0,7.0,5.12751E-4
8.0,8.0,2.3072293E-4
9.0,9.0,0.06648076
10.0,10.0,0.013997475
11.0,11.0,0.024113676
12.0,12.0,8.217401E-5
13.0,13.0,8.9729304E-4
14.0,14.0,0.0888295
15.0,15.0,1.5892481E-4
16.0,16.0,0.055812217
17.0,17.0,0.01573487
18.0,18.0,1.9946352E-5
19.0,19.0,0.7942032
20.0,20.0,0.32286337
21.0,21.0,8.297414E-6
22.0,22.0,0.48439762
23.0,23.0,9.21273E-6
24.0,24.0,0.45498732
25.0,25.0,0.051728148
26.0,26.0,0.013360752
27.0,27.0,6.793275E-6
28.0,28.0,0.010269882
29.0,29.0,4.8634206E-6
30.0,30.0,0.083215244
31.0,31.0,0.0055883774
32.0,32.0,3.6541457E-4
33.0,33.0,0.9810913
34.0,34.0,0.012069482
35.0,35.0,0.021658124
36.0,36.0,0.20464692
37.0,37.0,4.453426E-8
38.0,38.0,0.058890816
39.0,39.0,0.009028754
40.0,40.0,2.3336946E-7
41.0,41.0,2.7600114E-4
42.0,42.0,0.009780959
43.0,43.0,5.5136456E-4
44.0,44.0,1.5014456E-7
45.0,45.0,3.9863403E-7
46.0,46.0,1.4419458E-6
47.0,47.0,2.9862838E-5
48.0,48.0,0.29888907
49.0,49.0,0.10082573
50.0,50.0,0.39689305
51.0,51.0,2.5135683E-4
52.0,52.0,9.984833E-9
53.0,53.0,0.06494238
54.0,54.0,4.3876484E-4
55.0,55.0,0.055034973
56.0,56.0,0.03200261
57.0,57.0,0.19783917
58.0,58.0,1.1752307E-5
59.0,59.0,0.15148464
60.0,60.0,0.02865172
61.0,61.0,0.024316799
62.0,62.0,0.034697644
63.0,63.0,0.031798232
64.0,64.0,0.9745762
65.0,65.0,0.24879567
66.0,66.0,0.29896265
67.0,67.0,0.9910993
68.0,68.0,0.029313687
69.0,69.0,0.03367762
