x,y,species median
1.0,1.0,0.0017094635
2.0,2.0,0.001970995
3.0,3.0,0.0013941899
4.0,4.0,6.4470945E-4
5.0,5.0,2.024513E-5
6.0,6.0,5.006344E-4
7.0,7.0,4.246944E-6
8.0,8.0,0.022479402
9.0,9.0,4.4316694E-5
10.0,10.0,0.6788596
11.0,11.0,3.0391052E-4
12.0,12.0,3.4134893E-5
13.0,13.0,5.37493E-4
14.0,14.0,3.961839E-5
15.0,15.0,3.0686433E-4
16.0,16.0,1.9570338E-5
17.0,17.0,0.003621048
18.0,18.0,0.0011378732
19.0,19.0,0.0025504774
20.0,20.0,0.0016831369
21.0,21.0,1.6662988E-6
22.0,22.0,1.2408953E-5
23.0,23.0,0.59297645
24.0,24.0,0.0028161125
25.0,25.0,8.060592E-4
26.0,26.0,1.9338538E-4
27.0,27.0,0.0027901384
28.0,28.0,4.5824613E-4
29.0,29.0,0.003647421
30.0,30.0,0.0052846656
31.0,31.0,0.12879825
32.0,32.0,0.0010293918
33.0,33.0,3.9190025E-4
34.0,34.0,3.195951E-4
35.0,35.0,0.31307107
36.0,36.0,7.916628E-5
37.0,37.0,3.184059E-4
38.0,38.0,6.7411375E-4
39.0,39.0,0.0016071165
40.0,40.0,0.0020193527
41.0,41.0,0.0029086722
42.0,42.0,1.4934627E-6
43.0,43.0,0.008436636
44.0,44.0,0.0010829335
45.0,45.0,7.031547E-4
46.0,46.0,0.0030212793
47.0,47.0,7.486045E-6
48.0,48.0,1.2097849E-4
49.0,49.0,0.0080846
50.0,50.0,0.6710203
51.0,51.0,4.2877787E-6
52.0,52.0,1.9569701E-4
53.0,53.0,7.071505E-5
54.0,54.0,0.0016177552
55.0,55.0,0.035258263
56.0,56.0,4.2726137E-4
57.0,57.0,5.1130116E-4
58.0,58.0,9.7034837E-4
59.0,59.0,0.004385414
60.0,60.0,0.026033178
61.0,61.0,1.9441848E-6
62.0,62.0,1.4779119E-4
63.0,63.0,6.128989E-5
64.0,64.0,8.545202E-4
65.0,65.0,5.7410096E-5
66.0,66.0,0.78464663
67.0,67.0,0.0096259145
68.0,68.0,7.595561E-7
69.0,69.0,2.465157E-5
70.0,70.0,6.0094393E-5
71.0,71.0,1.2492937E-4
72.0,72.0,4.17595E-5
73.0,73.0,0.0016255131
74.0,74.0,3.9363076E-5
75.0,75.0,0.0031761045
76.0,76.0,8.59004E-5
77.0,77.0,5.0447807E-7
78.0,78.0,5.6957455E-5
79.0,79.0,1.5667801E-4
80.0,80.0,4.891495E-6
81.0,81.0,2.1500862E-4
82.0,82.0,7.7359576E-4
83.0,83.0,2.2591309E-4
84.0,84.0,0.10253474
85.0,85.0,1.3930477E-4
86.0,86.0,0.14034581
87.0,87.0,6.887053E-4
88.0,88.0,0.25538114
89.0,89.0,1.6335278E-5
90.0,90.0,2.4311869E-4
91.0,91.0,0.0019418336
92.0,92.0,4.0262586E-7
93.0,93.0,1.7842596E-6
94.0,94.0,8.937935E-5
95.0,95.0,7.165334E-5
96.0,96.0,0.38304183
97.0,97.0,0.016426705
98.0,98.0,0.0032706636
99.0,99.0,0.34064156
100.0,100.0,0.01087552
101.0,101.0,9.1551477E-4
102.0,102.0,0.0017055954
103.0,103.0,0.0018279611
104.0,104.0,2.048679E-5
105.0,105.0,2.6571366E-4
106.0,106.0,3.6241875E-7
107.0,107.0,0.0011502296
108.0,108.0,5.561827E-4
109.0,109.0,0.0013544735
110.0,110.0,8.3700335E-4
111.0,111.0,1.1967921E-4
112.0,112.0,2.8032662E-5
113.0,113.0,0.008281203
114.0,114.0,0.68960565
115.0,115.0,0.6807434
116.0,116.0,1.133662E-4
117.0,117.0,0.15542968
118.0,118.0,3.868196E-5
119.0,119.0,0.0067332014
120.0,120.0,4.563754E-4
121.0,121.0,0.014015751
122.0,122.0,0.001961238
123.0,123.0,0.001656994
124.0,124.0,1.1182905E-6
125.0,125.0,1.0983938E-6
126.0,126.0,1.307512E-5
127.0,127.0,1.2993843E-5
128.0,128.0,1.4309994E-4
129.0,129.0,1.3817387E-5
130.0,130.0,4.2166495E-5
131.0,131.0,0.0037165591
132.0,132.0,3.945485E-4
133.0,133.0,9.577892E-6
134.0,134.0,3.3207645E-5
135.0,135.0,0.0046242117
136.0,136.0,0.0039809193
137.0,137.0,5.2802385E-5
138.0,138.0,4.6113622E-5
139.0,139.0,3.2523705E-4
140.0,140.0,0.006479662
141.0,141.0,0.013479091
142.0,142.0,1.4048973E-5
143.0,143.0,7.464768E-5
144.0,144.0,8.049955E-6
145.0,145.0,0.014977403
146.0,146.0,0.0013029579
147.0,147.0,3.891254E-4
148.0,148.0,0.0142827
149.0,149.0,0.0015086925
150.0,150.0,5.9135516E-5
151.0,151.0,0.003130441
152.0,152.0,3.308377E-6
153.0,153.0,0.049913168
154.0,154.0,0.0019615877
155.0,155.0,0.34026596
156.0,156.0,0.046628613
157.0,157.0,0.47814333
158.0,158.0,0.01227675
159.0,159.0,0.001512138
160.0,160.0,7.2149927E-4
161.0,161.0,2.3204088E-4
162.0,162.0,2.0660602E-5
163.0,163.0,0.053238403
164.0,164.0,0.007196466
165.0,165.0,2.8734808E-4
166.0,166.0,5.3986737E-6
167.0,167.0,0.7093022
168.0,168.0,4.6038436E-4
169.0,169.0,2.1094386E-4
170.0,170.0,0.0034527911
171.0,171.0,1.8544763E-4
172.0,172.0,9.9837E-4
173.0,173.0,0.010737065
174.0,174.0,2.567741E-6
175.0,175.0,0.08489052
176.0,176.0,0.0026747421
177.0,177.0,0.0016777558
178.0,178.0,8.411563E-6
179.0,179.0,0.0010450035
180.0,180.0,0.022823092
181.0,181.0,0.0013443787
182.0,182.0,0.6907429
183.0,183.0,6.591317E-4
184.0,184.0,0.004479524
185.0,185.0,4.5534176E-5
186.0,186.0,0.0014262757
187.0,187.0,6.19798E-5
188.0,188.0,2.528297E-5
189.0,189.0,0.0014187476
190.0,190.0,0.6843613
191.0,191.0,0.00638455
192.0,192.0,9.6941085E-6
193.0,193.0,7.687398E-5
194.0,194.0,0.0054323385
195.0,195.0,0.38851312
196.0,196.0,0.0015565536
197.0,197.0,4.8153943E-5
198.0,198.0,0.67905706
199.0,199.0,0.7058242
200.0,200.0,9.1687136E-4
201.0,201.0,1.389529E-4
202.0,202.0,2.0225447E-5
203.0,203.0,0.008222953
204.0,204.0,0.49477085
205.0,205.0,3.9246771E-4
206.0,206.0,1.2763719E-4
207.0,207.0,0.017719604
208.0,208.0,0.44369665
209.0,209.0,6.251607E-4
210.0,210.0,0.69542885
211.0,211.0,4.851136E-5
212.0,212.0,0.6012685
213.0,213.0,0.17771006
214.0,214.0,2.4988582E-5
215.0,215.0,0.6813118
216.0,216.0,0.033676054
217.0,217.0,1.1347664E-5
218.0,218.0,1.6262922E-4
219.0,219.0,2.9324088E-4
220.0,220.0,0.0016873283
221.0,221.0,0.0033335937
222.0,222.0,0.017107544
223.0,223.0,0.034709122
224.0,224.0,0.08164142
225.0,225.0,9.717064E-5
226.0,226.0,0.79003674
227.0,227.0,1.2207266E-5
228.0,228.0,4.9191938E-5
229.0,229.0,7.787857E-4
230.0,230.0,0.0010668002
231.0,231.0,0.005375895
232.0,232.0,2.3050934E-6
233.0,233.0,3.645231E-5
234.0,234.0,4.150701E-6
235.0,235.0,0.0017505317
236.0,236.0,1.536463E-4
237.0,237.0,0.0026220307
238.0,238.0,8.304663E-4
239.0,239.0,0.0025978293
240.0,240.0,0.0014149466
241.0,241.0,3.9569546E-5
242.0,242.0,0.69392437
243.0,243.0,4.2239053E-6
244.0,244.0,1.2721186E-5
245.0,245.0,5.088909E-4
246.0,246.0,0.0051346314
247.0,247.0,3.511704E-4
248.0,248.0,6.562541E-7
249.0,249.0,1.2664685E-5
250.0,250.0,0.0013142441
251.0,251.0,0.00162074
252.0,252.0,0.0025113428
253.0,253.0,1.5458505E-4
254.0,254.0,1.698486E-5
255.0,255.0,0.047623757
256.0,256.0,0.035806596
257.0,257.0,4.66319E-5
258.0,258.0,2.5476724E-5
259.0,259.0,9.6405915E-4
260.0,260.0,5.0401813E-5
261.0,261.0,0.008826738
262.0,262.0,2.3461385E-4
263.0,263.0,0.6984916
264.0,264.0,3.5437386E-4
265.0,265.0,0.0041464376
266.0,266.0,2.6196256E-5
267.0,267.0,1.808309E-4
268.0,268.0,9.968068E-4
269.0,269.0,5.689057E-6
270.0,270.0,6.395071E-5
271.0,271.0,1.6443399E-6
272.0,272.0,0.67629087
273.0,273.0,0.11674245
274.0,274.0,1.8608742E-4
275.0,275.0,0.0022982513
276.0,276.0,0.0016529097
277.0,277.0,0.0016756597
278.0,278.0,0.017165452
279.0,279.0,1.139045E-5
280.0,280.0,0.22703448
281.0,281.0,6.7369723E-7
282.0,282.0,4.812264E-4
283.0,283.0,0.6067106
284.0,284.0,0.0058372957
285.0,285.0,1.360617E-4
286.0,286.0,3.8760136E-5
287.0,287.0,6.9950256E-6
288.0,288.0,0.0017306281
289.0,289.0,8.2620354E-5
290.0,290.0,8.822583E-6
291.0,291.0,8.123899E-6
292.0,292.0,0.27927852
293.0,293.0,9.620068E-6
294.0,294.0,2.9968008E-4
295.0,295.0,0.0024709029
296.0,296.0,2.0047445E-4
297.0,297.0,1.2815368E-5
298.0,298.0,0.0043921857
299.0,299.0,4.0845214E-5
300.0,300.0,0.0011071513
301.0,301.0,1.1134792E-6
302.0,302.0,1.4366324E-4
303.0,303.0,0.3216863
304.0,304.0,2.7194772E-5
305.0,305.0,0.001222277
306.0,306.0,3.4495104E-6
307.0,307.0,1.1821923E-4
308.0,308.0,0.02329005
309.0,309.0,2.1419578E-6
310.0,310.0,0.4272936
311.0,311.0,5.1770214E-4
312.0,312.0,1.3703976E-5
313.0,313.0,3.276844E-4
314.0,314.0,1.0658227E-5
315.0,315.0,2.6016416E-5
316.0,316.0,0.0025847808
317.0,317.0,0.0041099964
318.0,318.0,0.0011650571
319.0,319.0,3.8644293E-6
320.0,320.0,2.5188306E-4
321.0,321.0,1.9400394E-4
322.0,322.0,1.8706496E-4
323.0,323.0,8.5629086E-5
324.0,324.0,0.0021220231
325.0,325.0,1.9411063E-4
326.0,326.0,5.70431E-5
327.0,327.0,0.0014456329
328.0,328.0,0.0016541245
329.0,329.0,0.0015534331
330.0,330.0,0.025947869
331.0,331.0,4.5975146E-5
332.0,332.0,9.675959E-4
333.0,333.0,0.6964735
334.0,334.0,0.0043398044
335.0,335.0,3.01912E-7
336.0,336.0,0.0012716183
337.0,337.0,6.826772E-6
338.0,338.0,0.003933085
339.0,339.0,3.8422873E-5
340.0,340.0,6.742635E-7
341.0,341.0,1.06575635E-5
342.0,342.0,0.116107754
343.0,343.0,9.560458E-5
344.0,344.0,0.0019733668
345.0,345.0,0.009024597
346.0,346.0,0.007442114
347.0,347.0,7.059619E-4
348.0,348.0,0.002123713
