Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.05401E-11,0.000000002,0.000000037,0.999829715,0,0
1.09229E-11,0.000000003,0.000000039,0.999744572,0,0
1.35034E-11,0.000000011,0.000000048,0.999233716,0,0
2.57811E-11,0.000000026,0.000000092,0.998637718,0,0
3.86563E-11,0.000000102,0.000000137,0.996594295,0,0
5.62727E-11,0.000000253,0.0000002,0.993954874,0,0
1.22344E-10,0.000001007,0.000000435,0.986888037,0,0
2.07087E-10,0.000002515,0.000000736,0.978969774,0,0
5.15573E-10,0.000010034,0.000001831,0.960323542,0,0
1.0412E-9,0.000025053,0.000003699,0.943124734,0,0
1.65608E-9,0.000050121,0.000005883,0.92737335,0,0
2.61237E-9,0.000100074,0.00000928,0.907705407,0,0
4.79625E-9,0.000250437,0.000017037,0.872115794,0,0
8.39539E-9,0.000500679,0.000029822,0.838484461,0,0
1.53698E-8,0.001001165,0.000054596,0.801787995,0,0
3.52726E-8,0.002501328,0.000125289,0.748999574,0,0
6.4112E-8,0.005006216,0.000227716,0.704469987,0,0
1.24815E-7,0.010000033,0.000443275,0.657726692,0,0
2.6135E-7,0.025005714,0.000927949,0.590634312,0,0
4.28535E-7,0.050013888,0.001521105,0.528139634,0,0
8.46471E-7,0.100040458,0.003002359,0.456449553,0,0
2.54861E-6,0.200127295,0.009012441,0.397275436,0,0
4.69781E-6,0.300308932,0.0165493,0.372924649,0,0
6.62527E-6,0.400204105,0.02325981,0.357854406,0,0
8.47622E-6,0.50003146,0.029660868,0.346530438,0,0
1.11546E-5,0.600531341,0.038849118,0.337675607,0.000480538,0
1.31647E-5,0.701249993,0.045687711,0.33060877,0.000961076,0
1.4395E-5,0.750374484,0.049849365,0.327543636,0.000961076,0
1.56394E-5,0.801471241,0.054040168,0.324648787,0.000961076,0
1.85988E-5,0.900296345,0.063932304,0.319710515,0.000961076,0
2.20237E-5,1.000101466,0.075251789,0.315538527,0.000961076,0
2.50213E-5,1.101046821,0.085046457,0.311877395,0.000961076,0
2.87011E-5,1.200380562,0.096928345,0.308727118,0.001441615,0
3.31561E-5,1.302570537,0.111107376,0.305917412,0.001441615,0
3.75065E-5,1.401325145,0.124738176,0.303533418,0.002883229,0
