x,y,species avg
1.0,1.0,0.003644814
2.0,2.0,0.0020695466
3.0,3.0,0.021786518
4.0,4.0,0.010087694
5.0,5.0,7.173241E-4
6.0,6.0,0.009857018
7.0,7.0,0.011115916
8.0,8.0,5.1849335E-4
9.0,9.0,0.001478133
10.0,10.0,0.003436981
11.0,11.0,0.0010169705
12.0,12.0,6.8133546E-4
13.0,13.0,0.0018514725
14.0,14.0,7.482615E-4
15.0,15.0,0.0023747052
16.0,16.0,6.6585216E-4
17.0,17.0,0.025602669
18.0,18.0,0.0044432567
19.0,19.0,0.5103987
20.0,20.0,5.064238E-4
21.0,21.0,0.37343532
22.0,22.0,8.185235E-6
23.0,23.0,9.327215E-6
24.0,24.0,0.001728533
25.0,25.0,5.387105E-7
26.0,26.0,0.029370984
27.0,27.0,0.006066439
28.0,28.0,0.0029471593
29.0,29.0,0.026734991
30.0,30.0,0.002064167
31.0,31.0,4.8726596E-4
32.0,32.0,0.0035158729
33.0,33.0,0.004425831
34.0,34.0,0.0018713844
35.0,35.0,0.003680977
36.0,36.0,0.005660857
37.0,37.0,8.018208E-4
38.0,38.0,7.073753E-4
39.0,39.0,0.0064429166
40.0,40.0,0.008088134
41.0,41.0,0.0018550425
42.0,42.0,0.0068283016
43.0,43.0,3.5727921E-6
44.0,44.0,5.6395313E-4
45.0,45.0,0.0075000147
46.0,46.0,3.9886302E-8
47.0,47.0,1.6661033E-4
48.0,48.0,8.627267E-5
49.0,49.0,0.0021626807
50.0,50.0,8.366685E-4
51.0,51.0,0.0033333183
52.0,52.0,0.0019391736
53.0,53.0,6.688168E-4
54.0,54.0,0.0012531705
55.0,55.0,6.2944196E-8
56.0,56.0,7.6783146E-4
57.0,57.0,0.1226641
58.0,58.0,0.6142924
59.0,59.0,0.0050508413
60.0,60.0,1.314353E-4
61.0,61.0,0.0047855135
62.0,62.0,5.5344636E-4
63.0,63.0,0.004297326
64.0,64.0,0.0012458031
65.0,65.0,0.32718137
66.0,66.0,0.00589237
67.0,67.0,4.7239437E-6
68.0,68.0,7.586434E-9
