x,y,species_0 cloglog values
1.0,1.0,0.0049286587
2.0,2.0,3.3477947E-4
3.0,3.0,0.027160328
4.0,4.0,0.012112507
5.0,5.0,4.4688488E-5
6.0,6.0,0.01707885
7.0,7.0,0.019605722
8.0,8.0,9.174257E-5
9.0,9.0,2.8279543E-4
10.0,10.0,6.395561E-4
11.0,11.0,1.12048874E-4
12.0,12.0,1.4795274E-4
13.0,13.0,9.925512E-4
14.0,14.0,1.466559E-4
15.0,15.0,7.341341E-4
16.0,16.0,1.19690165E-4
17.0,17.0,0.014939722
18.0,18.0,0.0013254884
19.0,19.0,0.44981205
20.0,20.0,7.6142875E-5
21.0,21.0,0.4195178
22.0,22.0,6.810341E-6
23.0,23.0,4.679675E-6
24.0,24.0,0.0016590694
25.0,25.0,3.4979532E-8
26.0,26.0,0.020535713
27.0,27.0,0.00858998
28.0,28.0,7.3952245E-4
29.0,29.0,0.020899806
30.0,30.0,2.8129702E-4
31.0,31.0,6.2873843E-4
32.0,32.0,0.0043928237
33.0,33.0,0.0012202963
34.0,34.0,8.3978707E-4
35.0,35.0,0.0047711455
36.0,36.0,0.007422974
37.0,37.0,6.4241013E-4
38.0,38.0,7.472755E-4
39.0,39.0,0.0044026817
40.0,40.0,0.0027726463
41.0,41.0,0.0018329439
42.0,42.0,0.0029896495
43.0,43.0,1.4194879E-7
44.0,44.0,8.5204185E-5
45.0,45.0,0.0032791586
46.0,46.0,1.071962E-8
47.0,47.0,1.5333935E-5
48.0,48.0,3.0818195E-5
49.0,49.0,5.84735E-4
50.0,50.0,2.5311738E-4
51.0,51.0,0.0011134215
52.0,52.0,0.0026925176
53.0,53.0,6.011049E-4
54.0,54.0,1.3897511E-4
55.0,55.0,1.4029985E-9
56.0,56.0,1.4448665E-4
57.0,57.0,0.1091296
58.0,58.0,0.62282073
59.0,59.0,0.0063600675
60.0,60.0,3.2910594E-4
61.0,61.0,0.0058716643
62.0,62.0,6.551372E-5
63.0,63.0,0.005188899
64.0,64.0,3.1400062E-4
65.0,65.0,0.18810253
66.0,66.0,0.0050870185
67.0,67.0,1.9856896E-7
68.0,68.0,3.0788105E-10
69.0,69.0,0.0013840331
70.0,70.0,2.8382626E-4
71.0,71.0,0.0833135
72.0,72.0,0.0063301735
73.0,73.0,0.75504977
74.0,74.0,2.0801648E-5
75.0,75.0,0.0041879634
76.0,76.0,7.8821614E-7
77.0,77.0,0.08126226
78.0,78.0,0.06418905
79.0,79.0,5.4827007E-4
80.0,80.0,0.741992
81.0,81.0,3.223532E-8
82.0,82.0,4.3741427E-5
83.0,83.0,1.8830792E-4
84.0,84.0,2.421451E-4
85.0,85.0,0.00572598
86.0,86.0,0.045743704
87.0,87.0,9.6129E-5
88.0,88.0,4.9389406E-8
89.0,89.0,8.3732564E-4
90.0,90.0,2.0230146E-8
91.0,91.0,0.005161083
92.0,92.0,0.012317531
93.0,93.0,8.2073035E-5
94.0,94.0,1.0339329E-4
95.0,95.0,0.0019720776
