X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,9.134940020507418E-5,1.7875485974099061,0.13492553240209482
3.0,3.0,train,4.1618130704784424E-4,11.322605897138224,0.4833216787539871
4.0,4.0,train,2.3560752711318986E-4,4.352194783368755,0.31190412400302947
5.0,5.0,train,2.0538020426303042E-4,3.620072131284494,0.27809870596422237
6.0,6.0,train,5.124256234320906E-4,17.035264019384453,0.5564926985533979
7.0,7.0,train,5.805079424354866E-4,22.335476290710034,0.6019047357713599
8.0,8.0,train,4.8605154554691763E-4,15.522597695194017,0.5375396878117223
9.0,9.0,train,5.976608423730429E-4,24.038184501596643,0.6125930638278758
10.0,10.0,train,5.373809612000196E-4,18.325535453678263,0.5737104396841424
12.0,12.0,train,4.352538115795493E-4,12.076794195641781,0.4987228932434764
13.0,13.0,train,4.725095758459832E-4,14.519997077544607,0.5274955656478506
14.0,14.0,train,7.661961538066696E-4,56.77739978838406,0.7034935986960436
15.0,15.0,train,6.502939973272837E-4,30.062804049459974,0.6436315499764351
16.0,16.0,train,4.731131647154841E-4,14.545095448783961,0.5279478596047391
17.0,17.0,train,3.5619488592463834E-4,8.75751008582666,0.43172921542727605
18.0,18.0,train,2.9338282367433156E-4,5.807980826885441,0.3721766059492997
19.0,19.0,train,2.1740999288111677E-4,3.956803268084874,0.2917470297594832
20.0,20.0,train,2.737813810711517E-4,5.183006750739033,0.3523440781451136
21.0,21.0,train,5.460290292349018E-4,18.681635641107725,0.5795198123627399
22.0,22.0,train,6.700081759807913E-4,32.718340728321955,0.6546060562714988
23.0,23.0,train,7.139323670230257E-4,41.24431684146764,0.6778577440255207
24.0,24.0,train,5.573763361552858E-4,19.797313196146323,0.5870224894208165
25.0,25.0,train,5.559814267163714E-4,19.57759883337141,0.5861074607170298
26.0,26.0,train,4.86109793635646E-4,15.528643860332128,0.5375824261562041
27.0,27.0,train,3.0584760858499776E-4,6.256687608837086,0.3844712623789933
28.0,28.0,train,6.349436026159035E-4,27.948153066308215,0.6348453734329718
29.0,29.0,train,6.877647131101846E-4,35.88765333011081,0.6642011934121925
30.0,30.0,train,7.487689164242772E-4,51.76275469511537,0.6951805102492511
31.0,31.0,train,8.310415810116605E-4,75.94406208434152,0.7324833795418492
32.0,32.0,train,8.186667054271418E-4,71.90158831833911,0.7271788874529274
33.0,33.0,train,8.26347188275504E-4,74.53783160520993,0.7304833785927456
34.0,34.0,train,6.46742132841318E-4,29.63005866446699,0.6416175401938509
35.0,35.0,train,5.362629650116762E-4,18.282399182504722,0.5729535860787386
36.0,36.0,train,6.745286513548554E-4,33.56596535936332,0.6570745038100796
37.0,37.0,train,4.048728612723995E-4,10.78641244329698,0.47396747597995015
38.0,38.0,train,3.623928895169701E-4,9.056322576653923,0.4372902433651811
40.0,40.0,train,2.786006224210452E-4,5.2984268931916905,0.3572774662724819
41.0,41.0,train,3.0334547936012245E-4,6.155026281431319,0.38202275144918285
42.0,42.0,train,6.250504223156855E-4,26.76764239288143,0.6290683068418828
