x,y,species stddev
1.0,1.0,4.808481E-7
2.0,2.0,1.6160052E-6
3.0,3.0,1.0628365E-5
4.0,4.0,1.1801538E-5
5.0,5.0,2.0861746E-6
6.0,6.0,4.697193E-6
7.0,7.0,5.3055137E-6
8.0,8.0,7.740929E-8
9.0,9.0,1.0821104E-5
10.0,10.0,4.421885E-5
11.0,11.0,3.6836544E-11
12.0,12.0,7.3821913E-9
13.0,13.0,4.6655357E-5
14.0,14.0,8.031619E-6
15.0,15.0,0.018684432
16.0,16.0,0.0067664925
17.0,17.0,2.200242E-10
18.0,18.0,1.1502828E-4
19.0,19.0,7.093542E-7
20.0,20.0,7.2241866E-4
21.0,21.0,1.7677938E-9
22.0,22.0,2.1115836E-8
23.0,23.0,9.2252904E-8
24.0,24.0,2.0069018E-4
25.0,25.0,9.354958E-4
26.0,26.0,1.095734E-9
27.0,27.0,3.4443965E-9
28.0,28.0,8.976836E-6
29.0,29.0,5.376146E-5
30.0,30.0,8.585491E-6
31.0,31.0,8.417001E-6
32.0,32.0,1.2247422E-4
33.0,33.0,3.413968E-5
34.0,34.0,7.6248493E-6
35.0,35.0,5.153898E-4
36.0,36.0,1.2341314E-5
37.0,37.0,1.113998E-6
38.0,38.0,3.3776591E-6
39.0,39.0,6.6946154E-6
40.0,40.0,3.382246E-11
41.0,41.0,2.5124406E-5
42.0,42.0,1.2313114E-9
43.0,43.0,1.4149704E-5
44.0,44.0,0.0039984593
45.0,45.0,1.1322361E-6
46.0,46.0,2.2033926E-5
47.0,47.0,1.0034426E-4
48.0,48.0,1.247167E-6
49.0,49.0,4.6438E-8
50.0,50.0,1.3275101E-7
51.0,51.0,9.9901296E-11
52.0,52.0,1.2294969E-7
53.0,53.0,5.147659E-5
54.0,54.0,5.3235148E-5
55.0,55.0,3.905929E-6
56.0,56.0,2.3173532E-6
57.0,57.0,0.0010130464
58.0,58.0,4.9427863E-6
59.0,59.0,2.4472509E-5
60.0,60.0,1.2269603E-5
61.0,61.0,2.7568482E-5
62.0,62.0,6.783877E-6
63.0,63.0,1.1376007E-4
64.0,64.0,1.34954935E-5
65.0,65.0,0.014125645
66.0,66.0,8.136259E-4
67.0,67.0,2.3707218E-5
68.0,68.0,9.809639E-4
69.0,69.0,0.018217824
70.0,70.0,0.0051940246
71.0,71.0,2.3980375E-4
72.0,72.0,1.2441295E-5
73.0,73.0,2.975973E-6
74.0,74.0,0.0024763674
75.0,75.0,5.3519047E-6
76.0,76.0,0.007120092
77.0,77.0,2.1872622E-6
78.0,78.0,0.0066231927
79.0,79.0,2.4766925E-6
80.0,80.0,3.1344634E-6
81.0,81.0,1.0277991E-4
82.0,82.0,0.0023771727
83.0,83.0,1.4199122E-4
84.0,84.0,8.355042E-6
85.0,85.0,6.5407285E-4
86.0,86.0,0.013313014
87.0,87.0,2.9834946E-5
88.0,88.0,1.28477495E-5
89.0,89.0,4.199251E-6
90.0,90.0,5.1786537E-5
91.0,91.0,7.74997E-7
92.0,92.0,1.5491587E-6
93.0,93.0,5.7544344E-6
94.0,94.0,2.1263226E-5
95.0,95.0,6.741967E-9
96.0,96.0,1.4733676E-7
97.0,97.0,1.1708425E-5
98.0,98.0,2.8407852E-5
99.0,99.0,6.786442E-5
100.0,100.0,2.413988E-7
101.0,101.0,3.4072839E-6
102.0,102.0,3.1128322E-5
103.0,103.0,1.5753862E-6
104.0,104.0,1.511162E-4
105.0,105.0,8.486744E-4
106.0,106.0,2.7520377E-6
107.0,107.0,9.0094225E-8
108.0,108.0,2.1424854E-10
109.0,109.0,1.0447346E-8
110.0,110.0,7.12928E-5
111.0,111.0,2.4052687E-8
112.0,112.0,1.9443825E-5
113.0,113.0,1.987853E-6
114.0,114.0,2.3958995E-5
115.0,115.0,2.468274E-6
116.0,116.0,4.922763E-5
117.0,117.0,5.868571E-5
118.0,118.0,2.4166383E-7
119.0,119.0,5.918209E-8
120.0,120.0,9.706832E-6
121.0,121.0,5.6282917E-10
122.0,122.0,1.6786057E-8
123.0,123.0,3.2426237E-7
124.0,124.0,1.5572481E-5
125.0,125.0,8.085229E-10
126.0,126.0,2.4357783E-8
127.0,127.0,1.8605041E-6
128.0,128.0,1.7285578E-12
129.0,129.0,1.9918728E-6
130.0,130.0,2.1883928E-8
131.0,131.0,5.778719E-6
132.0,132.0,1.4558907E-6
133.0,133.0,1.35097835E-5
134.0,134.0,1.5601921E-9
135.0,135.0,4.9569107E-6
136.0,136.0,5.173454E-8
137.0,137.0,0.005374467
138.0,138.0,4.7844856E-7
139.0,139.0,1.8293047E-4
140.0,140.0,4.8581055E-6
141.0,141.0,4.959816E-4
142.0,142.0,0.010721478
143.0,143.0,5.657901E-5
144.0,144.0,9.875022E-8
145.0,145.0,1.718019E-4
146.0,146.0,1.6349938E-7
147.0,147.0,8.605291E-5
148.0,148.0,2.2950486E-7
149.0,149.0,1.7642341E-8
150.0,150.0,5.6795412E-5
151.0,151.0,5.2216087E-10
152.0,152.0,1.2461453E-6
153.0,153.0,4.7700505E-5
154.0,154.0,1.3314225E-5
155.0,155.0,4.5277943E-8
156.0,156.0,3.0678604E-4
157.0,157.0,5.514045E-4
158.0,158.0,5.8149973E-5
159.0,159.0,2.1621358E-4
160.0,160.0,0.014900503
161.0,161.0,1.8921418E-6
162.0,162.0,1.0689383E-7
163.0,163.0,2.2833995E-6
164.0,164.0,1.6799848E-10
165.0,165.0,5.241444E-5
166.0,166.0,5.924754E-13
167.0,167.0,3.7812194E-7
168.0,168.0,8.06373E-6
169.0,169.0,1.3408005E-5
170.0,170.0,0.0020337526
171.0,171.0,7.1331655E-5
172.0,172.0,1.3725924E-4
173.0,173.0,7.451423E-6
174.0,174.0,1.9308882E-5
175.0,175.0,2.0002377E-5
176.0,176.0,1.523607E-7
177.0,177.0,1.1671742E-6
178.0,178.0,4.5984706E-7
179.0,179.0,5.741582E-5
180.0,180.0,2.8314575E-12
181.0,181.0,0.010698679
182.0,182.0,8.671694E-5
183.0,183.0,2.8257731E-5
184.0,184.0,8.358585E-5
185.0,185.0,3.5370879E-6
186.0,186.0,4.168638E-5
187.0,187.0,2.4500507E-4
188.0,188.0,1.7585163E-4
189.0,189.0,5.5013677E-10
190.0,190.0,5.023269E-5
191.0,191.0,0.004521654
192.0,192.0,2.6551326E-5
193.0,193.0,2.813483E-5
194.0,194.0,3.15265E-9
195.0,195.0,0.01801838
196.0,196.0,4.963246E-5
197.0,197.0,1.2233769E-8
198.0,198.0,8.704757E-5
199.0,199.0,0.0064450223
200.0,200.0,2.7880156E-7
201.0,201.0,1.1716127E-6
202.0,202.0,1.6908366E-10
203.0,203.0,7.139608E-5
204.0,204.0,0.016167767
205.0,205.0,2.2908653E-5
206.0,206.0,3.4445555E-5
207.0,207.0,4.8660327E-4
208.0,208.0,1.4946906E-7
209.0,209.0,1.688492E-6
210.0,210.0,2.4799929E-5
211.0,211.0,1.8673214E-4
212.0,212.0,5.489954E-4
213.0,213.0,2.2467535E-5
214.0,214.0,1.3982343E-9
215.0,215.0,2.0433643E-5
216.0,216.0,5.838492E-10
217.0,217.0,1.0487004E-6
218.0,218.0,3.4125543E-11
219.0,219.0,3.3934489E-10
220.0,220.0,7.706124E-6
221.0,221.0,5.11971E-6
222.0,222.0,0.012588433
223.0,223.0,1.78249E-4
224.0,224.0,5.1319503E-6
225.0,225.0,2.1843684E-6
226.0,226.0,9.748532E-6
227.0,227.0,1.48647E-5
228.0,228.0,4.617197E-5
229.0,229.0,8.930802E-6
230.0,230.0,3.4665503E-5
231.0,231.0,0.0045652273
232.0,232.0,1.1321193E-7
233.0,233.0,3.004955E-8
234.0,234.0,9.836618E-7
235.0,235.0,2.6828067E-7
236.0,236.0,4.5976965E-4
237.0,237.0,7.2583265E-7
238.0,238.0,9.686943E-6
239.0,239.0,1.3366266E-5
240.0,240.0,7.599387E-9
241.0,241.0,5.7335856E-6
242.0,242.0,2.6952617E-5
243.0,243.0,1.9355226E-4
244.0,244.0,1.6460679E-7
245.0,245.0,3.7776512E-10
246.0,246.0,1.7643963E-5
247.0,247.0,3.4929097E-5
248.0,248.0,9.643241E-12
249.0,249.0,6.162388E-10
250.0,250.0,0.014915169
251.0,251.0,1.3565892E-6
252.0,252.0,2.3173854E-5
253.0,253.0,5.777349E-4
254.0,254.0,0.009782301
255.0,255.0,8.1561484E-5
256.0,256.0,1.3883842E-6
257.0,257.0,6.937189E-6
258.0,258.0,3.1126438E-5
259.0,259.0,0.0020961303
260.0,260.0,2.7669219E-6
261.0,261.0,1.1370344E-8
262.0,262.0,3.2411236E-7
263.0,263.0,6.0293343E-5
264.0,264.0,4.3455098E-4
265.0,265.0,1.2957093E-8
266.0,266.0,3.3980643E-4
267.0,267.0,1.4875757E-5
268.0,268.0,0.008368511
269.0,269.0,2.4503711E-8
270.0,270.0,2.7344447E-6
271.0,271.0,8.331869E-9
272.0,272.0,7.0637647E-9
273.0,273.0,0.0011857232
274.0,274.0,4.078465E-5
275.0,275.0,0.0045971456
276.0,276.0,2.8778136E-6
277.0,277.0,9.640607E-5
278.0,278.0,4.560951E-5
279.0,279.0,1.1808311E-10
280.0,280.0,1.4925672E-4
281.0,281.0,2.4990695E-5
282.0,282.0,1.6683895E-10
283.0,283.0,4.935539E-6
284.0,284.0,4.3501015E-5
285.0,285.0,1.37078105E-5
286.0,286.0,7.17068E-8
287.0,287.0,7.418555E-7
288.0,288.0,1.6813177E-10
289.0,289.0,4.1226298E-4
290.0,290.0,1.1360237E-5
291.0,291.0,1.1721303E-10
292.0,292.0,7.4687496E-6
293.0,293.0,1.0744162E-6
294.0,294.0,0.015639164
295.0,295.0,2.5905752E-5
296.0,296.0,9.730492E-6
297.0,297.0,2.1448785E-4
298.0,298.0,6.485836E-7
299.0,299.0,2.0458561E-10
300.0,300.0,5.337284E-6
301.0,301.0,9.1735217E-7
302.0,302.0,3.2756267E-5
303.0,303.0,5.264395E-7
304.0,304.0,4.2857995E-5
305.0,305.0,4.547612E-6
306.0,306.0,4.151548E-5
307.0,307.0,0.0045354306
308.0,308.0,5.0270825E-4
309.0,309.0,2.4089861E-6
310.0,310.0,1.2950325E-6
311.0,311.0,3.7315112E-5
312.0,312.0,1.2568595E-5
313.0,313.0,3.0377447E-5
314.0,314.0,1.2342635E-5
315.0,315.0,7.745844E-6
316.0,316.0,1.4074077E-9
317.0,317.0,0.0061644097
318.0,318.0,0.008031715
319.0,319.0,9.3091585E-6
320.0,320.0,1.6683773E-8
321.0,321.0,7.1975905E-5
322.0,322.0,0.016821362
323.0,323.0,1.34666245E-11
324.0,324.0,8.179901E-7
325.0,325.0,7.11722E-5
326.0,326.0,2.8963702E-6
327.0,327.0,1.3699682E-5
328.0,328.0,1.2703304E-4
329.0,329.0,2.2790911E-4
330.0,330.0,5.6352354E-5
331.0,331.0,4.8322912E-5
332.0,332.0,2.8964116E-6
333.0,333.0,6.729258E-7
334.0,334.0,3.9431445E-8
335.0,335.0,1.0368688E-6
336.0,336.0,1.422646E-6
337.0,337.0,3.0745712E-5
338.0,338.0,1.8638801E-7
339.0,339.0,0.0012891212
340.0,340.0,3.1483407E-5
341.0,341.0,4.4155042E-4
342.0,342.0,1.9096149E-6
343.0,343.0,6.4916676E-6
344.0,344.0,4.2145076E-4
345.0,345.0,9.088088E-6
346.0,346.0,9.185171E-6
347.0,347.0,7.9649966E-5
348.0,348.0,1.8915076E-9
349.0,349.0,9.096499E-6
350.0,350.0,5.105723E-9
351.0,351.0,3.0652445E-6
352.0,352.0,6.476103E-5
353.0,353.0,1.4130009E-5
354.0,354.0,0.0013077183
355.0,355.0,3.9922847E-6
356.0,356.0,1.2036001E-9
357.0,357.0,2.7372685E-4
358.0,358.0,0.0029342999
359.0,359.0,1.2558387E-7
360.0,360.0,8.222041E-6
361.0,361.0,9.038947E-6
362.0,362.0,1.04913546E-4
363.0,363.0,1.29712725E-11
364.0,364.0,1.7949473E-5
365.0,365.0,4.6026285E-13
366.0,366.0,6.592815E-8
367.0,367.0,3.1850886E-5
368.0,368.0,2.6019185E-7
369.0,369.0,3.7651578E-6
370.0,370.0,1.2557756E-5
371.0,371.0,1.6658402E-7
372.0,372.0,1.7126484E-4
373.0,373.0,8.794393E-5
374.0,374.0,1.7159286E-5
375.0,375.0,4.7608904E-5
376.0,376.0,8.674537E-7
377.0,377.0,3.0004944E-7
378.0,378.0,1.5176187E-4
379.0,379.0,3.4896802E-6
380.0,380.0,2.4209912E-6
381.0,381.0,8.418103E-6
382.0,382.0,7.5856974E-8
383.0,383.0,1.2507514E-9
384.0,384.0,2.5631245E-5
385.0,385.0,1.355371E-4
386.0,386.0,0.0042994423
387.0,387.0,0.0015440613
388.0,388.0,1.6357451E-7
389.0,389.0,1.0714844E-5
390.0,390.0,8.3986095E-5
391.0,391.0,1.3191817E-7
