x,y,species median
1.0,1.0,2.2366623E-6
2.0,2.0,5.70046E-6
3.0,3.0,6.60826E-5
4.0,4.0,6.7444475E-5
5.0,5.0,1.6951903E-5
6.0,6.0,1.0717473E-5
7.0,7.0,2.7072876E-5
8.0,8.0,2.6543285E-7
9.0,9.0,4.4228836E-5
10.0,10.0,2.3987312E-4
11.0,11.0,8.8672514E-11
12.0,12.0,2.1050694E-8
13.0,13.0,3.0377955E-4
14.0,14.0,4.1326333E-5
15.0,15.0,0.6772468
16.0,16.0,0.04255141
17.0,17.0,4.7212134E-10
18.0,18.0,5.4532563E-4
19.0,19.0,3.641709E-6
20.0,20.0,0.0030435817
21.0,21.0,4.5581268E-9
22.0,22.0,6.506289E-8
23.0,23.0,3.7207212E-7
24.0,24.0,0.0013907871
25.0,25.0,0.003949109
26.0,26.0,2.6325713E-9
27.0,27.0,9.059444E-9
28.0,28.0,1.858718E-5
29.0,29.0,4.6273557E-4
30.0,30.0,2.8340966E-5
31.0,31.0,4.9727416E-5
32.0,32.0,5.595361E-4
33.0,33.0,1.5469884E-4
34.0,34.0,2.4927589E-5
35.0,35.0,0.0023569893
36.0,36.0,4.057661E-5
37.0,37.0,5.2055625E-6
38.0,38.0,2.1445663E-5
39.0,39.0,1.7971497E-5
40.0,40.0,7.345524E-11
41.0,41.0,9.3136565E-5
42.0,42.0,4.2073953E-9
43.0,43.0,5.4264183E-5
44.0,44.0,0.106552094
45.0,45.0,4.604109E-6
46.0,46.0,1.2004558E-4
47.0,47.0,2.7095719E-4
48.0,48.0,4.9178325E-6
49.0,49.0,1.4530097E-7
50.0,50.0,3.712043E-7
51.0,51.0,2.1120494E-10
52.0,52.0,5.634919E-7
53.0,53.0,4.1758388E-4
54.0,54.0,4.5638933E-4
55.0,55.0,1.8131299E-5
56.0,56.0,1.12572825E-5
57.0,57.0,0.0057035345
58.0,58.0,1.8726787E-5
59.0,59.0,8.358898E-5
60.0,60.0,2.5490359E-5
61.0,61.0,1.7606218E-4
62.0,62.0,4.568038E-5
63.0,63.0,8.773855E-4
64.0,64.0,6.751969E-5
65.0,65.0,0.46239987
66.0,66.0,0.0037059537
67.0,67.0,1.5746277E-4
68.0,68.0,0.0072713015
69.0,69.0,0.0833335
70.0,70.0,0.025820713
71.0,71.0,0.0026591334
72.0,72.0,8.705524E-5
73.0,73.0,1.2632332E-5
74.0,74.0,0.010911707
75.0,75.0,2.5038418E-5
76.0,76.0,0.028466914
77.0,77.0,8.940067E-6
78.0,78.0,0.028890831
79.0,79.0,1.1226016E-5
80.0,80.0,1.3696246E-5
81.0,81.0,0.0011053236
82.0,82.0,0.0130460365
83.0,83.0,7.3694E-4
84.0,84.0,1.973764E-5
85.0,85.0,0.0021775267
86.0,86.0,0.757791
87.0,87.0,2.126278E-4
88.0,88.0,1.0467802E-4
89.0,89.0,1.9040634E-5
90.0,90.0,8.061383E-5
91.0,91.0,4.1096173E-6
92.0,92.0,7.4724767E-6
93.0,93.0,3.664189E-5
94.0,94.0,9.4576826E-5
95.0,95.0,2.0730571E-8
96.0,96.0,6.877537E-7
97.0,97.0,4.5109755E-5
98.0,98.0,1.8315802E-4
99.0,99.0,5.4510264E-4
100.0,100.0,8.8446365E-7
101.0,101.0,1.3397723E-5
102.0,102.0,5.9250084E-5
103.0,103.0,7.984025E-6
104.0,104.0,0.0010816699
105.0,105.0,0.0059687556
106.0,106.0,1.0777453E-5
107.0,107.0,4.236887E-7
108.0,108.0,6.263552E-10
109.0,109.0,4.453149E-8
110.0,110.0,2.735227E-4
111.0,111.0,7.363266E-8
112.0,112.0,1.12575624E-4
113.0,113.0,8.0397995E-6
114.0,114.0,1.7896862E-4
115.0,115.0,9.18392E-6
116.0,116.0,2.8126966E-4
117.0,117.0,2.0454066E-4
118.0,118.0,6.911392E-7
119.0,119.0,1.608685E-7
120.0,120.0,4.5881174E-5
121.0,121.0,1.3173855E-9
122.0,122.0,7.355354E-8
123.0,123.0,1.4586794E-6
124.0,124.0,1.4567381E-4
125.0,125.0,1.9327093E-9
126.0,126.0,7.5781195E-8
127.0,127.0,7.4161394E-6
128.0,128.0,4.9216187E-12
129.0,129.0,7.3268907E-6
130.0,130.0,7.621191E-8
131.0,131.0,3.0215006E-5
132.0,132.0,2.848779E-6
133.0,133.0,5.9201324E-5
134.0,134.0,4.930868E-9
135.0,135.0,2.8242031E-5
136.0,136.0,1.6502152E-7
137.0,137.0,0.01800125
138.0,138.0,1.5186379E-6
139.0,139.0,6.478431E-4
140.0,140.0,2.6703601E-5
141.0,141.0,0.003993334
142.0,142.0,0.45359197
143.0,143.0,1.3482288E-4
144.0,144.0,3.526167E-7
145.0,145.0,0.002612421
146.0,146.0,7.8151095E-7
147.0,147.0,3.6162089E-4
148.0,148.0,9.769105E-7
149.0,149.0,5.649684E-8
150.0,150.0,4.312575E-4
151.0,151.0,1.7981824E-9
152.0,152.0,6.13847E-6
153.0,153.0,7.870839E-5
154.0,154.0,9.278032E-5
155.0,155.0,1.4071999E-7
156.0,156.0,0.0035999538
157.0,157.0,0.009015904
158.0,158.0,5.668179E-4
159.0,159.0,0.0024933137
160.0,160.0,0.32222044
161.0,161.0,7.5681687E-6
162.0,162.0,4.5271818E-7
163.0,163.0,1.0483523E-5
164.0,164.0,4.9118376E-10
165.0,165.0,1.9321457E-4
166.0,166.0,1.6233681E-12
167.0,167.0,1.4763268E-6
168.0,168.0,4.1154308E-5
169.0,169.0,5.137662E-5
170.0,170.0,0.016860265
171.0,171.0,2.729453E-4
172.0,172.0,9.5201074E-4
173.0,173.0,3.2311502E-5
174.0,174.0,4.0180632E-5
175.0,175.0,1.2321233E-4
176.0,176.0,6.7469176E-7
177.0,177.0,4.6853634E-6
178.0,178.0,1.934444E-6
179.0,179.0,3.7003975E-4
180.0,180.0,6.6084915E-12
181.0,181.0,0.05986548
182.0,182.0,5.6120614E-4
183.0,183.0,1.3150008E-4
184.0,184.0,4.1986178E-4
185.0,185.0,1.732402E-5
186.0,186.0,2.3397275E-4
187.0,187.0,0.0029305802
188.0,188.0,8.642618E-4
189.0,189.0,1.5779521E-9
190.0,190.0,2.9828912E-4
191.0,191.0,0.015976792
192.0,192.0,1.5160335E-4
193.0,193.0,9.628355E-5
194.0,194.0,6.0916436E-9
195.0,195.0,0.33180374
196.0,196.0,3.5768616E-4
197.0,197.0,4.0748375E-8
198.0,198.0,6.3381926E-4
199.0,199.0,0.793857
200.0,200.0,1.0464316E-6
201.0,201.0,2.390329E-6
202.0,202.0,5.499001E-10
203.0,203.0,2.4410918E-4
204.0,204.0,0.14784701
205.0,205.0,1.4439232E-4
206.0,206.0,2.3442801E-4
