X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.0016403214440104462,23.165318402151232,0.49346935156013105
2.0,2.0,train,0.0011132199530120063,18.121073541853093,0.36972826515420143
3.0,3.0,train,6.792512086452455E-4,11.953113170244619,0.2454669025698446
5.0,5.0,train,0.0023700752183272783,30.1906354477685,0.6257262563330888
6.0,6.0,train,0.0013257592460466903,19.994104971273483,0.4228973303673028
7.0,7.0,train,0.001079004641226826,17.792048893464223,0.36072248021167475
8.0,8.0,train,4.106536422009638E-4,8.823115638486003,0.15657165200534784
9.0,9.0,train,5.98981225797602E-4,10.806379002801464,0.21993001621005848
10.0,10.0,train,0.004545031612622939,62.173792186892584,0.8481144923074719
11.0,11.0,train,0.0033463682563948946,41.88051249081316,0.7503247897906989
12.0,12.0,train,0.004597028518096806,63.548039416931324,0.8513542248571
13.0,13.0,train,0.0033921853744071015,42.557125897712076,0.7550234395452399
15.0,15.0,train,6.831876942314399E-4,12.063961097485755,0.24669751516796623
16.0,16.0,train,0.0018275424980199427,24.921581817981632,0.5313049478754641
17.0,17.0,train,0.0019138188623938888,25.67205097918891,0.5477761652861968
19.0,19.0,train,0.002211230164267922,28.365069259881313,0.6002442854163417
20.0,20.0,train,0.003905059094482209,49.535480768952695,0.8019546674168141
21.0,21.0,train,0.005079089997911739,74.64906175567833,0.878285753551738
22.0,22.0,train,0.0062298777465939195,93.20859221707529,0.9244727071483159
23.0,23.0,train,0.005010440467350616,73.13317250983897,0.8747712518551743
24.0,24.0,train,0.0029352722035507826,36.56556444473529,0.7039214800307902
25.0,25.0,train,0.0020493671839747736,26.84957310435646,0.5724927560960114
26.0,26.0,train,0.0023283392675031915,29.953647429013074,0.6191926666099964
27.0,27.0,train,0.0033734508052369085,42.21800566584237,0.7531129484364297
28.0,28.0,train,0.0049577906969119285,72.13167725570347,0.8720072482197698
29.0,29.0,train,0.00589454279787313,88.40581387886135,0.9132055218696109
