x,y,species avg
1.0,1.0,0.36830968
2.0,2.0,0.089509524
3.0,3.0,0.039155845
4.0,4.0,0.02665978
5.0,5.0,0.59683996
6.0,6.0,0.027154472
7.0,7.0,0.020244975
8.0,8.0,5.7427445E-4
9.0,9.0,0.04638061
10.0,10.0,8.5066346E-4
11.0,11.0,0.0024877856
12.0,12.0,0.18658213
13.0,13.0,0.121474735
14.0,14.0,0.0041352045
15.0,15.0,1.113369E-4
16.0,16.0,0.109960765
17.0,17.0,1.05313906E-4
18.0,18.0,1.0246936E-4
19.0,19.0,0.24343586
20.0,20.0,0.8083854
21.0,21.0,0.4687819
22.0,22.0,0.5311154
23.0,23.0,0.005815479
24.0,24.0,0.13634653
25.0,25.0,0.022875205
26.0,26.0,0.0019788358
27.0,27.0,0.07254174
28.0,28.0,0.075983405
29.0,29.0,0.5891581
30.0,30.0,0.019352265
31.0,31.0,9.322765E-6
32.0,32.0,0.81557083
33.0,33.0,0.0063924864
34.0,34.0,0.06384926
35.0,35.0,0.016312115
36.0,36.0,0.006052679
37.0,37.0,0.10185367
38.0,38.0,0.0026211024
39.0,39.0,0.0020333745
40.0,40.0,0.0045727794
41.0,41.0,0.06688202
42.0,42.0,0.032469522
43.0,43.0,0.2721755
44.0,44.0,0.003661713
45.0,45.0,0.014816577
46.0,46.0,0.0030571676
47.0,47.0,0.035252158
48.0,48.0,0.021261716
49.0,49.0,0.06397989
50.0,50.0,0.021754997
51.0,51.0,0.17945378
52.0,52.0,0.18455547
53.0,53.0,0.008600106
54.0,54.0,1.1231276E-5
55.0,55.0,5.997255E-4
56.0,56.0,0.013851257
57.0,57.0,1.4027053E-5
58.0,58.0,0.0066334875
59.0,59.0,0.07444986
60.0,60.0,0.11027587
61.0,61.0,7.0330265E-5
62.0,62.0,0.030493861
63.0,63.0,0.016035791
64.0,64.0,0.0011803192
65.0,65.0,0.7445774
66.0,66.0,0.11157679
67.0,67.0,0.016043711
68.0,68.0,4.735791E-6
69.0,69.0,0.0010734055
70.0,70.0,0.014715397
71.0,71.0,0.063705705
72.0,72.0,7.8008155E-4
73.0,73.0,0.1124169
74.0,74.0,0.37549517
75.0,75.0,2.5420924E-5
76.0,76.0,0.0077500273
77.0,77.0,0.018079307
78.0,78.0,0.075062566
79.0,79.0,0.0018890374
80.0,80.0,0.6312086
81.0,81.0,0.20575522
82.0,82.0,0.15731573
83.0,83.0,0.0592902
84.0,84.0,0.60836226
85.0,85.0,0.2621931
86.0,86.0,0.14240992
87.0,87.0,0.028657125
88.0,88.0,0.044610564
89.0,89.0,0.008116533
90.0,90.0,0.6460012
91.0,91.0,0.4065803
92.0,92.0,0.09685561
93.0,93.0,0.09682796
94.0,94.0,0.6893215
95.0,95.0,0.11544339
96.0,96.0,0.38363484
97.0,97.0,0.47083238
98.0,98.0,0.068052016
99.0,99.0,0.068906404
100.0,100.0,0.011872378
101.0,101.0,0.46831205
102.0,102.0,0.75093096
103.0,103.0,0.013272855
104.0,104.0,0.017599948
105.0,105.0,0.28098413
106.0,106.0,0.11942935
107.0,107.0,0.07638326
108.0,108.0,0.079989366
109.0,109.0,0.03708613
110.0,110.0,0.38331413
111.0,111.0,0.18817946
112.0,112.0,0.04069019
113.0,113.0,0.18842173
114.0,114.0,4.7696547E-5
115.0,115.0,0.8422485
116.0,116.0,0.055572957
117.0,117.0,0.65484625
118.0,118.0,0.27067396
119.0,119.0,0.047128245
120.0,120.0,0.3773195
121.0,121.0,0.041570276
122.0,122.0,0.027783835
123.0,123.0,1.0354935E-6
124.0,124.0,0.02022383
125.0,125.0,0.13338752
126.0,126.0,0.17493747
127.0,127.0,0.14661826
128.0,128.0,1.4838141E-5
129.0,129.0,0.12473193
130.0,130.0,0.0011249407
131.0,131.0,0.0072365506
132.0,132.0,0.089457594
133.0,133.0,0.0020448542
134.0,134.0,0.59769976
135.0,135.0,3.414619E-5
136.0,136.0,0.47937277
137.0,137.0,0.49864408
138.0,138.0,0.79485935
139.0,139.0,0.0055245673
140.0,140.0,0.012064666
141.0,141.0,0.060483843
142.0,142.0,0.78370404
143.0,143.0,0.0090365205
144.0,144.0,0.014090703
145.0,145.0,0.029379802
146.0,146.0,0.023685051
147.0,147.0,0.69755477
148.0,148.0,0.60290784
149.0,149.0,2.0522773E-5
150.0,150.0,0.59576744
151.0,151.0,0.01665683
152.0,152.0,0.019205397
153.0,153.0,0.7335593
154.0,154.0,0.014038353
155.0,155.0,0.05976091
156.0,156.0,0.14193794
157.0,157.0,0.023730585
158.0,158.0,0.018709995
159.0,159.0,0.012412571
160.0,160.0,0.23656777
161.0,161.0,0.015261348
162.0,162.0,0.058945626
163.0,163.0,6.72722E-7
164.0,164.0,0.2857954
165.0,165.0,0.010185801
166.0,166.0,0.007899765
167.0,167.0,0.006224677
168.0,168.0,0.006461621
169.0,169.0,0.15468982
170.0,170.0,0.038294844
