x,y,species stddev
1.0,1.0,0.09182072
2.0,2.0,0.023603218
3.0,3.0,0.13899243
4.0,4.0,4.8935377E-5
5.0,5.0,0.060519323
6.0,6.0,0.05411923
7.0,7.0,0.052887566
8.0,8.0,0.062408034
9.0,9.0,0.06322507
10.0,10.0,0.0640822
11.0,11.0,0.0019611656
12.0,12.0,0.0018179315
13.0,13.0,0.16063815
14.0,14.0,0.20667492
15.0,15.0,0.04411806
16.0,16.0,3.7830476E-5
17.0,17.0,3.9509105E-6
18.0,18.0,0.017643765
19.0,19.0,0.009533864
20.0,20.0,0.00682904
21.0,21.0,9.778403E-5
22.0,22.0,0.005826888
23.0,23.0,0.067444906
24.0,24.0,8.126896E-6
25.0,25.0,0.050465915
26.0,26.0,2.4165811E-4
27.0,27.0,1.0028325E-4
28.0,28.0,9.466254E-5
29.0,29.0,6.830733E-4
30.0,30.0,5.4238015E-4
31.0,31.0,0.040329397
32.0,32.0,0.0717413
33.0,33.0,0.09061995
34.0,34.0,0.0073894006
35.0,35.0,7.4614794E-4
36.0,36.0,0.010682066
37.0,37.0,0.0012015784
38.0,38.0,0.08069044
39.0,39.0,0.03228581
40.0,40.0,0.08302905
41.0,41.0,0.029113015
42.0,42.0,0.0013078204
43.0,43.0,0.004444829
44.0,44.0,0.033800174
45.0,45.0,3.936906E-6
46.0,46.0,0.29915214
47.0,47.0,0.081084006
48.0,48.0,0.03334053
49.0,49.0,0.086013
50.0,50.0,0.082231194
51.0,51.0,0.014009187
52.0,52.0,7.052635E-4
53.0,53.0,0.05670393
54.0,54.0,0.17980093
55.0,55.0,8.510331E-6
56.0,56.0,0.15074764
57.0,57.0,0.04738283
58.0,58.0,0.04630215
59.0,59.0,0.03151619
60.0,60.0,0.17268452
61.0,61.0,0.0016599422
62.0,62.0,0.0067794425
63.0,63.0,5.9471018E-5
64.0,64.0,0.19999877
65.0,65.0,0.03909394
66.0,66.0,0.05081401
67.0,67.0,1.04137696E-4
68.0,68.0,2.9454764E-5
69.0,69.0,0.0026222668
70.0,70.0,2.4181831E-4
71.0,71.0,3.6811027E-5
72.0,72.0,0.07004352
73.0,73.0,0.060479317
74.0,74.0,0.046781797
75.0,75.0,1.0355546E-6
76.0,76.0,0.025431184
77.0,77.0,0.12994435
78.0,78.0,6.3036656E-5
79.0,79.0,1.258237E-4
80.0,80.0,0.0459081
81.0,81.0,4.7073227E-6
82.0,82.0,0.0015361892
83.0,83.0,1.8577693E-5
84.0,84.0,4.412266E-6
85.0,85.0,0.090708
86.0,86.0,0.06500395
87.0,87.0,0.00994902
88.0,88.0,0.06245538
89.0,89.0,1.463703E-6
90.0,90.0,1.2379052E-4
91.0,91.0,0.0047885627
92.0,92.0,0.0021898118
93.0,93.0,0.056326125
94.0,94.0,0.026326738
95.0,95.0,0.04675825
96.0,96.0,5.922215E-4
97.0,97.0,6.395965E-5
98.0,98.0,0.01855302
99.0,99.0,0.0914026
100.0,100.0,1.427198E-4
101.0,101.0,0.0054967967
102.0,102.0,0.100752965
103.0,103.0,0.03301639
104.0,104.0,0.010350909
105.0,105.0,0.041821104
106.0,106.0,2.2333053E-5
107.0,107.0,0.015362571
108.0,108.0,0.19145122
109.0,109.0,0.025910137
110.0,110.0,4.652987E-4
111.0,111.0,0.05301818
112.0,112.0,3.1067153E-5
113.0,113.0,0.052801467
114.0,114.0,0.032009464
115.0,115.0,3.8226513E-5
116.0,116.0,0.015740868
117.0,117.0,4.7272633E-6
118.0,118.0,0.05038634
119.0,119.0,0.09199145
120.0,120.0,0.0035221076
121.0,121.0,8.5044355E-4
122.0,122.0,3.1864813E-5
123.0,123.0,0.17286828
124.0,124.0,2.2537235E-4
125.0,125.0,0.090697356
126.0,126.0,5.719763E-7
127.0,127.0,0.04654382
128.0,128.0,5.8732905E-5
129.0,129.0,0.09103028
130.0,130.0,0.07268789
131.0,131.0,1.6967697E-5
132.0,132.0,0.0325558
133.0,133.0,0.021841384
134.0,134.0,6.99416E-5
135.0,135.0,0.058864143
136.0,136.0,3.7268296E-4
137.0,137.0,6.599962E-5
138.0,138.0,0.09347281
139.0,139.0,0.023898654
140.0,140.0,0.013791055
141.0,141.0,0.002331263
142.0,142.0,0.061267618
143.0,143.0,2.9611068E-5
144.0,144.0,0.046043746
145.0,145.0,0.088582955
146.0,146.0,2.7936635E-6
147.0,147.0,2.74765E-6
148.0,148.0,0.0739008
149.0,149.0,0.04723335
150.0,150.0,0.0022347653
151.0,151.0,0.0028059708
152.0,152.0,2.7507301E-6
153.0,153.0,0.0049212095
154.0,154.0,0.029318148
155.0,155.0,5.0092745E-5
156.0,156.0,0.01968791
157.0,157.0,0.01788327
158.0,158.0,1.5856023E-4
159.0,159.0,7.1623406E-5
160.0,160.0,0.12668726
161.0,161.0,0.047489543
162.0,162.0,2.5259204E-5
163.0,163.0,1.5648047E-5
164.0,164.0,0.0175754
165.0,165.0,3.145119E-5
166.0,166.0,0.0011040955
167.0,167.0,9.4192865E-6
168.0,168.0,0.07856082
169.0,169.0,0.041205082
170.0,170.0,0.13805732
171.0,171.0,1.3073235E-4
172.0,172.0,5.1333867E-5
173.0,173.0,0.13784221
174.0,174.0,4.650541E-5
175.0,175.0,0.120322086
176.0,176.0,0.17353286
177.0,177.0,0.14806712
178.0,178.0,0.008363015
179.0,179.0,1.4829887E-5
180.0,180.0,0.03587755
181.0,181.0,4.290912E-5
182.0,182.0,0.04965191
183.0,183.0,0.00850223
184.0,184.0,0.12010255
185.0,185.0,0.0053606434
186.0,186.0,3.6991152E-4
187.0,187.0,0.06703007
188.0,188.0,8.6878164E-5
189.0,189.0,0.1238569
190.0,190.0,0.1379589
191.0,191.0,5.1248254E-4
192.0,192.0,0.021214454
193.0,193.0,0.11255676
194.0,194.0,4.6749945E-5
195.0,195.0,0.11698161
196.0,196.0,0.122215
197.0,197.0,4.9456205E-5
198.0,198.0,0.032543063
199.0,199.0,0.049699116
200.0,200.0,3.2617705E-4
201.0,201.0,0.03435779
202.0,202.0,0.084377356
203.0,203.0,0.003053235
204.0,204.0,0.07845282
205.0,205.0,0.04383705
206.0,206.0,6.85998E-4
207.0,207.0,0.05250559
208.0,208.0,0.009720566
209.0,209.0,0.11619377
210.0,210.0,1.3031139E-5
211.0,211.0,3.0910323E-6
212.0,212.0,0.0013995252
213.0,213.0,1.6260024E-5
214.0,214.0,0.002268841
215.0,215.0,1.3959993E-6
216.0,216.0,0.006993886
217.0,217.0,0.056260563
218.0,218.0,7.0392975E-4
219.0,219.0,0.062086813
220.0,220.0,0.066740386
221.0,221.0,0.060789056
222.0,222.0,0.08749752
223.0,223.0,1.69843E-4
224.0,224.0,0.082931034
225.0,225.0,0.0020024795
226.0,226.0,2.348693E-6
227.0,227.0,0.030554894
228.0,228.0,1.0121008E-5
229.0,229.0,4.6136414E-5
230.0,230.0,3.1300285E-6
231.0,231.0,2.509468E-5
232.0,232.0,0.0012472307
233.0,233.0,0.05564466
234.0,234.0,5.410092E-7
235.0,235.0,0.004553928
236.0,236.0,0.03880969
237.0,237.0,0.044738956
238.0,238.0,0.036354944
239.0,239.0,0.03773703
240.0,240.0,0.06313796
241.0,241.0,0.04504677
242.0,242.0,5.630678E-4
243.0,243.0,9.8252945E-5
244.0,244.0,0.010801549
245.0,245.0,0.047202308
246.0,246.0,4.6662954E-4
247.0,247.0,0.1268487
248.0,248.0,4.304622E-5
249.0,249.0,0.0058888574
250.0,250.0,5.40293E-4
251.0,251.0,0.005696653
252.0,252.0,0.09851563
253.0,253.0,0.07944561
254.0,254.0,0.0016840459
255.0,255.0,0.09817282
256.0,256.0,1.2962054E-4
257.0,257.0,0.02738472
258.0,258.0,2.6474163E-6
259.0,259.0,0.06706605
260.0,260.0,0.07256995
261.0,261.0,0.06438665
262.0,262.0,0.047636442
263.0,263.0,0.035311483
264.0,264.0,0.05079856
265.0,265.0,0.15879248
266.0,266.0,0.0027366935
267.0,267.0,0.033141974
268.0,268.0,4.1865384E-5
269.0,269.0,1.8446868E-4
270.0,270.0,0.0013828459
271.0,271.0,0.09377856
272.0,272.0,0.001203722
273.0,273.0,0.016577188
274.0,274.0,0.014913254
275.0,275.0,0.20456673
276.0,276.0,0.025328364
277.0,277.0,0.028717393
278.0,278.0,2.8750375E-5
