Predictor variable,Categorical,Sample average
IPCCconcert,false,0.6001549648192428
alt,false,250.70870206489676
current_2.5arcmin_PETDriestQuarter,false,72.97480833143611
current_2.5arcmin_PETWettestQuarter,false,130.9475736716504
current_2.5arcmin_climaticMoistureIndex,false,-0.03587758112808684
wc2.0_bio_2.5m_1,false,14.223297597736032
wc2.0_bio_2.5m_12,false,1190.0862831858408
wc2.0_bio_2.5m_16,false,370.91297935103245
wc2.0_bio_2.5m_17,false,226.00958702064898
wc2.0_bio_2.5m_5,false,31.03798942087674
wc2.0_bio_2.5m_6,false,-3.827733326725288
