Predictor variable,Categorical,Sample average
IPCCconcert,false,0.5986318181049989
alt,false,519.2281105990784
current_2.5arcmin_PETDriestQuarter,false,140.9895158231533
current_2.5arcmin_PETWettestQuarter,false,93.4224654101007
current_2.5arcmin_climaticMoistureIndex,false,0.17804147468339052
wc2.0_bio_2.5m_1,false,19.017098204880817
wc2.0_bio_2.5m_12,false,2063.426267281106
wc2.0_bio_2.5m_16,false,854.4308755760369
wc2.0_bio_2.5m_17,false,210.18663594470047
wc2.0_bio_2.5m_5,false,27.742126719742878
wc2.0_bio_2.5m_6,false,9.947248196057666
