x,y,species median
1.0,1.0,0.11599311
2.0,2.0,0.20581958
3.0,3.0,0.4123398
4.0,4.0,7.085629E-5
5.0,5.0,0.1589344
6.0,6.0,0.77148986
7.0,7.0,0.02756973
8.0,8.0,0.09065416
9.0,9.0,0.070295885
10.0,10.0,0.04609291
11.0,11.0,0.008845362
12.0,12.0,0.05681951
13.0,13.0,0.09380678
14.0,14.0,0.72042257
15.0,15.0,0.6913856
16.0,16.0,0.07421825
17.0,17.0,0.22250493
18.0,18.0,0.69101876
19.0,19.0,0.027225519
20.0,20.0,0.35327438
21.0,21.0,0.14129476
22.0,22.0,0.6517686
23.0,23.0,0.0018793369
24.0,24.0,0.123641856
25.0,25.0,0.22061533
26.0,26.0,0.051815532
27.0,27.0,0.083943814
28.0,28.0,0.13694641
29.0,29.0,0.08552026
30.0,30.0,0.11492201
31.0,31.0,9.257347E-5
32.0,32.0,0.016548565
33.0,33.0,0.0069556665
34.0,34.0,0.043175053
35.0,35.0,0.76474386
36.0,36.0,0.08379907
37.0,37.0,0.10899702
38.0,38.0,0.01114813
39.0,39.0,0.03415459
40.0,40.0,0.051163796
41.0,41.0,0.19969937
42.0,42.0,1.7130461E-4
43.0,43.0,0.099923186
44.0,44.0,2.9728093E-5
45.0,45.0,0.15777704
46.0,46.0,0.38941908
47.0,47.0,9.374881E-5
48.0,48.0,0.3425914
49.0,49.0,0.09812661
50.0,50.0,0.05791115
51.0,51.0,0.5415597
52.0,52.0,0.18190204
53.0,53.0,0.0032374612
54.0,54.0,0.41831356
55.0,55.0,0.53824896
56.0,56.0,0.37670037
57.0,57.0,0.577875
58.0,58.0,0.09805297
59.0,59.0,0.087626584
60.0,60.0,1.6993136E-4
61.0,61.0,0.054491416
62.0,62.0,0.011988106
63.0,63.0,0.09391648
64.0,64.0,0.028767783
65.0,65.0,0.40819559
66.0,66.0,0.104001604
67.0,67.0,0.012721079
68.0,68.0,8.056285E-5
69.0,69.0,0.11028474
70.0,70.0,0.12949258
71.0,71.0,0.4027548
72.0,72.0,0.1287296
73.0,73.0,0.71470547
74.0,74.0,0.25751117
75.0,75.0,0.13374236
76.0,76.0,0.009000547
77.0,77.0,0.032229837
78.0,78.0,0.030011054
79.0,79.0,0.061531983
80.0,80.0,0.004937972
81.0,81.0,0.0011663778
82.0,82.0,0.06291325
83.0,83.0,0.046740063
84.0,84.0,0.1030136
85.0,85.0,0.36525625
86.0,86.0,0.08627686
87.0,87.0,0.046824392
88.0,88.0,0.020479128
89.0,89.0,0.3297602
90.0,90.0,0.013642614
91.0,91.0,0.10097673
92.0,92.0,0.04904043
93.0,93.0,0.2911909
94.0,94.0,8.618606E-4
95.0,95.0,0.13353437
96.0,96.0,0.1267336
97.0,97.0,0.05391203
98.0,98.0,0.060033478
99.0,99.0,0.13456643
100.0,100.0,0.12588957
101.0,101.0,0.39004445
102.0,102.0,0.011692949
103.0,103.0,0.027760625
104.0,104.0,0.06707019
105.0,105.0,0.14659245
106.0,106.0,0.37348378
107.0,107.0,0.019247157
108.0,108.0,0.10260299
109.0,109.0,0.11476701
110.0,110.0,5.1710027E-5
111.0,111.0,0.36277094
