x,y,species max
1.0,1.0,2.2138191E-4
2.0,2.0,1.3790316E-7
3.0,3.0,2.578937E-12
4.0,4.0,0.0014206299
5.0,5.0,0.027673177
6.0,6.0,0.04506113
7.0,7.0,2.5997032E-8
8.0,8.0,3.0186011E-5
9.0,9.0,3.070705E-5
10.0,10.0,4.1513049E-10
11.0,11.0,1.446026E-9
12.0,12.0,0.18954732
13.0,13.0,1.0106575E-4
14.0,14.0,2.3557037E-7
15.0,15.0,0.0011683487
16.0,16.0,7.2197596E-5
17.0,17.0,5.3811622E-11
18.0,18.0,3.7487035E-7
19.0,19.0,5.845816E-4
20.0,20.0,7.726771E-5
21.0,21.0,7.613625E-5
22.0,22.0,2.0855325E-6
23.0,23.0,0.001451249
24.0,24.0,3.313739E-4
25.0,25.0,5.448233E-6
26.0,26.0,6.120496E-7
27.0,27.0,0.002123933
28.0,28.0,5.099409E-9
29.0,29.0,8.493073E-10
30.0,30.0,2.2039506E-4
31.0,31.0,3.4660225E-5
32.0,32.0,1.2180317E-7
33.0,33.0,6.2254267E-6
34.0,34.0,7.438494E-15
35.0,35.0,1.8626703E-5
36.0,36.0,3.3465453E-12
37.0,37.0,0.004460339
38.0,38.0,1.143774E-11
39.0,39.0,4.9316107E-13
40.0,40.0,0.0011047487
41.0,41.0,0.15027188
42.0,42.0,5.5452692E-5
43.0,43.0,7.027589E-4
44.0,44.0,0.008028544
45.0,45.0,5.6004097E-5
46.0,46.0,3.6511905E-12
47.0,47.0,5.8809697E-4
48.0,48.0,0.001452652
49.0,49.0,5.481112E-7
50.0,50.0,5.08259E-4
51.0,51.0,0.005244523
52.0,52.0,0.01643072
53.0,53.0,1.7558941E-8
54.0,54.0,4.762937E-8
55.0,55.0,5.965813E-4
56.0,56.0,0.4462129
57.0,57.0,6.8023365E-13
58.0,58.0,7.909646E-4
59.0,59.0,4.6845313E-4
60.0,60.0,0.0010485816
61.0,61.0,7.4744836E-4
62.0,62.0,4.5717643E-9
63.0,63.0,0.06901647
64.0,64.0,0.007740851
65.0,65.0,4.5855972E-4
66.0,66.0,7.5468124E-4
67.0,67.0,5.602824E-4
68.0,68.0,6.534944E-8
69.0,69.0,7.083038E-4
70.0,70.0,3.9634962E-14
71.0,71.0,3.581272E-6
72.0,72.0,8.728774E-9
73.0,73.0,2.5363667E-10
74.0,74.0,0.0022252474
75.0,75.0,2.3844102E-4
76.0,76.0,0.0011672229
77.0,77.0,7.5465745E-10
78.0,78.0,3.984228E-5
79.0,79.0,0.010145789
80.0,80.0,1.7573577E-9
81.0,81.0,3.0913494E-11
82.0,82.0,1.5522936E-8
83.0,83.0,1.0892437E-5
84.0,84.0,0.18626054
85.0,85.0,3.2935864E-7
86.0,86.0,1.567555E-10
87.0,87.0,2.249978E-12
88.0,88.0,1.1300143E-6
89.0,89.0,4.7758824E-8
90.0,90.0,2.2767836E-4
91.0,91.0,7.763568E-7
92.0,92.0,4.0701535E-4
93.0,93.0,4.69932E-5
94.0,94.0,4.733131E-4
95.0,95.0,3.480211E-5
96.0,96.0,0.002984239
97.0,97.0,1.158179E-5
98.0,98.0,3.5963362E-4
99.0,99.0,4.2182884E-9
100.0,100.0,0.0060757096
101.0,101.0,1.3690604E-11
102.0,102.0,0.13442926
103.0,103.0,0.14865586
104.0,104.0,0.0014566397
105.0,105.0,2.0894397E-12
106.0,106.0,3.2240877E-13
107.0,107.0,0.003975481
108.0,108.0,0.09776049
109.0,109.0,6.1968774E-7
110.0,110.0,2.4105561E-6
111.0,111.0,0.07074114
112.0,112.0,2.6738856E-4
113.0,113.0,0.0042325077
114.0,114.0,2.9866314E-5
115.0,115.0,1.596784E-5
116.0,116.0,1.6917476E-5
117.0,117.0,2.574307E-7
118.0,118.0,2.2933385E-4
119.0,119.0,5.6408207E-6
