Predictor variable,Categorical,Sample average
Cropped_Cloud,false,139.37647892878607
alt,false,285.46153846153845
current_2.5arcmin_PETDriestQuarter,false,91.1884621840257
current_2.5arcmin_PETWettestQuarter,false,116.52615385789137
current_2.5arcmin_climaticMoistureIndex,false,0.006923076911614492
wc2.0_bio_2.5m_1,false,13.523820363558256
wc2.0_bio_2.5m_16,false,386.38461538461536
wc2.0_bio_2.5m_17,false,222.30769230769232
wc2.0_bio_2.5m_5,false,31.011692340557392
wc2.0_bio_2.5m_6,false,-5.330769158326662
