Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.83378E-11,0.000000009,0.000000632,1,0,0
1.48854E-10,0.000000024,0.000001065,0.999922786,0,0
1.50187E-10,0.000000039,0.000001074,0.999845572,0,0
2.24776E-10,0.000000118,0.000001608,0.999536715,0,0
4.3802E-10,0.000000278,0.000003133,0.999227859,0,0
6.54469E-10,0.000001059,0.000004681,0.998146861,0,0
9.14042E-10,0.000002561,0.000006537,0.996679793,0,0
1.72016E-9,0.000010164,0.000012302,0.99212416,0,0
3.33901E-9,0.000025333,0.00002388,0.987336885,0,0
5.24591E-9,0.000050398,0.000037518,0.982704038,0,0
8.1202E-9,0.000100302,0.000058073,0.976990194,0,0
1.83118E-8,0.000251421,0.000130956,0.967415644,0,0
3.211E-8,0.000501033,0.000229622,0.959617018,0,0
6.85851E-8,0.001005747,0.000490395,0.951741178,0,0
1.58227E-7,0.00250885,0.001130989,0.94108563,0,0
2.97778E-7,0.005024893,0.002127419,0.932746506,0,0
5.68158E-7,0.010045365,0.004055177,0.923480812,0,0
1.30671E-6,0.025064987,0.009301923,0.910740483,0,0
2.29068E-6,0.050009547,0.016249276,0.899853293,0,0
3.67171E-6,0.100314864,0.025917966,0.886958536,0,0
5.11427E-6,0.20040623,0.035916012,0.869508146,0,0
5.905E-6,0.300172996,0.04135273,0.855532391,0,0
6.63189E-6,0.400533916,0.046323509,0.843178133,0,0
7.26613E-6,0.500123922,0.050639618,0.832136515,0.00090799,0.002724796
7.76767E-6,0.600121566,0.054038862,0.821867037,0.001210654,0.002724796
8.2385E-6,0.700061427,0.057218859,0.812215273,0.001513317,0.002724796
8.42411E-6,0.750079364,0.058469536,0.807582426,0.001815981,0.002724796
8.6144E-6,0.800279024,0.059750057,0.803026793,0.001815981,0.002724796
9.03386E-6,0.900097546,0.062566498,0.794301598,0.001815981,0.002724796
9.39637E-6,1.000400992,0.064993798,0.78588526,0.001815981,0.002724796
9.73532E-6,1.100014854,0.067257629,0.777854992,0.001815981,0.002724796
1.00762E-5,1.20001533,0.069529111,0.770056366,0.001815981,0.002724796
1.03574E-5,1.300144944,0.071397913,0.762489383,0.002118644,0.002724796
1.06544E-5,1.40008849,0.073368478,0.755154042,0.003329298,0.002724796
1.09687E-5,1.500681541,0.075449252,0.747973129,0.003329298,0.002724796
1.1665E-5,1.751126784,0.080042194,0.73090881,0.004842615,0.002724796
1.24291E-5,2.000723441,0.085055554,0.714925488,0.006053269,0.002724796
1.30631E-5,2.250274042,0.089194709,0.699791522,0.006658596,0.002724796
1.37116E-5,2.500828755,0.093409216,0.685352482,0.007263923,0.002724796
1.4271E-5,2.751341431,0.097029186,0.671531156,0.008171913,0.002724796
1.48717E-5,3.000264155,0.100900489,0.658327542,0.008171913,0.002724796
1.54768E-5,3.250455767,0.104782989,0.645587213,0.00968523,0.002724796
1.60653E-5,3.501335758,0.108542948,0.633310169,0.011198547,0.002724796
1.66087E-5,3.751125056,0.11200045,0.62149641,0.013014528,0.002724796
1.72745E-5,4.000125923,0.116219115,0.610145935,0.013922518,0.005449591
1.81483E-5,4.251368757,0.121724427,0.59918153,0.015435835,0.005449591
1.8936E-5,4.500052695,0.126658495,0.588834839,0.016646489,0.008174387
1.97813E-5,4.751622155,0.131922549,0.578797004,0.019673123,0.010899183
2.05935E-5,5.000146525,0.136950344,0.569299668,0.021186441,0.010899183
2.1388E-5,5.252032841,0.141840692,0.560033974,0.022094431,0.016348774
2.2115E-5,5.500132056,0.146290843,0.551231565,0.023305085,0.019073569
2.29527E-5,5.751844983,0.15139054,0.542583584,0.024213075,0.019073569
2.38585E-5,6.002236521,0.156870283,0.534321674,0.026331719,0.019073569
2.4787E-5,6.250470531,0.162450235,0.526445834,0.027542373,0.019073569
2.57827E-5,6.500840473,0.168393375,0.518801637,0.02905569,0.021798365
2.67227E-5,6.7504381,0.173965317,0.511466296,0.02996368,0.021798365
2.76897E-5,7.000462643,0.179658497,0.504362597,0.032082324,0.021798365
2.86766E-5,7.251625275,0.185428506,0.497490541,0.035411622,0.021798365
2.95697E-5,7.502377255,0.190614381,0.490850127,0.03783293,0.021798365
3.05621E-5,7.751833641,0.196338791,0.484441356,0.03874092,0.021798365
3.16607E-5,8.000375533,0.202628762,0.478264227,0.042372881,0.024523161
3.27671E-5,8.251728178,0.208913567,0.472241526,0.044794189,0.027247956
3.39371E-5,8.501429876,0.215505092,0.466450467,0.047215496,0.027247956
3.5116E-5,8.750398097,0.222091635,0.460891051,0.050544794,0.027247956
3.61688E-5,9.000026344,0.227927073,0.455486063,0.052360775,0.029972752
3.74996E-5,9.250237607,0.235240882,0.450235503,0.054176755,0.032697548
3.8679E-5,9.501624006,0.241664533,0.445139371,0.058414044,0.035422343
3.99254E-5,9.751135947,0.24839439,0.440197668,0.062046005,0.038147139
4.11993E-5,10.00075162,0.255210973,0.435487607,0.064467312,0.040871935
4.25118E-5,10.251902328,0.262169185,0.43085476,0.067493947,0.040871935
4.37145E-5,10.501782039,0.268488595,0.426376342,0.069309927,0.04359673
4.48789E-5,10.754351574,0.274555265,0.421975137,0.073849879,0.046321526
4.61656E-5,11.000037574,0.281200542,0.417805575,0.075968523,0.049046322
4.76138E-5,11.253012577,0.288606887,0.413636013,0.078389831,0.051771117
4.94227E-5,11.500101299,0.297750803,0.409698093,0.080811138,0.054495913
5.15063E-5,11.752598654,0.308138377,0.405837387,0.083232446,0.057220708
5.30397E-5,12.003335216,0.315684021,0.40213111,0.086561743,0.0626703
5.4685E-5,12.251353281,0.323689216,0.39857926,0.090799031,0.065395095
5.66127E-5,12.501399073,0.332949549,0.395104625,0.093220339,0.070844687
5.85334E-5,12.754028131,0.342049745,0.391707204,0.096246973,0.070844687
6.08718E-5,13.004886835,0.352962118,0.388464211,0.098365617,0.076294278
6.25256E-5,13.251971807,0.360570163,0.385375647,0.101089588,0.081743869
6.43614E-5,13.506356907,0.368910638,0.382287082,0.104418886,0.08719346
6.65026E-5,13.755356324,0.378501212,0.379352946,0.107445521,0.089918256
6.78956E-5,14.003685752,0.384662476,0.376496023,0.111682809,0.092643052
