x,y,species avg
1.0,1.0,0.060545966
2.0,2.0,0.22355601
3.0,3.0,0.059704218
4.0,4.0,0.54503655
5.0,5.0,0.51331276
6.0,6.0,0.1410734
7.0,7.0,0.2657269
8.0,8.0,0.32377395
9.0,9.0,0.23601991
10.0,10.0,0.1459184
11.0,11.0,0.44623905
12.0,12.0,0.15489611
13.0,13.0,0.12408637
14.0,14.0,0.45784062
15.0,15.0,0.117660485
16.0,16.0,0.51445925
17.0,17.0,0.3593024
18.0,18.0,0.24949862
19.0,19.0,0.19877534
20.0,20.0,0.10911808
21.0,21.0,0.4593112
22.0,22.0,0.46094933
23.0,23.0,0.17523873
24.0,24.0,0.071183786
25.0,25.0,0.0077750855
26.0,26.0,0.094711795
27.0,27.0,0.24317513
28.0,28.0,0.32472152
29.0,29.0,0.033168923
30.0,30.0,0.22360002
31.0,31.0,0.18767558
32.0,32.0,0.1870352
33.0,33.0,0.7837119
34.0,34.0,0.5923041
35.0,35.0,0.087899685
36.0,36.0,0.71097153
37.0,37.0,0.32769245
38.0,38.0,0.14855196
39.0,39.0,0.21308203
40.0,40.0,0.27086785
41.0,41.0,0.43890524
42.0,42.0,0.63364035
43.0,43.0,0.0019772223
44.0,44.0,0.01114007
45.0,45.0,0.0030884151
46.0,46.0,0.12375408
47.0,47.0,2.1967669E-4
48.0,48.0,0.4977324
49.0,49.0,0.015250251
50.0,50.0,0.27022305
51.0,51.0,0.7698708
52.0,52.0,0.19559774
53.0,53.0,0.8233419
54.0,54.0,0.13286957
55.0,55.0,0.25877476
56.0,56.0,0.20090143
57.0,57.0,0.8083699
58.0,58.0,0.06293781
59.0,59.0,0.43341455
60.0,60.0,0.89925003
61.0,61.0,0.37372804
62.0,62.0,0.8176271
63.0,63.0,0.1758621
64.0,64.0,0.06911863
65.0,65.0,0.0021937839
66.0,66.0,0.6126068
67.0,67.0,0.73925745
68.0,68.0,0.014270947
69.0,69.0,0.37795502
70.0,70.0,0.06665469
71.0,71.0,0.21857181
72.0,72.0,0.94232255
73.0,73.0,0.10396761
74.0,74.0,0.052409656
75.0,75.0,0.19125675
76.0,76.0,0.1492992
77.0,77.0,0.20344964
78.0,78.0,0.4928082
79.0,79.0,0.97702193
80.0,80.0,0.018883491
81.0,81.0,0.7124078
82.0,82.0,6.0245994E-4
83.0,83.0,0.8080517
84.0,84.0,0.1311969
85.0,85.0,0.1689705
86.0,86.0,0.27436054
87.0,87.0,0.34352583
88.0,88.0,0.66959953
89.0,89.0,0.0145240305
90.0,90.0,0.11083448
91.0,91.0,0.008025476
92.0,92.0,0.6176104
93.0,93.0,0.3169481
94.0,94.0,0.16590732
95.0,95.0,0.09208112
96.0,96.0,0.27303445
97.0,97.0,0.15366052
98.0,98.0,0.15614302
99.0,99.0,0.14545178
100.0,100.0,0.2875675
101.0,101.0,0.16201288
102.0,102.0,0.094796985
103.0,103.0,0.1304336
104.0,104.0,0.4516455
105.0,105.0,0.07787091
106.0,106.0,0.018204102
107.0,107.0,0.24208146
108.0,108.0,0.051677205
109.0,109.0,0.48381212
110.0,110.0,0.0730907
111.0,111.0,0.6418069
112.0,112.0,0.548324
113.0,113.0,0.05258545
114.0,114.0,0.19185184
115.0,115.0,0.29483283
116.0,116.0,0.09195162
117.0,117.0,0.0049755163
118.0,118.0,0.34463954
119.0,119.0,0.22999343
120.0,120.0,0.17100953
121.0,121.0,0.2472577
122.0,122.0,0.13029924
123.0,123.0,0.16523995
124.0,124.0,0.099872865
125.0,125.0,0.11936194
126.0,126.0,0.8592963
127.0,127.0,0.07786611
128.0,128.0,0.26039433
129.0,129.0,0.27117643
130.0,130.0,0.23031862
131.0,131.0,0.83328706
132.0,132.0,0.02472792
133.0,133.0,0.07833924
134.0,134.0,0.5517462
135.0,135.0,0.016964825
136.0,136.0,0.014921432
137.0,137.0,0.27663773
138.0,138.0,0.26124677
139.0,139.0,0.7759264
140.0,140.0,0.06773363
141.0,141.0,0.6086628
142.0,142.0,0.17206718
143.0,143.0,0.104064204
144.0,144.0,0.11454951
145.0,145.0,0.8994548
146.0,146.0,0.15215418
147.0,147.0,0.22142552
148.0,148.0,0.03889013
149.0,149.0,0.23771323
150.0,150.0,0.002847153
151.0,151.0,0.2054897
152.0,152.0,0.101254195
153.0,153.0,0.3692999
154.0,154.0,0.7670674
155.0,155.0,0.20154761
156.0,156.0,0.00957201
157.0,157.0,0.58315873
158.0,158.0,0.32805964
159.0,159.0,0.66783386
160.0,160.0,0.2702067
161.0,161.0,0.25179243
162.0,162.0,0.36998868
163.0,163.0,0.7420503
164.0,164.0,0.14003062
165.0,165.0,0.0018004552
166.0,166.0,0.079149745
167.0,167.0,0.786869
168.0,168.0,0.20364493
169.0,169.0,0.100375235
170.0,170.0,0.7408424
171.0,171.0,0.747982
172.0,172.0,3.789043E-4
173.0,173.0,0.0054418514
174.0,174.0,0.067967385
175.0,175.0,0.47260168
176.0,176.0,0.07988164
177.0,177.0,0.04422825
178.0,178.0,0.034537263
179.0,179.0,0.6017226
180.0,180.0,0.35613957
181.0,181.0,0.13269779
182.0,182.0,0.19418746
183.0,183.0,0.29833713
184.0,184.0,0.25401074
185.0,185.0,0.12128255
186.0,186.0,0.005813589
187.0,187.0,0.069896266
188.0,188.0,0.41280738
189.0,189.0,0.21577932
190.0,190.0,0.19337256
191.0,191.0,0.09329569
192.0,192.0,0.19483975
193.0,193.0,0.93700695
194.0,194.0,0.1595853
195.0,195.0,0.18142447
196.0,196.0,0.24536657
197.0,197.0,0.006008309
198.0,198.0,0.33165312
199.0,199.0,0.21566123
200.0,200.0,0.3849538
201.0,201.0,0.10173843
202.0,202.0,0.2425093
203.0,203.0,0.1399533
204.0,204.0,0.2035301
205.0,205.0,0.16599093
206.0,206.0,0.21056995
207.0,207.0,0.6122798
208.0,208.0,0.11321965
209.0,209.0,0.13557467
210.0,210.0,0.8009097
211.0,211.0,0.020627938
212.0,212.0,0.052660495
213.0,213.0,0.58003443
214.0,214.0,0.0038791676
215.0,215.0,0.3078282
216.0,216.0,0.4464601
217.0,217.0,0.35039058
218.0,218.0,0.40950435
219.0,219.0,0.13663484
220.0,220.0,0.20631602
221.0,221.0,0.48395494
222.0,222.0,0.33301875
223.0,223.0,0.09066898
224.0,224.0,0.1802394
225.0,225.0,0.18283026
226.0,226.0,0.20062079
227.0,227.0,0.0072707525
228.0,228.0,0.35032016
229.0,229.0,0.014631225
230.0,230.0,0.9276887
231.0,231.0,0.047607295
232.0,232.0,0.51561236
233.0,233.0,0.04775258
234.0,234.0,0.7866606
235.0,235.0,0.19735003
236.0,236.0,0.2912865
237.0,237.0,0.0581193
238.0,238.0,0.16419655
239.0,239.0,0.12770599
