Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.67652E-10,0.000000027,0.00000011,1,0,0
9.61112E-10,0.000000192,0.000000396,0.999793942,0,0
9.66511E-10,0.000000288,0.000000398,0.999690913,0,0
1.75647E-9,0.000001148,0.000000724,0.999072739,0,0
2.14751E-9,0.000002549,0.000000885,0.998351535,0,0
5.50823E-9,0.000010525,0.00000227,0.996187925,0,0
8.22957E-9,0.000025624,0.000003392,0.993921286,0,0
1.21159E-8,0.000050524,0.000004993,0.991345559,0,0
2.24528E-8,0.000100025,0.000009254,0.988357717,0,0
3.56126E-8,0.000252359,0.000014678,0.983103235,0,0
5.05368E-8,0.000503828,0.000020828,0.97712755,0,0
6.63761E-8,0.001002206,0.000027356,0.968473109,0,0
9.4492E-8,0.002509073,0.000038944,0.949618792,0,0
1.24722E-7,0.005010511,0.000051402,0.926128168,0,0
1.86619E-7,0.010014337,0.000076912,0.892849784,0,0
3.07083E-7,0.025002169,0.000126555,0.830517206,0,0
4.8186E-7,0.050003258,0.000198577,0.764063466,0,0
7.77478E-7,0.100031335,0.000320384,0.681125077,0,0
1.4373E-6,0.200092433,0.000592202,0.584895941,0,0
2.15535E-6,0.300089946,0.000887928,0.526684525,0,0
2.79592E-6,0.400221162,0.001151667,0.484854729,0,0
3.40569E-6,0.500137723,0.001402659,0.451679374,0,0
4.00257E-6,0.600230529,0.001648288,0.4237585,0,0
4.65987E-6,0.700441654,0.00191871,0.39975273,0,0
4.96283E-6,0.750076598,0.002043325,0.389140738,0,0
5.32498E-6,0.800404207,0.002192266,0.37904389,0,0
6.05119E-6,0.900173545,0.00249087,0.360910777,0,0
6.71927E-6,1.00051551,0.002765494,0.344735215,0,0
7.35403E-6,1.100030484,0.003026351,0.330208119,0,0
8.05596E-6,1.200527798,0.003314734,0.316814342,0,0
8.85439E-6,1.300379646,0.003642657,0.304656913,0,0
9.5064E-6,1.400265817,0.003910368,0.293426746,0,0
1.01178E-5,1.500574871,0.004161328,0.282917783,0,0
1.23712E-5,1.750199293,0.005085795,0.259839275,0,0
1.54343E-5,2.000095748,0.006341019,0.241191016,0,0
1.81142E-5,2.250085972,0.007437895,0.225736658,0,0
2.10227E-5,2.500924933,0.008627003,0.212548939,0,0
2.35145E-5,2.750439169,0.009644621,0.201009685,0,0
2.66575E-5,3.002279187,0.010926655,0.190706779,0,0
2.9542E-5,3.251485002,0.012101832,0.181537193,0,0
3.30796E-5,3.501534838,0.013541144,0.173294869,0,0
3.56334E-5,3.751786281,0.01457889,0.165773748,0,0
3.88096E-5,4.000797968,0.015868013,0.158870802,0,0
4.24917E-5,4.252447606,0.017360346,0.152483,0,0
4.51558E-5,4.502247425,0.018438702,0.146610344,0,0
4.78173E-5,4.752505663,0.019514809,0.141046775,0,0
5.16797E-5,5.002740746,0.021074384,0.135895322,0,0
5.59404E-5,5.251158952,0.022791932,0.131155986,0,0
6.00399E-5,5.505360703,0.024441605,0.126622708,0,0
6.36794E-5,5.751929557,0.025903871,0.122501545,0,0
6.6932E-5,6.00650163,0.027208813,0.118483412,0,0
7.01105E-5,6.253243828,0.028482332,0.114774366,0,0
7.29821E-5,6.503468146,0.029631482,0.111168349,0,0
7.5317E-5,6.755227037,0.030564824,0.107665362,0,0
8.15109E-5,7.007310206,0.033036434,0.104368432,0,0
8.47828E-5,7.255914089,0.034339528,0.10127756,0,0
8.89391E-5,7.508549212,0.035992282,0.098289718,0,0
9.32586E-5,7.75469654,0.037706958,0.095507933,0.015384615,0
9.86461E-5,8.00321361,0.039841279,0.092829178,0.015384615,0
1.03506E-4,8.255931318,0.041762526,0.090253451,0.015384615,0
1.07346E-4,8.509379847,0.043277881,0.087780754,0.015384615,0
1.11591E-4,8.750110422,0.044950455,0.085514115,0.015384615,0
1.14896E-4,9.011312532,0.046250309,0.083144447,0.015384615,0
1.17984E-4,9.25556233,0.047463316,0.080980837,0.015384615,0
1.22376E-4,9.507947187,0.049186251,0.078817226,0.015384615,0
1.27365E-4,9.757294686,0.051139279,0.076756645,0.015384615,0
1.3279E-4,10.004796767,0.053258178,0.074799093,0.015384615,0
1.3659E-4,10.260819276,0.054739807,0.072841541,0.015384615,0
1.40899E-4,10.510122287,0.056416943,0.070987018,0.015384615,0
1.45205E-4,10.753253474,0.058090148,0.069235524,0.015384615,0
1.49186E-4,11.00400228,0.059634572,0.06748403,0.015384615,0
1.54161E-4,11.262230941,0.061560719,0.065732537,0.015384615,0
1.59482E-4,11.513322387,0.063616224,0.064084072,0.015384615,0
1.63614E-4,11.75589052,0.065209566,0.062538636,0.015384615,0.125
1.67574E-4,12.004345791,0.066733935,0.0609932,0.015384615,0.125
1.73043E-4,12.259101908,0.06883526,0.059447764,0.015384615,0.125
1.76329E-4,12.50366385,0.070095452,0.058005358,0.015384615,0.125
1.82692E-4,12.756341059,0.072531079,0.056562951,0.015384615,0.125
1.88329E-4,13.015710893,0.074683413,0.055120544,0.015384615,0.125
1.91217E-4,13.262282644,0.075783904,0.053781166,0.015384615,0.125
1.96869E-4,13.513409063,0.077934298,0.052441789,0.015384615,0.125
2.01414E-4,13.753156995,0.0796599,0.05120544,0.015384615,0.125
2.05795E-4,14.018154767,0.081320439,0.049866062,0.015384615,0.125
2.11647E-4,14.269118982,0.083533535,0.048629714,0.046153846,0.125
2.14486E-4,14.503276219,0.084605048,0.047496394,0.046153846,0.125
2.22033E-4,14.765166366,0.08744819,0.046260045,0.046153846,0.25
2.26952E-4,15.011447794,0.089296047,0.045126726,0.046153846,0.25
2.32259E-4,15.264403253,0.091285908,0.043993406,0.046153846,0.25
2.41337E-4,15.523729755,0.094679659,0.042860087,0.046153846,0.25
2.47366E-4,15.767460421,0.096926461,0.041829796,0.046153846,0.25
2.52771E-4,16.018010183,0.098935709,0.040799505,0.061538462,0.25
2.57124E-4,16.27277535,0.100550984,0.039769215,0.061538462,0.25
2.63437E-4,16.507012317,0.10288813,0.038841953,0.061538462,0.25
2.72205E-4,16.776360512,0.106124154,0.037811663,0.061538462,0.25
2.76336E-4,17.023693552,0.107644896,0.036884401,0.061538462,0.25
2.82178E-4,17.274969282,0.109790639,0.03595714,0.061538462,0.25
2.87417E-4,17.502995356,0.11171076,0.035132907,0.061538462,0.25
2.95978E-4,17.766238143,0.114839732,0.034205646,0.061538462,0.25
3.04475E-4,18.006972584,0.117933874,0.033381414,0.061538462,0.25
3.08613E-4,18.252367994,0.11943719,0.032557181,0.061538462,0.25
3.19064E-4,18.503408434,0.123221641,0.031732949,0.061538462,0.25
3.30901E-4,18.762614417,0.127488692,0.030908716,0.061538462,0.25
3.4459E-4,19.032951468,0.132397427,0.030084484,0.061538462,0.25
3.59271E-4,19.280223202,0.137631354,0.02936328,0.061538462,0.25
3.69204E-4,19.53673343,0.141154395,0.028642077,0.061538462,0.25
3.90746E-4,19.767716167,0.148746146,0.028023903,0.061538462,0.25
3.99645E-4,20.004677387,0.15186239,0.027405728,0.061538462,0.25
