Predictor variable,Categorical,Sample average
Cropped_Cloud,false,149.69324388757215
alt,false,699.4955752212389
current_2.5arcmin_PETDriestQuarter,false,88.94123890125645
current_2.5arcmin_PETWettestQuarter,false,106.53371673769655
current_2.5arcmin_climaticMoistureIndex,false,-0.024070795378194447
wc2.0_bio_2.5m_1,false,11.958697055853838
wc2.0_bio_2.5m_16,false,438.2566371681416
wc2.0_bio_2.5m_17,false,162.32743362831857
wc2.0_bio_2.5m_5,false,26.673851629274083
wc2.0_bio_2.5m_6,false,-4.383115066792321
