x,y,species avg
1.0,1.0,1.2150381E-4
2.0,2.0,0.0017100929
3.0,3.0,7.8224007E-4
4.0,4.0,0.038993698
5.0,5.0,0.06986421
6.0,6.0,1.503517E-10
7.0,7.0,0.0011180653
8.0,8.0,0.29245862
9.0,9.0,1.4802664E-9
10.0,10.0,4.3049262E-5
11.0,11.0,0.02031155
12.0,12.0,1.5330266E-5
13.0,13.0,5.3031104E-5
14.0,14.0,0.099079266
15.0,15.0,8.4264553E-4
16.0,16.0,2.974682E-5
17.0,17.0,9.4614E-7
18.0,18.0,0.0035263733
19.0,19.0,1.07500085E-7
20.0,20.0,1.412048E-7
21.0,21.0,8.7416796E-5
22.0,22.0,1.5977831E-4
23.0,23.0,1.0876475E-4
24.0,24.0,1.9150433E-7
25.0,25.0,0.07644449
26.0,26.0,3.513578E-6
27.0,27.0,1.6440692E-5
28.0,28.0,0.0064400528
29.0,29.0,6.0621718E-5
30.0,30.0,1.9062046E-4
31.0,31.0,6.0200895E-4
32.0,32.0,0.29598725
33.0,33.0,0.006714475
34.0,34.0,1.1374952E-6
35.0,35.0,6.979966E-5
36.0,36.0,7.372925E-5
37.0,37.0,0.44623595
38.0,38.0,1.0389318E-4
39.0,39.0,0.030471228
40.0,40.0,3.2419045E-8
41.0,41.0,0.7707106
42.0,42.0,9.816867E-6
43.0,43.0,6.8288505E-6
44.0,44.0,2.1806345E-4
45.0,45.0,8.941242E-9
46.0,46.0,2.1267748E-9
47.0,47.0,1.6418661E-4
48.0,48.0,1.04185695E-7
49.0,49.0,5.985687E-4
50.0,50.0,0.002042442
51.0,51.0,0.0083066905
52.0,52.0,6.049957E-6
53.0,53.0,0.0022048429
54.0,54.0,0.0062734084
55.0,55.0,1.3571708E-4
56.0,56.0,3.725176E-4
57.0,57.0,4.057297E-5
58.0,58.0,1.0949089E-5
59.0,59.0,2.1395838E-4
60.0,60.0,7.0319977E-4
61.0,61.0,3.9370556E-4
62.0,62.0,7.982349E-6
63.0,63.0,3.1933785E-4
64.0,64.0,7.1021717E-4
65.0,65.0,1.6491516E-7
66.0,66.0,1.800156E-5
67.0,67.0,2.3685715E-10
68.0,68.0,6.145875E-7
69.0,69.0,1.5294092E-4
70.0,70.0,6.0900573E-5
71.0,71.0,3.8629863E-5
72.0,72.0,3.596598E-4
73.0,73.0,2.5536647E-4
74.0,74.0,6.5466E-4
75.0,75.0,0.6638198
76.0,76.0,2.8355533E-4
77.0,77.0,4.189464E-4
78.0,78.0,0.0042661102
79.0,79.0,1.2793663E-8
80.0,80.0,2.3028765E-10
81.0,81.0,2.819353E-7
82.0,82.0,7.5048933E-7
83.0,83.0,6.479686E-8
84.0,84.0,0.006746202
85.0,85.0,0.7260834
86.0,86.0,2.7361159E-5
87.0,87.0,0.65881133
88.0,88.0,1.4319305E-5
89.0,89.0,6.5246495E-5
90.0,90.0,0.003620724
91.0,91.0,0.15465304
92.0,92.0,0.045154624
93.0,93.0,7.998917E-5
94.0,94.0,2.8080915E-4
95.0,95.0,6.153344E-5
96.0,96.0,3.731826E-4
97.0,97.0,0.68148726
98.0,98.0,1.7750282E-5
99.0,99.0,3.816143E-4
100.0,100.0,0.001119305
101.0,101.0,0.002207367
102.0,102.0,1.536405E-4
103.0,103.0,5.4689106E-5
104.0,104.0,5.493333E-10
105.0,105.0,1.0582786E-4
106.0,106.0,0.0070823906
107.0,107.0,0.007912745
108.0,108.0,0.0039806603
109.0,109.0,6.5851165E-4
110.0,110.0,1.1536056E-4
111.0,111.0,0.5854272
112.0,112.0,0.25398913
113.0,113.0,3.7359545E-4
114.0,114.0,9.577112E-6
115.0,115.0,0.71416837
116.0,116.0,0.66383284
117.0,117.0,0.0055989786
118.0,118.0,8.1925355E-6
119.0,119.0,1.0386619E-4
120.0,120.0,0.003322288
121.0,121.0,6.0525086E-5
122.0,122.0,0.31552538
123.0,123.0,3.4670198E-9
124.0,124.0,5.361321E-6
125.0,125.0,0.33831722
126.0,126.0,4.7969166E-7
127.0,127.0,1.7342328E-4
128.0,128.0,4.777281E-4
129.0,129.0,6.0962507E-6
130.0,130.0,1.8516595E-5
131.0,131.0,1.365307E-6
132.0,132.0,1.9746809E-4
133.0,133.0,5.1464735E-8
134.0,134.0,0.0034251881
135.0,135.0,5.5830907E-10
136.0,136.0,0.64416856
137.0,137.0,2.4080246E-4
138.0,138.0,4.095397E-4
139.0,139.0,6.255121E-4
140.0,140.0,4.7270893E-4
141.0,141.0,0.0014677446
142.0,142.0,0.13594596
143.0,143.0,6.1024252E-9
144.0,144.0,2.9178153E-4
145.0,145.0,3.5662275E-9
146.0,146.0,2.744156E-4
147.0,147.0,5.569342E-6
148.0,148.0,3.7126138E-4
149.0,149.0,5.353568E-4
150.0,150.0,4.4134864E-5
151.0,151.0,8.3334264E-5
152.0,152.0,8.427282E-5
153.0,153.0,3.151555E-4
154.0,154.0,0.09982785
155.0,155.0,0.4006936
156.0,156.0,0.6716883
157.0,157.0,0.0013875337
158.0,158.0,0.18933424
159.0,159.0,0.0067749782
160.0,160.0,1.9328308E-9
161.0,161.0,3.6367786E-4
162.0,162.0,5.412832E-4
163.0,163.0,8.124682E-5
164.0,164.0,1.5832369E-4
165.0,165.0,3.164525E-4
166.0,166.0,1.3289444E-6
167.0,167.0,6.441988E-4
168.0,168.0,0.75970834
169.0,169.0,7.8336845E-5
170.0,170.0,7.5122276E-5
171.0,171.0,5.1095463E-5
172.0,172.0,2.685202E-4
173.0,173.0,0.0015762681
174.0,174.0,2.6699895E-4
175.0,175.0,1.5580186E-4
176.0,176.0,5.192334E-5
177.0,177.0,1.3515205E-8
178.0,178.0,4.861206E-7
179.0,179.0,6.5809054E-6
180.0,180.0,1.201437E-9
181.0,181.0,8.2647064E-5
182.0,182.0,1.6945254E-5
183.0,183.0,7.5272535E-4
184.0,184.0,1.0356747E-4
185.0,185.0,9.274137E-9
186.0,186.0,0.28687182
187.0,187.0,1.04971514E-4
188.0,188.0,8.2059024E-4
189.0,189.0,0.094238795
190.0,190.0,6.9254E-5
191.0,191.0,5.439906E-5
192.0,192.0,9.3698094E-5
193.0,193.0,0.009157039
194.0,194.0,1.2957638E-4
