Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.19862E-13,0.000000001,0,0.993522576,0,0
5.06619E-13,0.000000003,0.000000001,0.990093351,0,0
1.33256E-12,0.00000001,0.000000002,0.981806058,0,0
2.32057E-12,0.000000025,0.000000004,0.97389979,0,0
8.15803E-12,0.0000001,0.000000013,0.958373023,0,0
1.6666E-11,0.000000251,0.000000026,0.946084969,0,0
6.13738E-11,0.000001002,0.000000095,0.926462183,0,0
1.43957E-10,0.000002508,0.000000224,0.911221185,0,0
4.49756E-10,0.000010008,0.000000699,0.885216232,0,0
8.65817E-10,0.000025054,0.000001345,0.862545247,0,0
1.59049E-9,0.00005011,0.00000247,0.842636693,0,0
2.74248E-9,0.000100177,0.00000426,0.820537245,0,0
5.74557E-9,0.000250092,0.000008924,0.785482949,0,0
9.53559E-9,0.000500845,0.00001481,0.753857878,0,0
1.69947E-8,0.001000635,0.000026395,0.717184226,0,0
3.44138E-8,0.002500348,0.000053449,0.658982663,0,0
5.80005E-8,0.005002969,0.000090081,0.605924938,0,0
9.75504E-8,0.010004096,0.000151502,0.544103639,0,0
1.99386E-7,0.025000324,0.000309634,0.444941894,0,0
3.57048E-7,0.050001553,0.000554406,0.356163079,0,0
1.0243E-6,0.100079589,0.001589656,0.274623738,0,0
3.1932E-6,0.20023122,0.004947331,0.221566013,0.002339181,0.010526316
6.20806E-6,0.300071612,0.009595901,0.20060964,0.002339181,0.010526316
9.85098E-6,0.400725477,0.015183886,0.188226329,0.002339181,0.010526316
1.53042E-5,0.500792983,0.023489836,0.180320061,0.002339181,0.010526316
2.16456E-5,0.600874538,0.033060608,0.175080968,0.002339181,0.010526316
2.52499E-5,0.70190744,0.038458548,0.17098495,0.002339181,0.010526316
2.75508E-5,0.751495339,0.041888758,0.169175081,0.002339181,0.010526316
3.00718E-5,0.800743402,0.045632913,0.167555725,0.002339181,0.010526316
3.41539E-5,0.900929849,0.051664657,0.164602781,0.002339181,0.010526316
3.91247E-5,1.000071339,0.058958132,0.162030863,0.002339181,0.010526316
4.4156E-5,1.104403124,0.066283355,0.159649457,0.002339181,0.010526316
5.1498E-5,1.200853362,0.076870353,0.157744332,0.002339181,0.010526316
5.87712E-5,1.305132371,0.087239925,0.155934464,0.002339181,0.010526316
6.72171E-5,1.406567991,0.099135252,0.154410364,0.002339181,0.010526316
7.63847E-5,1.507433165,0.111871739,0.153076777,0.002339181,0.010526316
9.32943E-5,1.752089551,0.134893594,0.150314346,0.002339181,0.010526316
1.09462E-4,2.009509527,0.156346458,0.14793294,0.003508772,0.010526316
1.30001E-4,2.253801413,0.182834982,0.146027815,0.003508772,0.010526316
1.43944E-4,2.511742563,0.200341744,0.144217946,0.003508772,0.010526316
1.72085E-4,2.762835806,0.234540076,0.142693846,0.004678363,0.010526316
