x,y,species min
1.0,1.0,0.07579832
2.0,2.0,0.7363031
3.0,3.0,0.45795962
4.0,4.0,0.22655998
5.0,5.0,0.030304069
6.0,6.0,0.41751322
7.0,7.0,0.5170603
8.0,8.0,0.09959325
9.0,9.0,0.08201974
10.0,10.0,0.030091336
11.0,11.0,0.01617875
12.0,12.0,0.04154612
13.0,13.0,0.026149914
14.0,14.0,0.03307104
15.0,15.0,0.020694308
16.0,16.0,0.17529638
17.0,17.0,0.059300967
18.0,18.0,0.7940928
19.0,19.0,0.7951128
20.0,20.0,3.9618295E-5
21.0,21.0,0.020672364
22.0,22.0,0.7148073
23.0,23.0,0.11468416
24.0,24.0,0.14923976
25.0,25.0,0.15079635
26.0,26.0,0.12170382
27.0,27.0,0.031940788
28.0,28.0,0.03029956
29.0,29.0,0.027833005
30.0,30.0,0.17237437
31.0,31.0,0.15120079
32.0,32.0,0.21481453
33.0,33.0,0.7003417
34.0,34.0,0.7700227
35.0,35.0,0.049493544
36.0,36.0,0.73129267
37.0,37.0,0.17737
38.0,38.0,0.7374016
39.0,39.0,0.017177276
40.0,40.0,0.121521205
41.0,41.0,0.024256332
42.0,42.0,0.5388797
43.0,43.0,0.011987591
44.0,44.0,0.18100578
45.0,45.0,0.58330834
46.0,46.0,8.9963945E-4
47.0,47.0,0.1166071
48.0,48.0,0.124167465
49.0,49.0,2.6623604E-5
50.0,50.0,0.06997349
51.0,51.0,0.10619647
52.0,52.0,0.100769475
53.0,53.0,0.051265668
54.0,54.0,0.01619681
55.0,55.0,0.53653437
56.0,56.0,0.028703658
57.0,57.0,0.79469
58.0,58.0,0.19251849
59.0,59.0,2.9189769E-5
60.0,60.0,1.7369974E-6
61.0,61.0,0.7107863
62.0,62.0,0.09192458
63.0,63.0,0.10597503
64.0,64.0,0.15629108
65.0,65.0,0.7439263
66.0,66.0,0.08166022
67.0,67.0,0.050728474
68.0,68.0,0.5869162
69.0,69.0,0.010740456
70.0,70.0,0.009342747
71.0,71.0,0.25892767
72.0,72.0,1.7772113E-4
73.0,73.0,0.043112945
74.0,74.0,0.059443068
75.0,75.0,0.12161434
76.0,76.0,0.040813893
77.0,77.0,0.07593672
78.0,78.0,0.07216598
79.0,79.0,0.028409604
80.0,80.0,0.73282653
81.0,81.0,0.1778825
82.0,82.0,0.05555555
83.0,83.0,0.3567289
84.0,84.0,0.004940309
85.0,85.0,0.7352802
86.0,86.0,0.0010082518
87.0,87.0,0.1569091
88.0,88.0,0.09869088
89.0,89.0,0.032330994
90.0,90.0,1.4712871E-4
91.0,91.0,0.2820087
92.0,92.0,0.017367823
93.0,93.0,0.009524286
94.0,94.0,0.11726909
95.0,95.0,0.10298807
96.0,96.0,0.0013811501
97.0,97.0,0.036367048
98.0,98.0,0.04079918
99.0,99.0,0.025936043
100.0,100.0,0.036186427
101.0,101.0,0.041809477
102.0,102.0,0.19084923
103.0,103.0,0.059420604
104.0,104.0,8.702044E-5
105.0,105.0,0.75269103
106.0,106.0,0.060708378
107.0,107.0,0.07720483
108.0,108.0,0.75324917
109.0,109.0,0.07070659
110.0,110.0,0.63778
111.0,111.0,0.032673962
112.0,112.0,0.03412778
113.0,113.0,0.08248468
114.0,114.0,0.6094256
115.0,115.0,0.24208948
116.0,116.0,2.4349501E-4
117.0,117.0,0.013843138
118.0,118.0,0.48434463
119.0,119.0,0.6773455
120.0,120.0,0.016780676
121.0,121.0,0.03187279
122.0,122.0,0.02637963
123.0,123.0,0.038286757
124.0,124.0,0.15189587
125.0,125.0,0.01784603
126.0,126.0,0.16076773
127.0,127.0,0.43951756
128.0,128.0,0.18895392
129.0,129.0,0.10635753
130.0,130.0,0.1581047
131.0,131.0,0.6100029
132.0,132.0,0.033787116
133.0,133.0,0.012006544
134.0,134.0,4.6632419E-4
135.0,135.0,0.021262087
136.0,136.0,0.034925207
137.0,137.0,0.100557916
138.0,138.0,0.004440982
139.0,139.0,0.095072486
140.0,140.0,4.2293093E-4
141.0,141.0,0.055600148
142.0,142.0,0.3680157
143.0,143.0,0.030658932
144.0,144.0,0.2419252
145.0,145.0,0.16460451
146.0,146.0,0.010381278
147.0,147.0,0.40033454
148.0,148.0,0.73335654
149.0,149.0,0.07540991
150.0,150.0,0.03688433
151.0,151.0,1.2138073E-4
152.0,152.0,1.5779007E-4
153.0,153.0,3.3654287E-4
154.0,154.0,0.027749266
155.0,155.0,0.0024099112
156.0,156.0,0.27146146
157.0,157.0,0.1367773
158.0,158.0,0.06362601
159.0,159.0,0.032062028
160.0,160.0,0.032219373
161.0,161.0,0.064047866
162.0,162.0,0.2566792
163.0,163.0,5.331024E-4
164.0,164.0,0.059208293
165.0,165.0,0.13231923
166.0,166.0,0.24271181
167.0,167.0,0.75367
168.0,168.0,0.05613364
169.0,169.0,0.34931841
170.0,170.0,0.32176298
171.0,171.0,0.10648505
172.0,172.0,0.026930813
173.0,173.0,0.45652497
174.0,174.0,0.0013485459
175.0,175.0,0.052515123
176.0,176.0,0.034276016
177.0,177.0,0.03251882
178.0,178.0,0.023171738
179.0,179.0,0.023396723
180.0,180.0,0.06788123
181.0,181.0,0.16959043
182.0,182.0,0.040947597
183.0,183.0,0.052978765
184.0,184.0,0.70466787
185.0,185.0,3.7272239E-6
186.0,186.0,0.55644226
187.0,187.0,0.74000573
188.0,188.0,0.029843597
189.0,189.0,0.24363407
190.0,190.0,0.067211255
191.0,191.0,0.06175141
192.0,192.0,0.017159969
193.0,193.0,0.025964482
194.0,194.0,0.051860977
195.0,195.0,9.030248E-5
196.0,196.0,0.021927472
197.0,197.0,0.14586955
198.0,198.0,0.011391837
199.0,199.0,0.018928831
200.0,200.0,0.050257195
201.0,201.0,0.23836173
202.0,202.0,0.13059683
203.0,203.0,0.14539875
204.0,204.0,0.022684652
205.0,205.0,0.10856162
206.0,206.0,0.09894607
207.0,207.0,3.1872594E-5
208.0,208.0,0.02228967
209.0,209.0,0.022095848
210.0,210.0,0.1857136
211.0,211.0,0.22392188
212.0,212.0,0.58830994
213.0,213.0,1.9253104E-4
214.0,214.0,0.00980442
215.0,215.0,0.6582773
216.0,216.0,0.00535249
217.0,217.0,0.71319324
218.0,218.0,0.76263154
219.0,219.0,0.056278657
220.0,220.0,0.1753814
221.0,221.0,0.22280905
222.0,222.0,0.08565203
223.0,223.0,0.3255809
224.0,224.0,0.12993136
225.0,225.0,2.324893E-5
226.0,226.0,0.5939907
227.0,227.0,0.15838507
228.0,228.0,1.2231334E-4
229.0,229.0,0.19287172
230.0,230.0,1.5442664E-4
231.0,231.0,0.7205674
232.0,232.0,0.073367275
233.0,233.0,1.1155057E-4
234.0,234.0,0.22491331
235.0,235.0,0.17938209
236.0,236.0,0.042643998
237.0,237.0,0.18700431
238.0,238.0,0.0055683297
239.0,239.0,0.12379809
240.0,240.0,0.046952743
241.0,241.0,0.08520875
242.0,242.0,0.110832244
243.0,243.0,0.39424667
244.0,244.0,0.7056347
245.0,245.0,0.1206109
246.0,246.0,0.27085268
247.0,247.0,0.16216858
248.0,248.0,0.090312645
249.0,249.0,0.76605105
250.0,250.0,0.098661184
251.0,251.0,0.08856857
252.0,252.0,0.06778092
253.0,253.0,0.7567445
254.0,254.0,3.638766E-4
255.0,255.0,0.020854669
256.0,256.0,0.5676993
257.0,257.0,0.16159458
258.0,258.0,0.13446018
259.0,259.0,0.018777335
260.0,260.0,0.004526241
261.0,261.0,0.064539015
262.0,262.0,0.0701248
263.0,263.0,0.08984695
264.0,264.0,0.030820392
265.0,265.0,0.021072084
266.0,266.0,0.016306464
267.0,267.0,0.10545858
268.0,268.0,0.15693879
269.0,269.0,0.1753088
270.0,270.0,0.02303673
271.0,271.0,0.125599
272.0,272.0,1.1726059E-5
273.0,273.0,1.197352E-5
274.0,274.0,0.040189166
275.0,275.0,0.07419312
276.0,276.0,0.016996266
277.0,277.0,0.7014052
278.0,278.0,0.16107695
279.0,279.0,3.2859166E-6
280.0,280.0,0.7899921
281.0,281.0,0.012334516
282.0,282.0,0.16584878
283.0,283.0,0.06858479
284.0,284.0,0.012735302
285.0,285.0,0.049144376
286.0,286.0,0.101316266
287.0,287.0,0.056974016
288.0,288.0,3.705017E-5
289.0,289.0,0.061164673
290.0,290.0,9.073244E-5
291.0,291.0,0.11422347
292.0,292.0,0.00958196
293.0,293.0,0.45944774
294.0,294.0,0.0936638
295.0,295.0,0.04698083
296.0,296.0,0.07429469
297.0,297.0,0.2301605
298.0,298.0,0.022058161
299.0,299.0,0.002564551
300.0,300.0,0.15821546
301.0,301.0,0.029804904
302.0,302.0,2.8433753E-5
303.0,303.0,0.15519704
304.0,304.0,0.78008634
305.0,305.0,0.4247917
306.0,306.0,0.068296276
307.0,307.0,0.023553645
308.0,308.0,0.16539943
309.0,309.0,0.019077774
310.0,310.0,0.01780158
311.0,311.0,0.42812538
312.0,312.0,5.82529E-5
313.0,313.0,0.07644376
314.0,314.0,0.021838477
315.0,315.0,0.0018330888
316.0,316.0,0.049460474
317.0,317.0,0.38773173
318.0,318.0,0.013743255
319.0,319.0,0.26781288
320.0,320.0,0.08733951
321.0,321.0,0.011728887
322.0,322.0,0.107824214
323.0,323.0,0.76718813
324.0,324.0,0.004629149
325.0,325.0,0.55955404
326.0,326.0,0.023314113
327.0,327.0,1.2564373E-5
328.0,328.0,0.008444417
