Predictor variable,Categorical,Sample average
IPCCconcert,false,0.577222593721341
alt,false,490.68465909090907
current_2.5arcmin_PETDriestQuarter,false,142.6428982561285
current_2.5arcmin_PETWettestQuarter,false,88.09244311397725
current_2.5arcmin_climaticMoistureIndex,false,0.15292613572885536
wc2.0_bio_2.5m_1,false,18.45358396795663
wc2.0_bio_2.5m_12,false,1988.965909090909
wc2.0_bio_2.5m_16,false,849.0823863636364
wc2.0_bio_2.5m_17,false,177.83522727272728
wc2.0_bio_2.5m_5,false,27.621749688278545
wc2.0_bio_2.5m_6,false,8.902864526703276
