Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,IPCCconcert contribution,alt contribution,current_2.5arcmin_PETDriestQuarter contribution,current_2.5arcmin_PETWettestQuarter contribution,current_2.5arcmin_climaticMoistureIndex contribution,wc2.0_bio_2.5m_1 contribution,wc2.0_bio_2.5m_12 contribution,wc2.0_bio_2.5m_16 contribution,wc2.0_bio_2.5m_17 contribution,wc2.0_bio_2.5m_5 contribution,wc2.0_bio_2.5m_6 contribution,IPCCconcert permutation importance,alt permutation importance,current_2.5arcmin_PETDriestQuarter permutation importance,current_2.5arcmin_PETWettestQuarter permutation importance,current_2.5arcmin_climaticMoistureIndex permutation importance,wc2.0_bio_2.5m_1 permutation importance,wc2.0_bio_2.5m_12 permutation importance,wc2.0_bio_2.5m_16 permutation importance,wc2.0_bio_2.5m_17 permutation importance,wc2.0_bio_2.5m_5 permutation importance,wc2.0_bio_2.5m_6 permutation importance,Training gain without IPCCconcert,Training gain without alt,Training gain without current_2.5arcmin_PETDriestQuarter,Training gain without current_2.5arcmin_PETWettestQuarter,Training gain without current_2.5arcmin_climaticMoistureIndex,Training gain without wc2.0_bio_2.5m_1,Training gain without wc2.0_bio_2.5m_12,Training gain without wc2.0_bio_2.5m_16,Training gain without wc2.0_bio_2.5m_17,Training gain without wc2.0_bio_2.5m_5,Training gain without wc2.0_bio_2.5m_6,Training gain with only IPCCconcert,Training gain with only alt,Training gain with only current_2.5arcmin_PETDriestQuarter,Training gain with only current_2.5arcmin_PETWettestQuarter,Training gain with only current_2.5arcmin_climaticMoistureIndex,Training gain with only wc2.0_bio_2.5m_1,Training gain with only wc2.0_bio_2.5m_12,Training gain with only wc2.0_bio_2.5m_16,Training gain with only wc2.0_bio_2.5m_17,Training gain with only wc2.0_bio_2.5m_5,Training gain with only wc2.0_bio_2.5m_6,Test gain without IPCCconcert,Test gain without alt,Test gain without current_2.5arcmin_PETDriestQuarter,Test gain without current_2.5arcmin_PETWettestQuarter,Test gain without current_2.5arcmin_climaticMoistureIndex,Test gain without wc2.0_bio_2.5m_1,Test gain without wc2.0_bio_2.5m_12,Test gain without wc2.0_bio_2.5m_16,Test gain without wc2.0_bio_2.5m_17,Test gain without wc2.0_bio_2.5m_5,Test gain without wc2.0_bio_2.5m_6,Test gain with only IPCCconcert,Test gain with only alt,Test gain with only current_2.5arcmin_PETDriestQuarter,Test gain with only current_2.5arcmin_PETWettestQuarter,Test gain with only current_2.5arcmin_climaticMoistureIndex,Test gain with only wc2.0_bio_2.5m_1,Test gain with only wc2.0_bio_2.5m_12,Test gain with only wc2.0_bio_2.5m_16,Test gain with only wc2.0_bio_2.5m_17,Test gain with only wc2.0_bio_2.5m_5,Test gain with only wc2.0_bio_2.5m_6,AUC without IPCCconcert,AUC without alt,AUC without current_2.5arcmin_PETDriestQuarter,AUC without current_2.5arcmin_PETWettestQuarter,AUC without current_2.5arcmin_climaticMoistureIndex,AUC without wc2.0_bio_2.5m_1,AUC without wc2.0_bio_2.5m_12,AUC without wc2.0_bio_2.5m_16,AUC without wc2.0_bio_2.5m_17,AUC without wc2.0_bio_2.5m_5,AUC without wc2.0_bio_2.5m_6,AUC with only IPCCconcert,AUC with only alt,AUC with only current_2.5arcmin_PETDriestQuarter,AUC with only current_2.5arcmin_PETWettestQuarter,AUC with only current_2.5arcmin_climaticMoistureIndex,AUC with only wc2.0_bio_2.5m_1,AUC with only wc2.0_bio_2.5m_12,AUC with only wc2.0_bio_2.5m_16,AUC with only wc2.0_bio_2.5m_17,AUC with only wc2.0_bio_2.5m_5,AUC with only wc2.0_bio_2.5m_6,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,428,1.8913,2.0536,500,0.9538,48,2.1572,0.9585,0.0071,10042,2.2852,2.6470,27.6240,8.2574,0.7018,4.0507,7.8175,2.1200,0.6147,0.4131,43.4688,2.4422,3.6386,9.7728,4.9357,1.0956,3.2497,0.0000,1.5966,3.1643,0.4752,69.6293,1.8737,1.8365,1.8678,1.8522,1.8860,1.8866,1.8888,1.8868,1.8784,1.8887,1.7967,0.1963,0.1463,0.5342,0.6601,0.1949,0.8782,0.2188,0.2253,0.1861,0.2055,1.2552,2.1365,2.1098,2.1727,2.1442,2.1501,2.1563,2.1527,2.1573,2.1096,2.1400,2.0515,0.1162,0.3289,0.5939,0.8022,0.4510,0.9129,0.4665,0.4646,0.3859,0.4358,1.2972,0.9566,0.9567,0.9595,0.9573,0.9584,0.9586,0.9585,0.9587,0.9557,0.9578,0.9534,0.6942,0.7524,0.7810,0.7985,0.7278,0.8546,0.7857,0.7847,0.7599,0.7804,0.8932,7.3407,0.0883,1.0000,0.0196,0.3095,0.0070,0.0000,2.128E-25,5.0000,0.0947,0.1958,0.0234,0.0208,6.854E-43,10.0000,0.1801,0.1403,0.0421,0.0417,3.669E-60,0.7744,0.0144,0.3297,0.0000,0.0000,2.586E-23,17.5635,0.3343,0.0993,0.0981,0.1042,0E0,17.5635,0.3343,0.0993,0.0981,0.1042,0E0,11.5230,0.2053,0.1295,0.0467,0.0625,9.753E-63,17.2226,0.3297,0.1007,0.0981,0.1042,0E0,8.0838,0.1435,0.1570,0.0350,0.0208,1.538E-55,0.7744,0.0144,0.3297,0.0000,0.0000,2.586E-23,8.4639,0.1513,0.1535,0.0350,0.0417,2.699E-54
species_1,428,1.8938,2.0583,500,0.9539,48,2.0502,0.9539,0.0068,10042,2.5723,2.2547,20.7415,11.6977,0.8364,3.0695,6.9768,1.2918,0.8995,0.5606,49.0992,2.3997,3.4739,9.0066,4.5923,0.8691,2.7680,0.0000,1.6608,4.2967,0.8801,70.0526,1.8719,1.8457,1.8796,1.8556,1.8857,1.8901,1.8958,1.8904,1.8794,1.8947,1.8023,0.1878,0.1626,0.5405,0.6657,0.2141,0.8714,0.2378,0.2364,0.2021,0.2155,1.2537,2.0619,1.9431,2.0299,2.0119,2.0538,2.0472,2.0494,2.0235,2.0158,2.0336,1.9352,0.1973,0.1748,0.5406,0.7425,0.2680,0.9673,0.3017,0.3719,0.2362,0.3381,1.3015,0.9550,0.9472,0.9524,0.9512,0.9547,0.9540,0.9539,0.9526,0.9521,0.9531,0.9480,0.6649,0.6683,0.7648,0.7775,0.6705,0.8707,0.7213,0.7446,0.6878,0.7421,0.8940,7.3329,0.0874,1.0000,0.0187,0.3157,0.0047,0.0000,9.836E-25,5.0000,0.0912,0.1971,0.0280,0.0208,1.489E-42,10.0000,0.1754,0.1408,0.0350,0.0625,5.189E-57,0.8681,0.0152,0.3276,0.0000,0.0000,1.617E-23,17.6494,0.3224,0.0986,0.0981,0.1042,0E0,17.6494,0.3224,0.0986,0.0981,0.1042,0E0,11.6504,0.2052,0.1288,0.0444,0.0625,4.024E-63,16.3101,0.3006,0.1042,0.0935,0.1042,0E0,14.2400,0.2566,0.1138,0.0724,0.0625,0E0,0.8681,0.0152,0.3276,0.0000,0.0000,1.617E-23,8.6573,0.1527,0.1523,0.0304,0.0417,8.701E-55
species_2,428,1.9069,2.0697,500,0.9543,48,1.9701,0.9481,0.0087,10042,2.3754,2.2977,22.9762,12.8905,0.7288,2.7723,7.1949,0.6781,0.8682,0.6908,46.5271,2.3062,3.2543,10.5822,3.9594,1.1528,0.8975,0.0000,1.7797,3.7797,0.8287,71.4595,1.8893,1.8533,1.8896,1.8661,1.8984,1.9013,1.9052,1.8982,1.8891,1.9060,1.8120,0.1789,0.1536,0.5393,0.6751,0.2140,0.8817,0.2445,0.2487,0.2137,0.2277,1.2600,1.9175,1.8770,1.9377,1.9184,1.9622,1.9488,1.9675,1.9673,1.9453,1.9672,1.8715,0.2847,0.2541,0.5566,0.6647,0.2793,0.8746,0.2521,0.2717,0.1372,0.2329,1.2498,0.9448,0.9435,0.9457,0.9457,0.9476,0.9468,0.9479,0.9480,0.9465,0.9478,0.9431,0.7026,0.7138,0.7711,0.7881,0.6668,0.8335,0.6899,0.7098,0.6300,0.6929,0.8939,7.3241,0.0868,1.0000,0.0181,0.3105,0.0070,0.0000,2.735E-25,5.0000,0.0892,0.1909,0.0234,0.0417,5.286E-42,10.0000,0.1802,0.1358,0.0374,0.1042,1.325E-53,0.6990,0.0114,0.3414,0.0000,0.0000,3.182E-22,16.9728,0.3283,0.0990,0.0981,0.1667,0E0,16.9728,0.3283,0.0990,0.0981,0.1667,0E0,9.9938,0.1800,0.1358,0.0350,0.1042,1.325E-53,11.5791,0.2148,0.1250,0.0537,0.1250,6.107E-56,4.1207,0.0773,0.2061,0.0234,0.0208,2.597E-40,1.6533,0.0341,0.2720,0.0093,0.0000,4.367E-30,8.2260,0.1450,0.1510,0.0304,0.1042,2.099E-47
species_3,428,1.8914,2.0612,500,0.9540,48,2.1281,0.9586,0.0058,10042,2.9166,2.3177,23.4104,9.1120,0.7228,2.9615,9.1156,0.3440,0.7625,0.6773,47.6596,2.2949,3.7184,10.9004,4.6581,1.3188,2.4138,0.0000,1.0176,4.0629,0.9761,68.6389,1.8695,1.8375,1.8676,1.8481,1.8842,1.8839,1.8937,1.8868,1.8736,1.8881,1.7992,0.1828,0.1714,0.5271,0.6556,0.2009,0.8777,0.2471,0.2404,0.1954,0.2110,1.2472,2.0813,2.0384,2.1025,2.0637,2.1173,2.1108,2.1332,2.0964,2.0901,2.1212,2.0235,0.2613,0.0968,0.6711,0.8460,0.4215,0.9014,0.2136,0.3277,0.3010,0.3835,1.3651,0.9560,0.9546,0.9572,0.9550,0.9582,0.9577,0.9588,0.9570,0.9572,0.9584,0.9540,0.7065,0.6253,0.8098,0.8281,0.6607,0.8343,0.6763,0.7285,0.7095,0.7479,0.9018,7.3427,0.0885,1.0000,0.0195,0.3122,0.0070,0.0000,4.176E-25,5.0000,0.0951,0.1961,0.0304,0.0000,5.207E-45,10.0000,0.1769,0.1410,0.0421,0.0417,7.999E-60,0.8610,0.0160,0.3241,0.0000,0.0000,7.301E-24,17.9420,0.3372,0.0983,0.0981,0.1042,0E0,17.9420,0.3372,0.0983,0.0981,0.1042,0E0,13.0440,0.2374,0.1205,0.0514,0.0833,1.059E-64,16.4407,0.3093,0.1042,0.0888,0.1042,0E0,8.5954,0.1528,0.1530,0.0350,0.0000,4.64E-60,0.8610,0.0160,0.3241,0.0000,0.0000,7.301E-24,8.5098,0.1514,0.1538,0.0350,0.0000,1.049E-59
species_4,428,1.9027,2.0650,500,0.9539,48,1.9787,0.9498,0.0073,10042,2.1130,2.7528,28.5997,7.2300,0.5385,4.6847,9.6019,3.0455,0.4597,0.6409,40.3333,2.1025,3.3759,9.7077,4.2131,0.9860,2.5010,0.0000,1.7509,3.8072,1.1554,70.4002,1.8886,1.8492,1.8839,1.8591,1.8967,1.8986,1.9019,1.8983,1.8867,1.8976,1.8069,0.1683,0.1568,0.5219,0.6609,0.2233,0.8778,0.2656,0.2685,0.2139,0.2387,1.2512,1.8862,1.9330,1.9068,1.9196,1.9811,1.9705,1.9704,1.9672,1.9310,1.9854,1.9273,0.3893,0.2354,0.7270,0.7836,0.1969,0.9143,0.0602,0.0892,0.1291,0.1536,1.3096,0.9457,0.9476,0.9457,0.9474,0.9500,0.9499,0.9493,0.9491,0.9477,0.9506,0.9469,0.7433,0.6940,0.8242,0.8459,0.6131,0.8416,0.6285,0.6454,0.6260,0.6588,0.8824,7.3300,0.0872,1.0000,0.0192,0.3137,0.0070,0.0000,6.043E-25,5.0000,0.0888,0.1955,0.0257,0.0208,5.722E-43,10.0000,0.1754,0.1381,0.0444,0.0417,3.009E-61,0.8369,0.0152,0.3278,0.0000,0.0000,1.692E-23,16.3752,0.3070,0.1021,0.0981,0.1042,0E0,16.4717,0.3086,0.1016,0.1005,0.1042,0E0,11.4755,0.2044,0.1274,0.0491,0.0625,6.657E-64,15.8782,0.2993,0.1042,0.0981,0.1042,0E0,11.1367,0.1970,0.1298,0.0491,0.0417,0E0,0.8369,0.0152,0.3278,0.0000,0.0000,1.692E-23,8.4407,0.1422,0.1519,0.0327,0.0417,5.943E-55
species_5,428,1.8949,2.0651,500,0.9544,48,2.1110,0.9556,0.0086,10042,2.0760,2.2787,23.0874,12.2362,1.3607,2.9283,6.9127,0.4732,0.8403,0.4018,47.4047,2.4392,3.9218,8.6826,4.9241,1.5763,1.9484,0.0001,1.4211,3.9677,0.4956,70.6231,1.8766,1.8378,1.8741,1.8517,1.8871,1.8873,1.8944,1.8894,1.8786,1.8902,1.8001,0.1840,0.1582,0.5320,0.6446,0.2186,0.8811,0.2311,0.2257,0.2013,0.2088,1.2487,2.0748,2.0911,2.1095,2.0423,2.1405,2.1077,2.1091,2.1063,2.0661,2.0883,2.0419,0.2382,0.2194,0.6186,0.9496,0.2346,0.8768,0.3605,0.4649,0.2523,0.4104,1.3498,0.9536,0.9554,0.9557,0.9530,0.9571,0.9557,0.9555,0.9553,0.9537,0.9547,0.9547,0.6789,0.6897,0.7840,0.8485,0.6564,0.8413,0.7491,0.7892,0.7093,0.7558,0.8936,7.3343,0.0878,1.0000,0.0192,0.3090,0.0047,0.0208,4.684E-24,5.0000,0.0943,0.1930,0.0257,0.0417,1.859E-41,10.0000,0.1800,0.1383,0.0374,0.0625,3.465E-58,0.8370,0.0153,0.3232,0.0000,0.0208,1.287E-22,17.4275,0.3304,0.0990,0.0981,0.0625,0E0,17.4275,0.3304,0.0990,0.0981,0.0625,0E0,11.4423,0.2099,0.1283,0.0421,0.0625,2.126E-63,20.7263,0.3849,0.0876,0.1262,0.0833,0E0,18.2223,0.3455,0.0960,0.1051,0.0625,0E0,1.6028,0.0338,0.2743,0.0070,0.0208,3.543E-28,8.3354,0.1509,0.1525,0.0327,0.0417,1.052E-54
species_6,429,1.9024,2.0699,500,0.9546,47,1.9530,0.9475,0.0096,10043,3.1776,2.4883,25.3810,9.8560,0.8023,3.6743,7.6873,1.9775,0.7499,0.5560,43.6498,2.7182,2.6599,9.3094,4.7444,0.4962,2.0885,0.0194,2.4173,5.4425,1.2803,68.8240,1.8812,1.8571,1.8817,1.8651,1.9007,1.8996,1.9046,1.9015,1.8880,1.9000,1.8094,0.1890,0.1695,0.5379,0.6591,0.2204,0.8848,0.2422,0.2516,0.2015,0.2216,1.2747,1.9516,1.8561,1.9449,1.8732,1.9338,1.9432,1.9501,1.9351,1.9453,1.9451,1.8741,0.2029,0.1039,0.5664,0.8089,0.2089,0.8571,0.2632,0.2239,0.2471,0.2855,1.0996,0.9485,0.9422,0.9472,0.9428,0.9465,0.9470,0.9475,0.9468,0.9475,0.9473,0.9439,0.6967,0.6261,0.7684,0.8218,0.6557,0.8521,0.7003,0.6899,0.6992,0.7079,0.8748,7.3349,0.0878,1.0000,0.0213,0.3040,0.0070,0.0213,4.306E-24,5.0000,0.0970,0.1937,0.0233,0.0426,2.242E-40,10.0000,0.1806,0.1402,0.0373,0.0638,5.755E-56,0.5797,0.0099,0.3461,0.0000,0.0000,2.19E-21,17.1385,0.3172,0.1011,0.0979,0.1277,0E0,17.3397,0.3215,0.1003,0.1002,0.1277,0E0,10.9847,0.1976,0.1329,0.0420,0.0638,1.812E-59,15.8850,0.2921,0.1063,0.0839,0.1064,0E0,9.6478,0.1733,0.1429,0.0373,0.0426,1.268E-57,2.0366,0.0466,0.2564,0.0070,0.0426,1.767E-28,8.5289,0.1539,0.1525,0.0350,0.0426,1.842E-53
species_7,429,1.9121,2.0776,500,0.9547,47,1.7776,0.9412,0.0074,10043,3.0149,2.2137,30.7977,8.0755,1.0298,1.5512,9.7705,2.3892,0.7846,1.1991,39.1737,2.7617,2.9598,11.7683,4.6295,0.8585,1.6467,0.0000,1.4871,3.2465,0.9981,69.6438,1.8948,1.8652,1.8903,1.8706,1.9103,1.9082,1.9140,1.9089,1.9012,1.9135,1.8236,0.1937,0.1646,0.5445,0.7157,0.2335,0.8669,0.2268,0.2473,0.1926,0.2301,1.2549,1.7522,1.6758,1.7787,1.7671,1.7948,1.7902,1.7806,1.7821,1.7378,1.7784,1.6534,0.1531,0.1557,0.4961,0.2333,0.0618,1.0070,0.4043,0.2653,0.3306,0.2229,1.2854,0.9399,0.9346,0.9422,0.9402,0.9422,0.9419,0.9413,0.9414,0.9390,0.9411,0.9328,0.6494,0.6538,0.7688,0.6954,0.6184,0.8558,0.7615,0.7159,0.7404,0.6866,0.8893,7.3215,0.0863,1.0000,0.0190,0.3140,0.0070,0.0000,1.992E-24,5.0000,0.0901,0.1959,0.0280,0.0213,5.658E-42,10.0000,0.1712,0.1393,0.0396,0.0638,2.229E-56,0.9058,0.0162,0.3221,0.0000,0.0000,1.321E-23,17.5438,0.3255,0.0975,0.0979,0.1702,1.447E-64,17.4400,0.3234,0.0979,0.0979,0.1702,2.85E-64,10.8776,0.1855,0.1325,0.0396,0.0851,1.155E-56,15.4021,0.2777,0.1063,0.0816,0.1064,0E0,8.7500,0.1489,0.1502,0.0373,0.0213,3.092E-57,0.9058,0.0162,0.3221,0.0000,0.0000,1.321E-23,8.7138,0.1486,0.1506,0.0373,0.0213,4.605E-57
species_8,429,1.9046,2.0661,500,0.9541,47,1.9133,0.9474,0.0071,10043,2.2076,2.3004,21.9001,11.8942,0.9649,2.9155,7.3196,0.3535,0.7400,0.3923,49.0119,2.6986,3.0689,10.0679,4.7092,0.6077,3.8059,0.0000,2.4249,4.4577,0.7211,67.4381,1.8838,1.8523,1.8761,1.8615,1.9027,1.8978,1.9043,1.9000,1.8891,1.9044,1.8173,0.1914,0.1648,0.5566,0.6753,0.2217,0.8673,0.2400,0.2436,0.2084,0.2436,1.2477,1.8944,1.8518,1.9589,1.8827,1.9004,1.9047,1.9101,1.8938,1.8975,1.9018,1.7774,0.1857,0.1486,0.3847,0.6461,0.1903,1.0002,0.2794,0.2999,0.1866,0.0614,1.3447,0.9468,0.9431,0.9507,0.9453,0.9467,0.9468,0.9472,0.9463,0.9466,0.9465,0.9389,0.6223,0.6597,0.7240,0.7884,0.6278,0.8543,0.7202,0.7221,0.6664,0.6332,0.8996,7.3304,0.0872,1.0000,0.0186,0.3168,0.0047,0.0000,3.872E-24,5.0000,0.0913,0.1956,0.0256,0.0213,4.742E-42,10.0000,0.1742,0.1395,0.0443,0.0426,3.22E-59,0.8304,0.0145,0.3322,0.0000,0.0000,1.23E-22,17.4267,0.3199,0.0981,0.0979,0.1489,0E0,17.4267,0.3199,0.0981,0.0979,0.1489,0E0,13.2343,0.2344,0.1177,0.0606,0.0638,0E0,15.4852,0.2841,0.1063,0.0862,0.1064,0E0,11.5577,0.2009,0.1280,0.0559,0.0426,0E0,0.9685,0.0179,0.3195,0.0023,0.0000,7.271E-24,8.5700,0.1489,0.1519,0.0350,0.0426,1.055E-53
species_9,429,1.9184,2.0797,500,0.9549,47,1.8475,0.9414,0.0111,10043,1.9991,2.4537,19.8810,11.3478,0.9338,2.7911,8.4437,0.5920,0.7118,0.6696,50.1764,2.2646,3.1361,10.2871,3.8764,0.5876,3.2036,0.1003,2.1516,4.3825,1.3897,68.6205,1.8976,1.8616,1.8949,1.8740,1.9130,1.9127,1.9137,1.9141,1.9056,1.9084,1.8301,0.1848,0.1590,0.5385,0.6679,0.2180,0.8889,0.2478,0.2602,0.2196,0.2250,1.2693,1.7572,1.8247,1.8313,1.7778,1.8321,1.8519,1.8410,1.8620,1.8365,1.8449,1.7591,0.2475,0.2125,0.5557,0.7195,0.2154,0.8303,0.2232,0.1534,0.0748,0.2668,1.1722,0.9356,0.9404,0.9400,0.9372,0.9407,0.9409,0.9413,0.9421,0.9409,0.9413,0.9348,0.6806,0.7017,0.7844,0.8083,0.6790,0.8504,0.6805,0.6598,0.6191,0.7072,0.8857,7.3214,0.0866,1.0000,0.0228,0.3001,0.0047,0.0426,4.062E-23,5.0000,0.0927,0.1929,0.0210,0.0426,1.412E-40,10.0000,0.1753,0.1379,0.0373,0.0851,3.848E-54,0.6888,0.0146,0.3252,0.0000,0.0426,1.094E-20,16.0185,0.2998,0.1032,0.0979,0.1702,1.377E-60,16.3533,0.3067,0.1019,0.1026,0.1702,1.865E-61,10.6693,0.1908,0.1329,0.0373,0.0851,1.804E-56,14.4979,0.2634,0.1101,0.0816,0.1064,0E0,7.8329,0.1377,0.1570,0.0350,0.0426,1.054E-51,1.8021,0.0425,0.2626,0.0070,0.0426,1.295E-27,8.5089,0.1493,0.1506,0.0373,0.0638,1.466E-51
