x,y,species cloglog values
2620.0,2620.0,4.818386E-4
2621.0,2621.0,8.0061994E-8
2622.0,2622.0,0.18040888
2623.0,2623.0,4.1665226E-5
2624.0,2624.0,0.044605795
2625.0,2625.0,0.0012809505
2626.0,2626.0,0.2050507
2627.0,2627.0,0.28358436
2628.0,2628.0,0.026547652
2629.0,2629.0,0.002242969
2630.0,2630.0,3.387479E-4
2631.0,2631.0,0.018754391
2632.0,2632.0,0.2229466
2633.0,2633.0,0.1602837
2634.0,2634.0,0.245881
2635.0,2635.0,3.26208E-6
2636.0,2636.0,0.36452806
2637.0,2637.0,1.8649935E-5
2638.0,2638.0,0.10274209
2639.0,2639.0,0.1676583
2640.0,2640.0,1.1612392E-6
2641.0,2641.0,0.018713646
2642.0,2642.0,0.23841538
2643.0,2643.0,0.15419023
2644.0,2644.0,0.022765756
2645.0,2645.0,7.739038E-6
2646.0,2646.0,0.39219287
2647.0,2647.0,5.3421815E-7
2648.0,2648.0,0.5699229
2649.0,2649.0,0.0023676977
2650.0,2650.0,0.3218906
2651.0,2651.0,0.028176658
2652.0,2652.0,0.16718242
2653.0,2653.0,0.0024433876
2654.0,2654.0,0.34337658
2655.0,2655.0,0.27851665
2656.0,2656.0,8.756931E-7
2657.0,2657.0,0.88974226
2658.0,2658.0,0.5540062
2659.0,2659.0,4.056318E-5
2660.0,2660.0,0.0036065544
2661.0,2661.0,1.6861047E-4
2662.0,2662.0,0.002081594
2663.0,2663.0,0.90365237
2664.0,2664.0,0.0340069
2665.0,2665.0,1.8843919E-5
2666.0,2666.0,0.2561464
2667.0,2667.0,0.11507754
2668.0,2668.0,8.362128E-6
2669.0,2669.0,3.3529848E-4
2670.0,2670.0,0.003865944
2671.0,2671.0,0.861117
2672.0,2672.0,0.0018304423
2673.0,2673.0,0.0010086835
2674.0,2674.0,0.9489496
2675.0,2675.0,0.38724676
2676.0,2676.0,0.41993842
2677.0,2677.0,0.0024664747
2678.0,2678.0,0.06539603
2679.0,2679.0,5.296674E-4
2680.0,2680.0,1.4498804E-7
2681.0,2681.0,0.2504996
2682.0,2682.0,0.5528653
2683.0,2683.0,0.3758515
2684.0,2684.0,0.0020856145
2685.0,2685.0,0.14366178
2686.0,2686.0,0.08267653
2687.0,2687.0,0.5720203
2688.0,2688.0,2.7940849E-5
2689.0,2689.0,0.0031206175
2690.0,2690.0,1.5621727E-5
2691.0,2691.0,0.12033657
2692.0,2692.0,2.7340071E-5
2693.0,2693.0,0.0065433136
2694.0,2694.0,1.1972486E-4
2695.0,2695.0,0.001927503
2696.0,2696.0,0.0011018807
2697.0,2697.0,0.011943505
2698.0,2698.0,8.267703E-4
2699.0,2699.0,0.4049182
2700.0,2700.0,0.16500266
2701.0,2701.0,2.5717289E-5
2702.0,2702.0,0.0012863777
2703.0,2703.0,1.0636598E-5
2704.0,2704.0,0.2930019
2705.0,2705.0,0.4030071
2706.0,2706.0,0.061924025
2707.0,2707.0,0.01758191
2708.0,2708.0,0.23167077
2709.0,2709.0,0.49461567
2710.0,2710.0,0.0044620233
2711.0,2711.0,0.3061059
2712.0,2712.0,0.67706484
2713.0,2713.0,6.94339E-5
2714.0,2714.0,0.17900665
2715.0,2715.0,0.0021642365
2716.0,2716.0,0.21298027
2717.0,2717.0,0.101540476
2718.0,2718.0,0.5147284
2719.0,2719.0,0.051156253
2720.0,2720.0,0.18292947
2721.0,2721.0,0.2853336
2722.0,2722.0,0.26659006
2723.0,2723.0,0.3019424
2724.0,2724.0,0.20997596
2725.0,2725.0,1.2830967E-5
2726.0,2726.0,2.1011554E-4
2727.0,2727.0,0.30856094
2728.0,2728.0,3.603407E-4
2729.0,2729.0,0.012167565
2730.0,2730.0,0.5894248
2731.0,2731.0,3.3332748E-5
2732.0,2732.0,0.98129636
2733.0,2733.0,1.3973263E-4
2734.0,2734.0,0.0234918
2735.0,2735.0,0.0012231638
2736.0,2736.0,0.0027882247
2737.0,2737.0,0.0011637429
2738.0,2738.0,0.024671437
2739.0,2739.0,0.26143926
2740.0,2740.0,0.3933797
2741.0,2741.0,0.0045123235
2742.0,2742.0,0.2577601
2743.0,2743.0,4.6148938E-7
2744.0,2744.0,0.53674006
2745.0,2745.0,0.10309009
2746.0,2746.0,0.17146818
2747.0,2747.0,0.2658088
2748.0,2748.0,4.8728975E-7
2749.0,2749.0,0.0014402304
2750.0,2750.0,0.19788983
2751.0,2751.0,7.116615E-7
2752.0,2752.0,0.060602065
2753.0,2753.0,0.35326093
2754.0,2754.0,7.7210836E-7
2755.0,2755.0,0.58179563
2756.0,2756.0,3.4003142E-7
2757.0,2757.0,0.3046955
2758.0,2758.0,0.27080402
2759.0,2759.0,4.4686774E-5
2760.0,2760.0,0.017765852
2761.0,2761.0,2.4119046E-5
2762.0,2762.0,0.09508426
2763.0,2763.0,0.7513392
2764.0,2764.0,0.34403008
2765.0,2765.0,0.26483724
2766.0,2766.0,0.18417509
2767.0,2767.0,0.021124203
2768.0,2768.0,0.013488528
2769.0,2769.0,0.053398684
2770.0,2770.0,0.32660577
2771.0,2771.0,7.650015E-6
2772.0,2772.0,1.773567E-7
2773.0,2773.0,0.29921472
2774.0,2774.0,2.4658519E-5
2775.0,2775.0,5.5943136E-8
2776.0,2776.0,0.30232525
2777.0,2777.0,5.494481E-7
2778.0,2778.0,3.9572406E-8
2779.0,2779.0,3.3948003E-4
2780.0,2780.0,4.9218224E-6
2781.0,2781.0,1.183053E-4
2782.0,2782.0,0.41855758
2783.0,2783.0,0.062125858
2784.0,2784.0,5.297975E-8
2785.0,2785.0,0.2391964
2786.0,2786.0,5.4100045E-4
2787.0,2787.0,1.1025094E-4
2788.0,2788.0,0.48832825
2789.0,2789.0,0.06549712
2790.0,2790.0,2.003404E-5
2791.0,2791.0,0.0036388019
2792.0,2792.0,0.04190246
2793.0,2793.0,0.011939258
2794.0,2794.0,0.026793864
2795.0,2795.0,0.18544514
2796.0,2796.0,0.17332515
2797.0,2797.0,0.0038967724
2798.0,2798.0,4.54754E-7
2799.0,2799.0,1.3185095E-6
2800.0,2800.0,0.5433634
2801.0,2801.0,0.023110433
2802.0,2802.0,0.024735931
2803.0,2803.0,0.5023268
2804.0,2804.0,0.020062124
2805.0,2805.0,0.010718397
2806.0,2806.0,0.016384548
2807.0,2807.0,1.2655889E-6
2808.0,2808.0,0.092385225
2809.0,2809.0,0.42947757
2810.0,2810.0,0.025834648
2811.0,2811.0,0.254324
2812.0,2812.0,1.613864E-4
2813.0,2813.0,1.6193144E-5
2814.0,2814.0,0.94049627
2815.0,2815.0,0.03824597
2816.0,2816.0,0.99908817
2817.0,2817.0,0.12552333
2818.0,2818.0,0.21773677
2819.0,2819.0,0.18342352
2820.0,2820.0,3.2266416E-5
2821.0,2821.0,0.97308826
2822.0,2822.0,0.40908462
2823.0,2823.0,0.07006261
2824.0,2824.0,0.022711558
2825.0,2825.0,4.2417338E-5
2826.0,2826.0,2.2679336E-5
2827.0,2827.0,0.73213136
2828.0,2828.0,0.20719658
2829.0,2829.0,0.23268525
2830.0,2830.0,0.2779429
2831.0,2831.0,0.5485822
2832.0,2832.0,1.0749378E-4
2833.0,2833.0,0.48943654
2834.0,2834.0,0.18344316
2835.0,2835.0,0.3134537
2836.0,2836.0,0.09673778
2837.0,2837.0,0.27544242
2838.0,2838.0,0.041026685
2839.0,2839.0,0.076474786
2840.0,2840.0,0.24414316
2841.0,2841.0,0.018531693
2842.0,2842.0,0.06834905
2843.0,2843.0,0.0071494766
2844.0,2844.0,0.013954976
2845.0,2845.0,0.16980794
2846.0,2846.0,0.15614508
2847.0,2847.0,0.2615772
2848.0,2848.0,0.3277694
2849.0,2849.0,0.15327242
2850.0,2850.0,0.24056666
2851.0,2851.0,0.055947214
2852.0,2852.0,1.6827444E-5
2853.0,2853.0,0.28507933
2854.0,2854.0,0.009376424
2855.0,2855.0,0.23285785
2856.0,2856.0,0.13390411
2857.0,2857.0,0.18458974
2858.0,2858.0,0.27964196
2859.0,2859.0,0.37660772
2860.0,2860.0,0.30453965
2861.0,2861.0,0.054802287
2862.0,2862.0,0.24854998
2863.0,2863.0,0.23143068
2864.0,2864.0,0.029423308
2865.0,2865.0,0.5423666
2866.0,2866.0,3.7154182E-6
2867.0,2867.0,5.252068E-4
2868.0,2868.0,0.18329898
2869.0,2869.0,3.5814728E-4
2870.0,2870.0,2.514986E-6
2871.0,2871.0,0.37579313
2872.0,2872.0,5.304805E-7
2873.0,2873.0,0.002572973
2874.0,2874.0,0.2714249
2875.0,2875.0,0.1601745
2876.0,2876.0,4.2544354E-5
2877.0,2877.0,3.05529E-5
2878.0,2878.0,2.184714E-5
2879.0,2879.0,7.1590347E-7
2880.0,2880.0,0.39729536
2881.0,2881.0,0.07428174
2882.0,2882.0,0.0463002
2883.0,2883.0,0.43103045
2884.0,2884.0,0.5086064
2885.0,2885.0,0.2551126
2886.0,2886.0,0.0023690572
2887.0,2887.0,0.023572588
2888.0,2888.0,0.03314411
2889.0,2889.0,7.525446E-4
2890.0,2890.0,3.0343635E-8
2891.0,2891.0,0.6580418
2892.0,2892.0,0.1889317
2893.0,2893.0,4.2006035E-5
2894.0,2894.0,0.39054638
2895.0,2895.0,0.16330168
2896.0,2896.0,0.004053963
2897.0,2897.0,0.012505194
2898.0,2898.0,0.08803289
2899.0,2899.0,0.39892825
2900.0,2900.0,0.42341888
2901.0,2901.0,0.16788322
2902.0,2902.0,2.8113809E-7
2903.0,2903.0,6.746927E-4
2904.0,2904.0,0.0034674117
2905.0,2905.0,0.1250276
2906.0,2906.0,0.18246564
2907.0,2907.0,0.5901249
2908.0,2908.0,0.046200935
2909.0,2909.0,0.006469285
2910.0,2910.0,0.8420886
2911.0,2911.0,0.0019497809
2912.0,2912.0,0.36464107
2913.0,2913.0,0.16276364
2914.0,2914.0,0.38544384
2915.0,2915.0,0.947389
2916.0,2916.0,0.0295985
2917.0,2917.0,0.45753363
2918.0,2918.0,0.22330782
2919.0,2919.0,8.706854E-4
2920.0,2920.0,0.043923132
2921.0,2921.0,0.14076059
2922.0,2922.0,0.14710553
2923.0,2923.0,0.5310137
2924.0,2924.0,9.724731E-6
2925.0,2925.0,0.28250667
2926.0,2926.0,0.01910077
2927.0,2927.0,1.2146309E-6
2928.0,2928.0,5.5126253E-7
2929.0,2929.0,0.00207383
2930.0,2930.0,0.8673551
2931.0,2931.0,0.06661565
2932.0,2932.0,0.014176656
2933.0,2933.0,0.1344253
2934.0,2934.0,7.5077645E-5
2935.0,2935.0,0.025044095
2936.0,2936.0,0.52283007
2937.0,2937.0,0.31266853
2938.0,2938.0,0.2413643
2939.0,2939.0,0.08768922
2940.0,2940.0,0.052784868
2941.0,2941.0,0.36742446
2942.0,2942.0,3.9321868E-4
2943.0,2943.0,0.2998365
2944.0,2944.0,0.040646408
2945.0,2945.0,0.23953617
2946.0,2946.0,0.28312415
2947.0,2947.0,0.62495357
2948.0,2948.0,0.019530442
2949.0,2949.0,0.0051311385
2950.0,2950.0,0.23555118
2951.0,2951.0,3.023702E-4
2952.0,2952.0,0.54687387
2953.0,2953.0,4.4608372E-5
2954.0,2954.0,0.23098323
2955.0,2955.0,0.0063754525
2956.0,2956.0,0.23609638
2957.0,2957.0,5.77786E-7
2958.0,2958.0,2.808573E-6
2959.0,2959.0,0.19406193
2960.0,2960.0,0.5076263
2961.0,2961.0,0.15247999
2962.0,2962.0,0.075749844
2963.0,2963.0,0.22649263
2964.0,2964.0,9.9304444E-8
2965.0,2965.0,1.6855726E-4
2966.0,2966.0,0.03667026
2967.0,2967.0,0.6882715
2968.0,2968.0,6.6013017E-6
2969.0,2969.0,0.8242156
2970.0,2970.0,0.8390556
2971.0,2971.0,0.083775364
2972.0,2972.0,0.012606418
2973.0,2973.0,0.7991619
2974.0,2974.0,1.6721982E-5
2975.0,2975.0,4.209726E-4
2976.0,2976.0,6.3783606E-4
2977.0,2977.0,0.0036701488
2978.0,2978.0,3.1959826E-5
2979.0,2979.0,9.5628195E-5
2980.0,2980.0,0.30874732
2981.0,2981.0,9.7120916E-5
2982.0,2982.0,2.2511445E-6
2983.0,2983.0,0.0041897814
2984.0,2984.0,0.22815709
2985.0,2985.0,0.015276219
2986.0,2986.0,0.782764
2987.0,2987.0,0.06610702
2988.0,2988.0,0.22621787
2989.0,2989.0,0.20780429
2990.0,2990.0,1.4195687E-4
2991.0,2991.0,0.2521166
2992.0,2992.0,0.009355644
2993.0,2993.0,1.3708633E-5
2994.0,2994.0,8.630145E-7
2995.0,2995.0,3.174904E-4
2996.0,2996.0,0.5095827
2997.0,2997.0,0.0125632575
2998.0,2998.0,3.9943683E-5
2999.0,2999.0,0.24236844
3000.0,3000.0,0.19639307
3001.0,3001.0,1.2754915E-4
3002.0,3002.0,0.16576207
3003.0,3003.0,2.2231407E-6
3004.0,3004.0,0.21222688
3005.0,3005.0,4.6887675E-5
3006.0,3006.0,0.48003206
3007.0,3007.0,0.5154951
3008.0,3008.0,2.9986806E-5
3009.0,3009.0,4.3124612E-7
3010.0,3010.0,0.44796133
3011.0,3011.0,0.10515959
3012.0,3012.0,0.25470865
3013.0,3013.0,1.6656758E-4
3014.0,3014.0,0.50455654
3015.0,3015.0,0.0064374143
3016.0,3016.0,0.05276477
3017.0,3017.0,7.2408326E-8
3018.0,3018.0,0.005229636
3019.0,3019.0,0.0838311
3020.0,3020.0,0.5076754
3021.0,3021.0,5.6293444E-5
3022.0,3022.0,1.158461E-6
3023.0,3023.0,0.20275486
3024.0,3024.0,1.1637683E-6
3025.0,3025.0,0.06665844
3026.0,3026.0,4.2429634E-5
3027.0,3027.0,0.04439296
3028.0,3028.0,0.4035581
3029.0,3029.0,0.1396468
3030.0,3030.0,4.263328E-7
3031.0,3031.0,1.853073E-5
3032.0,3032.0,0.33976775
3033.0,3033.0,2.7958418E-5
3034.0,3034.0,0.30711007
3035.0,3035.0,1.0524786E-4
3036.0,3036.0,8.3761156E-4
3037.0,3037.0,0.05820931
3038.0,3038.0,0.03575961
3039.0,3039.0,0.048088394
3040.0,3040.0,0.12372953
3041.0,3041.0,0.20857783
3042.0,3042.0,0.23073438
3043.0,3043.0,0.2918724
3044.0,3044.0,0.14032555
3045.0,3045.0,0.18878181
3046.0,3046.0,0.84401244
3047.0,3047.0,2.7805587E-5
3048.0,3048.0,0.1749519
3049.0,3049.0,0.036806155
3050.0,3050.0,1.6966662E-5
3051.0,3051.0,0.18382117
3052.0,3052.0,0.7194466
3053.0,3053.0,0.1534323
3054.0,3054.0,0.027020285
3055.0,3055.0,0.016557517
3056.0,3056.0,1.7934538E-4
3057.0,3057.0,0.33534905
3058.0,3058.0,0.07572632
3059.0,3059.0,2.0341782E-4
3060.0,3060.0,0.10007461
3061.0,3061.0,0.03526411
3062.0,3062.0,0.032709576
3063.0,3063.0,8.126613E-5
3064.0,3064.0,0.007731336
3065.0,3065.0,0.04030474
3066.0,3066.0,6.2002044E-5
3067.0,3067.0,0.52297837
3068.0,3068.0,7.0341734E-6
3069.0,3069.0,0.016849577
3070.0,3070.0,0.26960218
3071.0,3071.0,0.06194198
3072.0,3072.0,0.21128488
3073.0,3073.0,0.27169663
3074.0,3074.0,0.25395897
3075.0,3075.0,3.0351895E-5
3076.0,3076.0,0.15411925
3077.0,3077.0,5.0301984E-5
3078.0,3078.0,0.00371856
3079.0,3079.0,0.0017848521
3080.0,3080.0,6.033875E-4
3081.0,3081.0,0.0012493732
3082.0,3082.0,1.7917682E-5
3083.0,3083.0,7.066516E-4
3084.0,3084.0,0.32763907
3085.0,3085.0,0.6828232
3086.0,3086.0,0.056084026
3087.0,3087.0,0.0038936962
3088.0,3088.0,0.0014070894
3089.0,3089.0,0.07592857
3090.0,3090.0,0.0010269791
3091.0,3091.0,9.592726E-4
3092.0,3092.0,0.091328554
3093.0,3093.0,0.4528442
3094.0,3094.0,0.33199933
3095.0,3095.0,0.3040709
3096.0,3096.0,0.27970287
3097.0,3097.0,0.030568432
3098.0,3098.0,0.10040944
3099.0,3099.0,0.006001534
3100.0,3100.0,2.1125663E-5
3101.0,3101.0,0.47971016
3102.0,3102.0,0.3919719
3103.0,3103.0,0.16640559
3104.0,3104.0,0.24075365
3105.0,3105.0,5.8857013E-6
3106.0,3106.0,0.39953166
3107.0,3107.0,0.37966058
3108.0,3108.0,0.45292044
3109.0,3109.0,3.153529E-7
3110.0,3110.0,4.326329E-8
3111.0,3111.0,0.28996477
3112.0,3112.0,4.6641244E-6
3113.0,3113.0,0.0131710805
3114.0,3114.0,0.17011677
3115.0,3115.0,0.17271365
3116.0,3116.0,3.3326032E-5
3117.0,3117.0,0.20519356
3118.0,3118.0,0.34815583
3119.0,3119.0,1.0028404E-5
3120.0,3120.0,0.21377748
3121.0,3121.0,0.046354458
3122.0,3122.0,0.0038834785
3123.0,3123.0,0.024044625
3124.0,3124.0,0.30584714
3125.0,3125.0,0.03310644
3126.0,3126.0,5.9048975E-8
3127.0,3127.0,0.3897521
3128.0,3128.0,0.42825538
3129.0,3129.0,2.2906388E-6
3130.0,3130.0,0.07715415
3131.0,3131.0,0.004324481
3132.0,3132.0,7.252787E-7
3133.0,3133.0,0.044639677
3134.0,3134.0,0.32858518
3135.0,3135.0,0.5887239
3136.0,3136.0,0.7443437
3137.0,3137.0,0.15896247
3138.0,3138.0,0.32270575
3139.0,3139.0,0.03888932
3140.0,3140.0,8.24228E-6
3141.0,3141.0,0.98803705
3142.0,3142.0,6.2127423E-4
3143.0,3143.0,3.7770818E-8
3144.0,3144.0,0.22785293
3145.0,3145.0,0.29869136
3146.0,3146.0,8.7760225E-7
3147.0,3147.0,0.0049572107
3148.0,3148.0,0.31348133
3149.0,3149.0,0.34341133
3150.0,3150.0,0.0024931498
3151.0,3151.0,8.105818E-7
3152.0,3152.0,0.48437262
3153.0,3153.0,0.24713427
3154.0,3154.0,0.5315054
3155.0,3155.0,0.24306983
3156.0,3156.0,0.32155946
3157.0,3157.0,1.885335E-7
3158.0,3158.0,0.38023505
3159.0,3159.0,0.0014707859
3160.0,3160.0,2.7840835E-7
3161.0,3161.0,0.014215353
3162.0,3162.0,2.6364201E-5
3163.0,3163.0,0.13476157
3164.0,3164.0,3.7195866E-6
3165.0,3165.0,0.0021050586
3166.0,3166.0,0.07549786
3167.0,3167.0,1.1749627E-7
3168.0,3168.0,3.693649E-5
3169.0,3169.0,0.07313703
3170.0,3170.0,0.12922391
3171.0,3171.0,3.4762252E-7
3172.0,3172.0,0.3895981
3173.0,3173.0,0.5163567
3174.0,3174.0,0.3557075
3175.0,3175.0,0.102562614
3176.0,3176.0,0.76217806
3177.0,3177.0,0.11991084
3178.0,3178.0,0.4830457
3179.0,3179.0,5.015785E-5
3180.0,3180.0,0.19425811
3181.0,3181.0,0.1973537
3182.0,3182.0,0.53118587
3183.0,3183.0,6.2338086E-7
3184.0,3184.0,5.111301E-6
3185.0,3185.0,0.0012502652
3186.0,3186.0,3.286769E-5
3187.0,3187.0,7.378767E-4
3188.0,3188.0,6.779845E-7
3189.0,3189.0,0.021543527
3190.0,3190.0,0.041074663
3191.0,3191.0,0.009241723
3192.0,3192.0,0.3471547
3193.0,3193.0,0.819852
3194.0,3194.0,0.41811162
3195.0,3195.0,0.3295825
3196.0,3196.0,0.4023214
3197.0,3197.0,0.0061276234
3198.0,3198.0,0.0013663035
3199.0,3199.0,0.34918657
3200.0,3200.0,1.679992E-4
3201.0,3201.0,0.031368647
3202.0,3202.0,0.3944698
3203.0,3203.0,0.008460806
3204.0,3204.0,0.004530439
3205.0,3205.0,0.10982234
3206.0,3206.0,9.600645E-4
3207.0,3207.0,0.37819213
3208.0,3208.0,0.0023669484
3209.0,3209.0,0.2042406
3210.0,3210.0,0.0060705594
3211.0,3211.0,0.31893262
3212.0,3212.0,0.116771005
3213.0,3213.0,5.6057274E-6
3214.0,3214.0,3.540703E-5
3215.0,3215.0,0.115698464
3216.0,3216.0,0.005923393
3217.0,3217.0,3.116421E-6
3218.0,3218.0,0.5364448
3219.0,3219.0,0.02165615
3220.0,3220.0,0.8701956
3221.0,3221.0,0.23543519
3222.0,3222.0,0.0808543
3223.0,3223.0,4.9979927E-4
3224.0,3224.0,7.308171E-7
3225.0,3225.0,0.0024354544
3226.0,3226.0,5.676659E-4
3227.0,3227.0,1.05109975E-4
3228.0,3228.0,0.06690315
3229.0,3229.0,4.156615E-8
3230.0,3230.0,0.0013278769
3231.0,3231.0,0.002994596
3232.0,3232.0,2.2344437E-4
3233.0,3233.0,0.2146302
3234.0,3234.0,0.21057513
3235.0,3235.0,0.030311814
3236.0,3236.0,0.27502072
3237.0,3237.0,1.4780568E-6
3238.0,3238.0,0.20292945
3239.0,3239.0,0.013046109
3240.0,3240.0,0.0378731
3241.0,3241.0,0.21376306
3242.0,3242.0,0.20073476
3243.0,3243.0,0.5255216
3244.0,3244.0,0.2983273
3245.0,3245.0,1.06206164E-4
3246.0,3246.0,7.3536264E-4
3247.0,3247.0,0.08082469
3248.0,3248.0,0.018362222
3249.0,3249.0,7.323835E-6
3250.0,3250.0,0.20232722
3251.0,3251.0,0.04759855
3252.0,3252.0,0.28563133
3253.0,3253.0,0.08019198
3254.0,3254.0,8.2702645E-5
3255.0,3255.0,0.9105544
3256.0,3256.0,0.4459237
3257.0,3257.0,0.0015313745
3258.0,3258.0,0.35355788
3259.0,3259.0,8.127286E-6
3260.0,3260.0,0.24855617
3261.0,3261.0,0.19079691
3262.0,3262.0,1.7110027E-4
3263.0,3263.0,0.03425988
3264.0,3264.0,0.25237757
3265.0,3265.0,1.4001413E-4
3266.0,3266.0,0.020405263
3267.0,3267.0,0.53132385
3268.0,3268.0,0.027748756
3269.0,3269.0,0.083099864
3270.0,3270.0,2.2123313E-6
3271.0,3271.0,0.0031076628
3272.0,3272.0,0.151172
3273.0,3273.0,0.03853938
3274.0,3274.0,0.0651665
3275.0,3275.0,0.15511076
3276.0,3276.0,4.9934537E-5
3277.0,3277.0,0.3337326
3278.0,3278.0,0.17210619
3279.0,3279.0,0.001459612
3280.0,3280.0,0.17710562
3281.0,3281.0,0.0021550083
3282.0,3282.0,1.5388422E-4
3283.0,3283.0,0.30264622
3284.0,3284.0,0.1778771
3285.0,3285.0,0.35206556
3286.0,3286.0,0.4817165
3287.0,3287.0,0.0015758398
3288.0,3288.0,0.9060894
3289.0,3289.0,2.9453367E-4
3290.0,3290.0,0.0018978872
3291.0,3291.0,3.784091E-6
3292.0,3292.0,5.0137613E-5
3293.0,3293.0,0.03547005
3294.0,3294.0,0.0063955947
3295.0,3295.0,0.0010314476
3296.0,3296.0,0.2626368
3297.0,3297.0,0.012295588
3298.0,3298.0,0.63469416
3299.0,3299.0,0.03039432
3300.0,3300.0,4.557052E-4
3301.0,3301.0,1.0117681E-5
3302.0,3302.0,0.0021014672
3303.0,3303.0,5.137328E-4
3304.0,3304.0,0.2388582
3305.0,3305.0,0.008919509
3306.0,3306.0,0.67908907
3307.0,3307.0,0.5827265
3308.0,3308.0,0.21956927
3309.0,3309.0,0.0026695228
3310.0,3310.0,0.3306409
3311.0,3311.0,3.7125497E-5
3312.0,3312.0,9.5860916E-5
3313.0,3313.0,0.09317027
3314.0,3314.0,0.1735143
3315.0,3315.0,0.0641636
3316.0,3316.0,6.373188E-8
3317.0,3317.0,0.71463317
3318.0,3318.0,0.23477513
3319.0,3319.0,8.8586606E-4
3320.0,3320.0,0.27112505
3321.0,3321.0,0.0722754
3322.0,3322.0,1.1747116E-5
3323.0,3323.0,0.2770206
3324.0,3324.0,0.26180583
3325.0,3325.0,0.003342031
3326.0,3326.0,0.17193182
3327.0,3327.0,0.020307126
3328.0,3328.0,0.22779404
3329.0,3329.0,0.28296408
3330.0,3330.0,0.01407556
3331.0,3331.0,0.105423324
3332.0,3332.0,0.23953746
3333.0,3333.0,0.0027581353
3334.0,3334.0,0.38458976
3335.0,3335.0,0.49210596
3336.0,3336.0,0.0060771178
3337.0,3337.0,0.14641798
3338.0,3338.0,0.6796319
3339.0,3339.0,0.2146014
3340.0,3340.0,1.0042515E-5
3341.0,3341.0,9.163407E-4
3342.0,3342.0,2.5674035E-7
3343.0,3343.0,0.018279454
3344.0,3344.0,0.34842142
3345.0,3345.0,0.95096993
3346.0,3346.0,1.6147098E-5
3347.0,3347.0,7.571237E-5
3348.0,3348.0,1.5124907E-6
3349.0,3349.0,0.012531347
3350.0,3350.0,0.3301239
3351.0,3351.0,0.3341409
3352.0,3352.0,6.078013E-6
3353.0,3353.0,0.11856238
3354.0,3354.0,1.5801706E-5
3355.0,3355.0,0.10625792
3356.0,3356.0,0.450937
3357.0,3357.0,9.432669E-4
3358.0,3358.0,0.15790452
3359.0,3359.0,0.0022197312
3360.0,3360.0,0.32472762
3361.0,3361.0,0.9998857
3362.0,3362.0,1.5722459E-5
3363.0,3363.0,0.31886327
3364.0,3364.0,1.5215982E-6
3365.0,3365.0,0.11586963
3366.0,3366.0,0.4561133
3367.0,3367.0,0.4780366
3368.0,3368.0,4.1738778E-4
3369.0,3369.0,0.37844065
3370.0,3370.0,0.115205355
3371.0,3371.0,0.3036127
3372.0,3372.0,0.27784893
3373.0,3373.0,0.061027095
3374.0,3374.0,2.6966553E-4
3375.0,3375.0,0.00851791
3376.0,3376.0,0.28381583
3377.0,3377.0,7.6655386E-5
3378.0,3378.0,0.33831617
3379.0,3379.0,0.22875628
3380.0,3380.0,0.0014905338
3381.0,3381.0,6.6685484E-6
3382.0,3382.0,1.7694785E-5
3383.0,3383.0,0.20076767
3384.0,3384.0,0.5357537
3385.0,3385.0,0.80054194
3386.0,3386.0,0.25401613
3387.0,3387.0,0.0026497326
3388.0,3388.0,0.0011928263
3389.0,3389.0,2.1405892E-6
3390.0,3390.0,0.0015470242
3391.0,3391.0,8.55624E-6
3392.0,3392.0,0.20251101
3393.0,3393.0,0.012370864
3394.0,3394.0,0.26497918
3395.0,3395.0,0.0025705472
3396.0,3396.0,0.01744391
3397.0,3397.0,0.10654566
3398.0,3398.0,3.8303022E-4
3399.0,3399.0,0.30296794
3400.0,3400.0,0.21197072
3401.0,3401.0,0.39788383
3402.0,3402.0,0.2536789
3403.0,3403.0,0.34859842
3404.0,3404.0,0.0018095198
3405.0,3405.0,8.653317E-6
3406.0,3406.0,0.2551902
3407.0,3407.0,1.3458969E-4
3408.0,3408.0,0.025198968
3409.0,3409.0,0.0028783234
3410.0,3410.0,0.46664524
3411.0,3411.0,2.554334E-4
3412.0,3412.0,1.4078057E-5
3413.0,3413.0,0.06011788
3414.0,3414.0,0.013158584
3415.0,3415.0,0.36927855
3416.0,3416.0,0.26026708
3417.0,3417.0,7.0314754E-6
3418.0,3418.0,1.6966816E-5
3419.0,3419.0,9.802351E-5
3420.0,3420.0,4.635527E-6
3421.0,3421.0,0.022936985
3422.0,3422.0,0.32206684
3423.0,3423.0,4.3685253E-5
3424.0,3424.0,5.026079E-5
3425.0,3425.0,0.20130482
3426.0,3426.0,0.70025283
3427.0,3427.0,2.7260996E-5
3428.0,3428.0,0.11787772
3429.0,3429.0,0.0070476597
3430.0,3430.0,0.003968742
3431.0,3431.0,0.536261
3432.0,3432.0,0.06164582
3433.0,3433.0,0.9174923
3434.0,3434.0,0.22478911
3435.0,3435.0,0.32120955
3436.0,3436.0,0.9479329
3437.0,3437.0,6.200876E-4
3438.0,3438.0,0.032394648
3439.0,3439.0,0.41969633
3440.0,3440.0,2.044216E-6
3441.0,3441.0,0.035860553
3442.0,3442.0,0.253018
3443.0,3443.0,0.42287287
3444.0,3444.0,0.32961294
3445.0,3445.0,0.25917715
3446.0,3446.0,0.26358414
3447.0,3447.0,9.681736E-7
3448.0,3448.0,8.1737255E-8
3449.0,3449.0,0.028659908
3450.0,3450.0,0.0056756246
3451.0,3451.0,0.5166649
3452.0,3452.0,6.522957E-5
