Predictor variable,Categorical,Sample average
IPCCconcert,false,0.5790866462461133
alt,false,498.6426735218509
current_2.5arcmin_PETDriestQuarter,false,141.91215921122495
current_2.5arcmin_PETWettestQuarter,false,88.3920051996383
current_2.5arcmin_climaticMoistureIndex,false,0.1544730084538843
wc2.0_bio_2.5m_1,false,18.401276872826113
wc2.0_bio_2.5m_12,false,1964.758354755784
wc2.0_bio_2.5m_16,false,840.1799485861183
wc2.0_bio_2.5m_17,false,174.94858611825194
wc2.0_bio_2.5m_5,false,27.523020562904964
wc2.0_bio_2.5m_6,false,8.939971695742678
