Predictor variable,Categorical,Sample average
IPCCconcert,false,0.5802048144426322
alt,false,498.3598971722365
current_2.5arcmin_PETDriestQuarter,false,141.97028258649732
current_2.5arcmin_PETWettestQuarter,false,89.63647808084758
current_2.5arcmin_climaticMoistureIndex,false,0.15560411363073975
wc2.0_bio_2.5m_1,false,18.53335557682655
wc2.0_bio_2.5m_12,false,1972.0719794344473
wc2.0_bio_2.5m_16,false,846.9691516709512
wc2.0_bio_2.5m_17,false,175.47557840616966
wc2.0_bio_2.5m_5,false,27.648248826936463
wc2.0_bio_2.5m_6,false,9.076009638119096
