x,y,species avg
1.0,1.0,1.499965E-6
2.0,2.0,0.111494504
3.0,3.0,0.49455285
4.0,4.0,0.06130159
5.0,5.0,1.1418316E-5
6.0,6.0,8.3291553E-7
7.0,7.0,0.04915128
8.0,8.0,0.046967275
9.0,9.0,1.3003522E-4
10.0,10.0,0.0055827047
11.0,11.0,4.9264486E-7
12.0,12.0,9.639405E-5
13.0,13.0,0.08288388
14.0,14.0,0.12496666
15.0,15.0,1.6453136E-8
16.0,16.0,6.8157606E-6
17.0,17.0,1.391234E-7
18.0,18.0,0.067692526
19.0,19.0,4.528105E-7
20.0,20.0,0.015783776
21.0,21.0,0.0055580284
22.0,22.0,3.2928326E-6
23.0,23.0,0.011712479
24.0,24.0,0.01986767
25.0,25.0,7.922886E-6
26.0,26.0,0.17008951
27.0,27.0,4.242888E-7
28.0,28.0,0.27237445
29.0,29.0,0.12106116
30.0,30.0,6.130602E-7
31.0,31.0,0.035104286
32.0,32.0,0.025307909
33.0,33.0,0.1873122
34.0,34.0,0.012383751
35.0,35.0,0.089501336
36.0,36.0,1.8308736E-5
37.0,37.0,0.0075737564
38.0,38.0,0.005087109
39.0,39.0,0.039157495
40.0,40.0,0.06455995
41.0,41.0,3.854901E-7
42.0,42.0,0.08526099
43.0,43.0,2.006526E-6
44.0,44.0,8.182494E-5
45.0,45.0,1.4772975E-4
46.0,46.0,0.04425767
47.0,47.0,4.6185696E-7
48.0,48.0,0.100082956
49.0,49.0,1.4476946E-5
50.0,50.0,0.0072005983
51.0,51.0,1.02580344E-7
52.0,52.0,0.11153524
53.0,53.0,0.060067005
54.0,54.0,0.41626343
55.0,55.0,0.045294877
56.0,56.0,5.6026E-5
57.0,57.0,1.04907456E-4
58.0,58.0,5.0916005E-6
59.0,59.0,1.5316479E-4
60.0,60.0,0.1520739
61.0,61.0,0.011476955
62.0,62.0,8.693515E-5
63.0,63.0,1.1224085E-6
64.0,64.0,1.8730623E-5
65.0,65.0,9.953982E-6
66.0,66.0,0.0036074743
67.0,67.0,0.06706415
68.0,68.0,0.029059412
69.0,69.0,1.6608088E-4
70.0,70.0,0.033967733
71.0,71.0,0.33669603
72.0,72.0,0.006165845
73.0,73.0,0.0016701045
74.0,74.0,0.18292376
75.0,75.0,0.060872976
76.0,76.0,0.0014521542
77.0,77.0,0.09249836
78.0,78.0,1.6217879E-6
79.0,79.0,9.4567826E-5
80.0,80.0,8.282923E-5
81.0,81.0,0.09414885
82.0,82.0,0.12397561
83.0,83.0,0.009470742
84.0,84.0,0.0035870853
85.0,85.0,1.6789734E-5
86.0,86.0,0.19446032
87.0,87.0,0.08318449
88.0,88.0,1.1709767E-6
89.0,89.0,0.020312756
90.0,90.0,1.4748625E-6
91.0,91.0,0.7074517
92.0,92.0,0.08230123
93.0,93.0,8.436165E-6
94.0,94.0,8.437246E-5
95.0,95.0,1.9875032E-4
96.0,96.0,0.15671979
97.0,97.0,0.17097971
98.0,98.0,8.644341E-8
99.0,99.0,1.0706569E-6
100.0,100.0,0.09431101
101.0,101.0,0.5472433
102.0,102.0,7.498486E-5
103.0,103.0,0.07506255
104.0,104.0,2.137492E-6
105.0,105.0,7.3125153E-7
106.0,106.0,5.7763093E-5
107.0,107.0,0.057881594
108.0,108.0,0.5595749
109.0,109.0,0.054534525
110.0,110.0,0.023638349
111.0,111.0,1.1875851E-5
112.0,112.0,0.02519378
113.0,113.0,1.1546826E-4
114.0,114.0,7.1802795E-9
115.0,115.0,0.15125565
116.0,116.0,0.057328567
117.0,117.0,0.12206843
118.0,118.0,0.09729742
119.0,119.0,6.8182533E-4
120.0,120.0,0.21442427
121.0,121.0,9.573174E-7
122.0,122.0,8.688539E-6
123.0,123.0,5.461037E-7
124.0,124.0,2.7345283E-7
125.0,125.0,0.055875894
126.0,126.0,2.3948187E-6
127.0,127.0,9.975646E-7
128.0,128.0,0.15116476
129.0,129.0,0.03721723
130.0,130.0,0.06456162
131.0,131.0,0.026241137
132.0,132.0,0.17941394
133.0,133.0,0.017119195
134.0,134.0,1.1248264E-8
135.0,135.0,0.14919028
136.0,136.0,0.04842719
137.0,137.0,0.18648545
138.0,138.0,1.2049958E-6
139.0,139.0,0.022450762
140.0,140.0,1.8005889E-5
141.0,141.0,0.11633122
142.0,142.0,2.0033312E-6
143.0,143.0,0.03867225
144.0,144.0,1.113235E-5
145.0,145.0,0.12056631
146.0,146.0,0.05309979
