x,y,species min
1.0,1.0,3.155057E-4
2.0,2.0,1.4900883E-5
3.0,3.0,0.067775264
4.0,4.0,1.2269143E-4
5.0,5.0,0.44862947
6.0,6.0,2.1384831E-7
7.0,7.0,8.560889E-5
8.0,8.0,0.002865679
9.0,9.0,0.00720199
10.0,10.0,0.0067573134
11.0,11.0,0.26426837
12.0,12.0,0.0014484078
13.0,13.0,0.08664731
14.0,14.0,1.3031551E-5
15.0,15.0,0.009480577
16.0,16.0,4.4435085E-4
17.0,17.0,0.038880914
18.0,18.0,0.013422258
19.0,19.0,0.38523236
20.0,20.0,0.0041005863
21.0,21.0,0.876411
22.0,22.0,0.093787424
23.0,23.0,0.0019034831
24.0,24.0,5.3248303E-5
25.0,25.0,1.0274007E-4
26.0,26.0,0.0052648988
27.0,27.0,0.40735164
28.0,28.0,0.009167075
29.0,29.0,0.0013946467
30.0,30.0,0.002636112
31.0,31.0,0.517663
32.0,32.0,0.0053956467
33.0,33.0,0.43324494
34.0,34.0,0.790659
35.0,35.0,0.013752969
36.0,36.0,0.08440197
37.0,37.0,0.001682727
38.0,38.0,0.0033401437
39.0,39.0,0.38489476
40.0,40.0,3.4737334E-4
41.0,41.0,0.0034456511
42.0,42.0,0.13794479
43.0,43.0,3.0219293E-5
44.0,44.0,2.7972285E-6
45.0,45.0,0.06799553
46.0,46.0,0.0063036615
47.0,47.0,2.4253861E-6
48.0,48.0,0.4798226
49.0,49.0,5.55691E-5
50.0,50.0,0.0035891517
51.0,51.0,0.0024978821
52.0,52.0,0.0056722816
53.0,53.0,0.059657976
54.0,54.0,0.32709193
55.0,55.0,1.1315105E-4
56.0,56.0,1.2376107E-5
57.0,57.0,2.0855134E-5
58.0,58.0,1.3891485E-5
59.0,59.0,0.007957205
60.0,60.0,1.5233462E-6
61.0,61.0,0.005322939
62.0,62.0,2.3098957E-5
63.0,63.0,5.8998976E-5
64.0,64.0,2.8772044E-4
65.0,65.0,0.007735378
66.0,66.0,2.6626705E-5
67.0,67.0,3.471614E-5
68.0,68.0,0.005370788
69.0,69.0,0.60951245
70.0,70.0,0.09700962
71.0,71.0,0.002548384
72.0,72.0,7.1697577E-6
