x,y,species avg
1.0,1.0,0.026947191
2.0,2.0,0.18028025
3.0,3.0,0.11770056
4.0,4.0,0.254805
5.0,5.0,1.2428194E-5
6.0,6.0,0.12440007
7.0,7.0,0.14258361
8.0,8.0,0.07159274
9.0,9.0,1.3655364E-4
10.0,10.0,0.3563907
11.0,11.0,0.07433861
12.0,12.0,0.04815131
13.0,13.0,0.0334223
14.0,14.0,0.07678094
15.0,15.0,0.70176214
16.0,16.0,0.02999671
17.0,17.0,0.08019564
18.0,18.0,0.78704053
19.0,19.0,0.7489281
20.0,20.0,0.15941533
21.0,21.0,0.6091377
22.0,22.0,0.0031427997
23.0,23.0,0.03017743
24.0,24.0,0.11786633
25.0,25.0,0.061636254
26.0,26.0,5.1335344E-4
27.0,27.0,0.004556219
28.0,28.0,0.10127858
29.0,29.0,0.00928764
30.0,30.0,0.026626907
31.0,31.0,0.47901985
32.0,32.0,0.08219613
33.0,33.0,0.035521537
34.0,34.0,0.037749536
35.0,35.0,0.75416756
36.0,36.0,0.7411724
37.0,37.0,0.7673729
38.0,38.0,0.721244
39.0,39.0,0.074243024
40.0,40.0,0.053573314
41.0,41.0,0.73478454
42.0,42.0,0.729086
43.0,43.0,0.03816509
44.0,44.0,0.7509893
45.0,45.0,0.65177166
46.0,46.0,0.07940091
47.0,47.0,0.7145848
48.0,48.0,0.14642093
49.0,49.0,0.036254518
50.0,50.0,0.051521897
51.0,51.0,0.057322074
52.0,52.0,0.07715675
53.0,53.0,0.7754314
54.0,54.0,0.043473084
55.0,55.0,0.07681547
56.0,56.0,0.14161985
57.0,57.0,0.086779766
58.0,58.0,0.15193602
59.0,59.0,0.3107107
60.0,60.0,0.40420762
61.0,61.0,0.2833802
62.0,62.0,0.7433381
63.0,63.0,0.74189997
64.0,64.0,0.170859
65.0,65.0,0.14451085
66.0,66.0,0.15653759
67.0,67.0,0.14746365
68.0,68.0,0.12649007
69.0,69.0,0.09264483
70.0,70.0,0.752695
71.0,71.0,0.053627886
72.0,72.0,0.14277269
73.0,73.0,1.8184536E-4
74.0,74.0,0.09775017
75.0,75.0,0.032587636
76.0,76.0,0.32062677
77.0,77.0,0.43856862
78.0,78.0,0.67892617
79.0,79.0,0.27717263
80.0,80.0,0.49797487
81.0,81.0,0.07806448
82.0,82.0,0.17989747
83.0,83.0,0.13079686
84.0,84.0,0.083249584
85.0,85.0,0.08698423
86.0,86.0,1.309035E-4
87.0,87.0,0.1604331
88.0,88.0,0.34567505
89.0,89.0,0.06739304
90.0,90.0,0.04318049
91.0,91.0,0.05376122
92.0,92.0,0.40388927
93.0,93.0,0.07619244
94.0,94.0,2.9693754E-5
95.0,95.0,0.40926036
96.0,96.0,0.6681153
97.0,97.0,1.4761189E-4
98.0,98.0,0.0039094687
99.0,99.0,0.11709462
100.0,100.0,0.23041375
101.0,101.0,0.059709124
102.0,102.0,0.154878
103.0,103.0,0.63245934
104.0,104.0,0.11571042
105.0,105.0,0.014220084
106.0,106.0,0.1534059
107.0,107.0,0.1074044
108.0,108.0,0.101644576
109.0,109.0,0.1470094
110.0,110.0,0.32729083
111.0,111.0,0.14693663
112.0,112.0,0.04402235
113.0,113.0,0.70724106
114.0,114.0,0.0020230701
115.0,115.0,0.43617207
116.0,116.0,0.6150638
117.0,117.0,0.71859217
118.0,118.0,9.0620073E-4
119.0,119.0,0.4321916
120.0,120.0,0.16388792
121.0,121.0,0.7046672
122.0,122.0,0.71704185
123.0,123.0,0.037673254
124.0,124.0,0.07594593
125.0,125.0,0.005475338
126.0,126.0,0.7677792
127.0,127.0,0.09428857
128.0,128.0,0.20683658
129.0,129.0,0.04416168
130.0,130.0,0.014468609
131.0,131.0,0.10149649
132.0,132.0,4.306045E-4
133.0,133.0,0.3594892
134.0,134.0,0.7124733
135.0,135.0,0.009877571
136.0,136.0,0.019476036
137.0,137.0,0.71397364
138.0,138.0,0.14094065
139.0,139.0,0.047418915
140.0,140.0,0.004215869
141.0,141.0,0.03480272
142.0,142.0,0.06537177
143.0,143.0,0.28187132
144.0,144.0,0.014448015
145.0,145.0,0.013087997
146.0,146.0,0.07438136
147.0,147.0,0.06591196
148.0,148.0,0.008779028
149.0,149.0,0.7456677
150.0,150.0,0.009118201
151.0,151.0,0.32489952
152.0,152.0,0.521609
153.0,153.0,0.004179158
154.0,154.0,0.14034131
155.0,155.0,0.7077838
156.0,156.0,0.18252519
157.0,157.0,0.08147489
158.0,158.0,0.18619448
159.0,159.0,0.7374377
160.0,160.0,0.0032664617
161.0,161.0,0.0024427806
162.0,162.0,0.7363371
163.0,163.0,0.0394975
164.0,164.0,0.8380472
165.0,165.0,0.07238108
166.0,166.0,0.061302442
167.0,167.0,0.04270818
168.0,168.0,0.052725818
169.0,169.0,0.4646141
170.0,170.0,0.30492553
171.0,171.0,0.39047578
172.0,172.0,0.0016261223
173.0,173.0,0.33793762
174.0,174.0,0.12913357
175.0,175.0,0.19586617
176.0,176.0,0.39953175
177.0,177.0,0.1129274
178.0,178.0,0.009669866
179.0,179.0,0.25475317
180.0,180.0,0.6622062
181.0,181.0,1.7273011E-4
182.0,182.0,4.065635E-6
183.0,183.0,0.22382952
184.0,184.0,0.084941834
185.0,185.0,0.042390138
186.0,186.0,0.21699116
187.0,187.0,0.7132102
188.0,188.0,0.116167046
189.0,189.0,0.119741626
190.0,190.0,0.1677023
191.0,191.0,0.13874769
192.0,192.0,0.040778194
193.0,193.0,0.017227275
194.0,194.0,0.0987084
195.0,195.0,0.20006417
196.0,196.0,0.7654449
197.0,197.0,0.124889635
198.0,198.0,1.1072889E-4
199.0,199.0,0.017158218
200.0,200.0,0.45976138
201.0,201.0,0.041428804
202.0,202.0,0.06967797
203.0,203.0,0.25458476
204.0,204.0,0.7486986
205.0,205.0,0.103235744
206.0,206.0,0.31753457
207.0,207.0,0.07848405
208.0,208.0,0.1323168
209.0,209.0,0.7232777
210.0,210.0,0.3198133
211.0,211.0,0.02817545
212.0,212.0,0.6690023
213.0,213.0,0.07426845
214.0,214.0,0.029073935
215.0,215.0,0.04296411
216.0,216.0,0.04833875
217.0,217.0,0.008774531
218.0,218.0,0.4797085
219.0,219.0,0.054063573
220.0,220.0,0.06650728
221.0,221.0,0.32616505
222.0,222.0,0.08949173
223.0,223.0,0.5180904
224.0,224.0,0.6522363
225.0,225.0,0.06301132
226.0,226.0,0.12720597
227.0,227.0,0.067736976
228.0,228.0,0.3333317
229.0,229.0,0.6796336
230.0,230.0,0.18640867
231.0,231.0,0.17668997
232.0,232.0,0.10056616
233.0,233.0,0.01472456
234.0,234.0,0.032425568
235.0,235.0,0.6507212
236.0,236.0,5.351642E-6
237.0,237.0,0.02782691
238.0,238.0,0.100822
239.0,239.0,0.06716556
240.0,240.0,0.76699823
241.0,241.0,0.119788505
