x,y,species median
1.0,1.0,0.01954335
2.0,2.0,0.009346224
3.0,3.0,0.0067088436
4.0,4.0,0.08033334
5.0,5.0,0.00670821
6.0,6.0,0.03064706
7.0,7.0,0.29340145
8.0,8.0,0.13227698
9.0,9.0,0.721891
10.0,10.0,0.47539723
11.0,11.0,0.0010800998
12.0,12.0,0.023060797
13.0,13.0,0.9293773
14.0,14.0,0.045442883
15.0,15.0,0.015127717
16.0,16.0,0.0095954705
17.0,17.0,5.689714E-4
18.0,18.0,6.5371604E-4
19.0,19.0,0.09132991
20.0,20.0,0.0015023527
21.0,21.0,0.080919914
22.0,22.0,0.0010640768
23.0,23.0,0.0121676605
24.0,24.0,0.74923164
25.0,25.0,0.51874214
26.0,26.0,0.74234885
27.0,27.0,0.0027956674
28.0,28.0,0.04821806
29.0,29.0,0.050374858
30.0,30.0,0.7436693
31.0,31.0,0.0662743
32.0,32.0,0.78504187
33.0,33.0,0.0011758367
34.0,34.0,0.03775242
35.0,35.0,0.013649418
36.0,36.0,4.7032878E-5
37.0,37.0,0.56918144
38.0,38.0,0.29859966
39.0,39.0,0.08113163
40.0,40.0,0.051128794
41.0,41.0,0.12517914
42.0,42.0,0.02879449
43.0,43.0,0.04372264
44.0,44.0,0.021680295
45.0,45.0,0.03986875
46.0,46.0,3.1545292E-6
47.0,47.0,0.75272316
48.0,48.0,0.046511464
49.0,49.0,0.002044389
50.0,50.0,0.06442975
51.0,51.0,0.76066
52.0,52.0,0.11765044
53.0,53.0,1.8252294E-6
54.0,54.0,0.077791646
55.0,55.0,1.2438113E-4
56.0,56.0,0.0035648185
57.0,57.0,0.14949526
58.0,58.0,7.3815044E-4
59.0,59.0,8.904493E-4
60.0,60.0,0.2312644
61.0,61.0,0.52602565
62.0,62.0,0.0050323736
63.0,63.0,0.10055672
64.0,64.0,0.029127812
65.0,65.0,0.042348646
66.0,66.0,0.0032320912
67.0,67.0,0.0020334069
68.0,68.0,0.4287347
69.0,69.0,0.019237006
70.0,70.0,0.0012002186
71.0,71.0,0.02981499
72.0,72.0,0.010974224
73.0,73.0,0.7436537
74.0,74.0,0.76970583
