x,y,species avg
1.0,1.0,0.019841738
2.0,2.0,0.009233076
3.0,3.0,0.0065572667
4.0,4.0,0.07960752
5.0,5.0,0.0066810935
6.0,6.0,0.030055074
7.0,7.0,0.29046756
8.0,8.0,0.130147
9.0,9.0,0.72109914
10.0,10.0,0.47803053
11.0,11.0,0.0010483492
12.0,12.0,0.023338974
13.0,13.0,0.9280709
14.0,14.0,0.045312617
15.0,15.0,0.014808297
16.0,16.0,0.009868732
17.0,17.0,5.843186E-4
18.0,18.0,6.5061986E-4
19.0,19.0,0.09189526
20.0,20.0,0.001435144
21.0,21.0,0.080913454
22.0,22.0,0.0010593319
23.0,23.0,0.011900961
24.0,24.0,0.75151825
25.0,25.0,0.51928735
26.0,26.0,0.74237525
27.0,27.0,0.0025935145
28.0,28.0,0.04893161
29.0,29.0,0.04785952
30.0,30.0,0.74593556
31.0,31.0,0.06577194
32.0,32.0,0.7840446
33.0,33.0,0.001150751
34.0,34.0,0.0368634
35.0,35.0,0.013464096
36.0,36.0,4.4383156E-5
37.0,37.0,0.5684377
38.0,38.0,0.2921469
39.0,39.0,0.08074197
40.0,40.0,0.05100086
41.0,41.0,0.12225553
42.0,42.0,0.028969888
43.0,43.0,0.041888688
44.0,44.0,0.020808276
45.0,45.0,0.04131011
46.0,46.0,3.005445E-6
47.0,47.0,0.75328237
48.0,48.0,0.04656115
49.0,49.0,0.0020099625
50.0,50.0,0.06327112
51.0,51.0,0.75730085
52.0,52.0,0.11806316
53.0,53.0,1.6614277E-6
54.0,54.0,0.07764675
55.0,55.0,1.18797005E-4
56.0,56.0,0.0035188613
57.0,57.0,0.1529639
58.0,58.0,7.477049E-4
59.0,59.0,8.8346173E-4
60.0,60.0,0.22729428
61.0,61.0,0.5275564
62.0,62.0,0.0052277497
63.0,63.0,0.099293165
64.0,64.0,0.028778177
65.0,65.0,0.04206673
66.0,66.0,0.003170532
67.0,67.0,0.002033014
68.0,68.0,0.41843322
69.0,69.0,0.018556148
70.0,70.0,0.0011270035
71.0,71.0,0.029460864
72.0,72.0,0.011400912
73.0,73.0,0.7372786
74.0,74.0,0.7671571
75.0,75.0,0.05010764
76.0,76.0,1.0067416E-6
77.0,77.0,3.418507E-5
78.0,78.0,0.019955426
79.0,79.0,0.648136
80.0,80.0,0.06210928
81.0,81.0,0.6908048
82.0,82.0,0.0013092426
83.0,83.0,1.4430992E-4
84.0,84.0,0.025593763
85.0,85.0,0.18660781
86.0,86.0,1.9057173E-6
87.0,87.0,0.7851973
88.0,88.0,0.5523195
89.0,89.0,0.021819038
90.0,90.0,0.5609321
91.0,91.0,1.4979863E-6
92.0,92.0,0.007993675
93.0,93.0,0.0059978673
94.0,94.0,0.07075011
95.0,95.0,0.15812124
96.0,96.0,5.585475E-5
97.0,97.0,6.443506E-4
98.0,98.0,9.2564E-6
99.0,99.0,0.0014841388
100.0,100.0,0.1772423
101.0,101.0,0.0175003
102.0,102.0,3.4063435E-4
103.0,103.0,0.003339352
104.0,104.0,0.015212035
105.0,105.0,0.009441956
106.0,106.0,0.0063316794
107.0,107.0,0.0020037163
108.0,108.0,0.7247832
109.0,109.0,2.774393E-4
110.0,110.0,0.010853817
111.0,111.0,0.0015041676
112.0,112.0,2.5847388E-5
113.0,113.0,6.9441376E-5
114.0,114.0,0.07205601
115.0,115.0,0.06936862
116.0,116.0,0.7237762
117.0,117.0,1.7658678E-4
118.0,118.0,0.0013544032
119.0,119.0,0.0102623515
120.0,120.0,0.02760993
121.0,121.0,0.0017270267
122.0,122.0,1.8019497E-5
123.0,123.0,6.918262E-4
