Predictor variable,Categorical,Sample average
IPCCconcert,false,0.6179896385284981
alt,false,307.25618374558303
current_2.5arcmin_PETDriestQuarter,false,66.2438457621562
current_2.5arcmin_PETWettestQuarter,false,120.04663731324518
current_2.5arcmin_climaticMoistureIndex,false,0.038415783373430566
wc2.0_bio_2.5m_1,false,12.370968372015847
wc2.0_bio_2.5m_12,false,1264.077738515901
wc2.0_bio_2.5m_16,false,406.5771495877503
wc2.0_bio_2.5m_17,false,223.32921083627798
wc2.0_bio_2.5m_5,false,28.463443305663702
wc2.0_bio_2.5m_6,false,-5.441222560323239
