Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.27142E-11,0.000000001,0.000000044,0.999914836,0,0
1.32021E-11,0.000000003,0.000000046,0.999829671,0,0
2.06724E-11,0.00000001,0.000000072,0.999489014,0,0
3.54627E-11,0.000000026,0.000000124,0.999063192,0,0
5.05266E-11,0.000000104,0.000000176,0.997530233,0,0
7.35205E-11,0.000000257,0.000000257,0.995401124,0,0
1.20674E-10,0.000001003,0.000000421,0.988843468,0,0
1.81348E-10,0.000002507,0.000000633,0.980071538,0,0
4.65861E-10,0.000010027,0.000001627,0.958950775,0,0
9.19507E-10,0.000025092,0.000003211,0.939959121,0,0
1.53389E-9,0.000050099,0.000005356,0.922244933,0,0
2.49734E-9,0.000100049,0.000008721,0.900868677,0,0
4.66945E-9,0.000250044,0.000016306,0.865099642,0,0
8.29909E-9,0.0005005,0.00002898,0.831033895,0,0
1.46715E-8,0.001000956,0.000051232,0.792880259,0,0
3.43203E-8,0.002501775,0.000119839,0.737097598,0,0
6.72843E-8,0.005004532,0.000234929,0.693408278,0,0
1.31108E-7,0.010003478,0.000457723,0.649122807,0,0
2.72541E-7,0.025012545,0.00095126,0.586612161,0,0
4.30136E-7,0.050032032,0.001500907,0.525208653,0,0
7.97522E-7,0.100012964,0.002781074,0.451541475,0,0
2.54442E-6,0.200170576,0.00884575,0.390137966,0,0
4.63106E-6,0.300114905,0.016041605,0.365610629,0,0
6.97992E-6,0.400646664,0.02407924,0.350877193,0,0
9.3629E-6,0.500608829,0.032166541,0.340316811,0,0
1.14131E-5,0.601103626,0.039070673,0.332141032,0.000481464,0.004329004
1.4147E-5,0.70090714,0.048200778,0.325327883,0.000481464,0.004329004
1.54734E-5,0.751513477,0.052599123,0.322432294,0.000481464,0.004329004
1.70308E-5,0.800279562,0.057737507,0.319877363,0.000481464,0.004329004
2.02263E-5,0.900707729,0.068193536,0.315278487,0.000481464,0.004329004
2.33297E-5,1.000778881,0.078237015,0.311360927,0.000481464,0.004329004
2.63813E-5,1.100026614,0.088007473,0.307954352,0.000962927,0.004329004
3.03198E-5,1.200634871,0.10046441,0.304888435,0.001444391,0.004329004
3.35739E-5,1.302239901,0.110628328,0.302163175,0.002407318,0.004329004
3.76098E-5,1.401863079,0.123074651,0.299778573,0.002888782,0.004329004
4.08886E-5,1.500427298,0.133057961,0.297649463,0.002888782,0.008658009
5.10439E-5,1.753071962,0.163262712,0.292880259,0.003851709,0.008658009
6.12821E-5,2.00069889,0.192649306,0.289133027,0.004814636,0.008658009
7.07462E-5,2.252745299,0.218895065,0.285896781,0.0052961,0.008658009
8.19777E-5,2.504590863,0.248937366,0.283086357,0.006259027,0.008658009
8.82475E-5,2.753872792,0.265202456,0.28061659,0.007221955,0.008658009
9.59197E-5,3.00159244,0.284627173,0.278317152,0.007703418,0.008658009
1.01258E-4,3.258392309,0.2978393,0.276102879,0.009147809,0.008658009
1.07126E-4,3.509239712,0.312081878,0.274058934,0.009629273,0.012987013
1.14022E-4,3.752499469,0.328447746,0.272185318,0.011073664,0.012987013
1.18833E-4,4.009658605,0.339636288,0.270311702,0.014443909,0.017316017
1.24029E-4,4.252000054,0.351510248,0.268608414,0.017332691,0.021645022
1.28873E-4,4.503725017,0.362386943,0.266905127,0.020221473,0.021645022
1.33395E-4,4.754067631,0.372376837,0.265287004,0.02503611,0.021645022
1.37379E-4,5.011468131,0.381047341,0.263668881,0.026961964,0.025974026
1.41521E-4,5.262039942,0.389935247,0.262135922,0.029369283,0.025974026
1.44804E-4,5.505381643,0.396890894,0.260688128,0.031776601,0.03030303
1.48464E-4,5.754549086,0.404549628,0.259240334,0.034665383,0.03030303
1.52494E-4,6.010309499,0.41287065,0.25779254,0.037554165,0.034632035
1.55921E-4,6.258026816,0.419853688,0.25642991,0.039961483,0.034632035
1.5942E-4,6.508354926,0.426900124,0.25506728,0.042368801,0.034632035
1.63158E-4,6.753069169,0.43433255,0.253789814,0.044776119,0.043290043
1.66733E-4,7.0006423,0.441350239,0.252512349,0.047664901,0.047619048
1.69444E-4,7.253070704,0.446612806,0.251234883,0.048627829,0.047619048
1.73272E-4,7.509541214,0.453960803,0.249957418,0.05151661,0.056277056
1.75172E-4,7.753324479,0.457571637,0.248765117,0.054886856,0.056277056
1.78077E-4,8.000070518,0.46304723,0.247572816,0.058257102,0.060606061
1.80216E-4,8.250992103,0.467042062,0.246380514,0.059701493,0.060606061
1.83005E-4,8.504906727,0.472209081,0.245188213,0.062590274,0.060606061
1.86372E-4,8.763923849,0.478377444,0.243995912,0.066441984,0.060606061
1.88871E-4,9.007643639,0.482909059,0.242888775,0.070775156,0.069264069
1.92591E-4,9.255640147,0.48958352,0.241781639,0.072701011,0.073593074
1.95338E-4,9.507753095,0.494456336,0.240674502,0.07655272,0.082251082
1.97636E-4,9.763219961,0.498496029,0.239567365,0.080885893,0.082251082
1.99762E-4,10.002063724,0.502206443,0.238545393,0.083774675,0.086580087
2.0278E-4,10.263853216,0.507423766,0.237438256,0.086181993,0.090909091
2.0515E-4,10.508826474,0.511484545,0.236416283,0.088107848,0.090909091
2.07775E-4,10.756708272,0.515942423,0.235394311,0.09099663,0.090909091
2.10331E-4,11.0076002,0.520243649,0.234372339,0.093885412,0.090909091
2.12688E-4,11.261434098,0.524175329,0.233350366,0.095811266,0.090909091
2.15171E-4,11.518042453,0.528284312,0.232328394,0.098218584,0.090909091
2.17181E-4,11.756325373,0.531582883,0.231391586,0.102070294,0.090909091
2.18276E-4,12.017643264,0.533370184,0.230369613,0.105922003,0.090909091
2.20208E-4,12.259075726,0.536508112,0.229432805,0.110255176,0.095238095
2.22184E-4,12.50247678,0.539694674,0.228495997,0.112662494,0.095238095
2.24987E-4,12.771347715,0.544179002,0.227474025,0.11603274,0.095238095
2.27066E-4,13.019718156,0.547475641,0.226537217,0.118921521,0.095238095
2.2951E-4,13.270706413,0.551321403,0.225600409,0.122291767,0.095238095
2.31106E-4,13.501054525,0.553815038,0.224748765,0.125662013,0.0995671
2.33079E-4,13.756718586,0.556878228,0.223811957,0.128069331,0.0995671
2.34613E-4,14.014123976,0.559245645,0.222875149,0.13192104,0.0995671
2.36204E-4,14.273296128,0.561687734,0.221938341,0.134328358,0.0995671
2.37572E-4,14.510245086,0.56377661,0.221086697,0.137698604,0.0995671
2.39256E-4,14.772686854,0.566335044,0.220149889,0.140587386,0.0995671
2.40425E-4,15.012603516,0.568101569,0.219298246,0.143476168,0.0995671
2.42061E-4,15.254018366,0.570561045,0.218446602,0.147327877,0.108225108
2.43168E-4,15.520773361,0.572218469,0.217509794,0.15166105,0.112554113
2.44468E-4,15.752111216,0.574155503,0.21665815,0.155512759,0.112554113
2.45569E-4,16.009906305,0.575790277,0.215806507,0.159845932,0.121212121
2.46681E-4,16.256161788,0.57743402,0.214954863,0.163216177,0.121212121
2.47844E-4,16.503411475,0.579147438,0.214103219,0.167067886,0.121212121
2.49906E-4,16.752635355,0.582165996,0.213251576,0.169475205,0.12987013
2.51574E-4,17.003574448,0.584593386,0.212399932,0.171882523,0.134199134
2.52973E-4,17.255793743,0.586617429,0.211548288,0.174771305,0.138528139
2.54305E-4,17.509636432,0.588535825,0.210696645,0.177178623,0.138528139
2.55441E-4,17.764585707,0.59016451,0.209845001,0.179585941,0.142857143
2.56597E-4,18.02080461,0.591815626,0.208993357,0.18343765,0.142857143
2.57008E-4,18.251999304,0.592401617,0.208226878,0.186326432,0.147186147
2.5802E-4,18.509542305,0.593839208,0.207375234,0.189215214,0.147186147
2.5883E-4,18.768057892,0.59498602,0.206523591,0.191141069,0.151515152
2.59802E-4,19.00150324,0.596358305,0.205757111,0.194029851,0.151515152
2.6076E-4,19.261844827,0.597706366,0.204905468,0.196918633,0.16017316
2.62057E-4,19.523387326,0.599524971,0.204053824,0.200770342,0.16017316
2.63648E-4,19.760068538,0.601743663,0.203287345,0.204140587,0.164502165
2.65251E-4,20.024472212,0.603965897,0.202435701,0.207029369,0.164502165
2.66401E-4,20.263862211,0.605554372,0.201669222,0.209918151,0.168831169
2.67876E-4,20.50428317,0.607579918,0.200902742,0.211844006,0.173160173
2.69217E-4,20.761745417,0.609413178,0.200051099,0.215214251,0.177489177
2.70727E-4,21.015646815,0.61146747,0.199284619,0.21762157,0.181818182
2.71514E-4,21.259867802,0.612533291,0.19851814,0.221473279,0.181818182
2.72741E-4,21.504680387,0.614189955,0.197751661,0.223399133,0.181818182
2.73554E-4,21.75062756,0.615284805,0.196985181,0.226287915,0.186147186
2.74335E-4,22.024659117,0.616331503,0.196133538,0.229176697,0.19047619
2.75057E-4,22.271928099,0.6172978,0.195367058,0.232546943,0.19047619
2.77082E-4,22.520689643,0.619995046,0.194600579,0.234954261,0.199134199
2.78392E-4,22.770768367,0.621728677,0.1938341,0.237361579,0.207792208
2.79858E-4,23.021926097,0.6236602,0.193067621,0.241694752,0.212121212
2.81023E-4,23.274158888,0.625189124,0.192301141,0.24410207,0.212121212
2.82904E-4,23.527981761,0.627642232,0.191534662,0.247472316,0.216450216
2.83792E-4,23.754644826,0.628795089,0.190853347,0.250361098,0.216450216
2.84565E-4,24.010426172,0.629796076,0.190086868,0.253731343,0.216450216
2.85229E-4,24.266876462,0.630653758,0.189320388,0.255657198,0.220779221
2.86133E-4,24.524038906,0.631816829,0.188553909,0.259027443,0.225108225
2.86836E-4,24.753340357,0.632719626,0.187872594,0.260471834,0.225108225
2.8774E-4,25.012058728,0.633877949,0.187106115,0.263360616,0.225108225
2.88212E-4,25.27126054,0.634480578,0.186339635,0.266249398,0.225108225
2.88659E-4,25.502030207,0.635050977,0.185658321,0.269619644,0.225108225
2.89572E-4,25.762271637,0.636212917,0.184891841,0.271064035,0.225108225
2.90284E-4,26.023261053,0.637115641,0.184125362,0.273471353,0.225108225
2.91127E-4,26.255846943,0.638182514,0.183444047,0.276360135,0.225108225
2.92022E-4,26.518424536,0.639311652,0.182677568,0.279248917,0.225108225
2.92429E-4,26.752279059,0.639823631,0.181996253,0.282619162,0.225108225
2.93183E-4,27.015895002,0.640771263,0.181229773,0.285507944,0.229437229
2.93819E-4,27.25074883,0.641568476,0.180548459,0.287433799,0.233766234
2.95075E-4,27.515863907,0.643136906,0.179781979,0.291285508,0.238095238
2.95415E-4,27.752089463,0.643560016,0.179100664,0.293692826,0.238095238
2.96161E-4,28.018354415,0.644487222,0.178334185,0.296581608,0.251082251
2.96644E-4,28.255522772,0.645086811,0.17765287,0.298988926,0.251082251
2.97242E-4,28.508134191,0.645826355,0.176886391,0.301877708,0.251082251
2.98248E-4,28.761100807,0.647069247,0.176205076,0.304285026,0.255411255
2.98662E-4,29.029725224,0.647578052,0.175438596,0.306692345,0.25974026
2.99181E-4,29.268877613,0.648216821,0.174757282,0.309099663,0.25974026
2.99676E-4,29.508465502,0.648823869,0.174075967,0.311988445,0.25974026
3.00474E-4,29.778735665,0.649801221,0.173309487,0.314877227,0.264069264
3.01263E-4,30.019530321,0.650764805,0.172628172,0.316803081,0.272727273
3.02125E-4,30.260829542,0.651814124,0.171946857,0.318728936,0.29004329
3.02463E-4,30.502673173,0.652225533,0.171265542,0.321617718,0.298701299
3.03048E-4,30.775159855,0.652934608,0.170499063,0.324025036,0.303030303
3.03423E-4,31.017729985,0.653388947,0.169817748,0.326913818,0.303030303
3.03911E-4,31.260758215,0.653979507,0.169136433,0.328839673,0.307359307
3.045E-4,31.504099077,0.654690063,0.168455118,0.330765527,0.307359307
3.05053E-4,31.778468994,0.655356474,0.167688639,0.332691382,0.307359307
3.05392E-4,32.022652595,0.655764034,0.167007324,0.335580164,0.307359307
3.05862E-4,32.267198128,0.656328379,0.166326009,0.337987482,0.311688312
3.06227E-4,32.512057521,0.656766037,0.165644694,0.341357727,0.311688312
3.06556E-4,32.757213646,0.657160926,0.164963379,0.343765046,0.311688312
3.0676E-4,33.002551972,0.657404392,0.164282064,0.3456909,0.311688312
3.07137E-4,33.27880523,0.657855434,0.163515585,0.349061146,0.311688312
3.07547E-4,33.524749139,0.658345624,0.16283427,0.350987,0.316017316
3.07946E-4,33.770903606,0.658820309,0.162152955,0.353875782,0.316017316
3.08362E-4,34.01745985,0.659315772,0.16147164,0.356283101,0.316017316
3.08766E-4,34.264303964,0.659795926,0.160790325,0.359171883,0.316017316
3.09595E-4,34.511763492,0.66078006,0.16010901,0.362060664,0.329004329
3.09904E-4,34.759597545,0.661145281,0.159427695,0.36543091,0.333333333
3.10327E-4,35.007713615,0.66164615,0.158746381,0.368319692,0.337662338
3.10532E-4,35.256051895,0.661887479,0.158065066,0.37072701,0.337662338
3.1098E-4,35.504658028,0.662416478,0.157383751,0.374097256,0.341991342
3.11346E-4,35.753614041,0.662847795,0.156702436,0.376504574,0.341991342
3.11501E-4,36.002766056,0.663030427,0.156021121,0.377948965,0.346320346
3.11938E-4,36.252175657,0.663544372,0.155339806,0.380356283,0.350649351
3.12368E-4,36.501959265,0.66404925,0.154658491,0.383245065,0.354978355
3.12483E-4,36.751887786,0.664183576,0.153977176,0.385652383,0.354978355
3.12869E-4,37.002019972,0.664636026,0.153295861,0.389504092,0.359307359
3.13155E-4,37.252442478,0.664970111,0.152614546,0.391911411,0.359307359
3.1346E-4,37.503134664,0.665327812,0.151933231,0.394800193,0.359307359
3.13618E-4,37.753971555,0.665512203,0.151251916,0.397207511,0.359307359
3.13908E-4,38.004987446,0.665850653,0.150570601,0.40105922,0.367965368
3.14099E-4,38.256233716,0.666073677,0.149889286,0.404429466,0.372294372
3.14494E-4,38.507699415,0.666533443,0.149207971,0.407318247,0.376623377
3.14772E-4,38.759371854,0.666856739,0.148526656,0.409244102,0.376623377
