Predictor variable,Categorical,Sample average
Cropped_Cloud,false,155.1220297145383
alt,false,494.9388083766624
current_2.5arcmin_PETDriestQuarter,false,137.55782600992544
current_2.5arcmin_PETWettestQuarter,false,96.66626389974941
current_2.5arcmin_climaticMoistureIndex,false,0.10400966081870255
wc2.0_bio_2.5m_1,false,18.85466978976116
wc2.0_bio_2.5m_16,false,798.1690821256038
wc2.0_bio_2.5m_17,false,169.53945249597425
wc2.0_bio_2.5m_5,false,28.056135607610386
wc2.0_bio_2.5m_6,false,9.225843948232619
