x,y,species min
1.0,1.0,2.996452E-6
2.0,2.0,6.9737827E-10
3.0,3.0,0.0038834023
4.0,4.0,0.009827918
5.0,5.0,8.7899515E-8
6.0,6.0,4.4655772E-7
7.0,7.0,1.097586E-5
8.0,8.0,1.689811E-4
9.0,9.0,0.0037822083
10.0,10.0,5.8154174E-4
11.0,11.0,4.459136E-6
12.0,12.0,6.9460576E-8
13.0,13.0,2.4741847E-4
14.0,14.0,0.0014719251
15.0,15.0,1.6876023E-10
16.0,16.0,4.306551E-8
17.0,17.0,2.2726265E-13
18.0,18.0,2.9986157E-5
19.0,19.0,6.1911246E-6
20.0,20.0,3.607559E-5
21.0,21.0,0.15543403
22.0,22.0,7.0100406E-4
23.0,23.0,2.8624032E-5
24.0,24.0,2.247918E-5
25.0,25.0,0.006001787
26.0,26.0,7.953372E-9
27.0,27.0,2.3267688E-7
28.0,28.0,3.2425703E-7
29.0,29.0,2.2539874E-8
30.0,30.0,2.0187268E-5
31.0,31.0,2.6531237E-7
32.0,32.0,3.3840402E-5
33.0,33.0,0.0018413472
34.0,34.0,1.9491E-5
35.0,35.0,7.314795E-5
36.0,36.0,2.7485458E-11
37.0,37.0,2.2880604E-5
38.0,38.0,0.001822721
39.0,39.0,0.018514903
40.0,40.0,2.1733568E-7
41.0,41.0,5.2914074E-6
42.0,42.0,7.3374173E-7
43.0,43.0,0.009098167
44.0,44.0,1.529073E-4
45.0,45.0,0.0019089556
46.0,46.0,1.0616641E-5
47.0,47.0,7.865061E-8
48.0,48.0,1.5479684E-10
49.0,49.0,5.334421E-5
50.0,50.0,7.968687E-10
51.0,51.0,1.4166808E-5
52.0,52.0,7.0297583E-6
53.0,53.0,0.0044925683
54.0,54.0,4.4976345E-10
55.0,55.0,4.4610722E-5
56.0,56.0,2.0937872E-5
57.0,57.0,1.5031127E-4
58.0,58.0,5.3728407E-8
59.0,59.0,3.376606E-8
60.0,60.0,6.0003135E-6
61.0,61.0,0.058068596
62.0,62.0,4.613813E-4
63.0,63.0,6.204327E-4
64.0,64.0,4.2918975E-7
65.0,65.0,0.0016187761
66.0,66.0,7.612146E-4
67.0,67.0,0.010925043
68.0,68.0,3.734457E-5
69.0,69.0,3.977414E-10
70.0,70.0,3.0808707E-4
71.0,71.0,0.036950473
72.0,72.0,2.3733337E-6
73.0,73.0,3.9590065E-10
74.0,74.0,1.0887982E-6
75.0,75.0,5.173201E-4
76.0,76.0,3.9887796E-6
77.0,77.0,2.37665E-6
78.0,78.0,6.005107E-5
79.0,79.0,3.5853542E-12
80.0,80.0,1.1515112E-6
81.0,81.0,7.879175E-11
82.0,82.0,7.650339E-4
83.0,83.0,4.9084446E-7
84.0,84.0,0.015092532
85.0,85.0,1.1341192E-7
86.0,86.0,9.512699E-6
87.0,87.0,0.0075779934
88.0,88.0,1.3644276E-7
89.0,89.0,3.054745E-6
90.0,90.0,4.7741605E-7
91.0,91.0,2.875323E-7
92.0,92.0,3.167648E-6
93.0,93.0,5.9849903E-12
94.0,94.0,2.3698629E-4
95.0,95.0,0.012038363
96.0,96.0,5.7585627E-8
97.0,97.0,3.7550603E-6
98.0,98.0,0.0038281658
99.0,99.0,8.083148E-4
100.0,100.0,5.328739E-6
101.0,101.0,0.003853437
102.0,102.0,2.8422542E-7
103.0,103.0,1.3242241E-6
104.0,104.0,0.001686438
105.0,105.0,7.5888573E-7
106.0,106.0,2.6646883E-6
107.0,107.0,4.090842E-6
108.0,108.0,1.2387917E-4
109.0,109.0,2.387386E-7
110.0,110.0,2.3287862E-4
111.0,111.0,1.11210975E-5
112.0,112.0,2.1760501E-5
113.0,113.0,0.21570735
114.0,114.0,3.1424765E-9
115.0,115.0,1.8461916E-6
116.0,116.0,1.7551224E-7
117.0,117.0,5.6443395E-7
118.0,118.0,7.949203E-8
119.0,119.0,3.0933003E-7
120.0,120.0,1.3623515E-4
121.0,121.0,2.8573177E-10
122.0,122.0,1.7146314E-7
123.0,123.0,5.633315E-5
124.0,124.0,1.7242256E-6
125.0,125.0,4.14174E-5
126.0,126.0,6.4929284E-11
127.0,127.0,3.618249E-4
128.0,128.0,1.2534114E-5
129.0,129.0,1.8880564E-4
130.0,130.0,2.337892E-10
131.0,131.0,1.2078429E-9
132.0,132.0,1.3970346E-4
133.0,133.0,1.6174329E-10
134.0,134.0,2.6772474E-8
135.0,135.0,1.203478E-6
136.0,136.0,8.4055096E-11
137.0,137.0,2.5451769E-8
138.0,138.0,4.5990603E-8
139.0,139.0,1.9164225E-5
140.0,140.0,2.6265656E-12
141.0,141.0,8.703345E-6
142.0,142.0,0.014359649
143.0,143.0,4.9234665E-4
144.0,144.0,9.959727E-4
145.0,145.0,5.3213487E-5
146.0,146.0,2.2074275E-6
147.0,147.0,2.0554987E-6
148.0,148.0,8.465102E-8
149.0,149.0,1.9575541E-10
150.0,150.0,1.6026917E-5
151.0,151.0,2.5333077E-6
152.0,152.0,6.669382E-9
153.0,153.0,6.517219E-6
154.0,154.0,1.5432E-5
155.0,155.0,0.0030894224
156.0,156.0,1.8198936E-5
157.0,157.0,2.6482742E-6
158.0,158.0,2.713385E-12
159.0,159.0,2.9607435E-7
160.0,160.0,0.0012395985
161.0,161.0,0.022378232
162.0,162.0,8.348846E-9
163.0,163.0,3.224292E-9
164.0,164.0,2.8697776E-5
165.0,165.0,1.7675135E-6
166.0,166.0,1.6461314E-7
167.0,167.0,3.200077E-7
168.0,168.0,2.21131E-10
169.0,169.0,2.7103633E-5
170.0,170.0,9.949718E-6
171.0,171.0,0.002604622
172.0,172.0,2.9317696E-6
173.0,173.0,8.623587E-9
174.0,174.0,4.667959E-5
175.0,175.0,1.0346925E-5
176.0,176.0,5.821444E-9
177.0,177.0,2.375019E-9
178.0,178.0,0.38397527
179.0,179.0,6.198361E-8
180.0,180.0,1.1058074E-5
181.0,181.0,2.2646877E-7
182.0,182.0,5.320146E-4
183.0,183.0,2.0403453E-5
184.0,184.0,0.63430125
185.0,185.0,0.0014834544
186.0,186.0,4.0137083E-6
187.0,187.0,2.480396E-7
188.0,188.0,6.1496685E-5
189.0,189.0,4.176247E-4
190.0,190.0,2.7273954E-5
191.0,191.0,5.9226924E-5
192.0,192.0,0.0027950106
193.0,193.0,1.5543122E-15
194.0,194.0,7.765506E-4
195.0,195.0,0.0010612771
196.0,196.0,7.72696E-6
197.0,197.0,2.368291E-5
198.0,198.0,7.320793E-5
199.0,199.0,1.0208237E-8
200.0,200.0,0.05026366
201.0,201.0,9.557945E-8
202.0,202.0,3.7820776E-8
203.0,203.0,8.185579E-9
204.0,204.0,7.33875E-4
205.0,205.0,4.4833963E-5
206.0,206.0,4.8644422E-11
207.0,207.0,1.04106795E-4
208.0,208.0,8.289708E-6
209.0,209.0,6.9289297E-7
210.0,210.0,3.101768E-5
211.0,211.0,8.564366E-5
212.0,212.0,0.0013978046
213.0,213.0,1.3145839E-5
214.0,214.0,5.009618E-10
215.0,215.0,5.38857E-7
216.0,216.0,4.9428872E-6
217.0,217.0,3.7310681E-7
218.0,218.0,1.4411081E-7
219.0,219.0,2.3727855E-4
220.0,220.0,1.853801E-9
221.0,221.0,2.1127552E-7
222.0,222.0,3.8517513E-8
223.0,223.0,9.674773E-4
224.0,224.0,0.046348948
225.0,225.0,2.3677394E-5
226.0,226.0,1.2608929E-8
227.0,227.0,6.110239E-8
228.0,228.0,0.6808408
229.0,229.0,0.06551825
230.0,230.0,0.0024232357
231.0,231.0,7.914005E-8
232.0,232.0,7.198355E-7
233.0,233.0,5.412199E-8
234.0,234.0,1.4688932E-7
235.0,235.0,3.063622E-6
236.0,236.0,0.006751144
237.0,237.0,3.3518052E-5
238.0,238.0,5.3900937E-8
239.0,239.0,0.002206432
240.0,240.0,9.269871E-6
241.0,241.0,5.729306E-12
242.0,242.0,2.396891E-5
243.0,243.0,1.626555E-4
244.0,244.0,0.0071254163
245.0,245.0,3.578946E-6
246.0,246.0,7.3618296E-4
247.0,247.0,1.0573725E-7
248.0,248.0,6.33432E-7
249.0,249.0,5.4257935E-6
250.0,250.0,0.0014604968
251.0,251.0,4.8552363E-5
252.0,252.0,7.2569983E-6
253.0,253.0,3.198291E-5
254.0,254.0,1.6135835E-6
255.0,255.0,7.673094E-7
256.0,256.0,6.874641E-8
257.0,257.0,0.0012198377
258.0,258.0,1.9310953E-8
259.0,259.0,3.8228947E-4
260.0,260.0,4.2048452E-4
261.0,261.0,1.8343362E-8
262.0,262.0,0.028868694
263.0,263.0,0.002204853
264.0,264.0,3.1676208E-7
265.0,265.0,4.9321015E-6
266.0,266.0,0.0028236145
267.0,267.0,4.9757816E-9
268.0,268.0,0.0014687525
269.0,269.0,1.3154199E-6
270.0,270.0,9.097487E-6
271.0,271.0,8.438408E-9
272.0,272.0,4.087983E-6
273.0,273.0,4.737881E-4
274.0,274.0,7.380741E-7
275.0,275.0,3.625562E-7
276.0,276.0,8.936475E-5
277.0,277.0,3.9276958E-4
278.0,278.0,1.7787761E-5
279.0,279.0,1.2607582E-11
280.0,280.0,2.4481351E-5
281.0,281.0,0.0027106656
282.0,282.0,2.2204455E-7
283.0,283.0,1.4491427E-7
284.0,284.0,6.984924E-7
285.0,285.0,3.020214E-5
286.0,286.0,3.0332558E-8
287.0,287.0,1.135388E-5
288.0,288.0,5.550173E-8
289.0,289.0,9.336759E-6
290.0,290.0,2.2688887E-8
291.0,291.0,1.3053238E-5
292.0,292.0,1.06101105E-7
293.0,293.0,2.3015872E-4
294.0,294.0,6.7896755E-5
295.0,295.0,2.8755634E-5
296.0,296.0,3.3845859E-6
297.0,297.0,2.1708353E-5
298.0,298.0,7.556657E-6
299.0,299.0,2.4303788E-6
300.0,300.0,4.453445E-5
301.0,301.0,2.244902E-10
302.0,302.0,2.6671927E-7
303.0,303.0,1.3468132E-5
304.0,304.0,5.955166E-7
305.0,305.0,5.530783E-5
306.0,306.0,6.248335E-12
307.0,307.0,1.7660984E-11
308.0,308.0,2.9347679E-5
309.0,309.0,0.09045296
310.0,310.0,5.405897E-5
311.0,311.0,5.35149E-4
312.0,312.0,2.548191E-6
313.0,313.0,0.0016819237
314.0,314.0,7.13714E-4
315.0,315.0,1.1758523E-5
316.0,316.0,8.251322E-9
317.0,317.0,7.634422E-8
318.0,318.0,0.0012302883
319.0,319.0,2.277114E-7
320.0,320.0,1.9164254E-5
321.0,321.0,1.09406514E-7
322.0,322.0,5.398043E-6
323.0,323.0,0.0017401632
324.0,324.0,9.483786E-8
325.0,325.0,3.4058054E-8
326.0,326.0,5.0461516E-5
327.0,327.0,6.520098E-10
328.0,328.0,3.873469E-5
329.0,329.0,2.5762251E-8
330.0,330.0,1.2057577E-11
331.0,331.0,6.0424535E-4
332.0,332.0,2.7549029E-6
333.0,333.0,1.3426002E-7
334.0,334.0,0.0054632933
335.0,335.0,2.6615871E-5
336.0,336.0,1.11539E-10
337.0,337.0,9.192002E-6
338.0,338.0,2.958966E-9
339.0,339.0,1.8164634E-5
340.0,340.0,9.017983E-4
341.0,341.0,2.7174496E-10
342.0,342.0,3.037871E-5
343.0,343.0,9.655747E-8
344.0,344.0,2.31649E-4
345.0,345.0,8.4803656E-7
346.0,346.0,0.074379176
347.0,347.0,9.175189E-6
348.0,348.0,9.733658E-12
349.0,349.0,2.83229E-12
350.0,350.0,1.9749824E-10
351.0,351.0,9.792853E-9
352.0,352.0,8.977265E-7
353.0,353.0,0.002930845
354.0,354.0,1.7106602E-5
355.0,355.0,1.5820831E-5
356.0,356.0,2.2126196E-5
357.0,357.0,1.3454213E-7
358.0,358.0,1.383563E-5
359.0,359.0,1.3821329E-5
360.0,360.0,0.69697267
361.0,361.0,7.6057906E-5
362.0,362.0,0.0039091264
363.0,363.0,0.006611993
364.0,364.0,1.0918369E-5
365.0,365.0,5.0584397E-8
366.0,366.0,5.397294E-5
367.0,367.0,1.0348131E-4
368.0,368.0,0.0013438662
369.0,369.0,0.026063638
370.0,370.0,0.0030699323
371.0,371.0,1.8270288E-5
372.0,372.0,3.5537225E-6
373.0,373.0,5.3136915E-5
374.0,374.0,3.547223E-8
375.0,375.0,1.8977623E-7
376.0,376.0,1.7291589E-7
377.0,377.0,0.0025258462
378.0,378.0,8.3864234E-7
379.0,379.0,1.8714991E-6
380.0,380.0,2.3570714E-9
381.0,381.0,1.237633E-6
382.0,382.0,5.2902626E-4
383.0,383.0,0.023417782
384.0,384.0,1.4208932E-9
385.0,385.0,3.8178446E-6
386.0,386.0,1.1306172E-7
387.0,387.0,2.8646234E-6
388.0,388.0,0.22668675
389.0,389.0,1.9748138E-6
390.0,390.0,7.274237E-11
391.0,391.0,6.992906E-8
392.0,392.0,1.076464E-6
393.0,393.0,0.0015482191
394.0,394.0,5.895437E-8
395.0,395.0,3.056543E-7
396.0,396.0,9.85434E-13
397.0,397.0,0.002918964
398.0,398.0,1.870516E-6
399.0,399.0,9.1365945E-7
400.0,400.0,0.005755842
401.0,401.0,1.5093404E-8
402.0,402.0,1.3943796E-5
403.0,403.0,4.243377E-7
404.0,404.0,1.8116718E-5
405.0,405.0,5.557501E-5
406.0,406.0,2.2190226E-5
407.0,407.0,1.4342147E-6
408.0,408.0,6.7580954E-6
409.0,409.0,5.8280114E-7
410.0,410.0,3.8322552E-5
411.0,411.0,2.0826974E-8
412.0,412.0,0.03257548
413.0,413.0,3.311796E-5
414.0,414.0,0.03935732
415.0,415.0,0.021491915
416.0,416.0,3.3539838E-12
417.0,417.0,1.0522107E-7
418.0,418.0,3.2094633E-7
419.0,419.0,0.34647885
420.0,420.0,3.363599E-8
421.0,421.0,1.24740645E-5
422.0,422.0,3.8007486E-11
423.0,423.0,3.5202263E-6
424.0,424.0,2.2213918E-8
425.0,425.0,1.1143631E-5
426.0,426.0,3.6261653E-4
427.0,427.0,5.3778053E-6
428.0,428.0,1.6652184E-9
429.0,429.0,4.039368E-7
430.0,430.0,9.601192E-7
431.0,431.0,1.4374542E-8
432.0,432.0,2.369493E-9
433.0,433.0,5.380117E-4
434.0,434.0,4.3180757E-5
435.0,435.0,4.447908E-6
436.0,436.0,0.004909324
437.0,437.0,0.0029821536
438.0,438.0,2.2743136E-6
439.0,439.0,0.0037057565
440.0,440.0,1.5924426E-4
441.0,441.0,9.1003114E-4
442.0,442.0,4.0790158E-7
443.0,443.0,6.0885085E-8
444.0,444.0,8.835421E-4
445.0,445.0,9.044817E-5
446.0,446.0,2.0090098E-9
447.0,447.0,8.405489E-7
448.0,448.0,4.499859E-7
449.0,449.0,1.4210331E-4
450.0,450.0,8.907908E-10
451.0,451.0,3.0823005E-4
