Predictor variable,Categorical,Sample average
IPCCconcert,false,0.6243513565171849
alt,false,284.09090909090907
current_2.5arcmin_PETDriestQuarter,false,137.89984893798828
current_2.5arcmin_PETWettestQuarter,false,107.47515106201172
current_2.5arcmin_climaticMoistureIndex,false,0.16772727171579996
wc2.0_bio_2.5m_1,false,22.92875084732518
wc2.0_bio_2.5m_12,false,2876.0757575757575
wc2.0_bio_2.5m_16,false,982.9090909090909
wc2.0_bio_2.5m_17,false,407.2121212121212
wc2.0_bio_2.5m_5,false,30.474991278214887
wc2.0_bio_2.5m_6,false,15.91157430884513
