x,y,species avg
1.0,1.0,1.4450013E-4
2.0,2.0,0.055614814
3.0,3.0,0.25475428
4.0,4.0,0.08244878
5.0,5.0,0.12331259
6.0,6.0,0.04982807
7.0,7.0,0.051365
8.0,8.0,0.66062427
9.0,9.0,0.037647445
10.0,10.0,0.07720557
11.0,11.0,0.5832085
12.0,12.0,0.7358804
13.0,13.0,0.098907985
14.0,14.0,0.11408263
15.0,15.0,0.006264633
16.0,16.0,0.16247007
17.0,17.0,0.20002933
18.0,18.0,0.09274254
19.0,19.0,0.079279974
20.0,20.0,0.09398616
21.0,21.0,0.07015486
22.0,22.0,0.17981659
23.0,23.0,0.064840354
24.0,24.0,4.6133017E-4
25.0,25.0,0.14598455
26.0,26.0,1.0309591E-5
27.0,27.0,0.70279783
28.0,28.0,0.052913927
29.0,29.0,0.19653104
30.0,30.0,0.25626945
31.0,31.0,0.00237011
32.0,32.0,0.09873649
33.0,33.0,0.0019207946
34.0,34.0,0.11994388
35.0,35.0,0.024281356
36.0,36.0,7.713547E-4
37.0,37.0,0.03418128
38.0,38.0,0.14077279
39.0,39.0,0.7502697
40.0,40.0,0.02721902
41.0,41.0,7.487323E-5
42.0,42.0,0.7856931
43.0,43.0,0.09171155
44.0,44.0,0.093227
45.0,45.0,0.045364123
46.0,46.0,0.24463716
47.0,47.0,0.5192995
48.0,48.0,0.14359358
49.0,49.0,0.1045484
50.0,50.0,0.17122652
51.0,51.0,0.07064897
52.0,52.0,0.002469173
53.0,53.0,0.102741234
54.0,54.0,0.07763529
55.0,55.0,0.14112267
56.0,56.0,0.3883076
57.0,57.0,0.118185356
58.0,58.0,0.14670229
59.0,59.0,0.07140809
60.0,60.0,0.73919487
61.0,61.0,0.09479058
62.0,62.0,0.22170325
63.0,63.0,0.08541809
64.0,64.0,0.08996519
65.0,65.0,0.048035853
66.0,66.0,0.06016922
67.0,67.0,0.21615602
68.0,68.0,0.10870851
69.0,69.0,0.091746554
70.0,70.0,0.18875593
71.0,71.0,0.11636591
72.0,72.0,0.48677126
