x,y,species avg
1.0,1.0,0.09070041
2.0,2.0,0.07882047
3.0,3.0,0.120032445
4.0,4.0,0.14595759
5.0,5.0,0.07940277
6.0,6.0,0.89655256
7.0,7.0,0.085795134
8.0,8.0,0.7313938
9.0,9.0,0.0067655547
10.0,10.0,0.10411635
11.0,11.0,0.115902945
12.0,12.0,0.66497105
13.0,13.0,0.07100473
14.0,14.0,0.36745805
15.0,15.0,0.102159426
16.0,16.0,0.8474899
17.0,17.0,0.12334058
18.0,18.0,0.0029054617
19.0,19.0,0.06398134
20.0,20.0,0.16114962
21.0,21.0,0.06413208
22.0,22.0,0.0859315
23.0,23.0,0.07460944
24.0,24.0,0.0024380686
25.0,25.0,0.110439375
26.0,26.0,0.069957666
27.0,27.0,6.597764E-5
28.0,28.0,0.11154204
29.0,29.0,0.06536098
30.0,30.0,0.1349189
31.0,31.0,0.50101435
32.0,32.0,0.0053561814
33.0,33.0,0.36180207
34.0,34.0,0.04432914
35.0,35.0,0.13455696
36.0,36.0,0.079850405
37.0,37.0,0.75796264
38.0,38.0,0.07380771
39.0,39.0,0.86494905
40.0,40.0,0.26484582
41.0,41.0,0.5736436
42.0,42.0,0.12254146
43.0,43.0,0.73149604
44.0,44.0,0.0016451278
45.0,45.0,0.10155541
46.0,46.0,0.79586303
47.0,47.0,0.10696026
48.0,48.0,0.099297054
49.0,49.0,0.29292682
50.0,50.0,0.18602856
51.0,51.0,0.14353624
52.0,52.0,0.06900433
53.0,53.0,0.29809055
54.0,54.0,0.18609025
55.0,55.0,0.31653994
56.0,56.0,0.30025658
57.0,57.0,0.32688576
58.0,58.0,0.2141527
59.0,59.0,0.70172995
60.0,60.0,0.09215203
61.0,61.0,0.084214024
62.0,62.0,0.18149884
63.0,63.0,0.012416577
64.0,64.0,0.09100829
65.0,65.0,0.813006
66.0,66.0,0.05163171
67.0,67.0,0.30545476
68.0,68.0,0.016310198
69.0,69.0,0.45010954
70.0,70.0,0.17534286
71.0,71.0,0.32236814
72.0,72.0,0.48292753
73.0,73.0,0.07416788
74.0,74.0,0.08212119
75.0,75.0,0.0031829663
76.0,76.0,0.07413154
77.0,77.0,0.07416415
78.0,78.0,0.005240843
79.0,79.0,0.07128946
80.0,80.0,0.043652877
81.0,81.0,0.08372207
82.0,82.0,0.71835333
83.0,83.0,0.058399696
84.0,84.0,0.7664576
85.0,85.0,4.0653514E-4
86.0,86.0,0.84321284
87.0,87.0,0.070091926
88.0,88.0,0.398904
89.0,89.0,0.37128347
90.0,90.0,0.07266864
91.0,91.0,0.5510076
92.0,92.0,0.070196316
93.0,93.0,0.039633606
94.0,94.0,0.8575247
95.0,95.0,0.71396893
96.0,96.0,0.8859013
97.0,97.0,0.049871545
98.0,98.0,0.7929848
99.0,99.0,0.0926234
100.0,100.0,0.12179992
101.0,101.0,0.7150122
102.0,102.0,0.15460406
103.0,103.0,0.15586704
104.0,104.0,0.13380258
105.0,105.0,0.12583886
106.0,106.0,0.7800673
107.0,107.0,0.106458195
108.0,108.0,0.13138224
109.0,109.0,0.07217035
110.0,110.0,0.0020790582
111.0,111.0,0.07957909
112.0,112.0,0.14652885
113.0,113.0,0.053222954
114.0,114.0,0.08670779
115.0,115.0,0.67646474
116.0,116.0,0.10731265
117.0,117.0,0.09747228
118.0,118.0,0.21731296
119.0,119.0,0.09241477
120.0,120.0,0.11343411
121.0,121.0,0.3531961
122.0,122.0,0.13576715
123.0,123.0,0.22358508
124.0,124.0,8.7223534E-4
125.0,125.0,0.0041529248
126.0,126.0,0.3245864
127.0,127.0,0.09514804
128.0,128.0,0.0025576812
129.0,129.0,0.9140695
130.0,130.0,0.7394996
131.0,131.0,0.762018
132.0,132.0,0.015174524
133.0,133.0,0.38546193
134.0,134.0,0.26054236
135.0,135.0,0.10933935
136.0,136.0,0.12888128
137.0,137.0,0.07827995
138.0,138.0,0.0782061
139.0,139.0,0.5636298
140.0,140.0,0.4833599
141.0,141.0,0.054313194
142.0,142.0,0.08142312
143.0,143.0,0.20007421
144.0,144.0,0.5506228
145.0,145.0,0.77750725
146.0,146.0,0.92777497
147.0,147.0,0.0010110763
148.0,148.0,0.09125218
149.0,149.0,0.004205868
150.0,150.0,0.86727434
151.0,151.0,0.07974974
152.0,152.0,0.1442441
153.0,153.0,0.08843517
154.0,154.0,0.65818536
155.0,155.0,0.047335614
156.0,156.0,0.41632122
157.0,157.0,0.4569632
158.0,158.0,0.37127554
159.0,159.0,0.44769132
160.0,160.0,0.49533838
161.0,161.0,0.07512914
162.0,162.0,0.087778
163.0,163.0,0.083724335
164.0,164.0,0.007253597
165.0,165.0,0.111643806
166.0,166.0,0.2484753
167.0,167.0,0.75918394
168.0,168.0,0.3518532
169.0,169.0,0.08547653
170.0,170.0,0.09255647
171.0,171.0,0.13072273
172.0,172.0,0.094816506
173.0,173.0,0.20005874
174.0,174.0,0.08159386
175.0,175.0,0.036861047
176.0,176.0,0.25851336
177.0,177.0,0.37347075
178.0,178.0,0.10207858
179.0,179.0,0.20352577
180.0,180.0,0.062068235
181.0,181.0,0.7146165
182.0,182.0,0.316077
183.0,183.0,0.39117387
184.0,184.0,0.1305686
185.0,185.0,0.03242578
186.0,186.0,0.11880369
187.0,187.0,0.3830959
188.0,188.0,0.13911813
189.0,189.0,0.09586224
190.0,190.0,0.20323472
191.0,191.0,0.003784593
192.0,192.0,0.20671658
193.0,193.0,0.02496037
194.0,194.0,0.11349625
195.0,195.0,0.08851823
196.0,196.0,0.28004965
197.0,197.0,0.18313155
198.0,198.0,0.192494
199.0,199.0,0.5459497
200.0,200.0,0.30935037
201.0,201.0,0.04818459
202.0,202.0,0.11936141
203.0,203.0,0.0832192
204.0,204.0,8.1374357E-4
205.0,205.0,0.07500757
206.0,206.0,0.70156217
207.0,207.0,0.10831924
208.0,208.0,0.20888117
209.0,209.0,0.11704088
210.0,210.0,0.605058
211.0,211.0,0.0012424941
212.0,212.0,0.07695339
213.0,213.0,0.27373254
214.0,214.0,0.6587285
215.0,215.0,0.08328227
216.0,216.0,8.9055154E-4
217.0,217.0,4.6123564E-4
218.0,218.0,0.0036078834
219.0,219.0,0.08364948
220.0,220.0,0.1424726
221.0,221.0,0.9999469
222.0,222.0,0.47575504
223.0,223.0,0.06854032
224.0,224.0,5.454382E-4
225.0,225.0,0.009043883
226.0,226.0,2.7853285E-4
227.0,227.0,0.042374145
228.0,228.0,0.4597397
229.0,229.0,0.1266596
230.0,230.0,0.24140088
231.0,231.0,0.5082457
232.0,232.0,0.6300219
233.0,233.0,0.16741566
234.0,234.0,0.012853485
235.0,235.0,0.5503179
236.0,236.0,0.05534053
237.0,237.0,0.046936188
238.0,238.0,0.003027954
239.0,239.0,0.049037103
240.0,240.0,0.016578702
241.0,241.0,0.104491085
